"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68"
8066.5 3399 3136.8 4129.6 26906.2 14327.4 4300.3 6206.8 2297.4 1938.8 2855.3 4397.8 2891.4 3807.5 6652.6 4194.9 3378.4 4558.6 2445.5 2694.4 3577.3 3913.5 3150.8 4126.3 6911.8 3694.4 5976.3 3303.8 2799.9 4161.5 3451.2 4490.1 5530.3 4203.8 4226.7 5387.6 3676.4 1897.2 7116.1 4197.7 3953.3 3116.9 5306.1 5848.1 4797.2 4254.7 4630.3 21663.8 3280.4 3248.4 4649.2 3876.1 2684.4 3829.7 2687.3 2842.6 4968.2 7168.8 3562.6 3252.8 3821.8 23333 4767 4721.9 6842.4 5129.7 4806.9 5595.8
3821.6 4350 6957.2 5130.4 5470.1 5353.3 22505 1723.8 4006.9 4935.2 2600 2630.4 4746.6 5504.6 2379.3 734.8 10911.9 1402.8 4108.7 12612 3386.9 12231.6 9893.6 3953.2 1115.6 20935.3 2742.3 8296.8 9529.2 5331 8504.5 7839.9 2249.4 2415.8 1576.6 8856 5394.6 5211 2063.6 5688.4 6087.8 4950 1175.4 1954.7 2629.1 2289.7 7647.9 6074 18599.9 4306.9 5328.1 2057.4 5954.7 3236.9 4346 2305.5 13626.2 6462 9480.2 10163.2 6881.7 3628.3 4079.7 2067.7 3848 3418.8 11325.5 2037.9
2229.7 1323.4 11751.8 87.8 418.5 1206.2 888.9 16.3 19.7 10.9 2754.7 398.3 194.9 499.9 380.9 19.6 355.9 9.8 10 234.6 771.4 139.8 19.8 367.9 64.6 1722.5 1216.3 908 8672.7 206.7 230 288.2 2149.1 202.2 213.3 807.4 695.9 149.7 343.9 520.3 1223 1040.1 414.2 2261.8 849.5 18280.8 471.4 1755.3 70.8 575.6 821.7 397 216.7 139.6 431.9 991.5 193.1 1476.4 3447.1 1736.5 2875.1 10.3 4496.5 740.4 286.7 84.9 1652.1 29810.1
2497.2 2959.7 5461.2 9228.4 2728.2 2096.2 4529.2 4278.6 6337 5602.1 11066.5 3891.4 7134.6 8772.3 2387.7 3772 11158.1 1476.8 762.5 17754.7 7179.6 12569.7 1491.9 3623 4927.8 6051.8 6251.6 5736.1 2533.9 7689.7 5896 17821.8 5598.1 12127 5800 13809.7 3386.8 4178.8 1861 5731.9 5741.4 11196.5 5450.4 1704.9 3375.8 19030.5 14305.5 7902.4 4758.2 3620.1 9848.4 9296.8 11998.8 3732.1 3330.2 6565.7 19732.4 6508.2 6058.3 2992.4 3010 5197.3 2842 6720.8 2385.1 4285.4 8775.6 7560.1
237.1 40.1 34.8 243.2 28.2 26.5 77 209.2 33.6 135.2 15 488.3 91.4 10.5 27 22850.2 248.3 72.7 200.2 20.3 215.4 35.1 14.4 104.5 31.2 496.9 3644.5 30.8 36 38.2 134.2 25.3 26.9 30.8 1576.6 20923 127.1 30.8 29.3 79.4 50.6 42.8 17011.4 3194.9 9377.1 34.6 32.6 13.7 33.4 25.2 137.3 84.2 3910 262.4 37.9 32 96.8 30.3 42.3 13.9 28.8 48.2 9.4 3721.4 13.7 423.2 71.5 23.2
8564.8 16214.2 16916.6 4530 15881.6 12737 15075.6 5605.8 9880.5 17002.9 21358.4 5361 12870.2 10144.7 15093.5 6935.4 4274.8 15872.3 11792.9 10418.4 8158.4 7105 12924.7 4173.8 13999.7 16378.2 9727.7 11239.5 5869.7 7181.6 8211.1 7033.9 21743.7 8085.6 5014 7911.8 4161.3 12432 10781.9 12698.5 13206.3 13877 8101.6 16315.9 7070.1 15212.2 13515.6 5877.7 9532.7 8461.5 7708.2 5690.5 11480.1 3733.1 14281.1 14300.4 13227.2 10980.8 11573.5 18520 13341.1 11737.5 6655.3 4750.4 6597.7 6666.1 9654.8 7512.9
20425.7 30841.2 21816.3 23386.9 18269.3 20199.4 21728.1 17816.3 18643.8 19972.2 19204.6 16857.9 17483.9 15330.5 18926.1 14333.9 19398.7 20692.4 16897 14703.1 14565.5 18892.9 18185.2 18933.1 16136.8 27824 15449.9 20716.9 28429.6 13648.2 25928.6 31065.9 25101.1 17922.8 24194 19711.7 22479.6 27486.8 23299.2 23121.4 19640.7 19020.9 14838.9 22197.4 19167.1 20719.7 25205.3 25187.2 24273.3 26676.5 19634.5 21379.2 14524.2 16850.4 25500.3 23210.5 13153.4 22886.6 23744.5 17347.4 22935.8 17255 15498.4 11928.4 15283 16504.1 19499.8 14883.1
702 2082.4 22942.8 248.8 362.9 4595.9 1548.6 33.5 166 135.8 2612.2 803.8 264.9 1841.6 832 12.7 660 51.4 35.6 219.4 1095 504.1 122.5 626.1 265.4 735.8 1668.7 5073 3057.8 840.4 766 344 2355.6 409 249 2109.9 1187.3 353.8 543.5 1748.6 2000.3 2607.7 132.4 5262.8 2169.5 8604.6 1354.9 1239.3 165.9 489.8 715.4 420.6 802.9 396.7 1320.1 1305.2 1176 6897.4 11597.8 2583.4 8916 23 4418.7 2315.5 471.7 1868.9 1540.9 24036.9
4192.5 7942.9 5395 9238.8 11091 6156.1 7938.5 5186.1 12517.6 9283.7 9588.5 7707.5 10181.4 6956.4 9373.3 10468.2 5758.2 12430.7 7976 17490 7061.9 6552.7 7698.8 6589.1 12225.9 4019.4 7592.3 7100.3 8200.6 7254.7 8380.1 11473.9 8100.3 5222.8 7997.1 6917.6 6829.3 6705.9 36725.4 8493.9 10678 6998.1 5549.6 6786.2 5414 5455.5 8386.2 8083.9 3570.7 8606.2 7284.9 4704.5 6378.5 6080 6964.9 5704.9 12909.3 5274.8 4780 7547.5 6861.3 9580.7 7516.4 7153 11151.4 8082.7 12699.6 11279
12009.5 7069 11748.8 17189.9 9046.9 17565.2 11629 17110 9265.7 11928 13784.4 12619.8 13576.6 9398.3 15776.3 16770.5 8459.3 22973.5 12715.2 20525.7 14191.9 8777.2 9070.8 7786.1 11318.2 12499.2 14418.1 7347.5 9569 11653.7 15410.1 12507.5 10166.6 11706.1 15869.2 10261.5 12618 18703.5 10609.3 13935.2 10944.6 4797 10943.5 13643.3 10381.4 13330.5 20099.9 20703.6 14665.3 8263.9 11034.3 9565.9 7873.8 17310.1 4882.3 15295.9 8377 9886.4 24399.8 22076.7 9735.5 14728.4 5203.7 8392.3 11096.3 10178.6 10546.9 17546.9
13424.2 17110.8 12622.6 5510.6 3204.5 11075.8 12694.7 4825.3 4137.6 9539.4 11302.6 4907 8629.5 5593.8 6739.2 5609.5 10190.4 3935.9 14596.5 8222.6 5158.8 9323.8 12143.8 6260.7 7383.4 4684.6 7814.5 6954.5 11547.5 6449.7 14203 11781.9 12201.3 5452.5 4118.6 6980.2 2983.6 25746.9 7957.3 3748.5 6978.2 8002.7 5033.3 8405.1 6046.3 8508.2 16238.8 5050.7 5205.9 5680.3 4721.8 8157.3 5860.5 2940.3 12003.6 12370.6 5660.8 4884.5 16685.5 13476.6 12205.8 5192.7 14219.5 3750.6 4451.2 4437 10550.5 7832.6
3383.5 2712.5 3494.4 4492.5 3684.7 1668.6 2559.2 1573.5 3333.1 2283.3 1823.9 3757.7 2988.8 4443.9 1172.3 2831.3 9262.4 1381.4 27260.6 1061 7125.3 11009.3 1015.1 4198.1 2767.1 3982.5 7683.4 5319.1 2551.4 8482.2 23190.1 7055.8 4291.9 7628.5 5866.8 1420.5 4451.8 2490.8 1064.5 2731.2 1118 2522.5 3618.9 901.3 2239.3 2530.1 3536.8 4509.6 3964.9 2340.4 7633.3 7587.4 1309.8 3162.4 3376.9 3295.5 3744.7 3275.6 5298.1 1220 1732.9 2873.3 2010.8 3243.5 3633.1 2855.4 7249.5 2880.7
149 269.8 301.1 265.5 372.3 284.8 222.2 360.5 369.9 371.7 273.9 277.7 240.6 270.2 370.9 11745.1 384.8 33605 698.6 268.5 227.2 231 255.7 329.6 377.5 406.9 273.8 248 273.5 307.1 308.5 216.7 252.6 238.4 535.4 306.8 317.2 314.5 332.4 269.9 220.8 436.8 327.9 230.5 278.1 405.8 307.3 253.4 230.2 275.6 236.6 198.1 477.3 339.7 352.1 263.7 307.7 287 354.2 221.7 196.1 243.5 169.7 418.5 178.9 353 267.4 264.3
100.3 15.3 25.8 131.2 6009.7 1598.1 36.7 7666.2 3077.7 40.4 19.9 1466.9 57 44.6 159.1 280.4 19.9 3047.2 19.7 997.8 18077.2 458.9 27.4 8685.6 39.5 2859.8 2706.3 11075.9 18.6 1700.4 362.8 251.4 73.4 180.1 727 43.1 10204.9 44.6 43.4 8563.6 36.5 1378.2 11371.5 25.1 4441.2 223.4 18.2 140.2 16.7 23.7 239.3 19323.7 127.3 5787.6 146.2 1114.5 258 389.9 16.3 61.8 271.2 963.6 20.4 3321.3 2134.6 12.1 11925.2 134.5
3634.5 669.2 3867.4 433.2 898.9 3835.4 19714.8 515.9 512.4 275.7 5415.7 928.4 603.8 350 731.3 191.5 878.1 231.8 530.7 1478.8 1943.1 1147.3 5594.8 1103.2 1127.8 2344.5 1883.7 9580.3 4388.4 263.9 620.9 367.4 7802.5 506.7 535.1 342.1 795.5 844.4 1243.6 2194 638.2 527.2 367.3 2973.9 13957.1 1847.1 1468.7 2160.5 528.9 540.5 1069.8 1512.8 395.4 366.8 709 756.7 511 1907.5 3779.7 1376.6 22196.9 459.5 7254.5 1363.1 2503.9 9333.8 10999.9 2508.3
5108.8 26337 120.7 22.5 19.4 11 21.6 7283.4 52.7 36.6 9.9 9.5 26.2 276.6 10.5 1679.9 12 59.7 35.7 15.5 4870.1 109.5 17.1 42.6 156.5 4857.7 15.4 13.1 21.3 492 157.5 1451.9 1982.3 472.3 24.6 9.3 9.6 29.9 16 6.2 12.1 469.9 11 1671 52.6 83.6 21.4 189 20.4 18.2 9.8 23.3 31 239.3 395.2 239.1 30.3 2806.1 5287.8 295.6 119.9 5.1 20949.8 15.3 403.7 11.1 4376.5 10.6
10306.2 21143 15754.7 8208.8 8885.9 6972.9 11487.3 8218.9 7931.5 14460.7 8785.2 10648.4 6790.1 14606.2 9354.7 6361.5 8024.3 14718.5 11040.4 16942.9 4717.5 6385.2 12603.1 12262.4 11447.5 3967.4 8652.2 9287.3 17448.1 16085.5 6142.8 10018.8 30576.1 8133.3 6278.8 10504.1 5208.5 9680.2 11001.5 6644.1 9636.6 13857.9 6015.3 8022 6144.4 8073.3 8164.5 11044 9339 13837.1 12423.2 10100.6 12433.3 10978 9885.5 10252.3 14845.3 14868.1 12571.1 17703.4 8751.8 11780.7 10189.9 11619 9022.5 9517.5 10004.6 6481.5
11.9 25.6 13.1 34.3 8.6 21.8 7.9 8.8 16.3 12.3 7.4 18.9 7.6 39.4 21.2 236.5 37.2 29.9 17.3 18.5 13.7 8.3 20.8 8.5 84.6 72.5 30 201.3 61.3 12.8 76.2 14.3 23.6 74.8 8.9 774.8 13.6 16.5 146.2 5.2 22.3 34752.6 20.7 6.6 15.6 32.8 3.8 70.1 70.8 14 10.6 8.2 17.5 397.7 29.6 19.9 295.1 108.5 4.8 16.7 6.7 11.7 4.2 30.3 35.9 9 22.3 4.2
11367.7 14861.7 12986 13799.2 14716.4 13969.1 11447.3 14528.3 10469.2 13463.9 11634.4 12961.9 13221.7 17656.4 16141.4 10042.6 11976.6 21484.9 9036.8 18148.8 9107 12860.3 12664 13170.6 7852 13525.2 13191.6 13175.6 20607.3 20805.1 15472.5 13193.1 16123.2 15072.4 15672 20197.8 14434.9 9779 15037.2 8336.1 23195.7 22054.8 9066.2 12774.6 10665.8 11164.6 17994.5 15897.8 10808.8 27002.5 17318.4 12525.3 17628 15208.5 14277 16306.8 31373.3 13398.2 14965.7 16198.1 15237.2 18551.1 11266.2 15555.8 13027.4 14498.6 11629.8 12146
4086.6 6744.8 5121.3 8118.3 9721.5 5922.1 6147.8 5005.6 11010.7 9547.9 8294.6 8206.5 9496.5 6224.2 8914.8 9369 5851.6 11181.5 7757.3 16105.7 6151.3 6298.9 6740.6 5688.4 12266.8 4590.3 6745.8 6349 7826 6971.7 7279.4 9537.9 8071.8 5004.4 7018.9 7444.1 7539 6826.7 36572.4 8044.3 8776.9 5617.4 5830.5 6839.4 5277.5 6176.8 8191.4 7388.6 3650.2 7714.5 6084.7 4980.8 6370.8 5216.8 6487.1 5908.7 12931.5 4638.4 4906.1 7308.5 6454.9 9010.9 6640.2 7216 9491.9 8382.9 12216.4 9854.7
16108.3 18440.8 18219 10819.4 12853.5 18462.7 20460.5 11292.7 10812.9 12718.7 11938.9 11193.4 9255.4 18125.1 16820.7 18337.8 13023.2 18887.6 15400.1 18361.7 8320.2 13302.5 15379.4 10333 8767.2 7531.1 13598.3 15837.1 9043.2 15989.5 13498.6 8949.2 17104.2 11221.8 10187.5 11690 7444.7 11178.7 17047.6 10597.6 13564.4 18191.3 9276.9 15649.4 15045.9 8442.8 8800.8 9369.1 9387 13347 12380.7 9024.9 18687.2 13647.6 21843 16480.4 25290.7 15012.4 24926.9 20178.5 19477.6 17971 10527.7 13469.8 12200.6 12672.3 13323 10846.8
3362.9 551.4 3108.5 4611.8 5592.3 20515.9 2652.1 5035 4517.3 622.2 2433.1 7244.2 1577.7 9889.6 2620.7 11524.4 360.6 3920.7 1146.4 371 7994.3 325.6 1218.7 807 952.1 3381.4 2653.5 1785.9 768.5 4914.9 862.1 1259.2 1112.5 5172.3 10090.6 18927.8 11397.9 5530.1 5814.5 6896.3 823.5 3242.4 13615.1 10008 5719 845.1 479.7 3781.7 1017.6 1406.5 985.1 2486.9 3645.7 1734.2 1599.5 6983.3 405.7 3549.8 635.9 1620.9 453.1 2977 1326.3 2357.1 2929.4 6355.8 1841.7 6569
11088 10269.1 8867.5 9321.7 16453.3 14063.9 9697.5 12363.9 11665.2 15216.7 13105.2 8577.9 7917.9 7905.3 18568.3 11291.4 6161.6 16145.1 6947.3 6656 9407.3 7142.1 7765.8 4908.9 31601.8 9105.6 11952.2 13573 7696.9 10189.2 8675.2 6885.3 15242.8 8815 13080.7 9911.8 15476.8 8956.5 13880.9 13271.2 9089.3 6224.2 16332.7 7973 10229.7 18407.8 10922.6 13609.5 7296.9 11893.7 8698.3 14653.4 4763.3 9560.9 8447.6 7016.5 8038.7 10849.3 8198.5 8963.9 14829.8 16625 9789.1 11858.7 12579.3 15636.4 9714.1 12113.1
150.2 100.6 349.4 93.6 203.5 87.3 11964.8 87 107.8 11723.3 1363.3 50.7 19890.2 73.2 4779.6 110.7 90 80.9 23286.2 121.2 141.6 79.8 119.6 63.3 134.6 116.8 66.9 92.2 96.9 77.1 119.4 60.9 93.1 158.1 268.2 186.8 132.4 154.7 131.4 121.7 647.4 96 115.7 92.4 84.9 361.2 1586.3 268.3 2649.3 129.6 100.7 1566 483.6 64.2 89.6 139.6 111.4 120.8 20.7 1890.9 78.9 63.8 38 277.8 76.8 374.7 138.2 303.6
519 75.4 867.3 755.7 4401.3 536.4 191.2 4426.8 1033.4 197.1 23 18597.5 182.5 2967.2 7466.7 2029.5 281 16781.6 249.4 388.4 459.6 183.4 27.7 532.8 213.3 318.9 1215.6 302.6 132.3 1153 416 340.3 176.3 1330.8 1597.5 2614.5 1276.4 480.3 201.6 2105.6 6578.1 605.7 259.2 676.9 189.6 102.3 85.7 8049.5 382.5 6985.5 5213.3 551.8 3143.6 2398.4 39.3 118.7 3204.7 1177.9 412.5 39.6 243.7 10328 14.3 17395.2 9707.6 6431.1 251.6 2471.6
19522.5 30853 17318.5 19031.4 14794.9 15318.4 19918.7 13135.5 15339 15227.3 17824.2 14467.6 15487.4 11396.5 15156.5 15929.1 17294.2 15799.7 12951.3 11627.2 13178.5 13868.3 20530.5 14609.8 16078.2 21614.9 15433.6 19938.4 26373.4 12539 22726.3 25553.5 22246.9 16471.6 23722.7 16394.7 19664.3 22916.2 21559.5 18484.1 17027.5 23708.5 11267.3 18810.2 16627.9 17208.3 22710.3 19878.6 20909.3 20307.2 16470 15368 13236.4 14031.9 19261.6 21727.2 16431.2 16335 24838.3 19167.4 23730.2 21596 16988.1 8953.4 14937.6 16306.9 19570.7 15080.5
16727.5 28232.9 20205.7 23729.8 15561.4 18648.9 20789.1 18485.9 17550.1 18906.6 19363.6 17492.4 17656 14488.8 16245.5 13857 19859.4 16417.2 14239.4 12666.1 12409.9 17598.8 21087 14907.1 18212.5 20264.9 15894.7 22311.5 25039.4 9937.4 21965.3 22419.3 23798 14192.4 18355.5 14536.4 20750.8 22462.2 17263.7 15098.2 17485.9 15731.8 12056.5 16751.7 13443.8 22401.9 20808.6 21621.1 19907.1 18834.1 17047.7 20735 10592.6 12902.5 19473.1 23702.6 10727.3 21454.9 27809.7 16657.5 25958.2 14437.1 17389.4 10618.1 15432 15474.2 16378.1 14538.1
6724.6 18264.1 12135.1 12490.9 10199.6 16378.5 14219.9 11161.9 12530.6 14048 10642.6 12208.4 9693.1 17821.8 9251.7 10709.8 13082.2 14672 19031.9 22904.2 8659.4 11050 14817.8 15104.3 8227.4 5058.8 13578.1 14325.1 15436 18495.6 12193.8 12211.2 17872.9 13496.4 6893.9 12622.7 7664.4 7809.7 8090.1 10623.4 13463.1 20125 5054.2 13197.3 6798.6 9527.5 7383.4 12397.3 6711.9 17912 14385.9 8941.8 19308.7 11722.9 20015.1 10185.6 17238.5 12789 23056.7 12999.3 13160.3 14942.9 11589.7 11546.2 12230.4 9781.5 15215.7 10279.7
498.2 267.8 638.8 979.3 1066.4 382.9 872.9 398.1 901.1 18520 679.5 1271.4 24505.1 2540.4 293.9 750.4 540.9 323 16642.3 90.1 654.4 635.2 221.6 1822.4 351.7 715.2 2479.9 510.4 290.3 1867.2 778 1018.2 159.2 1575.1 2095.5 1462.4 1495.5 648.4 464.8 629.4 1067 2203.8 707.2 328.4 464.1 245.4 414.6 1370.7 331.6 942.7 4448.6 1032.4 2165.5 845.7 293.9 643.3 1305.6 1657 410.5 485.2 172.5 1085.4 1130.2 1313.8 206.1 776.4 951.1 707.4
4814.9 10369.7 5469.2 1272.5 13821.2 13444.5 11412.7 6628.7 10717.9 10430.9 7696.1 3805.1 1004.4 3170.5 12919.6 11518.3 2864.3 16382.8 4968.6 4377.6 6206.6 3486.7 7568.6 6059.4 4672.6 4255.1 3550.1 5223.2 15960.3 6698.5 4752.7 4732.5 12313 10131.8 10690.9 4200.6 8995.2 7423.5 15012.1 12808.4 4993.4 5594.9 13210.8 3557.2 10982 1249.3 7987.1 6909.8 15685 14210 6913.3 10527.8 6404 9806.2 16132.3 13069.1 6909.9 8651.9 6612.2 16088.4 7073.9 11294.7 5191.8 7534.3 7148 8859.3 9350.4 9820.9
777.6 229.5 631.6 483.2 682.2 4889.9 191.5 4807.6 579.6 226.9 220.2 13827 280.3 1495.3 1303.9 641.1 494 8986.9 308.9 140.8 609.9 550.3 219.3 4180.6 193.8 264 369.2 420.8 266.6 3651.9 1144.1 230.5 103.5 3105 22001.7 1308.5 9854 419.3 4710.3 1587.7 383.7 245 4473.6 10009.3 2450.1 119.5 323 4074.5 219 5135.6 8662.9 2340.3 1784.1 8176.3 124.9 296.6 3957.8 2030.5 220 63.3 572 3464.5 132 12333.7 2885.9 9355.1 950.9 4540.9
15057.1 18583.4 23607.2 13763.9 17339 19804.5 13991.8 14090 13492.1 20444.3 12177 15562.2 12560.3 19587.4 24447.6 13360.2 17257.7 23623.5 31143.1 24002.6 11536.8 19552 13962.5 15361.8 16302.4 17576.1 15685.9 17939.4 14997.2 18484.5 17567.5 12577.2 16286.8 15899.1 11756.2 15768.9 17297.8 19505.8 12594.2 14060.1 21424.7 20338.8 13556.8 28029.9 18885.5 13937.9 11942.7 13941.5 16470.3 16933.7 15613.1 13741.1 23555.8 16993 20919.4 15925.8 25241.8 16856 18179.3 22526.8 16909.3 21057.6 14588.3 13694.7 17073.9 17198.2 19734.6 18748.3
18577.1 18936.5 11190.6 8893.4 10590 8845.8 21971.1 13396.6 8030.4 9437.3 17296.3 11901.7 17098.7 8844 13253.8 11961.3 10002.2 9252.2 17566.4 10290.1 9613.2 7783.1 18037 10910.3 10948.9 8188.3 10409.6 10656.5 21037.8 7032.9 11001.8 17884.8 16748.1 9908.5 15146.8 10821.2 10124 12822.3 15597.1 13603.9 11108 11552.6 9410.8 8313.4 11996.7 14522.1 16270.4 13235.7 10442.8 16024.4 12861.7 9846.9 8068.5 8903.6 12951.6 15533.5 6520.8 11356.2 15599.9 26507.8 10981.4 6529.4 14409.9 8630.5 7536.9 9441.8 11994.5 8376.4
24345 21939 17907.2 13273.3 17385.4 16703.9 17548 14206.3 13264.4 16396.8 15492.6 16531.3 17665.1 14873.9 19325.8 18519.2 19304.7 17420 21713.1 26277.3 19334.3 16702.6 10798.3 16190 18784.5 20276.4 19474.7 17009.7 17657.8 26699.3 23594 21985.3 20318.3 20136.3 22010.6 16455.6 20231.5 20767.8 13493 16055.9 18587.8 16088.9 18036.1 13110.4 15825.3 20957.6 26405.7 24047.1 22813.2 18755.3 19575.4 18123.5 12899.3 17671.6 14774.5 14452.4 27334 17596.6 25539.7 19681.4 29741.5 16670.7 9291.8 21673.6 15620.4 17172.5 20957.7 15599.6
30.5 25.1 41.7 165.9 32845.6 633.5 60.1 67.4 112 42.8 64.4 27 27.6 94.9 166.3 13.8 7.3 133 16.2 9.9 2559.9 47.4 667.2 17.3 39.2 39.4 13.7 31.9 28.7 36.8 97.9 27.2 29.1 16.7 27.3 24.2 157.5 33.4 27 19.1 26.9 42 38.1 31.8 26.6 31.3 24.4 997.5 20.7 31 22.7 9.9 33.4 24.7 27.9 20.4 32.9 55.2 10.3 13.6 22.6 16.7 97.7 25.5 60.3 9 21.7 56.9
13581.6 20079.7 14438.9 10141.7 10918.7 13680.8 17019.3 10044.9 8199.2 13295.4 13996.5 11471 16907 16644.1 13558.3 12765.2 12098.6 13653.5 14505.5 18004.8 11304.8 11429.9 17412.7 11397.9 14811.7 7013.6 11451.2 14506.2 16853.4 18648 15255.9 16139.3 24851.7 12150.5 12032.4 15475.3 8774.5 15335.4 19164.3 11442.5 11768.3 23139.3 6231.8 20564.9 7740.1 13790.9 19689.1 13963.1 16082.5 13869.2 12171.4 10113 14292.4 9313.8 18333.7 14839.6 20832.3 11485 21475 22805.5 15535 15095 10637.9 10556.5 11963.8 10975.4 11241.6 9236.9
7698.5 15544.2 7583.9 4365.3 10023.6 7187 7185.9 5612.2 4899.4 13356.8 4718.1 6137.9 6908.3 7967.5 8592 5936.8 14005 3866.9 7632.9 13221.4 6741.8 14138.7 4455.7 7963.3 16285 12298.6 8402.2 8965.5 13091.5 11026.9 21611.2 8413 5798.6 7784.6 4605.3 5624.4 6174.7 10138.1 2963.5 9313.9 7367.6 5246.4 11597.9 8659.8 18823.4 6240.2 13532.6 6506.8 19459.5 3837.1 6715.6 8004.9 5793.9 5470.2 6792.2 7368.2 10608.2 12064.4 7150.5 6512.2 9058.2 6201.6 5110.4 8546 5885.7 9125.3 15768.6 5915.7
7799 12154.1 9979 9297.2 12151.3 6848.3 16978 9313.7 11475.5 7108.6 7581.1 10381.1 11554.6 16490.8 10833.7 8415.3 9397.4 17796 6046.8 19130.3 5998.1 9447 11070.2 9007.4 4584.3 3659.6 9195.6 11628.1 7827 19096.4 14831.2 8642.4 8643.2 11363.3 5600.4 12124 6356.1 10572.3 10727.1 5269.5 12530.4 20208.4 6215.6 12793 6497.4 7144.7 6707 11144.4 5810.8 15339.7 9450.2 8986.4 11646.8 12575.3 7984.1 9242.6 21059.8 11994.2 14038.1 13378.5 6830.3 19161.1 13860 9416 13717.1 9411.9 12802.9 8718.4
4893.4 4636.2 4952.5 2768.2 3881.4 5008.1 3607.9 3498.7 3949 3121.7 5061.2 5634.1 3011.8 2798.8 3354.6 2243.1 13387.9 2541.8 7527.3 6388.6 5610.3 15137.1 4547.2 5264 4994.7 7855.4 6183 6486.7 8921 7256.8 30908.6 5314.6 7931.9 4959.8 2665.2 3384.8 3162.1 3848 4373.4 8042.1 8283.3 3947 2995.8 5501.2 5637.2 5695.7 6307.8 7097.1 2816.5 3337 4473.9 6211.2 3328.1 3256.7 4481.5 2889.8 3329.3 8439.9 6414.5 2639.5 8321.1 3994.7 3212.2 6218.6 3443.4 9026.8 6861.5 8324.2
692.4 2473.1 89.1 977.4 180.4 734.1 513.9 4595.6 438.3 8536.4 2204.8 6278.6 18249.5 102.3 3396.4 15128 225.7 87.8 213.4 439.3 13242.7 373.5 4166.1 6140.3 15.2 1037.3 166 7321.2 80.1 753.1 190.2 153.3 2392.8 91.4 1987.6 19.4 1861.6 2526.6 532.1 2825.3 178 582.8 70.8 1788.5 233.1 9041.9 4157 568.6 11.3 29 499.4 8643.8 100.4 6185.8 315.2 615.4 355.3 31.8 19.4 7747.2 1423.4 318.6 1396.8 1342.1 414 108.7 12200.4 511.4
10419.7 3633.4 7429 2839.4 3382.4 11095.3 6920.3 3959.8 2581.5 2577.7 9008.1 7368.2 5541 2880.5 6739 1467.9 8519.2 3545.2 4760.9 17604.9 14076.7 10194.9 8256.8 5291.6 4391.3 7194 9457.3 9725.3 15642.3 5173.8 13073.4 4547.3 7414.5 3816.6 4947.5 4168.9 8376.1 5304 11652.3 6625.2 11325.1 5314.7 3965.8 4367.3 15776.7 17597.7 10332.5 8165.2 5898.2 3288 5366.4 5861.4 4846 4683.1 3254.1 5562.7 5630 5975.7 11680.6 3970.2 17015.3 4730.1 8528.5 6420.9 6010.8 13343 8689.7 10202.7
4810.3 17595 13058.5 3275.8 11742.6 10010.3 15910 4227.1 8236.7 10697.6 19468.3 4210 9800.6 8006.2 11373.2 6259.8 5706.1 11382 8692 5835.6 5828.5 5786.3 9006.1 3082.2 7947.7 11504.1 7644.8 10009.6 3936.8 4671.2 6080.3 5419.6 15882.5 5559.2 4390.6 6931.4 2579.5 10293.3 8652.8 10071.3 5546.2 11920.9 5823.1 15940.9 4886.2 9458.8 7995.5 2643.1 3848.1 4547.4 5130 4564.7 8022.4 3876.2 11561.4 14846.1 5366.2 7310.5 8389.7 10613 9343.9 12027.3 6081.3 2483.2 3504.8 3964.3 11508 4750
13464.5 19427.8 12847.9 12620.2 16001.9 12781.1 20115.5 13330.2 19086.6 13891.3 12585.5 13201.5 14068.7 18812.4 11885.6 15298.7 13595.4 18776.6 17917.9 21679.8 9759.9 14843.4 14995 11417.2 15085.5 10803.8 15204.8 15781.1 16055 20543.9 18906.3 16388.5 18622.3 16230.1 12608.1 17603.4 16949.8 17749.8 16735.5 17189.1 18589.8 23839.4 11910.9 19604.1 14040.9 19789.8 18030.3 16209.6 12219.2 16136.3 14175.3 11705.8 18588.9 16834.5 16489.5 16960.9 35633.3 21941.6 19451.9 18365.3 18063.3 23536.8 12289.8 17098 14153.2 14166.8 17635.6 12262
420.8 1442 6945 261 211.7 1260.6 550.9 24.8 37.2 23.4 1082.1 297.9 91 684.4 951 68.2 1452 30.4 13.9 217.4 831.2 124.8 33.7 679.3 48.4 806 438 4990.6 1513.8 457.9 765.1 340.6 2194.2 296 208.9 446.2 331.5 122.7 377.7 312.8 1230.6 909 74.6 727.5 878.2 11993 665.5 783.6 13.1 262.9 372.6 229.4 328 272.1 14281.5 792.2 39.3 259.7 13034 909.6 3524.6 61.1 1449.7 984.8 190.4 1147.8 323.7 23898.5
