"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53"
523.1 899.9 1153.1 1350.9 808.3 1118.1 442.4 689.5 780.6 1202.6 1007.4 1524.1 594.1 1219.6 1064.8 1209.4 372.7 730.8 941.1 501 792.1 1244.3 422.1 872.4 745.9 690.5 934.3 669.4 482.4 424.2 1119.2 636.2 958.8 489.4 516.3 694.5 766.4 1504.3 509.4 480.6 929.9 446.4 809.8 296.3 443.1 871.7 1025.6 1172.2 507.6 642.4 738.5 744.5 856
133.6 108.263242109205 363.3 731.8 353.5 310.3 196.6 414.6 203.5 28.4 52.9 847.9 646.8 334.8 271.2 716.9 205.5 265.5 158 688.8 104.7 407.6 659 356.1 554.4 174.5 576.1 521.3 1074.4 133.2 143 231.9 398.1 587.4 1688 218.6 118.2 61.2 39.4 570.6 583.5 534.4 298.1 32.3 370 148.2 663.7 496.1 281.7 723.2 122.1 410 240.6
347.3 216.103883353586 135.450706860229 129.144720018572 19.4 66.7 750.2 131.7 293.2 48.6 257.3 166.923459884895 1381.7 287.1 74 3.3 1208.3 32.5 61.5 35.9 504.8 190.682814037694 157.313495721453 287.3 145.843256659545 51.5 311.455677346327 220.4 83.6 270.1 42.9 323.2 604.3 57.7 190.6 95.7501049877593 13.9 57.9 437.8 189.725684146767 965.2 14.4 26.6 18.9 30.8 140.2 197.4 151.7 948.7 219.797528645455 253.056721607924 36.2 23
852.8 1247.1 844.9 932.8 788.2 582.6 750.9 1317.8 1229.6 890.5 819.1 496 760 1262 1871.1 324.3 650.5 606.9 655.8 851.2 1109.2 575.4 1059.9 1095.9 805.6 754.6 589 588.3 1049.9 835.1 1060.7 843.7 1157 1119 807.4 671.8 770.6 1016.7 584.6 1052 1459.2 1073.9 440.5 770.6 1102.4 867.6 1506 1054.7 569.5 289.7 766.9 878.8 687.1
714.9 892.9 1303.2 868.4 1779.7 1741.7 862.9 880.7 849 786.6 1003.6 947.8 540.9 819.7 726.5 1371 904.8 1363.8 1053.9 1127.8 763.7 1146.6 1422.9 916.7 1097.8 1015.2 1285.6 1135.1 769.3 660.3 791.1 734.2 913.5 1050.2 940.1 1531.9 892.3 1229.9 767.7 739.4 644.8 944.9 1147 1042.8 1249.7 1512 1140.8 836.6 1576.5 1621.6 997.2 1496.7 1380.2
776.4 762.1 742.9 694.3 606.3 485.8 490.8 1122.2 790.8 364.7 526.9 876.4 990.3 953 659.3 634.5 574.4 260.1 817.1 734.7 761.3 188.4 518.5 20.6 122.9 545.8 96.7 1116.6 889.4 453.2 614.9 355.2 838.8 303.5 458.3 735.8 588.2 705.5 884.5 444.2 454.6 72.7 1445.5 199.4 323.9 1026.6 297.4 314 843.1 340.6 341.4 509.6 280.2
376.7 578.1 640.6 308.5 667.3 1075.8 664 277.4 427.1 879.5 278.1 312.8 705.1 316 189.5 1114.7 984.9 916.1 971.1 875.3 363.2 625.4 771.9 211 377.8 553 824.3 1208.8 487 477.5 599.8 360.4 324.8 856.9 89.4 303.1 408.4 282.6 515.6 401.3 475.4 365.7 974.3 277.9 298.6 348.7 421.4 269.7 622 436.8 548.6 1508.7 370.1
1387.7 1431.7 1064.6 997 869 648.6 771.8 1347.1 823 1062.7 1134.6 559.9 655.1 1462.9 1564.7 537.3 556.7 807 718.4 743.6 1076.8 337.8 1117.3 839 651.1 1470.2 944.9 549.2 848.2 868.1 1163 1266.2 1211.3 647.6 422.7 1209.7 893.9 860.3 1248.9 847.2 835.6 871.9 1064.2 1056.5 1237.4 1046.2 1134.7 1242.6 627.4 344.802110835875 1150.2 904.6 884.4
110.5 287.7 288.7 448.1 546.2 189.2 474.8 240.1 195.9 168.9 281 749.3 24.3 235.3 83.9 872.4 135.6 593.8 321.2 524.6 216 967.3 492.6 1160.6 577 184.4 190.8 238.9 404.9 444.7 74.1 773.1 187.6 377.8 234.2 114 232.8 561.2 78.9 341.1 327.4 387.4 235.8 775.6 298.7 373.9 290.9 684.9 175.5 1374.1 215.5 755.7 1072
824.6 720.5 743.9 382.9 1361.8 864.2 561.1 767.5 443.4 744.6 420.4 630 750.3 466.5 434.1 1140.9 969.2 1290 933.1 822.3 653 431 1064.3 558.7 286 1153.2 629.7 1135.7 451.9 578.2 620 896.2 925.5 400.3 152.5 336.4 305.3 247 1063.8 612.6 124 1016.2 891.6 772.4 658.6 905.1 214.9 497.4 658.7 253.3 847 605.9 497.2
650.5 260.9 170.5 988.1 252.3 299.1 234.2 31 268 731.8 654.5 284.2 43.5 193.9 189.6 826.8 663.3 621.4 632 907.8 537.7 231.3 206.3 205.9 944.7 758.8 772.7 187.7 1184.1 244.4 181.7 199.5 262 189.8 911 707.5 814 225.8 602.1 145.4 200.9 206.1 989.4 669.9 252.8 220.4 212.4 271.4 611.2 508.8 672.6 217.8 221.3
512.9 351.4 1165.6 643.6 704.7 941.7 887.6 855.4 435.2 826 674.2 964 989 607.6 538.5 691.4 1112.6 922.7 678.5 1200.6 763.2 1024.8 1183.9 712.2 544.7 556 746.5 767.9 661 510.6 528.9 683.7 705.4 520.9 560.6 847.1 389.5 591 723.3 1068.5 546.9 1378.2 622.7 485 746.4 756.9 572.1 1071.8 689.2 2074.9 495.5 998 1116.5
1317.4 1397.9 1174.9 1486.9 1445.8 1051.4 766 1219.3 998.7 1073.1 1118.3 659.9 745.4 1019.7 1422.3 1618.4 678.5 1175.8 1203.9 1136.1 1026.8 974.7 1714.2 852.1 674 1848.5 1385.2 1191.1 1374.4 1649.2 1550.3 1302.3 960.7 1067.9 834.4 955.1 1129.3 1020.6 1590.8 894.1 1507.2 842.4 953.9 1230.2 1345.9 1020.9 860.8 916.4 1123.8 640 1171.4 1475.8 1535.6
319.9 326.8 757.3 169.3 148.5 199.7 189.1 964.5 310.7 175.7 533.9 107.5 348.1 1102.1 1748.5 153.1 257.7 141.5 195.5 66.3 204.4 122.3 240.3 230.1 36.8 227.7 158.8 160.5 84.8 233.8 161.4 727.8 220.6 314.3 227.8 570.9 485.7 217.3 296.6 166.3 201.7 342.2 564.4 526.2 148.6 270.2 239.7 336.2 68.5 159.144668180628 48.2 468.4 189.9
107.7 85.8 422.7 221.6 130 152.3 152.3 390.7 121.8 111.2 241.6 232.9 128.3 300.7 488 242.5 144.2 82.3 139.2 162.7 79.1 517.7 69.6 126.3 286.1 90.8 135.1 245.9 159.1 870.2 113.2 112.9 167 2002.7 187.6 140 286.8 109 89.4 120.1 397.4 313.9 144.8 112.5 134.7 122.3 135.8 148.6 135.8 368 169.7 99.1 801.8
937.8 952.7 1342.4 1075.8 1005.1 891.2 839.8 879.8 662.8 582.7 1198.3 772.9 540.1 834.2 764.3 1569.6 739.8 1017.4 1042.8 1205.8 714.1 557.3 830.1 203.7 401.3 1198.7 616.1 610.2 1493.9 963.5 1092.3 931.7 1056.1 672.6 95.5 976 855.7 929.3 1066.3 880.9 957.8 549.1 1285.7 1114.8 895.9 1143.7 691.4 209.4 957.5 899.8 882.8 968 1202.8
1043 956.1 912.8 832.4 910.6 933.3 1119.5 1097.6 1002.7 770.9 925.2 368.4 1125.6 1062.4 1217.4 1090.3 1043.1 1415.2 1196.6 864 956.5 732.4 1106.8 926.8 885.9 1101 1219.1 1053.5 1041.4 1934 1247.2 823.6 1063.4 2234.6 650.8 751.6 800.5 675.5 961.4 1168.9 1070.5 924.6 869.3 945.9 1139 914.7 1059.2 632.2 758.1 397.4 883.9 1050 1157.3
531.7 867.9 922.3 653.2 1296.9 1606.2 623 761.7 538.4 1010.4 686.7 1115 1112.5 785.3 354.2 586.1 1050.4 881.4 847.9 1282 642.8 893.9 1087.3 496.2 623.1 1082.3 1027.9 1231 523.7 498.7 516.4 330.8 701.6 642.2 193.8 788.8 388.6 1040.3 694.3 642.4 541 315.7 548.9 375.6 688.4 1077.7 502.8 512.8 1097.3 529.9 727.5 738 840.8
272.5 426.3 260.3 628.1 398 1293.7 253.7 214.6 80.4 879.9 216 255.1 888.1 170.6 156.6 483.9 837.9 1012.7 659.3 322.1 328.5 527.3 253.4 93.4 138.8 860.4 824.8 304.6 193.5 607.7 797.4 76.2 568.7 374.1 90.5 66.2 127.5 325.2 611.1 172.2 215.6 87.7 117.5 69.7 696.6 459.1 310.3 77.2 279.4 597.8 594.9 621.4 734.6
163.2 215.8 130.9 281 608.2 513.6 87.5 61.1 120.9 204.2 142.4 180.4 140.4 83 49.7 1680.6 344.8 748.7 198.6 100.1 39.7 565.3 588.1 130.4 560.8 342.4 146.3 76.8 49.4 214.2 140.1 78.4 95.8 175 73.1 288.3 124.9 169.3 298.9 117.6 29.3 53.2 157.7 93.1 181.2 196 96.8 69.3 494.6 1173.6 216.6 329.3 294.8
656.5 575.4 902.5 596.6 602.8 556.6 905.1 904 949.2 534.4 698.7 596.2 611.4 898.5 722.8 666.7 633.7 766 574.9 811 631.8 403.8 719.5 1227.7 685.9 1208.4 696.4 592.1 1266.2 769.5 1123.3 1907.1 913.7 427.4 595.5 569.8 497.9 1072.5 1112.7 867.8 521.8 1391.8 1145.8 1224.4 823.5 735.4 705.2 1153.5 622.4 397.7 411.8 927.7 747.6
332 407.9 77.4 223.1 502.5 920.3 900.1 64.5 169.8 401.2 133.9 602.9 278.1 65.5 52.2 657 805.2 797.4 983.1 790 348.4 413.4 657.6 83 308.5 607.7 354.5 163.3 309.5 202.4 580.2 77.6 189 101.9 51.6 83.4 79 294.5 321.5 157.8 245.6 181.5 35.4 111.2 256.5 294 52.3 82.4 845.1 1100.9 388.6 759.5 134.4
1128.6 37.9 42.2 65 67.3 153.6 49.1 40.7 52.7 177.4 60 32.7 400.2 52.5 39.1 42.8 45.4 68.1 40.9 36.5 42.2 36.6 61.2 50.3 40.2 51.1 44.1 27.9 45.7 56.6 58.4 49.9 91.9 59.1 27.9 56.1 74.5 67.1 1870.5 48.1 50.2 27.9 124.9 50.2 47 28.6 52.3 45.5 236 94.7 50.5 55.8 53.9
317.1 309.3 555.9 674.2 97.7 118.239928906764 139.1 1207.5 122.5 166.1 537.4 5.3 90.8 1102.5 1278.6 112.3 285.6 148.5 196.4 36.3 198.6 131.9 83.8 120.3 78.7 199.3 93.9 148.3 35 163 194 98.7 103.6 140.6 46.3 859 605 217.5 107.8 95.7 134.3 174.8 496.8 177.3 74.9 187.1 133.1 217.3 126.9 98.5919744290657 84.5 54.9 130.6
1152.4 1058 908.2 1399.1 1033 624.6 543.7 992.7 1053.9 739.3 884.1 425.9 552.4 896.5 998.2 1394.1 405.7 901.2 989 492.5 730.8 1171.5 966.4 1353.9 1010.2 1154.1 1017.3 519.5 847.8 994.6 1029.6 1460 640.3 729.8 498 711 1482.9 927.6 1225.6 624.3 1212.3 594.7 981.6 1198 961.6 1052.3 1411.8 1056.2 702.4 455.1 686.2 667.9 1237.6
143.8 1241.9 166.5 65.6 957.9 124.5 350.8 106.6 474 156.1 244.7 199.5 101.4 232.8 423.5 144.3 64.2 87.8 120 269.7 633.1 109.2 335.4 70.1 166.1 159.1 176.4 295.6 680.5 202.4 987.5 14.1 490.9 613.4 181.5 155.9 36.4 124.9 523.1 339.6 633.7 83.3 146.3 28.3 1238.3 363.6 59.7 98.3 290.3 251.8 177.3 231.8 481.4
334.1 51.1 110.1 75.9 23.2 515.5 50.2 85.9 54.3 1750.6 69 194.4 35.8 62.4 38.7 146.4 420.4 392.5 63 52.9 70.7 50.9 33.2 48.2 126.6 91.8 268.1 169.8 66.1 49.1 68.6 21.6 45.4 19.7 37.7 52.6 62.9 79.9 39.4 56.8 26.2 36.9 37.9 65.4 393.8 67.8 59.8 56 19.5 93.8 1149.3 33.6 61
122 105 615.6 400.6 256.3 65.3 556.9 332.5 331.1 38.6 423 330.8 123.1 341.5 403 24.2 10.6 10.7 190.7 1206.7 569.3 109.5 356.6 447.5 257.6 91.4 77.2 16.6 985.9 210.6 243.6 1136.9 335 36.7 422.7 515.4 435.7 389.1 227.8 718.1 66 873.3 387.9 795.9 182.7 668.4 29.1 354.6 148 41.1 216.3 401.9 26.3
207 499 950.5 606.6 353.2 214.9 839.9 860.4 296.3 182.9 825.8 334.7 1068.6 786.6 797.7 283.9 352.8 556.1 544.1 962.8 1184 312.4 1181.1 635.8 610.6 587.4 635.6 702.9 1517.2 598.2 514 793.3 728.7 523.8 427.4 832.5 750.7 505.6 481.8 574.2 463.5 829 1090.8 906.8 633.4 788.3 457 568.6 521.9 354.1 643.4 697.3 1336.8
879 431.3 205 380.7 432.1 1072.4 688.4 149.7 151.7 981.3 191 1018.3 319 189.5 419.1 898.8 879.6 786.3 380.9 737.5 133.4 267 298.3 57.5 152.4 677.7 354.8 33.4 225.7 173.7 260.8 178.5 248.2 60.7 43.2 8.6 257.2 116.1 705.2 120.7 283.4 79.6 416.1 135.8 447.6 536.1 159.6 107.5 323.1 253 150.8 236.4 37.7
261.1 333.9 121.3 217.6 1251.5 715.5 417.8 88.2 16.2 1064.8 125.3 298.4 873.1 63.2 189.80683578531 953.4 674.9 566.8 3.2 110.1 111.4 636.3 895.1 360.8 259.4 233.9 164.6 269.5 189.33797520067 27.3 209.921584460916 85 56.9 444.5 68.2 158.8 147.1 221 521.1 319.4 98.8 133.00421037164 252.700169726244 18.7 364 432.3 558.6 148.8 204.5 239 181.6 45.1 237.027033144637
90 13.9 62.2 210.322351463649 40.2 1065.8 386.2 63.9 80.3 991.7 195.698462687542 32.9 47.8 93.7849937584411 19.2 793.7 207.8 696.4 786.6 85.4 19.3 124.9 194.543047073504 139.9 318 93.8 984.5 75.1 32.8 134.9 49.7 309.6 126.2 87.8 185.9 138.606679850003 172.778913361831 237.810671597138 191.5 26.4 159.657223106671 1018.3 14.4 461.1 291.5 97 7.5 289 114.8 405.8 34.4 36.9 113.88295478578
533.7 509.4 1062.9 857.9 432 656 695.1 1400.4 1185.8 550.3 798.8 1102 387.4 1097.6 748.5 640.1 483.1 593.5 602.4 716.4 779.4 597.2 487.6 1366.7 525.3 896.7 480.2 767.9 790 530.2 635.6 953.1 700.6 377.4 288.5 1363.7 489.8 1030.9 685.4 1248.5 601.5 447.3 780 807.5 553.8 644.4 314.2 1233 496.2 276.8 804.7 771.6 1005.3
1032.5 1041.6 914.5 954.8 884.3 818.7 593.2 1878.2 594.5 1207.3 835 695.9 1135.1 1412.4 1347.2 743 1006.4 1087.1 972.2 468.8 1251.2 815.2 1463.4 1260.6 502.2 1158.5 813 645.7 636.5 1138.5 795.1 1132.9 738.3 1298.2 637.2 566.2 859.4 938.1 679.2 1232.9 946.4 858.1 716.7 713.1 950.4 726.9 1098.8 934.4 566.3 339.2 907.3 930.6 986.3
764 612.3 524.5 515.9 812 913.3 878 478.1 490.6 1140.2 596.6 500.1 1259.7 481.5 440.1 659.7 1261.4 1053.4 1096.1 790.4 477.6 531 498.5 579.2 357.5 1131.9 1639.3 893.5 674.5 683.2 753.7 473.2 720.5 260 405.1 346 465.9 477.5 947.5 486.2 474.9 480.7 646.1 439 742.6 565.7 374.7 410.3 1138.8 369.2 844.2 618.1 733.3
490.5 226.1 233.3 205 188.5 208.5 258.7 241.1 452.8 185.4 233.4 224 376.6 191 257.7 184 210.8 205.3 237.6 324.7 278.8 207.2 107 426.9 220.8 337.9 190.1 229.5 367.5 401.3 304.1 2074.6 277.1 221 530.8 163.6 225 191.2 452.4 340.4 514.6 675.1 426.8 908.7 157 244.9 188.2 647.4 291.3 295.3 286.1 360.3 129.1
980.6 1080.5 1120.7 976.3 982 965.7 837.8 1823.4 1319 985.6 1123.3 1348.8 936.5 1391.1 1400.1 955.2 881.8 1136.1 1039.8 1147.8 1005.3 1159.6 968.6 634.1 506.6 834.2 779.8 735 1088 1056.9 1198.6 916.9 875.4 1439.7 756.3 841.9 758 1602.1 603.3 1055 1324.5 710.8 533.9 782.6 1016.7 896.1 624.6 774.4 461.2 423.6 643.1 1210.5 980.8
1192.5 1193.1 1061.5 1119.3 911.8 1710.8 1056.8 1386.9 946.1 1877.1 1219.9 1214.7 1929.3 1476.6 1082.9 1373.9 1489.6 1213.9 952.4 1250.2 850.8 855.5 959 605.3 644.4 1315.1 1571 956.3 940.3 883.9 1161.3 1065.4 1301.9 640.2 881.4 1234.7 789 1055.9 1303.3 946.4 809.4 1094.7 1092.8 1011 1163.4 945.5 683.7 1079.2 1159.2 1312.9 1105 820.8 805.8
369.8 257.6 254.6 728 124 154.3 134.9 804.8 440 105 181.3 1252.3 240.7 394.8 613.5 168.8 61.1 135.2 44.8 238.6 171.7 148.2 82.7 182.5 590.2 138.7 169 137.5 283.6 180.4 203.5 257.8 123 114.2 543.7 330.6 637.9 234.9 227.2 334 455.7 105.3 166.3 281.8 206.3 296.7 950.6 1392.6 67.7 163.5 95.5 86.2 94.2
824 462.6 176.3 164.2 535.9 158.9 312.2 373.3 436.7 214.2 419.9 199 477.9 265.7 435 146.4 331.3 321 732.5 398.6 358.4 75.6 321.1 392.3 136.4 752.3 263.7 676.8 603.4 359.8 455.8 1504.7 586.4 429.6 52.7 233 223.1 246.3 869.1 391.2 328.2 891.3 705.6 1113.7 298.5 409.6 102.7 667.5 630.4 125.3 639.4 620.5 934.9
527.9 787.5 1329.7 698.5 799.2 385.9 604.8 1344.4 659.9 556.8 855.9 532.4 424.7 1011.4 1108.1 307 425.5 760.7 635.8 721.4 1232.8 357.8 1463.2 749 515 1132.6 790.7 478.6 970.2 664.3 1072.8 927 457.8 810.3 442.3 771.7 559 482.5 369.7 859.4 522.1 836.8 1021 796.9 768.2 1237.4 762.6 842.6 577.6 237.1 724.2 972.2 766.7
697.9 974.4 719.1 784.1 792.7 1055.5 899.3 882.2 649.1 1330.2 1062.7 923.5 1550 846.1 839.3 1047.1 1314.8 639 782.9 1487.7 575.7 932.9 820.5 669.4 862.4 752.3 1474.3 1212.2 1065.3 881.1 1051.5 313.8 1130.8 842.2 999.1 1002.3 840 652.4 811.5 662.4 652.7 315.1 485.2 295.2 975.6 741.2 714.5 509.6 750.9 1403.3 600.3 961.6 820.7
549.1 617.5 348.4 415.7 649.4 1079.9 393.4 117.3 82.3 946.5 315.8 181.5 839.1 133.8 173.7 1041.4 528.1 966.8 607.9 225.7 145.1 313.4 521.6 23.6 101 849.4 503.4 128.4 158.2 430.5 97.8 18.3 323.8 463 166.490709657371 264.6 375.6 163.6 557.2 139.4 489.1 15.9 358.7 31.9 368.2 96.1 678.6 8.1 175.6 208.4 169.1 331.2 122
537.6 614.7 749.9 609.2 585.7 652.1 1398.1 676.7 666.7 533.3 705.9 408.9 644 799.6 797.2 455.1 558.6 555.4 581 1329.1 457.2 530 278.6 675.8 527.3 352.6 706.3 919 1425.8 445.5 802.1 436.2 1080.9 607.3 1370.4 819.8 769 192.4 707 583.1 364.6 482.4 1074.9 337.1 589.9 880.8 442.1 467.2 773.4 215.5 654.7 765.9 286.4
1074.8 1349.9 1057.6 937.5 1119.7 847.1 685.3 1180.4 907.2 1140.7 1046.5 683.5 686.6 933.3 976 851.7 652.1 1465.6 1000.9 652 1203 880.4 1445.6 840.3 597.3 1183.9 917 558.2 820.9 1459 1238 1317.2 865.3 1558.6 525.2 876.6 922.6 963.8 773.4 928.4 1095.6 847.3 734.2 1200.6 1355.6 1084 1386.7 1073.4 835.8 124 1122.5 920.4 1407.3
33.1 17.4 14.5 47.4 59.8 43.8 47.2 14.5 36.8 16.6 126.8 44.1 51.1 187.422058064703 32.9 118.1 21.7 23.4 116.2 45.8 23.9 59.3 10 113.4 117.8 11.8 191.2 7.2 45.3 18.3 384.3 393.4 70.4 68.3 1967.2 11.5 63.5 15.6 52.7 151.6 79.9 611.4 292.7 307.6 120.8 11.2 27.4 156.2 91.7 65.2 127.5 26.5 57.5
390.2 495.8 324.7 372.7 531.2 1492.7 353.7 246.5 145 1084.2 361.5 261.3 199.2 270.7 236.8 1038.2 477.6 1029.2 703.5 384.9 65 311.5 448.1 114.5 32.1 494.5 490.5 333.4 344.9 376.6 254.6 13.3 340.8 151.8 156.319077362746 237.2 210.7 349.1 346.8 102.9 192.5 27.1 305.5 28.7 556.1 329.8 92.1 50 327.2 477 440.7 317.2 410.3
581.8 543.8 1339.4 1294.7 686 732.8 623.5 787.7 632.1 1261.1 885.6 1243.4 750.5 1634.7 1155.7 1499.3 744.2 582.7 975.3 768.5 511.3 1053.9 972.9 799 1055.4 691.7 745.4 778.3 1272 947.5 1204.5 1295.8 610.3 1234.7 975.4 712.8 919.8 901.7 545.3 919.3 990.4 757 867.6 636.3 1520.1 737.7 1075.7 1130.7 728.8 1234.6 730 1162.2 1237.3
273.8 104.6 167.6 124.4 65 94.5 246.1 65.4 389.4 122.9 146 117.8 782.6 129.8 193.2 142.4 257.8 183.1 230.9 314.4 272.4 176.4 76.1 369 168.1 262.2 93.5 239.4 370.4 272 304.9 1777.6 144 141.5 412.5 110.2 102.1 112 483.8 359.7 406.1 924.9 309.8 822.1 89 143.2 141.3 538.4 85.8 65.3 295.1 353.2 176.1
160.4 431.6 49.3 306.6 465.6 458.6 824.1 64.7 492 5.8 145 12.9 226.9 41.1 251.534459505468 2.6 208.1 226.113752092671 306.492975074002 8.1 0.6 615.4 5.3 695 756.8 28.5 477.4 9.3 525.1 296.871759783085 292.7 358.2 304 645.6 782.5 814.7 63.9 5.3 202.5 269 6 7.9 253.000850328131 617.4 340.956537728967 791.5 279.3 726.5 580.6 4.7 962.1 0.5 1.5
156.7 73.7 650.8 350.2 187.4 240.7 382.3 714.2 313.7 102.4 524.5 603.9 207.1 626.7 860.3 308.4 208 156.8 247.8 748.8 383.2 203.3 164.3 227.5 710.3 98.5 262.6 296.8 575.8 231.3 162.3 400.1 363.4 201.8 274.7 1464.6 379.3 682.3 98.5 525.8 154.4 218.4 1301.2 468.5 201.4 618.3 269.7 148.6 441.3 580.2 354.5 188.4 498
545.6 291.9 469.7 522.4 1073.6 373.4 283.3 114.1 520.8 175.6 272.6 200.8 178.1 123.8 148.1 160.2 100.4 193 132.9 95 270.6 544.2 573.3 345.2 407.9 256.8 333.5 370.1 141.2 286.2 346.3 422.5 540.7 296.8 385.5 93.2 608 349.3 935.5 160 729.9 404.9 594.1 461.6 279.7 224.5 1321.8 220.9 993.7 294.3 508.5 1210.6 225.6
671.2 644.1 793.9 603.4 588.6 500 834.8 726.8 659.2 1209.3 584.9 594.1 1048.8 623.3 1140.1 655.4 1177.9 849.1 868 1436.8 941.1 571.5 971.9 712 607.8 905.7 600.8 1594.2 874.2 1129 717.5 626.1 644.1 915.4 844.3 804.3 570.5 821.5 745.1 825.3 909.1 977 673 756.4 1138.6 854.9 712 708.8 707.5 2041.6 776.6 928.9 1117.8
712.5 846.8 592 760.4 732.2 850.6 598 541 475 1236.6 592.3 447.8 854.3 413.3 427.9 552.7 1051.5 1026.6 1059.3 635 269 440 324.7 368.2 366 1291.1 1290.5 739.9 465.7 673.6 595.3 290.6 285.6 310.6 375.7 1004.1 504.8 433.8 1026.5 223.2 280.7 303.8 818.3 299.4 739.1 518.1 563.3 500.2 755.2 367.2 689.1 291.4 466.1
469.5 580.8 603.4 373.4 282 127.5 345.5 595 455.2 385.6 385.6 130.3 180.8 608.5 810.7 37.5 352.2 266.3 271.4 217 740.3 176.8 512.2 552.3 214.3 383.8 395.4 260.3 457.2 1082.7 822.4 1020.8 420.6 907 469.4 569.5 373.6 389.7 273.4 697.6 522.9 1547.4 511.3 790.9 568.2 663.9 887.4 569.8 148.3 92.9 316.4 526.1 548.4
632.3 368.7 581.1 1020.3 333.9 772.6 435.2 708.9 463.7 934.7 509.8 842.6 721.6 945.5 947.7 737.6 368.8 507.3 754.6 545.1 207.5 638.3 544.6 630.7 1419.6 364.4 762.4 831.9 464.6 478.2 790.7 783.7 292.5 879.9 1373.5 359.3 1143.3 678 642.2 528.1 1085.4 440.9 585.4 633 741.1 766.1 848.6 1542.8 477 913.3 645.1 477.7 589.2
749.2 1116.5 1019.7 809.8 1445.5 735.9 532.2 796.8 894.9 669.4 969.5 510 196 1207 949.1 1003.7 340.2 780.9 1278.7 496.1 534.6 659.6 814.8 617.7 477.1 1404.2 785 468 618.4 780.7 580.7 1128.3 417.8 695.2 527.6 390.8 869.8 1101.7 1110.3 774.5 864 430.5 941.6 846.9 672.2 1092.4 893.4 665.5 1180.6 407.1 787.3 801 1108.7
150.4 87 173.1 175 322.2 52.2 351.7 364.4 250 36.6 859.5 338.2 54.3 385.8 70.9 525.1 82.4 87.1 184.9 1095.5 87.7 113.4 125.4 58.9 117 173.4 365.3 743 1452.7 252.4 203.4 151.1 188.4 199.5 869.3 152 159.7 93.9 166.4 122.8 384.7 47.3 408.9 103.4 619.1 298.9 77.9 175.7 180.3 247.3 311.6 297.9 491.3
846 643.6 611.1 420.4 809.6 1010.7 501.1 487.1 330.7 1396.9 734.3 399.5 523.3 668.8 647.6 970.6 904.5 1078.8 812.8 366.9 299.6 331.7 328.5 222.7 94.8 837.2 717.2 541.5 433 475.8 783.9 353.1 639.5 190.9 231.2 498.8 518.3 577 834.1 245.6 342.3 232.5 1047.5 325.5 706.1 379.1 170 314.9 512.5 106.7 484 329.3 341.8
717.7 674.2 802.2 1224.2 685.4 977.4 817.7 908.8 857.4 862.8 747.4 1545.1 1020.3 1086.2 881 1092.8 817.2 776.8 895.1 1392.9 644 965.2 790.7 878.7 1449.9 809.9 1044 1263.3 1047.9 710.9 1141.7 806.9 682.8 1280.1 1826.4 870.2 893.6 1036.2 752 865.9 794.3 728.3 789.9 791.3 896.2 792.5 1137.8 1099.2 597.6 1934.9 879 831.1 1016.3
120.288956104457 47.8 48.2 159.7 149.4 249.976906150867 60.4 85.6262970340278 123.5 43.1 270.5 27.5 102.263995584572 94.70562721289 28.8 5.8 164.309325488892 107.1 21.2 195.8 655.3 462.3 1458.3 327.9 300.4 49.5 7.5 59.4 133.4 83.4 141.780891512456 97.5 121.535070939512 83.1 141.235794865775 38 55 121.1 126.87516805148 107.435690527256 68.6 114.746508190237 7.2 6.2 169.641349672855 206.1 21.8 178 1175.5 357.2 276.1 898.4 119.6
1381.6 1538.3 1229.7 1104.5 1327.9 1125.3 969.7 1728.3 1239.4 1559.4 1101.9 1374.6 1420.7 1305 1291.9 1091.2 1538.4 1421.6 1647.4 1277.8 1359.1 1416 1686.5 1054.7 735.7 1499.8 1145.4 1175.2 1270.6 1553.3 1283.7 689.3 1060.9 1727.7 615.1 1287.1 873.7 1662.2 925 1371.8 1182.7 1001.7 704.3 884.8 1543.8 1224.4 1156.8 1034.5 911.6 831.7 1140.1 1197.6 1355.6
1014.2 1232 1133.9 831.8 883.6 637.7 1013.2 1221.6 810.4 1166 768.2 844.1 1232 1333.9 1215.4 503.5 1028.4 969.6 882.1 787.3 1257.1 784.7 1397.7 1570 821.9 1370.6 755 945.5 956.6 1134 1124 1421.2 820.8 1001.8 757.8 888.9 697.2 920.9 1062.9 1606.8 989.4 1423.6 739.7 1233.1 1202.7 1009.7 1304.6 1205.1 583.6 147.7 868.7 1068.9 1010.2
271.1 743.2 337.2 299.5 512.3 199.4 492.5 402 827.2 560.4 490.9 472.1 218.4 356 363.5 53.9 195.5 198.6 374.5 228.1 647.8 692.5 698.3 946.8 439.2 647.8 190.2 1112.4 443.3 879.6 322.4 370.1 348.7 689.7 216 1416.8 416.4 802.5 176.1 403.7 494.5 243.2 153 309.1 562.8 693.2 520.6 935.2 604.8 890.9 651.8 235.6 759.8
