"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
15876.9 5051 13469.4 8234.1 10763.6 8963.3 10511.4 7385.5 9498.2 8767.5 7069.2 8677.4 10030.2 6647.9 11133.4 7507.5 11338 11420.1 10294.5 6962 4364.6 7602.4 11639.1 10937.6 8724.2 7234.4 11053.6 8845.1 7995.4 13780.7 159.2 11261 5367.1 6808.9 179.1 11002.6 9586.7 12671.5 14010.8 11647.8 3985 7770.7 9643.5 11614.1 9807.6 11283.6 10737.1 8572.4 7515.6 6712.2 5206.2 13951 5933.1 4579.8 6604.9 12043.1 9792.3 8458.7 6572.7 4424.8 5345.2 4588.1 4311.9 4211.5 4157.5 9849.2 8294.6 9552.8 15687.5 22054.5 12302.4 8935.7 2591.8 14109.3 7948.1 6606.1 4193.7 4758.6 3962.2 16360.3 8482.6 4954.7 6520.1 5964.3 21344.9 17021.7 12396.6 3762.2 9232.3 9569.5 9513.7 13055.5 4379.6 8336.9 2967.2 14496.5 8164.4 10183.2 4706.4 5576.4
11838.7 5493.6 8155.2 5546.7 5258.1 8399.9 6991.1 9227 6752.7 5943.5 4866 10464.5 6266.9 4916.9 5345.3 8005.6 6439.9 5965.5 5514.2 5928.7 10893.7 7345.7 5670.5 12515.9 7101.9 4145.4 8027.1 11497.3 5334 15690.2 8268.5 18837.8 11207.8 9207.6 11101.7 8417.8 8594.5 9349.6 6023.3 12775.1 4413.3 7399.4 15327.7 15904.2 11621.8 8357.2 9381.4 11246.3 7596.4 6328 4568.8 9171.6 6554 3295.8 5158.9 6072 9651.2 15722 11730.6 11582 13264.1 6835 14144.3 14307.6 11673 14885.7 12254.7 10445.2 14451.3 13808.9 11705 9285.8 10152.8 10659.2 11560.8 15709.9 7245.6 7230.1 14341.1 26121.2 11794.8 4155.6 9024.6 9086.5 10374 7635.8 7661.6 7601.1 20834.7 8639.4 10464 7557.8 17199.6 5838.9 7802.4 6020 9673.6 13100.5 8282.8 8088.4
15722.7 10280.7 15764.2 10230.5 14866.6 13602.5 10326.9 12311.9 11078.5 16326.3 11882.4 20709 12552.5 12239.9 15432.7 12667.5 15769.8 15255.5 14237.4 12436.4 13378.4 13279.3 14485.8 18145 15854.4 14002.4 14893.8 13311.6 11588.6 21286.8 20823.2 15614.9 16663.8 18370.4 17612.7 16651.2 14006.3 16811.4 16349.9 19138 9579.8 16180.4 13801.2 20624 14354.8 10719.3 15836 10324.8 16496 15237.8 10626.3 13429.2 8724.7 9796.3 9599.2 11541.1 18778.2 13601.1 16950.6 20415.6 12208.9 14846.2 21290.7 19601.7 19832.3 28714.5 17484 24491.8 21153.5 16866.6 20188 18121 11463.2 13398.9 14943.6 15789.8 11255.3 16371.4 27059.7 19553.9 22697.6 10457.1 14266.2 18120.2 21234.5 14960.2 16752 15654.1 23424.8 19355.6 15988 16147.6 14824.5 13491.5 16524.9 11127.4 20308.7 12734.9 15831.1 20283.2
4160.4 1311 8859.6 1424.9 2609.4 1606.6 1235.2 1718.3 2118.3 3901.5 1535.2 2433.5 1414.6 6058.6 1219.6 2530.9 1651.7 931.5 1587 885.7 1129.6 1480 4751.7 6535.8 786.9 1852 2398.2 4257 1236.4 3297.8 3072.3 1699.8 2803.4 1902.4 14962.3 4031.6 9076.4 8698.4 2413.6 9788.9 5717.1 2489.4 3236.5 3874.4 1858.3 1115 3225.6 1180.9 4152.6 3590.4 1402 2278.9 1902.7 599.2 877.3 729.7 1360.7 12705.9 1516.1 7818.9 2821.6 9804.2 5278.6 3881.9 2219.2 3117.5 8677 18113 5666.8 3359.1 5951.5 3412.3 3671.9 5516.8 13981.4 5503.1 2141.9 882.5 23906.1 1506.7 5314.7 1044.7 8504.5 3555.8 7187.9 10779.8 2058.3 2845.1 1862.7 6525.7 8240.1 1435.1 5556.9 3740.4 4989.1 1941.4 2805.9 1558.7 1008.8 3572.4
10086.7 9460.9 11844.2 8917.4 9592.1 9609.1 7721 8296.8 12517.1 10138.5 9494.7 2844.3 7639 9621.2 4928 8579.6 7874.3 5832.5 6290 2292.7 13101.1 10456.8 9085.4 9064.2 6520.9 6441.5 7664.7 11361.4 5297.5 9979 2489.5 14638.3 8395.3 7092.9 2697.7 3442.9 11089.1 4637.7 14876.5 9659.2 3439.2 8757.1 24453.6 3374 6121.2 12381.8 10079.4 11175.1 9643 6943.6 6943.1 9032.6 5862 5172.6 6328.4 4633.4 3622.3 5077.6 7320.5 808.9 7961.7 8230.2 2675.5 2899.3 10517.7 11341 1010.8 1656.6 1128.4 1608.1 5009.4 7826 12430.6 9067.5 9206.1 1693.1 6894.6 9582.4 778 6008.6 2583.4 7724.5 8253.4 10195.5 5249.7 6104.5 3128.3 4074.1 17155.1 3273.8 11618.9 10805.3 4359.5 3600.9 4710.3 6732.7 6996.8 4193.1 2377.2 6025.1
944.9 529.5 1154.9 369.8 418.9 1138.6 673.7 2269 616.5 3259.2 309.8 3567.4 1303 5830.1 550.9 278.8 296.1 4519.5 933.3 1153.2 4593.8 3074.9 620.4 2218.2 857.3 379 4007.4 781.3 1403.3 2405.6 2102.3 7114.6 1047.9 7479.8 2025.7 8398.3 1867.9 3025.6 1232.3 10928.5 1545.1 6895.4 1704 3311.7 854.7 8463.3 7305.1 286.7 4592 4862.5 5989.9 4164.1 457.6 551.1 490.7 417.7 9966.1 885.8 8258.2 4799.6 4308.6 874.4 252.1 3414.6 4203.6 1531.5 6143 28868 2365.9 2064.8 6311.4 5706.4 1581.2 531.3 1052.6 1038 1002.7 8154 9933.7 2154.4 6957.5 3894.9 7913.5 4245.7 4892.7 4849.3 6109 5458.7 5795.6 2997.8 10187 1491.4 7728.8 3103.9 11025.5 1641.1 5300.7 3325.1 3302.5 4288.5
9624.1 5824.4 2703.7 5142.7 4972.7 3213.9 4151.2 4797.1 5161.8 4175.8 16668.6 1459.1 8372.5 7476 9388.7 7093.3 13614.6 6853.1 8119.8 5292.5 2477.4 5225.6 5191.6 2191.9 7435.3 4458.6 6646 4816.2 3100.1 4230.2 10405.1 2774.2 4267.5 2115.3 7594.1 10515.2 3763.8 4479.7 4382.4 2418 1467.4 3597.3 6019.4 2977.2 3517.7 4230.9 5542.3 11759.1 6546.1 5277.4 14668.4 4989.6 15232.1 2389.4 12246.5 13217.6 9136.2 2978.5 1476.8 426.3 9852.5 9497.5 1530.4 2024 3304.7 1231.3 7963.1 14900.6 11887.5 12782.9 6260 9663.8 10025.7 7033.2 3793.9 10108.7 10327.3 6355.5 5895.4 13132.5 16021 5103.6 8280.7 5287.2 12459 11963.1 8153.5 8730.8 1796.5 3209.1 2970.3 5200.6 8372.8 6005.7 7281.9 10090.2 7602.7 421.4 6570.9 6317.2
8332.5 5827.9 7085.2 9934.7 3137.2 7730.4 2862.9 6637.9 6195.8 2954 7929 3964.3 3981.1 4769.8 4529.4 12907 8636.8 8156.4 5257.2 3433 9393 5060.7 6066.4 5300.2 7337.6 4842.8 5182.1 7514.3 3697.1 6491.5 10138 5409.5 12777.3 5601.9 8506.6 10004.8 4778.6 7255.8 7545.1 10713.2 5694 2897.7 9136.5 6160.9 3602.1 7383.2 4997.1 13730.8 6812.8 4348.6 11749.4 5647.5 7436.1 3162.9 9377.4 7765.1 13073.2 5891.4 10854.3 5833.1 14676.3 8051.7 8323.8 7900.5 4938.6 7694.5 23289.7 10863.3 12919.7 20267 9781.5 6704.7 9390.2 12300.7 7200.3 8984.4 16320 7867.7 10042.6 16549.1 13708.2 7375.2 17069 4401.4 9461.1 12214.4 9605.1 9322 6405.6 7726.4 12033.1 4029.6 12960.9 5318.4 12250.2 7363.4 10325.7 10455.2 14062.2 8458.9
10405 11146.4 6375.2 13718 8802.6 4864.1 17441.8 6754.4 7550.5 5972.2 7714.1 2209.6 8590.4 1294.5 14728.1 14125.9 4420.4 4265.4 12616.6 4289.6 91 3841.7 6819.1 332.1 1610.3 3935.5 6786.6 2472 3527.1 6272 41.8 1582.2 57.5 2260.6 25.1 2061.5 140.5 418.1 528.2 451 34.3 2096.7 2006.4 734.5 3631.6 4248.7 4435.3 10933.7 4693.3 1035.7 7335 6227.3 7631.1 3260.7 4756.8 4353.4 117.5 4620.9 6033.2 63.8 4501.8 191.9 333.9 938.2 792.6 3146.8 232.2 119.3 308.1 2219.5 5262.4 8237.4 49.5 3343.9 3601.9 974.7 2566.9 1424.1 166 4469.7 355.2 518.6 1196.8 3354.1 1237.5 3576.3 562.4 937.4 3599.9 106 2991.7 5131.5 55.4 519 656.8 2403 2910.3 477.9 313.9 349.1
5080.5 4354.4 7253.1 5347.4 4604.9 5963.3 6612.1 7379.7 5697.8 5626.8 2807.1 6235.6 5514.8 5391.8 5152.8 5606 3855.1 5102.7 4274.5 5570.4 8002.1 6429.1 7153.8 15053.1 7532.4 5023.4 5728.4 8735.8 7105.1 7012.4 2971.9 13912.1 6187.3 8680.5 7543.9 3881.7 6640.2 7414.9 4861.2 13034.2 10935.1 5963 5509.6 10590.2 9479.8 4436.3 6668.8 3945.9 5888.1 6009.7 2953.1 6315.2 3411.8 4916.3 3577 2992.4 2028.4 15588.7 5332.3 26994 3924.8 4928.7 8708.5 6783.3 18670.5 14556.8 2681.3 1844.2 1493.9 480.3 9681.4 6641.8 5254.2 4985.3 8167.3 1365.9 3752.1 4836.9 4334.9 6714.1 1339.6 8196.2 5448.7 12192.4 1185.1 4832.3 5834.2 4559.1 8174.1 5198 5770 8883 7626 6013.9 5178.1 5804.6 6351.5 8684.5 7166.3 6369.8
7036.4 10450.4 7550.5 8796.2 11554.6 8202.4 13024.6 11290.8 14855.5 13074.6 6398 7103.7 8000.6 12154.1 7082.4 9708 9793.2 9220.7 9963.1 9159.6 7323.8 11719.9 8191.1 19407.1 6470.8 14323 6929.9 5962.6 9882.3 9006.3 11320.3 7791.7 11424.1 12197.7 11440.6 11061.1 10740.9 9609.5 13610.5 15085.2 13155.4 10870.8 10087.2 7185.3 9972.3 8271.5 18863.6 6411.2 11694 9781 7242.5 11691.9 5343.4 8855.9 5885.7 8168.7 8749.3 10748 4833 9666.9 5791.6 9477.6 8604 4487.6 11274.3 15797 11953.5 7759.3 21756.8 12388.2 15339.4 9489.5 7185.7 9202.5 10440.2 10883.5 6618.9 11300.9 22522.4 14072.4 15324.3 5995 10153.1 19970.2 15595.8 7826 9861.8 9123.6 13533.8 6375.4 7445.5 13542.6 17595.8 8135 7279 8635.4 13922.5 20736.4 8556.8 9889.8
12040.6 4307.6 3999.2 4562.9 3585.1 2071.7 6008.3 7255.6 5284.9 8511.8 5622.1 7024.3 5667.2 13963.2 5740.6 3066.2 4260.3 8255.4 7839.5 5933.5 20173.9 10530 4010.8 9540.5 3015.2 3198.5 4227.1 1813.2 4660.3 9138.4 5691.8 1327.8 1583.8 5096.4 1658.4 6211.5 4446.6 4639.3 8619.2 9700.7 3639.4 12431.6 6590.9 5822.2 4357.2 5524.8 14699.1 6736.9 7262.9 10173.2 6966.9 4576.6 4819.8 5352.6 4474.1 7901.2 20032.5 3813.5 2544.5 1678.8 2615 4999.8 1169.4 746.5 3081.6 1574.2 4284.7 10693.7 11298.3 11291.5 4584.4 5337.9 3458.8 6361.2 3740.7 4765.8 6062.2 8283.3 2901.1 4168.2 4420.3 8408.1 7768.8 4267.8 16039.4 9311.3 11781.9 3830.9 4622.2 3323.2 9981.1 11361.2 8567.9 6294.4 7330.8 8279.3 4614.2 2947 3532.6 4742.9
8062.3 14201.9 7909.5 4706.7 10234.1 1184.4 7989.4 3999.2 11955.7 5632.9 11951 1495.7 5095.1 4579.4 12147.8 7881.4 6974 3419 12091.8 4869 639.7 14857.6 2480.5 1368.5 1503.4 4854.6 3333.3 897.3 5944.6 2527.4 462.3 2533.1 1655.1 2906.9 630.4 3404.1 803.2 1231 3362.2 1191.6 1085 2602.2 1583.9 1898 2475.9 2161.5 7524.9 9354.9 7471.8 3033.2 8579.3 2060.7 4201.4 5101.6 9639.5 14165 452.1 1906.7 580.8 770 4467.4 1278 401 840.5 756.9 669.1 703.1 1215.8 3416.1 4667.9 3364.4 1963.6 1358.3 4643.2 2246.5 1814.5 1269.7 6300.1 643.4 1960.9 997.5 749.6 16367.5 2853.3 6747.8 4656.2 1817.6 1949.5 4089.1 321.8 2441.3 3570.2 922.6 1503.7 2533.3 4043 4285.3 3300.1 1330.3 1376
6436.3 9093.5 10654.3 7555.3 7288.4 9839.9 7580 10600 8057.8 8443.1 5383.7 7604.4 7605.3 7459.5 8869.8 4936.3 6462.2 6798.5 6079.4 5941.2 6863.7 9345.9 6640.7 14715.4 7913.3 9362.7 7391.9 9117.7 5751.7 9651.6 15168 16297.2 11755.7 8093.1 10233 6430.5 10003.4 8166.1 5592.4 12822.7 16370.3 6887.7 9176.5 12086.4 9945.1 5976.2 11451.2 7191 6780.5 9560.5 4121 8762.6 4084.7 5260.9 7144.7 8007.1 6833.5 18074.9 7253.3 18680.2 5749.2 7427 15030.4 13891.3 23725.3 22697.1 6520.1 5940.4 5208.7 4219.9 11350.6 8526.5 8292 9617.9 10305.1 4054.8 4623.9 7731.2 10684.7 9185.7 5015 6374.4 8733.5 12313.4 4385.8 6241.7 9713.5 6406.7 9498.4 7409.5 9428.6 12790.3 7647 5185.3 6965.6 6507.7 10404.8 13626.2 7388 7762.3
8924.1 5704.3 7161.7 5820.9 6553.3 6853 5709.6 4814.8 6890.6 8373.6 7723.9 5207.6 8474.8 5700.9 5405.8 6572.4 9161 7158 7143.6 10131.4 4509 5737.7 5790.1 9000.6 10944.3 6279.6 6614.6 6562.8 12275.6 6551.2 8453.1 11085.8 8027.3 11361.2 13040.2 6552.6 10701.8 9997.7 7247 11684.5 4694.8 5919.3 5995.7 10981.9 7362.9 6839.2 9673.6 7369.7 5204.8 6641.8 11895.5 6616.7 8148.8 13408.9 10861.3 6540.8 9424.5 10665.6 9235.3 8066 6160.8 5750.5 8440.2 9348.5 9393.1 9717.8 9836.8 10039.4 11394.9 8079.9 14321.2 6624.3 11070.4 6626.8 10417.5 10046 15041.4 9645.6 9769.8 33666.4 10634.8 7999.6 8179.5 11944.8 9994.8 11666.7 10641.5 7602.8 6091 14762.7 8171.5 9881.7 21734 7537.1 7371.6 5288.3 9104.1 7185.4 9328.7 9928.1
13270.7 13730.8 13447.9 13473.5 15598.8 14979.9 12753.3 16154 11346 12088.6 8203.9 12641.6 13259.9 13055 11348.8 14866.1 15562.5 10820.8 13989.4 13868.2 16006.1 15404.2 9748.1 20813.9 15835.7 16132 12771.1 11593.3 21295.7 14149.3 13059.4 18301 12901.4 16550 9117.5 12424.1 15580.3 12901.3 13793.4 18796.8 6319.5 12339.8 14735.9 19137.2 15863 10792.5 18336.4 7857.9 11807.9 11973.8 4443.7 9384.8 5548.4 17123.3 8640 10780.5 14567.4 11094.2 7807.9 16641.1 8988.4 10092.5 16578.5 15804.8 17597.6 20259.6 7323.4 16404.1 18380.8 12520.6 16307.2 13369.7 8011 10794.5 14513.5 15163.1 3728.6 10603.9 18159.9 13670.5 12386.1 5384.7 9160.4 15115.5 15056 8464.6 11598.5 8107.1 17958.9 11819.1 13595.7 17090.7 9481.2 11767.6 13007.6 8732.9 13389.7 19198.1 12701.1 15791.8
12873.7 9930.1 16936.2 9678.7 13744.8 10890.9 10060.1 9120.2 11264.2 14003.8 9476.6 9836.9 8657.7 11141.3 12876 9898.9 11338.5 14158.9 11854.7 9695.8 13859.2 11430.2 8720.2 15062.2 11801 10561.5 8176.1 15191.4 15015.2 14797.1 14466.3 12927.9 12898.5 13631.5 17062.3 14107.4 13090.1 13306 16766.6 17680.7 9217.6 14065.7 14469.8 22043.7 12903.6 7962.4 9611.1 10785.8 10977.7 12270.1 7969.2 11967.3 7270.7 9714 7816.1 12228.1 13382.5 18452.5 12334.2 10359.6 14404.4 10099.7 13609.9 11042.2 12361.7 16590.4 16727.7 15767 18525.2 14169.2 14236.7 14157 11792.6 15255.9 14834.2 15590.6 7301.5 11908.6 22822.6 23638.3 16831.9 6079.4 14332.8 13285 25056.3 15396 17729.2 7677 16090 9232.3 16122.6 13427.9 15975.1 7958.9 14298.6 7213.1 17844.6 17182.3 13010.4 17902.8
5762.3 7303.5 8484.5 7351.5 7427.8 3709.5 9923.5 8207.2 7998.4 7613.6 4966.2 5588.8 4914.1 8188.1 6324.2 8267.2 3245.2 6853.2 5196.7 1925.4 11735.8 9293.5 5228 23226 5984.9 8065.5 3620.5 5310.6 8409.9 8995.5 6370.1 17039.4 8174.5 9490.1 16836.9 9429.8 10160.4 6965.5 11333.7 12228.1 7334.9 10002.3 5091.2 17339.3 5388.6 2700.6 9334.4 4932 6615.2 7552.8 1973.5 8604.1 2495.3 3385.2 4586.7 5576.8 7312.8 12748.1 5413.6 9584 4760.7 7656.1 11557.6 2500.5 8598 14907.1 7268.3 7102.3 5606.7 2504.6 9347.1 6150.7 8489.9 6006.5 7473.8 4087.8 2479.1 5763.2 14486.5 5217.7 5079.7 7757.1 5673.1 10785.7 6437.7 7435.5 5154.5 3879.6 8775.1 8746.7 8358.8 14028.9 5245.2 7072 7204.2 7873.8 12324.6 12973 8903.4 13738.5
4767.8 5672.9 7751.4 6634.3 5635.3 8612.5 6092.3 9521.3 7480.7 5456.3 3216.7 6570.1 6075.5 8620 5062.3 6368.1 5758.9 6448.4 4756.7 3938.8 10460.5 9103.8 4977.2 13066.2 6393 5668.7 5460.1 6506.6 6533.8 10229.9 12791.3 22871.5 5831.4 9300.1 11315.6 8959.7 7970.5 7481 7435.4 18069.1 5977.3 6674.3 8869.5 10128.1 8003.4 5544.9 11512.6 6466.6 4970.2 7005.3 3664.2 8685.6 4739.5 4812.8 4369.6 6043 11198.2 16482.2 10303.2 17076.5 8898.1 5743 9294.3 5227.8 10158.3 13716.9 9867.6 8878.7 12977.3 10697.5 10627.5 6796.8 4701.1 10294 7550 9235.5 4236.2 6111.7 16872.1 18265.8 12707.6 3357.6 8106.2 9696.6 9780.8 7146.7 8316.8 6124.4 12235.7 4974.2 10529 10659.1 13663.9 4947.8 7941.4 6653.1 9580.2 15925.7 7949.9 9377.7
10901.8 10112.4 13498 6175.3 6948.2 6883.7 8691.7 8223.8 7724.3 12403.6 8172.4 5442 8455.6 9644.1 6175.3 9148.6 6319.5 4653 10677 10374.7 1696.6 6065 9527.3 3945.2 4835.7 7206.3 5775.2 2641.1 11265.1 8532.5 630.1 2776.2 1312.6 8959.8 235.3 8323 2366.6 3004 7881.6 1325.6 914.5 5854.6 10636.7 4327.4 3440.6 5760.9 9550.3 8649.9 4857.2 4629.5 12058.2 3779.5 7829.8 7438.4 4586.4 9379.3 5070.3 2029.2 3408 3879.2 2801.9 2132.6 255.1 786.3 1852.3 1123.3 1507 2266.9 7938.1 18373.9 5890.3 7675.8 1482.6 4031.4 3061.6 2947.4 4987.4 5587.4 1068.7 6305.7 4763.3 4497.7 4119.6 6678.4 17219.4 10926.3 7126.2 4479.6 4643.6 769.1 5092.3 9715.2 3246.7 5601.8 2913.8 7281.1 2067.4 5145.3 1974.8 2138.4
11997.5 6489.8 13878.3 4252.6 8771.9 2233.4 4431.8 5702 5702.3 8905.3 3944.7 4519.9 5005 4494.3 6486.1 7819.2 4581.5 5648.3 6017.7 5274.9 5439.9 8998.6 5819.6 4061.4 9761.8 2660.5 5040.7 9314 5195.9 10294.1 7208.5 2635.2 7495.7 8681.6 6385.2 9711.2 4305.3 6384.4 7110 4668.9 8821.3 7070.2 9054.8 6403.7 5162.9 2132.9 5475 5558.8 6131.1 3667.2 9499.1 6000.6 6788.3 5446.6 5927.2 11522.5 4803.2 4758.6 7625.7 3406.3 5408.1 7962.1 4025.3 5659.4 7413.4 5986.1 8423.3 5691.3 8709.3 11455.1 7601.5 11383.4 12185.6 8385.2 5988.8 4471.8 9200.4 15337.5 4061.2 8583.7 6652.8 6177.8 9339.7 12616.9 18720.9 16876 19659.4 3424.9 11684.9 17551.3 13170.1 5126.3 11567.8 4318.1 5405.1 8496.8 13642.4 13541.1 12040 7891
7125.5 9046.9 7120.1 7445.1 8349.9 9889.3 5302.4 6518.4 4848.4 8856.7 11110.5 7569.7 5937.4 4541.7 9777.8 11935.7 11330.6 7264.8 7765.9 9730.9 1989.6 6865.8 5605.4 2538.6 16557.8 7934.1 10195.3 12699.4 5744.4 10549.2 9662 4884.2 4918.6 8295.8 2818.7 8274.1 3038.5 3691.8 5890.2 2006.1 4273.5 4502.6 10547.1 4992.2 7752.5 3862.6 5106.4 12007.7 4750.7 7107.9 8137.8 10393.7 12987.7 6218.4 14188.2 10732.4 8442.3 6466.7 12042 5451.8 7452.8 10242.7 1855.3 8079.6 7054.8 11467.1 8259.3 8545.2 10342.7 14484.3 8593.2 8916.1 3666.6 7711.5 5205 11933.1 17328.7 11297.3 3426.2 15253.4 8968 3434 6711 7287 19689.1 14212 4371.9 9381 3874.2 3049.3 6851.2 10228.6 4608.1 3454.4 3367.6 9170.6 7182.1 7759.8 2778.7 3950.4
2105.2 458.9 5007.7 1304.2 1584.8 560.4 465.2 1762.5 5395.7 10048.8 1884.2 6800.3 3998.3 4239.9 849.7 438.7 2396.1 528.7 4051.6 7799.6 1532.5 3607.7 10360.8 13447.3 2129.5 638.6 6469 6492.8 1184.2 6602.3 205.8 288.1 52.2 10844.8 99.8 423.5 8476.8 11969.4 2204.4 460.7 103 1604.8 5021.7 1143.2 2820 1632.5 578.2 1121.1 2812.1 7995.3 248.1 5380.8 452.9 2392.9 414.1 169.7 10000.1 570.7 722.8 312.8 251.9 2760.5 148.2 309.4 6028.7 8843.8 778.2 4867.3 3563.5 646.4 7169.2 2484.8 480.4 1161.7 4102.8 1954.8 6130.2 1048.4 370.2 2808.6 8619.5 7884.6 1410.2 14442.8 3556.7 110.1 152.8 7570.7 266.9 413.5 491.1 10904.9 478.2 12020 1760.7 5986.5 3643 147.2 472.7 3317.5
3169.5 2853.3 2429.6 2802.4 2357.7 3630.5 1884.1 2404.2 2406.8 3023.1 2342.3 1991.9 2627.4 2077.2 4092 4118.3 4699.2 2329.1 2353.5 1567.4 2023.2 1831.8 2866 1542.7 3313.5 2931.5 1761.3 3051.4 2698.1 1493.3 4079.4 1057.8 2601.5 1698.7 1831.9 1806.7 1776 1545.2 1417.9 2113.6 1925.1 2550.2 4076.4 2694.1 2792.3 3314.8 1892.4 3310.6 2725.7 1465.8 3157 1622.8 2383.8 2612.7 3274.9 2691.8 3230.5 1381.5 2184.7 1432.5 2089.7 1464.9 1961.2 3748 1945.3 1346 2832.5 2504.5 12372.2 2917.3 2176.8 2488.3 1946.3 2469.1 1019.3 4119 3089.4 2207.3 2083.1 3440.2 3974.4 1368.1 2356.3 1661.1 2470.1 1507.3 3262 2488.5 1630.8 2215 1908.3 1407.7 2031.5 2488.1 2379.9 1813.3 1502.2 31661.4 2500.7 19370.4
10092.1 5715.5 10719.7 6696 9260.5 19716.7 1548.1 480.4 10142.7 7140 8819.9 7836 5290.5 5438.5 8054 8710.2 6798.1 4750.8 6723.2 2305 5601.4 543.8 2930 2421.7 9872.1 3414.6 960.8 5986.8 6650.7 8659.3 2799.4 3189.7 282.1 7250.1 1211.2 13458.6 3548 5911.9 11394.5 7609.7 4273.8 6668.9 7056.8 11812.8 9034.1 8471.9 6498.9 2257.7 14088.6 12492.4 6865.9 7204 3616.4 4085.5 5821.2 5878.1 9326.1 3647.8 8755.6 53.5 1978.4 4845.3 1286 207.1 1963.7 7851.8 5493.6 3758.4 5059.2 5203.7 6464.7 5060 487.5 6433.7 4554.7 4711.9 4114.4 9730.4 2688.9 12927.4 5161.7 2879 6660.3 6466.2 8594.6 9726.2 6086.3 7776.8 12698.4 2712.6 5900.2 8194.7 4955.4 2948.6 7143.4 8857.7 11021.7 8126.3 11641.9 3925.2
3518.6 9314.5 2440.5 7993 6103.2 2350.2 3716.6 5519.3 5359.1 2903.4 3266.3 5725.6 7477.2 10341.1 6923.6 3671.3 2472 8906.8 6888.7 5163 10114.5 8250.8 5587.8 6287.6 7985.4 4079.1 5320.6 9216.9 5302.1 4736.9 11771 6848.4 3836.5 7143.9 4700.7 6363.4 5213.8 7164.5 7475.7 8687.2 7712.3 7583.5 11790.8 12977.7 5210.4 3863.6 7216.1 3786.8 5245.4 8313 3166.8 6307.9 3489.7 4508.3 3960.8 6829.5 17212.8 7393.3 4768.7 10040.7 8282.4 5036.4 4077 8468.1 5735.5 10106.2 15552.3 21937.1 6374.4 8581.3 5916 6245.7 6093.1 7066 5851.2 15937.2 4248 6789.9 11515.6 7331 20059.6 3778.5 3758.1 6749.8 11266.9 3530.6 3418.7 7856 7360.2 10123 10796.8 5853.8 5050 5733.9 11858 5480.9 11762.5 8586.4 4823.6 5691.2
6677.5 661.5 824.3 3447 1408.6 2735 5009.3 769.9 5697.7 331.3 1202.7 687.1 8391.9 271.8 393.9 1300 2272.8 602.1 10513.6 13644.8 309.7 534.6 515.8 3572.5 16489.1 419.2 960 215.9 16304 2066.8 124.8 591.5 421.6 6163.3 321.4 1496.1 394.9 1315.3 3835.4 303.5 451.1 400.6 304.8 287.2 4506.2 726.9 3360.4 489.1 1131.1 564.8 3514.2 4004.7 1559.3 19478.3 1795.3 1396.1 221 365 765.7 1034.2 394.9 327.5 280.3 268 498 423.5 392.9 296.6 289.4 323.3 172.5 3269 441.2 1694.2 4604.7 242.4 375.9 5068.1 207.7 424 306.1 560.7 867.3 415.4 1632.8 299 373.6 404.9 785.9 591.3 772.2 477.5 312.6 444 260 534.6 692.7 447.5 355.8 407.4
11340 7750.6 8478.6 8047.8 13165.3 3844.6 5164 2213.2 8134.1 4968.3 11404.1 4678.3 3780.5 4547.4 18137.8 12939.1 12930.9 3104.3 8864.8 6255.2 2894.7 6850.1 5127.4 1172.1 10671.4 3459.8 7920.1 10267.5 2176.7 6081.1 3424.8 1673.5 5862.8 4705.9 5921 8781.4 3159.4 3366.2 3293.9 1224.6 6517.7 3604.9 2699.1 2166.9 9622.4 2818.4 2531 14161 3292.1 5219.9 7941.3 4073.6 11251.8 3742.6 10668.6 15144.3 2307.9 1320.8 6616.5 2115.3 8178.8 8049 3774.1 2928.6 5649.2 4261.4 4762.3 1079.1 2096.9 6253.4 5749.2 5426.3 5264 5057.5 6809.4 2894.5 7763.7 11406.5 885.1 12329.9 2379.6 3547.4 7860.1 7713.2 3747.4 7747.4 5727.8 4550.4 4550.5 3915.9 4137.7 1711.9 5026.6 2683.6 5504.9 6571.5 10364.6 5157.1 10362 3081.6
