"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197"
186.67 198.04 217.635 225.425 221.45 342.25 219.49 284.94 334.385 323.43 207.63 105.695 240.84 230.265 251.655 241.34 190.65 141.605 292.89 201.625 128.79 146.39 319.42 197.96 202.95 299.22 259.97 229.995 396.35 101.63 182.105 296.03 329.87 286.02 283.01 467.09 258.9 265.54 364.23 118.61 236.64 214.73 149.43 389.08 165.27 202.75 216.33 198.71 99.05 178.63 332.62 195.15 569.07 215.27 271.025 370.86 138.53 288.9 174.15 297.17 191.267 208.835 374.26 195.285 362.21 333.44 315.45 174.03 347.027 332.69 223.48 140.73 94.27 210.38 134.19 390.7 372.165 349.59 359.83 147.525 159.79 212.38 288.41 273.8 188.21 250.3 341.245 272.35 222.86 186.43 128.6 172.07 31.36 428.35 296.06 218.27 159.07 263.16 152.935 98.41 111.68 259.39 398.15 167.03 152.915 263.21 220.285 223.48 183.62 110.74 105.79 277.51 260.44 298.3 219.37 136.49 616.53 218.62 311.91 56.18 438.24 125.84 263.75 175.07 168.435 137.465 124.24 270.99 213.66 328.66 263.53 328.9 492.27 28.8 299.16 252.55 385.1 96.99 182.12 696.72 637.53 318.39 598.95 592.96 910.9 608.86 764.3 848.1 815.6 727.04 442.63 792.34 658.99 962.6 923.86 562.64 116.49 71.23 174.54 120.63 151.47 223.49 189.75 149.54 117.09 125.7 173.74 107.97 241.27 128.63 192.9 150.79 61.77 197.66 235.12 76.7 90.49 332.93 146.86 448.79 38.6 107.81 220.78 91.59 674.56 181.65 125.6 161.32 160.05 208.56 246.02 138.71 94.73 614.48 159.59 73.62 174.9
361.43 411.73 448.415 330.995 437.7 607.55 325.595 460.82 399 364.58 348.16 448.18 679.98 673.205 440.525 384.72 667.47 286.655 818.03 576.47 372.97 468.743 354.785 551.19 429.85 459.975 560.1 477.69 265.81 424.29 302.56 297.76 674.78 802.51 460.265 527.51 605.2 398.68 466.04 260.73 577.13 480.15 462.21 463.74 286.03 390.795 557.06 269.71 963.02 499.77 382.41 445.43 387.46 416.87 409.83 563.75 771.02 411.91 448.13 482.56 464.353 548.31 548.82 544.465 558.55 492.075 470.79 232.38 527.157 428.97 520.29 499.89 364.78 427.34 298.15 532.42 325.415 478.98 694.555 422.26 561.4 446.23 464.16 674.57 548.07 500.36 624.19 460.5 394.97 428.69 356.73 437.41 656.52 594.8 577.035 409.98 450.02 507.14 466.69 677.56 546.95 483.73 233.65 344.315 458.615 345.415 424.945 411.59 423.49 245.07 245.77 380.81 505.97 758.75 445.29 323.21 496.42 348.05 307.35 377.36 545.39 284.71 496.335 531.76 424.955 240.71 220.96 303.71 620.3 667.11 622.39 512.54 605.24 532.24 803.79 749.49 635.5 1023.41 488.56 786.5 830.35 763.66 960.7 658.94 845.38 659.6 912.35 716.54 688.55 785.43 590.25 854.64 673.22 705.31 774.03 522.13 1077.07 413.14 403.79 932.62 496.05 728.81 708.43 534.6 592.41 415 566.79 462.56 476.39 515.87 1044.73 781.05 711.85 773.24 655.98 847.63 1016.76 381.18 410.85 384.99 380.18 341.72 484.63 381.39 369.71 376.17 415.47 389.18 491.69 319.79 341.08 233.53 464.63 656.97 359.42 398.61 297.09
850.35 666.69 818.575 655.605 613.59 761.51 803.64 987.21 756.615 853.01 1142.96 913.315 752.88 660.62 834.255 616.17 737.45 735.725 691.1 807.995 780.735 703.533 648.44 1012.76 919.26 691.38 769.26 726.9 506.32 1635.75 597.51 592.37 723.34 686.52 582.685 889.01 839.54 707.78 825.68 665.12 442.79 677.99 584.34 754.38 873.95 637.03 806.94 830.2 963.02 678.63 670.82 852.75 670.86 636.37 735.88 897.38 905.02 881.43 841.39 762.94 997.3 766.45 1050.37 969.765 1108.42 740.81 797.86 698.75 491.703 459.37 526.75 653.695 503.57 601.14 556.64 530.74 715.525 868.46 562.79 556.815 554.86 862.775 715.67 885.19 896.46 795.52 646.65 724.62 512.57 783.18 683.42 575.44 844.21 915.52 797.515 747.35 681.64 590.44 631.675 780.575 780.99 606.71 769.995 621.965 739.385 716.655 837.505 765.36 676.2 507.05 398.06 829.49 948.87 1010.965 794.33 955.05 891.94 711.38 511.4 645.84 1045.7 408 714.165 798.87 670.965 574.83 603.88 758.43 823.63 826.33 921.51 827.68 605.24 818.68 719.64 759.37 761.82 811.5 822.06 994.62 933.6 982.47 1035.45 1066.64 1135.57 882.65 915.12 827.65 1033.08 1058.64 1137.94 739.76 1008.45 1113.94 959.92 822.98 909.28 640.9 792.72 439.06 654.21 751.31 712.65 752.92 799.09 776.44 702.41 649.7 738.4 523.16 577.19 1012.85 637.82 743.78 852.48 493.75 542.87 779.43 438.59 1019.4 495.57 511.34 630.74 551.06 846.32 514.98 438.13 623.68 1242.09 718.02 762.57 679.88 582.8 774.48 615.67 548.21 820.98
750.9 267.98 543.23 592.4 345.33 346.92 613.165 327.75 377.19 404.55 335.12 515.035 422.13 331.065 447.19 611.76 540.18 197.74 589.245 330.64 531.865 476.127 339.645 528.86 842.66 532.91 417.45 612.64 382.03 1039.52 652.205 305.51 461.27 488.81 410.99 810.53 545.13 454.55 574.12 564.28 655.07 490.58 453.82 388.08 294.01 350.19 382.03 326.5 290.18 1210.26 455.14 376.26 432.5 645.72 363.805 435.59 637.57 591.51 582.18 558.54 395.713 531.35 493 586.63 520.93 640.8 465.4 648.98 363.213 506.73 433.62 455.985 566.88 380.06 498.56 608.65 449.16 558.13 523.57 434.675 885.74 503.3 522.56 625.86 496.01 251.72 585.485 343.51 832.01 276.62 639.72 474.7 464.61 474.25 686.075 249.78 372.94 636.93 627.12 702.94 368.72 381.13 635.21 448.445 641.91 518.69 371.48 486.825 588.11 835.73 395.39 729.24 462.25 669.105 488.03 453.41 466.53 373.51 504.63 533.88 636.94 459.27 575.065 770.395 484.665 360.61 709.405 570.79 513.63 385.91 531.87 726.01 371.02 482.71 838.79 461.72 465.8 318.69 684.55 465.74 618.55 460.77 683.02 547.55 542.65 551.05 572.37 442.63 506.12 579.74 527.9 421.02 449.79 465.09 508.75 486.34 781.81 852.27 351.96 725.2 463.67 571.67 561.15 400.26 693.38 728.22 713.18 691.8 473.7 680.12 415.93 865.28 580.99 428.87 623.21 675.14 645.78 868.33 643.7 1210.83 425.12 427.85 540.28 723.82 514.26 659.35 487.49 733.62 1037.29 933.4 804.71 724.14 391.18 722.28 918.81 261.78 1210.58
46.18 85.57 76.945 224.045 272.86 405.21 151.44 289.01 169.16 243.46 23.71 68.73 222.63 444.945 232.485 146.7 123.38 67.835 306.9 125.125 167.485 105.367 264.07 112.64 123.14 111.97 161.86 35.38 77.89 27.26 116.18 124.8 36.97 104.09 121.795 75.03 123.44 247.25 353.26 77.12 115.14 216.35 68.62 345.28 297.01 188.715 147.29 217.98 145.18 55.74 212.54 67.9 190.33 184.46 121.845 164.06 118.55 189.5 187.69 162.33 285.287 193.852 381.57 446.415 399.17 187.14 318.69 234.18 173.193 232.49 68.65 69.85 55.21 128.36 134.19 127.11 398.41 110.54 264.67 106.14 86.265 106.505 289.23 93.51 305.42 125.47 154.41 65.7 153.16 219.62 133.52 129.68 34.59 689.96 122.195 154.52 119.36 179.56 86.425 47.405 65.12 638.69 161.945 78.2 22.84 376.71 152.24 121.345 72.23 222.18 118.47 335.98 544.04 232.21 215.8 25.07 417.82 112.5 90.36 119.68 122.87 17.23 37.885 44.235 78.46 59.185 34.01 161.05 261 233.64 296.05 362.9 326.82 125.22 33.37 168.55 462.01 65.15 250.76 610.92 667 382.47 999.3 512.36 323.79 680.58 489.81 560.42 523.61 633 675.67 628.9 681.76 268.33 413.2 787.12 76.56 106.46 55.39 5.72 88.15 146.5 98.29 64.59 76.26 26.51 54.66 50.38 253.6 53.38 15.11 211.34 -4.07 81.09 335.53 -2.78 16.88 52.81 82.03 66.94 25.4 66.21 69.59 21.76 86.52 37.76 20.11 46.81 56.98 18.97 25.98 13.3 50.64 54.25 40.76 56.71 6.92
790.37 353.67 516.91 480.56 495.8 337.59 687.88 736.53 456.615 594.76 569.22 448.055 700.6 556.81 418.605 806.41 826.27 534.71 462.08 538.115 1135.44 464.303 425.49 527 470.74 471.105 576.96 685.595 613.81 405.37 551.05 387.07 493.82 481.57 1162.68 622.2 495.34 500.23 993.38 488.07 882.88 612.86 466.87 511.53 385.76 554.435 461.17 454.14 488.21 851.89 621.78 514.58 582.68 567.2 453.745 671.18 477.75 610.74 501.58 485.36 830.457 660.203 656.9 728.36 1247.23 636.565 434.15 481.83 823.29 435.05 665.09 573.52 311.72 627.55 505.24 611.16 677.295 781.74 1013.92 701.27 445.34 714.59 875.61 978.06 923.08 647.74 407.08 785.95 753.77 501.96 392.67 389.01 655.71 513.09 514.33 574.32 481.44 515.4 558.335 587.165 372.33 960.03 440.66 559.545 868.19 409.895 472.325 727.795 597.66 424.11 258.37 1415.4 690.55 758.42 919.45 705.84 600.44 579.52 520.41 388.18 385.64 774.45 640.28 515.09 366.085 675.375 478.65 973.1 703.38 581 801.38 597.42 434.03 610.63 597.78 719.23 561.16 646.18 668.99 809.84 660.05 507.49 820.37 720.98 732.47 509.82 544.54 706.4 683.21 672.45 785.91 604.1 727.4 639.2 582.13 502.35 646.48 519.96 1032.98 775.32 627.92 683.94 542.09 668.85 645.71 564.5 533.82 580.01 522.16 481.85 656.67 623.1 997.5 681.37 722.47 520.99 600.23 656.33 762.85 596.2 573.65 530.25 679.1 517.28 628.86 628.22 740.91 543.7 631.47 865.26 644.05 892.66 440.15 624 573.16 340.45 665.53
448.33 477.04 251.07 914.97 584.69 685.2 781.295 444.4 456.015 497.37 295.31 442.18 525.15 757.385 478.215 336.78 823.45 235.01 539.57 505.65 489.74 654.797 705.935 520.49 511.77 747.425 602.195 345.785 1555.66 683.74 232.11 493.61 465.55 386.1 769.855 624.21 415.28 410.87 547.26 285.15 454.28 439.99 627.22 701.64 697.29 280.995 649.13 491.58 802.82 719.24 582.16 622.33 613.55 462.61 439.755 503.02 596.74 393.56 542.28 478.83 543.417 332.41 577.81 629.205 384.33 378.27 714.54 489.79 381.91 550.35 634.65 494.205 820.79 552.86 468.01 932.31 546.205 632.35 750.715 432.97 590.435 706.93 411.37 701.41 489.29 843.14 647.99 488.77 466.58 606.95 502.85 568.39 568.72 464.34 701.215 749.2 803.2 483.27 603.735 473.265 993.53 352.75 593.23 472.91 642.54 565.165 814.86 448.17 552.27 389.52 487.7 748.65 584.97 425.77 420.73 350.15 328.62 685.9 695.12 597.53 711.92 578.52 721.68 537.16 576.465 583.87 643.24 560.26 905.13 565.32 793.98 349.4 503.15 636.51 816.24 1189 459.49 441.41 492.86 440.98 484.17 443.6 407.75 348.84 409.11 477.34 536.19 394.04 466.87 461.9 210.55 877.62 444.17 350.6 496.79 468.45 580.72 500.32 600.93 500.65 637.89 562.44 462.18 616.63 652.51 384.49 778.26 682.84 396.07 487.52 627.4 606.37 527.28 356.77 449.25 462.74 438.03 496.27 313.45 441.24 415.83 233.46 291.36 300.44 530.64 626.67 354.83 364.65 554.25 234.67 329.47 523.7 326.68 534.08 185.64 419.2 605.01
78.61 209.71 78.985 225.16 268.83 218.51 482.01 315.51 380.515 261.1 60.67 185.665 772.8 253.715 167.355 224.09 403.08 175.86 523.585 114.03 266.185 165.603 272.75 113.57 266.81 81.335 84.645 94.59 135.71 78.96 439.165 37.12 158.59 115.49 122.74 156.36 168.52 224.9 525.99 218.43 264.23 171 91.83 295.5 158.29 314.435 102.61 156.09 149.48 140.51 302.56 51.61 299.43 211.54 174.03 437.9 187.8 125.71 365.64 890.69 292.063 231.5 332.33 169.31 201.48 280.435 232.24 351.29 126.343 375.38 336.84 174.02 827.74 579.3 334.72 664.71 436.095 127.86 147.17 486.265 210.2 239.915 93.43 479.26 332.07 129.01 354.415 314.27 218.4 344.95 146.31 128.67 301.37 255.14 125.385 440.91 126.51 148.2 205.6 488.85 950.39 464.51 109.715 291.485 221.555 215.49 105.96 262.25 107.76 349.44 151.94 96.52 109.55 394.45 282.5 80.74 112.28 48.41 117.82 272.97 112.95 718.36 227.565 429.035 424.205 331.685 201.5 134.62 131.61 405.2 634.77 297.99 531.85 119.6 173.44 285.49 194.98 129.63 234.93 180.72 171.07 173.75 132.27 232.88 147.2 225.42 249.72 101.64 133.06 237.38 69.73 106.15 211.56 155.69 43.71 169.55 219.39 136.48 82.32 424.49 211.23 242.35 187.36 256.9 585.66 205.02 997.48 368.73 358.76 380.56 241.13 71.44 757.56 249.99 202.92 152.32 223.17 38.7 28.84 29.02 39.38 241.93 102.96 51.69 94.68 74.25 65.99 118.92 67.07 40.97 64.36 29.07 74.32 37 176.09 139.53 24.26
132.18 116.35 72.655 49.385 43.59 205.65 114.09 343.06 74.66 92.92 71.24 238.315 96.81 137.155 79.405 71.87 201.51 251.59 140.83 85.535 177.25 124.643 121.79 176.62 273.22 160.045 79.115 79.94 28.65 102.44 105.68 67.52 504.97 166.49 167.02 84.07 79.42 45.3 121.71 24.27 60.23 162.09 81.61 56.53 68.51 127.395 275.72 25.19 664.93 221.43 207.37 77.06 56.83 119.08 67.595 76.84 133.7 56.52 96.72 65.7 74.6433 142.008 306 212.275 129.07 69.885 213.86 14.54 72.38 79.42 383.84 94.665 153.42 81 120.68 434.32 190.67 279.54 106.235 200.27 21.405 246.78 100.6 198.5 73.96 92.94 130.505 66.67 63.45 62.93 102.01 116.56 25.71 147.12 162.67 98.12 94.64 108.68 66.635 229.92 44.53 101.73 128.29 84.715 325.58 218.105 50.14 54.215 64.97 41.77 58.68 236.41 93.48 498.495 85.64 33.94 105.06 106.97 80.06 -1.92 307.72 215.65 125.31 99.675 32.365 96.285 80.3 262.86 19.48 109.68 60.48 79.03 256.28 14.77 95.57 97.07 27.44 152.88 33.14 115.95 130.72 107.57 109.02 102.87 125.38 64.42 92.38 100.03 64.08 105.99 112.13 193.64 70.39 83.38 91.98 54.16 623.53 962.78 782.99 286.74 874.19 666.23 225.72 412.56 325.2 590.16 185.17 279.72 735.65 26.68 659.85 899.79 383.54 194.73 379.43 77.33 1015.04 88.8 163.75 137.46 162.89 87.65 182.56 151.38 95.36 83.37 178.81 91.77 240.58 118.76 115.07 110.46 127.39 113.93 6.97 89.65 132.11
94.83 285.98 253.88 212.18 206.32 55.98 260.965 52.97 155.715 251.69 459.04 67.55 138.99 48.53 355.42 433.1 155.69 451.765 27.52 465.355 229.69 87.8133 88.755 192.39 174.78 276.61 210.75 323.535 197.38 100.82 124.235 68.39 716.39 306.51 113.475 187.5 295.13 100.04 356 21.44 162.54 136.97 284.29 311.43 275.06 237.36 153.12 249.43 261.16 504.45 42.31 515.6 243.92 72.34 280.025 114.94 258.21 513.83 484.05 116.6 550.24 180.887 72.17 187.935 230.85 104.38 58.1 26.28 329.317 59.82 252.05 105.65 56.39 209.22 -20.13 -13.14 84.825 18.11 10.64 5.68 229.09 54.92 52.9 160.99 179.46 192.77 151.325 126.14 60.52 220.65 58.63 290.15 95.2 130.34 273.79 176.04 732.08 385.87 177.36 25.29 49.01 62.58 139.115 509.945 72.255 190.875 237.365 435.45 863.22 22.05 141.09 172.33 369.89 85.75 187.32 427.94 84.2 300.47 200.13 99.11 -0.65 71.54 42.265 148.82 94.31 178.35 81.35 77.36 353.75 414.89 284.12 208.73 259.21 107.42 -8.38 254.64 16.39 352.45 187.59 609.1 196.15 174.71 158.67 219.89 372.15 505.43 246.01 514.65 244.14 190.92 179 46.8 186.59 158.16 207.59 -16.16 56.59 27.04 76.16 -9.18 45.34 77.8 145.93 149.54 33.8 64.55 24.44 61.71 17.64 4.04 5.04 90.55 57.78 193.99 43.14 -12.89 6.28 347.11 1102.7 239.47 513.37 180.69 467.68 271.59 270.24 24.08 417.09 266.43 745.6 205.3 460.46 305.98 195.99 267.53 557.53 205.53 160.39
14.59 1418.31 159.655 160.6 159.87 74.7 214.52 -7.46 140.555 154.07 7.89 110.43 117.05 19.195 30.32 4.19 5.06 74.795 27.645 23.07 210.075 7.67667 88.295 49.66 34.82 266.55 90.77 211.445 110.11 173.87 57.575 37.99 59.75 60.33 68.085 107.16 118.43 32.14 -1.85 34.66 41.32 -16.1 144.78 66.49 125.36 90.305 21.13 118.55 84.04 159.95 122.71 115.75 19.57 100.39 144.115 58.19 118.55 55.77 146.21 559.48 21.5067 23.3575 -3.94 -4.04 27.61 44.575 42.96 73.19 8.46333 168.85 32.7 118.475 192.44 90.24 108.13 -9.78 40.705 14.81 55.375 38.86 54.36 61.265 17.24 499.94 0.9 28.02 45.58 38.4 105.26 75.39 17.18 294.19 37.02 7.83 146.605 209.28 7.6 56.68 44.775 268.45 16.8 84.22 113.56 112.23 149.335 129.485 140.635 47.485 146.5 100.9 51.42 79.27 44.72 0.92 92.67 21.85 48.91 95.92 108.66 269.37 68.85 1777.69 49.305 268.915 53.485 211.485 100.5 28.48 211.52 -29.21 27.77 24.53 68.13 109.29 33.37 166.5 -0.52 34.82 57.55 54.01 354.43 79.75 128.39 140.61 34.99 35.18 68.34 59.88 55.57 -14.46 98.78 201.87 50.14 47.22 69.03 91.67 -2.28 103.46 47.71 3.48 88.15 100.09 95.91 144.01 -18.47 16.69 14.62 85.27 42.16 51.76 41.01 76.81 7.9 439.58 -20.09 25.62 86.23 50.69 115.76 27.67 73.56 251.71 149.08 58.95 28.75 148.86 49.89 68.02 37.5 27.38 47.47 133.73 88.2 35.57 78.04 97.66 11.97
341.78 567.36 381.44 754.82 409.62 550.66 548.735 332.85 522.57 529.06 318.27 376.995 331.97 261.81 245.475 630.31 654.69 197.24 507.58 237.215 387.665 548.053 266.935 366.08 266.81 692.145 280.735 537.495 1262.92 407.83 329.57 285.69 407.41 422.94 387.375 339.29 542.08 327.54 379.78 257.91 337.63 235.78 623.49 439.85 368.82 358.58 547.26 349.81 815.74 455.27 299.45 610.14 449.64 318.88 299.365 244.29 534.82 323.26 689.53 590.65 268.97 562.803 537.62 279.915 221.03 228.115 325.17 321.86 428.043 677.08 469.58 567.465 519.99 378.91 233.58 553.37 266.54 300.14 408.025 334.84 789.16 407.015 419.72 383.01 321.52 201.29 363.74 259.68 254.93 334.6 207.23 452.53 322.39 345.06 430.19 337.4 392.82 893.52 537.565 419.935 536.97 486.04 397.235 252.645 623.835 581.5 654.275 209.44 465.16 234.17 252.97 410.92 248.95 407.18 328.88 443.55 218.45 672.6 951.19 470.42 258.27 251.17 623.275 327.98 416.4 274.835 378.23 302.96 951.95 373.36 940.57 400.09 673.88 1025.73 270.89 747.03 246.99 410.5 342.3 396.1 321.56 219.76 238.26 298.94 329.23 416.69 423.03 218.64 323.16 230.61 178.21 385.92 334.03 184.46 206 196.77 401.84 358.48 301.46 357.29 239.79 362.31 336.76 558.99 313.68 339.28 620.3 552.37 392.51 295.47 347.61 317.14 334.96 382.46 255.58 335.25 395.48 323.71 218.93 168.03 335.98 123.41 476.49 285.12 285.22 240.46 213.49 156.23 445.74 199.43 310.91 367.65 358.53 286.33 211.69 307.36 485.09
406.5 230.9 333.39 334.83 214.39 246.54 557.89 410.57 158.265 197.59 499.29 234.67 400.73 507.805 463.415 298.4 340.19 314.115 251.61 614.29 505.605 645.79 346.385 403.27 275.05 648.36 616.33 803.11 445.07 40.98 388.675 272.76 417.66 369.07 446.655 468.1 538.01 414.93 513.06 241 916.72 435.16 458.48 293.51 269.07 450.155 208.54 410.6 124.8 500.55 313.96 477.98 329.93 370.2 200.765 434.06 316.9 361.83 392.17 432.32 386.91 307.982 88.14 245.295 237.88 204.795 184.67 175.83 269.813 198.23 333.15 350.97 535.24 191.9 462.27 33.05 256.21 341.35 133.5 136.195 510.72 428.515 162.16 320.87 776.36 576.5 412.64 511.19 518.72 367.71 97.08 557.31 915.21 200.18 463.02 550.5 734.16 306.32 286.93 190.79 169.95 618.67 253.115 379.385 850.68 203.47 637.495 387.77 509.96 146.83 363.27 273.83 392.93 41.47 289 849.3 250.75 609.44 377.86 255.01 147.11 378.41 177.05 252.36 518.325 315.705 456.21 493 468.13 319.93 385.82 232.07 159.61 397.28 12.89 337.34 309.08 620.4 486.42 264.84 163.8 255.21 130.72 115.73 271.25 73.28 217.31 326.03 293.05 203.58 157.74 293.41 229.14 197.61 183.82 247.48 158.5 209.48 174.54 113.15 202.31 287.33 155.48 269.73 289.01 423.83 103.09 233.15 327.75 617.06 363.3 456.87 558.23 197.66 298.06 498.29 35.97 359.88 184.21 498.98 309.61 70.11 242.94 207.47 496.53 208.37 257.88 50.21 336.42 273.91 465.12 582.99 211.51 316.72 15.63 126.17 333.56
409.78 766.55 449.72 765.185 396.57 475.08 699.545 425.94 614.285 487.97 356.6 364.7 361.57 468.435 337.03 490.55 878.36 281.445 393.27 324.05 360.03 725.763 675.225 567.94 723.62 681.275 429.53 584.285 644.59 466.3 529.3 403.32 577.19 401.36 445.245 509.38 677.66 353.96 357.83 285.15 419.81 282.7 696.21 301.47 392.74 383.865 553.14 422.75 951.21 412.36 372.03 403.73 544.59 415 342.555 337.75 716.59 625.01 556.18 636.23 421.363 568.433 604.09 362.85 335.17 299.975 254.94 260.16 329.963 408.28 369.1 623.465 400.12 294.67 349.14 446.9 355.195 367.72 344.565 795.7 624.85 546.755 412.21 417.48 461.85 478.84 416.41 352.28 324.68 307.69 347 487.8 584.03 448.13 724.845 419.98 556.81 827.67 510.495 425.535 439.17 540.41 527.045 321.985 331.84 330.4 653.02 395.955 379.34 271.21 321.22 416.96 368.41 379.88 374.21 591.46 269.35 454.33 440.22 459.55 252.77 281.75 722.545 444.965 613.31 248.68 394.405 690.56 614.68 429.09 690.08 393.63 612.2 566.61 282.67 567.5 374.73 640.29 454.32 306.32 298.63 241.79 310.66 333.93 365.1 263.39 258.05 445.93 340.39 418.03 280.19 548.39 166.27 279.02 267.05 338.62 487.69 341.63 369.71 422.96 342.58 494.42 345.66 337.49 224.21 321.12 410.06 495.42 339.26 329.5 397.08 473.51 438.47 325.2 429.27 1087.1 290.41 510.49 514.68 479.72 670.08 232.81 1039.37 582.99 710.02 690.52 681.81 335.87 699.21 743.51 539.72 678.21 469.52 722.28 353.34 624.39 1429.63
198.07 547.43 354.55 444.825 470.77 812.28 719.63 861.23 701.185 679.09 302.96 427.36 663.88 490.14 553.52 601.19 579.55 725 380.25 633.975 311.745 329.26 715.515 315.89 479.12 462.11 338.66 418.82 573.46 407.01 463.515 314.97 199.2 769.29 616.89 440.92 657.23 336.69 218.56 481.55 944.77 686.7 569.42 366.18 624.19 727.8 387.88 569.42 715.57 653.63 686.47 563.38 551.84 563.47 475.165 243.56 502.75 213.98 704.54 492.83 370.67 384.415 784.61 388.9 318.49 607.615 316.53 41.62 401.827 671.06 613.44 403.13 611.35 501.07 572.78 476.25 471.96 441.06 513.435 597.66 547.945 475.425 595.36 628.72 454.47 574.34 712.93 664.22 332.21 368.74 160.08 478.73 417.76 513.99 392.66 520.3 560.87 622.51 602.86 529.475 842.27 407.46 439.92 610.055 406.945 424.905 461.06 542.975 330.29 401.42 279.94 652.4 372.85 418.005 554.1 482.23 469.02 605 542.93 574.77 479.82 372.5 622.915 688.065 308.605 338.61 387.265 603.42 289.96 421.61 668.57 405.13 690.82 674.93 503.86 456.49 199.06 705.79 455.03 682.95 356.9 236.05 636.26 242.41 216.91 421.09 503.72 755.45 262.15 642.63 265.12 260.28 644.77 584.7 362.32 378.12 455.24 400.79 424.19 269.35 302.32 547.7 547.89 458.74 216.84 228.92 451.81 464.34 702.66 685.78 373.04 285.49 489.6 230.78 451.32 249.57 431.29 674.83 816.55 419.27 347.61 529.6 873.55 474.5 525.18 819.53 511.77 640.49 -252 957.71 716.55 412.69 792.28 495.42 388.11 643.22 440.34
354.06 225.61 438.755 306.38 384.52 391.22 375.17 359.41 397.59 310.49 285.38 272.905 406.71 445.16 246.085 358.59 289.06 315.075 316.38 347.715 311.465 448.23 408.295 514.91 294.28 266.265 334.235 314.17 346.74 529.83 271.235 228.73 407.41 455.38 357.495 511.4 259.9 340.75 308.55 219.37 487.83 335.22 302.91 361.2 254.1 279.66 319.58 239.28 403.14 398.31 442.66 267.4 312.88 327.28 290.26 314.58 326.3 277.24 351.95 344.72 250.503 263.612 432.03 327.95 393.22 358.89 356.48 253 211.263 269.18 355.27 364.38 511.78 310.83 336.64 278.24 324.575 230.92 321.85 253.32 996.3 586.075 335.15 343.09 313.11 406.5 565.43 375.68 480.35 377.02 268.94 418.25 401.6 407.71 729.915 326.53 398.79 319.74 416.245 482.74 239.08 334.94 269.38 422.405 295.7 312.23 364.92 360.855 538.71 348.35 241.27 359.1 280.64 312.945 277.46 197.21 451.64 284.98 274.31 406.23 238.48 502.64 1094.22 232.35 373.995 268.08 312.215 344.32 261.72 287.37 375.99 341.61 423.19 403.91 463.9 376.28 302.53 440.67 364.68 347.16 418.14 282.98 294.86 357.63 350.26 273.09 422.11 469.89 349.88 440.37 220.81 586.67 342.41 321.8 348.81 491.99 233.03 275.32 314.24 310.96 312.16 365.94 235.33 296.26 438.46 267.56 692.49 281.48 432.59 318.16 265.37 402.86 395.05 238.9 255.58 381.83 298.41 743.86 606.96 989.39 624.6 510.04 598.07 484.31 729.12 1173.73 698.81 511.66 917.04 697.92 1004.4 1180.6 668.2 750.21 505.43 804.48 818.76
