"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83"
-0.03166 0.7327 0.1876 0.1956 -0.0259 0.1196 -0.1662 0.191 0.7439 0.4251 0.3572 0.232 -0.1136 0.4218 -0.271 0.5324 0.3031 0.8671 -0.03059 -0.5444 0.4187 -0.4081 -1.142 -0.517609344467323 -0.8982 -0.8087 -0.4985 -0.411626621999138 -0.7858 -0.2627 -0.4619 -0.2566 1.21 0.3171 -0.398911304672944 -0.08183 -0.2308 -0.3313 -0.244 0.722 0.05168 0.4245 -0.1733 -0.1586 -0.6422 0.3618 0.0241 -0.0396 2.58e-09 -0.178 -0.1037 0.01098 0.07998 0.5884 0.4919 0.5901 0.7057 -0.05339 0.2235 -0.1532 -0.2671 -0.3195 3.71e-09 -0.5285 -0.4191 -0.1403 -0.09968 -0.6883 1.095 1.322 -0.2843 0.03334 0.3178 0.7464 0.285 0.4438 -0.1887 0.1073 0.2027 0.09094 0.1097 0.4151 -0.07864
-0.2193 0.1256 -0.3634 -0.2757 0.08654 -0.2214 -0.3667 -0.1421 -0.01068 0.04594 -0.1606 0.319 -0.2752 0.08511 -0.7724 0.1263 -0.02954 -0.4892 0.02529 -0.3865 -0.2056 -0.2908 0.174582877622046 -0.1977 -0.163313338403757 0.2781 0.9361 -1.019 -0.3247 -0.3055 -0.006084 -0.8266 0.513 -0.5025 -0.2384 -0.4689 -0.936 -0.5439 0.1562 0.3351 0.1082 0.5414 0.5146 0.5734 0.5253 0.6591 0.5033 0.765 0.8505 1.027 0.6268 0.136 0.667 0.6892 0.7448 0.6532 0.4383 0.3174 0.4979 -0.4184 -0.02017 -0.006412 0.2426 -5.16e-09 -1.008 0.06971 -0.8527 -0.2754 -0.06337 0.6696 0.439 -0.007331 0.5285 0.6755 0.1371 0.3799 0.3168 0.5155 -0.2699 0.3429 0.5298 -0.1433 -0.2943
0.5116 0.6273 -0.5614 0.09559 0.3849 -0.3087 0.4003 1.017 0.8422 0.7459 0.4523 0.6017 0.1425 -0.1745 -0.03909 1.486 1.005 0.04284 -0.2703 -0.4388 -0.7258 -0.1986 -0.3982 -0.1191 -0.2298 -0.5273 -0.6434 3.62e-10 -0.1979 -0.07181 -0.6619 -0.363 0.9952 -0.9669 0.3341 -0.2186 -0.2111 -0.376 0.7393 -0.2097 -0.1397 -0.2833 -0.1803 0.248346275456648 1.232 -0.1284 -0.05365 0.2386 0.2118 -0.277009662536213 0.2277 -0.3437 0.1911 -0.3696 -0.1225 0.04718 0.02355 -0.1146 0.129 0.0949264840825151 -0.01422 0.02402 0.519 0.09168 0.02389 0.1559 0.1626 -0.1744 -0.5339 -0.1728 -0.08634 0.0656 0.5865 0.03597 -0.09976 0.417 0.8344 0.4474 -0.2034 0.1467 0.4951 0.8188 0.7881
-0.1454 2.48e-09 -0.1645 0.07496 0.1521 -0.3821 -0.0042 0.9234 0.1682 0.06535 -0.3966 -0.0473320910386043 -0.4002 -0.3459 -0.536 0.1613 0.02995 0.6211 0.296 -0.3819 -0.5775 0.583 0.313 0.08907 -0.2903 0.1473 0.05516 -0.0283 -0.2322 0.7175 -0.140406288273322 -1.448 0.4006 -1.269 0.315 -1.193 -1.294 -0.3345 0.3419 0.761 -0.1503 0.8426 -0.02556 0.2427 0.8992 0.4299 0.6468 0.5111 0.9398 0.3864 -0.2133 -0.1212 0.2998 -0.06985 0.1235 0.1611 0.2268 0.3867 0.3789 -0.1471 0.4461 0.6447 -0.1886 -0.2888 0.0452 0.4564 0.03776 0.4148 -0.5032 0.1443 -0.0951160914567442 -0.2195 0.4328 0.6038 0.02556 0.3586 0.1904 0.2363 -0.231 -0.05307 -0.2287 0.05909 -0.2311
0.8077 0.5155 -0.274679897636703 0.2053 0.5221 0.6252 -0.04651 0.3401 0.522 0.6357 -0.1641 0.1975 -0.08116 -0.1405 -0.1665 -0.5169 -0.1568 1.589 -0.007167 -0.1551 -1.231 0.2695 0.08751 0.3764 0.164 0.602 0.1019 0.2512 -0.7702 0.3224 0.156 -0.8931 -0.478 -0.4031 -0.0594 0.08283 -1.054 -0.1778 0.9334 -0.06255 -0.3109 -0.217 -0.3299 0.7941 0.7451 -0.08566 -0.673 -0.2009 -0.2652 -0.3771 -0.04214 -0.05458 -0.1766 -0.2219 0.1393 -0.2923 0.1775 -0.4787 -0.185 0.341 -0.1667 0.1001 0.2004 0.8236 0.2361 -0.3064 -0.01013 -0.5208 -0.7375 -0.4736 -0.3009 0.1101 -0.1108 0.2479 -0.2196 -0.3394 0.1968 0.02276 -0.01201 0.07455 0.143 0.4642 1.072
0.1855 -0.1823 -0.3765 -0.1394 0.32617381072037 0.2168 0.3534 0.9989 -0.4173 -0.2124 -0.08778 0.01896 -0.01645 0.01939 0.3178 -0.1815 -0.2784 -0.2077 0.1657 -0.5844 0.1751 0.1587 -0.7612 0.2476 -0.2425 -0.5245 -0.1579 -0.03468 -0.4007 -0.4 -0.211 -0.7927 -1.258 -0.5598 -0.2678 0.4299 -0.05833 0.2722 0.868 0.8229 0.1675 1.027 0.206 0.4753 0.1718 0.5524 0.1508 -0.3681 0.01402 -0.1269 0.2071 0.3986 0.4974 -0.05388 -0.2078 -0.002059 0.2183 0.2575 -0.08867 0.9061 0.9456 0.7549 0.2176 1.057 0.7291 -0.3647 0.7265 -0.3811 -0.2221 -0.6563 -0.5017 0.2844 -0.06244 0.006946 0.6144 -0.7251 0.2496 -0.2135 0.7161 0.6908 -0.02678 -0.4389 0.1042
-0.4267 -0.2513 -0.543 -0.5829 -0.3251 -0.2326 0.06266 -0.3538 -0.1414 -0.1948 -0.3076 0.2492 -0.745 -0.3518 -0.4946 -0.774 -0.0701 -0.1434 0.3141 1.103 -0.1225 1.06 -0.1047 -0.0607 -0.1087 0.02899 0.08925 0.06313 -0.1963 0.1214 0.857 -0.8253 0.7362 0.2745 1.381 0.3354 0.3145 0.2695 0.241 0.8595 0.2776 0.8039 0.3738 0.718 0.216 0.6276 0.9217 0.4615 -0.05848 0.07294 -0.658 0.4502 0.7209 0.7035 0.4934 0.7328 -3.23e-09 0.2377 0.7889 -0.1055 -0.5409 -0.2127 -0.479 -0.5276 0.08197 0.6331 0.3304 -0.2626 -0.2429 0.1708 0.4577 -0.2247 -0.08102 0.3473 0.09177 0.2904 0.101 0.4833 0.06634 0.3051 -0.3301 -0.1658 -0.09162
0.4665 0.263 0.3116 0.168 0.6049 0.1512 0.1387 0.1476 -0.259 0.2149 0.2235 0.1457 0.2319 0.6598 0.3085 0.2424 1.3e-08 -0.1439 -0.4669 -0.2312 0.06197 0.05271 0.5739 1.225 1.139 0.3545 0.4845 0.4157 0.7993 1.009 -0.5315 0.4007 0.3739 0.4249 0.6515 0.5451 0.8361 1.359 -0.08725 -0.1239 -0.414 -0.6527 0.09412 -0.8428 -0.5491 -0.3249 -0.2062 -0.3463 -0.4904 -0.5057 0.2272 -0.2526 -0.5807 0.1928 0.2224 0.341 -0.1688 0.001284 -0.2543 0.9506 0.2338 0.0501 0.3995 1.043 -0.02187 -0.07371 -0.2102 0.5458 -0.09772 0.2472 -0.5927 -0.008052 -0.3896 -0.7972 0.1671 -0.3416 -0.09748 -0.2825 -0.089 -0.1045 -0.238 1.32e-09 -0.5577
0.5841 0.2218 -0.06023 -0.529 0.3931 0.2066 -2.52e-09 0.579 0.01236 0.3943 -0.1675 0.1617 0.006003 0.1897 -0.01236 -0.4333 0.4794 -0.7087 -0.4592 -0.7176 -0.4258 -0.856 -0.5944 0.0261555507945605 -0.3061 -0.158130794534926 -0.2774 1.468 -0.3946 -0.1421 -0.6553 -0.1145 -1.231 0.01037 -0.2494 0.1291 -0.08555 -0.07062 0.2495 0.1504 -0.1962 0.06324 0.2904 0.03053 -0.1002 -0.09459 -0.1211 0.2453 0.5937 0.5801 1.006 0.3596 0.3393 1.001 0.9064 0.6175 -0.5722 -0.3394 -0.2141 0.3593 0.4539 0.5001 1.006 0.176 0.09515 -0.5551 0.05894 -0.1899 -0.06154 0.03684 -0.2094 0.1561 0.3724 0.6201 0.6094 0.3141 0.05003 0.7709 0.3336 0.658 0.717 -0.007037 -0.1568
0.3629 0.487 0.3369 0.3227 0.9075 0.2067 1.007 0.3503 0.0458 0.4906 0.07667 0.03188 0.7715 1.196 0.3027 0.8217 0.002831 0.367 8.14e-09 -0.9057 0.05889 -0.5354 -0.9147 -0.4211 -0.3101 -0.7167 -0.9377 -0.142 0.2958 -0.0567 -1.022 -0.09436 -1.111 -0.9867 -0.3799 -0.03528 0.1844 0.169 0.2747 0.01697 -0.2251 0.4046 0.4674 -0.2285 -0.256 0.3008 -0.07096 -0.4608 0.1582 0.3313 0.45 0.02815 0.2054 0.3102 0.0499 0.1827 0.4321 -0.1171 0.1569 -0.4381 -0.4492 -0.08662 0.6998 0.2266 0.02316 0.2671 -0.00325 0.3449 -0.5544 -0.2198 -0.4122 0.5232 0.05732 -0.3022 -0.4231 -0.5097 0.6802 0.2765 0.5191 0.4371 -7.11e-09 -0.04928 0.1051
0.6626 0.4038 -0.6079 0.4813 0.126994320294384 0.01021 0.2599 0.3049 0.7826 0.3343 -0.3446 -0.03422 -0.09278 0.0398 -0.3479 0.6136 0.4671 1.025 -0.4702 -1.245 -0.8874 -0.423 -0.2057 0.1074 0.004531 -0.3049 -0.04121 0.2309 -8.26e-09 0.05987 -0.7816 -0.2097 -0.2712 -0.966 -0.224189200841554 -0.4255 -0.8355 -0.8797 -0.01021 -0.3078 0.02424 -0.3324 -0.21 0.3461 0.9062 0.3518 0.4219 0.431 -0.4588 -0.4153 0.04253 0.06481 0.2356 -0.3153 -0.06279 -0.2501 -0.4445 -0.4465 -0.120389848794156 -0.1261 0.1781 0.3518 -0.8084 0.63 0.2581 0.1371 0.2247 -0.2559 -0.5285 -0.2346 0.1989 -0.09624 0.4023 0.5715 0.04273 1.225 0.2237 0.4302 0.1058 0.0401 0.3047 0.7391 0.5297
-0.1016 -0.1862 -0.365 0.1248 0.08286 0.1465 0.5293 0.1258 0.2752 0.2045 -0.5738 -0.1509 0.01367 0.1897 -0.3108 0.5705 0.6557 0.2889 0.2555 -1.555 0.9559 -0.603 -0.5772 -0.2834 -0.433 -0.5429 -0.3304 0.09535 1.223 0.5333 -0.6836 -0.7083 -0.7383 -0.5562 0.1447 -0.07122 0.05282 -0.06178 0.01521 0.539 -0.3571 0.5275 0.0521 -0.6403 0.3676 0.1313 0.04061 0.06856 -0.5993 -1.049 0.5932 0.2684 0.03994 0.1342 -0.1457 0.09247 0.3554 -0.4476 -0.007522 0.2773 0.1586 0.3092 -0.2673 0.7391 0.2383 0.7537 -0.4648 -0.5806 0.3304 0.7596 -0.8995 -0.01086 -0.228 -0.3101 0.2988 0.1829 0.1809 -0.1246 0.09839 -1.01e-08 -0.1785 0.3762 0.2639
-0.1962 -0.09668 -0.2261 -0.2802 -0.2585 0.01385 -0.3197 0.2184 0.6783 0.1033 -0.6735 -0.0651692271805978 -0.1747 -0.5543 -0.6178 -1.33e-08 0.4448 0.7555 -0.4048 -1.089 -0.2958 -0.03636 0.3217 -0.1898 -0.02032 0.3262 -0.09348 -0.3547 -0.1009 0.06606 -0.6002 -0.7076 -1.052 -1.08 -1.333 -0.5488 -0.5792 -0.7093 -0.3076 0.3469 -0.08597 0.7217 0.3143 0.1382 0.5522 0.9454 0.4379 0.5977 -0.457 -0.03318 -0.3011 -0.01176 0.2094 0.1351 0.5204 0.003394 0.2771 0.1663 0.5004 0.01474 0.2221 0.4538 -0.250571301536404 0.1477 -0.02165 0.5625 0.03499 -0.179 0.1628 0.3833 0.5447 0.3681 0.4837 0.9743 -0.002911 0.4268 0.3384 0.4473 -0.1757 -0.2258 0.27703936687564 0.3367 0.6195
-0.437 -0.181 -0.3396 -0.1922 -0.6511 0.03793 -0.169726231697717 0.8172 -0.1458 0.02151 -0.2304 -0.3176 -0.3521 -0.151292126110959 -0.3326 -0.0846550297474991 -0.8328 -0.7756 0.08475 0.08623 -0.2879 0.4693 -0.06216 0.0173798369499605 -0.11088077585808 -0.4527 -0.4898 -0.5492 0.108 -0.4451 0.1624 0.5549 -1 -0.3031 0.07721 0.2985 0.3308 0.4811 -0.4561 0.7545 0.1438 0.6947 0.1617 0.3238 -0.3786 0.5945 0.16824007598947 0.5315 1.164 0.9013 0.7851 0.4405 0.5411 -0.2515 -0.6941 0.004278 0.3644 0.09652 0.001411 -0.8127 -0.277 -0.5749 -0.2577 -0.5025 -0.3967 0.534 0.7683 -0.2833 -0.4734 -0.05339 -0.396 0.2564 0.08547 0.5317 0.01657 -0.4016 0.5152 -0.04263 0.7801 0.413 -0.2064 -0.8998 0.2078
-0.3592 -0.2753 0.2069 -0.1245 -0.1387 0.06698 -0.2805 -0.4211 -0.1084 0.02454 -0.3806 -0.1402 -0.1296 -0.2592 -0.3991 -0.5279 -0.1876 -0.3917 0.08151 0.2761 -0.1435 -0.3709 0.5023 0.02098 0.2254 0.337 -0.09977 -0.1783 0.07728 -0.1805 -0.5587 -0.4944 1.357 1.41e-08 0.2881 -0.3773 -0.09022 -0.2381 -0.6773 0.1139 0.1483 0.1153 0.0371581680167056 -0.4944 0.08158 0.08399 0.5318 1.103 -0.1308 0.2826 -0.694 0.1761 -0.3266 1.351 1.133 0.185 1.802 1.018 0.5237 0.003024 -0.452 -0.489 -0.0968941245679904 -0.2213 -0.175607342221284 0.29254656371291 -0.5643 -0.1577 0.4631 0.703 0.2122 -0.02062 0.2646 0.7255 -0.05965 0.1128 0.1928 -0.07018 -0.235168691854556 -0.166698057608029 0.09551 -0.02888 -0.1119
0.8186 -0.145 0.02118 -0.2018 -0.003742 0.1491 -0.145 0.096 0.03184 -0.3605 -0.2563 -0.09902 -0.4285 -0.1118 -0.06137 -0.158 -0.09934 -0.1839 0.1364 -1.154 -0.3594 -0.4363 0.08727 -0.1001 -0.04302 -2.83e-08 0.03448 0.1391 -0.1656 0.1065 -0.669 -1.337 -0.7675 -1.295 -0.4099 -0.3396 -0.6115 -0.4081 0.6032 0.7018 -1.21e-08 0.8588 0.316 0.2101 0.4903 0.5829 -0.4209 0.2085 0.7253 0.6373 0.5675 0.2937 0.8501 0.542 0.7977 0.3169 0.4414 0.1248 0.4284 0.00354 0.3509 0.4667 0.02343 -0.2349 0.1939 0.2659 -0.218 -0.1486 -0.2695 -0.1202 -0.2343 0.4119 0.4174 1.13 0.7819 0.1591 0.2804 0.008826 0.2636 0.2256 0.5877 -0.4793 -0.002838
-0.3552 -0.3167 0.4325 0.1569 0.03095 0.6153 -0.4083 -0.2991 -0.03018 -0.2907 -0.2865 0.4109 -0.1395 0.0375 0.1681 -0.6831 0.1497 0.07651 0.09787 -1.064 -0.05498 0.6187 0.1156 -0.08824 -0.2407 0.5412 0.3521 0.07154 0.1736 -0.6249 -0.6539 -0.9359 -0.9205 -0.8497 0.3613 -0.2758 -0.3808 -3.89e-09 0.371 -0.04227 -0.05108 0.2271 0.2553 -0.08009 -0.8131 0.7439 -0.6056 0.144 -0.1285 -0.2503 0.6411 -0.0209 -0.09684 0.4641 0.7619 -0.112 -0.1842 -0.001101 0.2523 0.3534 0.4406 0.3368 0.9093 -0.5013 -0.4319 6.3e-09 0.1344 0.8059 0.1422 -0.2919 0.5301 0.5862 0.6769 -0.6433 -0.3544 0.192 1.086 0.9141 0.425 0.4312 0.5578 -0.1379 0.5053
-0.1871 0.01873 -0.3522 -0.1233 -0.02028 -0.08689 -0.4107 -0.1013 0.3706 -0.2612 -0.4308 0.1955 -0.9175 -0.1855 -0.5534 -0.08052 0.000479 0.3258 -0.334 -0.9598 -0.6387 -0.1023 -0.1569 -0.02292 0.07145 0.1156 0.1184 -0.23 -0.1939 -0.1763 -0.2509 -0.8072 -0.1985 -1.604 -0.1968 -0.6919 -0.8611 -1.697 0.2979 0.1319 -0.1102 0.3298 0.09579 0.4799 0.1371 0.7084 0.5006 0.3622 0.4234 0.6635 0.2294 0.3388 -0.02175 0.188129555195016 0.1156 0.02309 0.3975 0.03404 0.2505 0.05039 0.2585 0.6436 -0.06788 0.1367 0.3935 0.04174 0.04274 -0.3725 0.2278 -0.004228 -0.345 -0.01873 1.015 0.7507 0.5406 0.5853 0.5942 0.13 0.3404 0.287 0.3913 0.1042 0.5294
-0.1172 -0.2284 0.1027 0.2282 -0.1662 0.04087 -0.2007 -0.06388 -0.1048 -0.1804 0.08552 -0.3689 0.5154 -0.1454 0.3356 -0.1606 -0.2445 -0.2002 1.725 0.5154 2.118 -0.2667 0.3894 -0.3549 0.4695 -0.2947 0.4927 0.1783 0.4782 -0.1184 -0.5684 0.6325 0.9245 0.4308 0.6414 0.1714 0.2977 0.1377 -0.1774 -2.12e-09 0.2888 -0.2937 0.5162 -0.03773 0.2197 -0.1111 -0.000906 0.05553 -0.2592 -0.3794 0.7513 0.3222 -0.2062 -0.5437 -0.2046 -0.2497 -0.4599 0.4275 0.1413 0.04842 -0.2291 -0.2986 0.3036 -0.4117 0.3211 -0.09304 0.8891 0.621 -0.2255 -0.3917 0.0682 0.4171 -0.4899 -0.5036 -0.1308 -0.6254 -0.1381 -0.6332 -0.2262 -0.106 -0.3276 -0.08537 -0.287
0.4777 0.2091 -0.4102 -0.3407 0.1127 0.6601 0.5621 0.2679 0.1867 0.2542 -0.8709 -0.115 -0.2254 0.3381 -0.1165 0.4411 0.6182 0.5053 -0.3804 0.2814 0.2612 0.0006575 -0.04868 0.07682 -0.04945 -0.2379 0.01412 1.32e-09 0.2563 -0.1807 -0.6459 -0.3333 -0.2326 0.06248 -0.9793 -0.3478 0.006941 -0.4163 0.3771 0.2252 -0.8314 -0.6582 -0.05352 0.03695 -0.8035 -0.5439 -0.338 -0.8374 -0.3519 -1.008 0.5193 0.2714 -1.125 -0.1624 -0.3565 0.06238 0.3795 -0.02035 -0.0006575 0.6117 0.2035 0.2659 -0.1852 0.3448 0.3022 -0.2171 -0.03246 -0.2038 0.2964 0.0234 -1.107 0.3304 -0.4826 -1.513 0.2174 -0.9375 0.3006 -0.5681 0.2678 0.06422 -0.5514 0.5211 0.1632
1.078 0.673 -0.3641 0.2193 0.4442 0.5118 -0.3613 0.3212 0.5999 0.5711 -0.003962 0.3887 -0.2718 -0.1226 -0.07507 -0.4927 -0.1096 1.557 -0.1217 -1.43e-08 -0.4618 0.1382 -0.2437 -0.03123 0.0181683866955948 0.2575 0.008536 0.126580487546632 -0.426 -0.2436 0.2038 0.02403 -0.3578 -0.8271 -0.1099 -0.01647 -0.2049 -0.1915 1.126 -0.1757 -0.2761 -0.2344 -0.3081 1.06 0.9388 -0.1194 0.1351 -0.2724 -0.3645 -0.5898 -0.3649 -0.06327 -0.3483 -0.3457 -0.3484 -0.3841 0.1757 0.02375 -0.02132 0.447 0.1076 -0.271 0.7368 1.317 0.2964 -0.4342 0.2299 -0.2324 -0.2149 -0.251701246582601 -0.1052 0.4896 -0.02933 -0.2321 -0.2923 -0.09404 0.2398 -0.1329 0.1416 0.2198 0.07684 0.8016 1.194
-0.1449 -0.02889 -0.1195 -0.1479 -0.1762 0.4563 -0.1596 -0.01353 -0.05059 -0.08614 -0.02922 -0.006929 -0.0911 0.08814 0.1965 0.1155 -0.2098 -0.05953 -0.006804 -0.7187 0.08542 0.1108 -0.3118 -0.03493 -0.1643 -0.119 -0.04502 -0.08825 -0.3331 -0.6757 -0.1284 0.02146 3.494 -0.3501 -0.1383 -0.1386 -0.3584 -0.2071 0.6828 -0.5397 -0.05774 -0.09323 -0.2128 0.618 -0.2845 0.3188 -0.03235 0.486 -0.3102 0.1967 -0.5797 0.1637 0.1871 0.176 0.1402 0.1619 0.3577 0.2748 0.2461 0.4032 0.5609 0.2561 -0.002811 0.3354 -0.001499 0.001499 0.062 -0.2125 0.1421 0.03406 -0.3129 0.2797 -0.2256 0.2054 -0.114951051312824 -0.1832 1.4e-08 -0.04052 -0.03571 -0.2069 -0.04454 0.08717 0.08123
-0.3348 -0.09195 -0.2871 -0.3345 -0.1665 -0.2298 -0.2923 -0.5438 0.2958 -0.2596 -0.277 0.05062 -0.5778 -0.146 -0.7283 0.1416 -0.2772 0.8837 0.1231 0.1725 0.06326 0.08186 -0.5954 -0.3228 -0.8492 0.2416 -0.3085 -0.8229 -0.2766 -0.43 -0.0419 -1.162 -0.7609 -0.3046 -0.6414 -0.2445 -0.4052 -0.8578 -0.01351 0.4398 0.09423 0.6947 0.3199 0.3581 0.1727 0.6162 0.5096 0.5756 0.3098 0.5776 0.4166 -0.0148 0.6607 0.2356 0.5341 0.3317 0.09077 0.01332 0.1881 -0.7568 -0.3741 -0.04567 -0.09407 0.3095 0.2925 0.3692 0.6503 -0.8651 0.3155 0.609 0.3292 -1.01e-10 0.5525 1.149 0.3142 0.5798 0.3969 0.4412 -0.07343 -0.03665 0.654 -0.03937 0.4662
-0.342 -0.2065 0.4947 0.3882 -0.1281 -0.009543 -0.3255 -0.2536 0.2281 0.06382 -0.03645 -0.1744 -0.01791 0.04919 0.06986 0.1041 0.5099 0.3484 0.1052 -0.2193 0.09024 -0.1117 0.01167 0.1114 -0.05193 -0.2715 -0.04542 0.1985 0.04413 -0.3418 -0.2688 -0.185 0.2991 0.2128 -0.2098 -0.05891 -0.3241 -0.3039 0.238462092844209 -0.02146 0.1119 0.2569 -0.1445 1.167 0.3271 0.6021 0.09279 0.02574 0.2228 0.0571 -0.2523 -0.09459 0.3022 -0.4592 -0.4132 -0.2286 -0.4828 -0.0583 -0.04494 0.4966 -0.1675 0.09215 0.3379 0.1854 -0.07988 0.1228 -0.04786 0.1719 -0.5162 -0.2592 1.652 0.9241 1.215 0.7654 -0.3284 0.4329 1.303 1.346 0.7023 1.267 1.144 0.009542 1.007
-0.2575 -0.4165 -0.08601 -0.1366 0.00772687560336418 -0.2697 -0.1368 -0.07074 -0.3374 -0.2184 0.06522 0.3206 -0.183 -0.3388 0.01123 -0.13374289209206 -0.07761 -0.5808 0.1388 0.09955 -0.1792 0.1074 -0.2181 -0.2409 -0.1743 -0.2973 0.06579 0.5487 -0.4348 4.38e-09 -0.2773 0.8503 0.8871 0.08004 0.6015 -0.3663 -0.5708 -0.6435 0.5285 0.1276 -0.06352 0.6852 -0.1891 0.962 0.4793 0.2683 0.722 0.5084 1.181 1.099 0.5833 0.6433 0.09989 -0.07895 0.1598 -0.2389 0.2501 0.2435 0.6116 0.8454 0.7625 0.2531 0.02345 1.247 0.4315 0.2844 0.2475 0.4644 -0.4395 -0.2748 0.1717 0.001621 -0.3285 1.295 0.8793 0.3783 0.08105 -0.2343 0.6361 -0.05781 -0.1355 -0.8947 -0.09718
-0.1355 -0.2086 -0.1077 0.1009 0.1009 0.2442 0.01474 0.2634 -0.274 0.1629 -0.3517 -0.1621 0.2888 0.06748 0.185 -0.03269 0.1727 0.4469 -0.7299 -1.473 -1.07 -0.5341 0.08119 0.02766 0.352 -0.03038 0.1323 -0.1409 0.364 0.1237 -0.9755 -0.9058 -1.05 -1.411 0.12 0.3856 0.06283 -0.01561 -0.1029 0.03173 -0.2371 -0.07578 0.105143739538054 -0.2646 1.007 0.3215 0.3258 -0.4039 -0.3473 -0.2108 0.308 -0.008194 -0.1414 0.7608 0.7215 0.4023 -0.2044 -0.7181 -0.3622 1.019 0.7049 0.6482 -0.1584 0.5535 0.6682 0.08226 -0.1776 -0.2379 0.08021 0.4914 -0.3792 0.1508 0.09884 0.008195 0.4619 0.1219 0.1502 -1.46e-09 0.2258 0.2376 0.02602 0.08906 0.06973
0.1963 0.05895 -0.3246 -0.07215 -0.04994 0.1166 -0.3675 0.1164 0.04965 -0.4004 -0.62 -0.123 -0.5194 -0.1686 -0.009326 -0.8735 -0.1454 -0.4048 -0.07754 0.8015 -0.1266 1.471 0.224 0.1052 -0.1732 0.03693 0.1231 0.1466 -0.5629 -0.09767 1.512 -0.3816 2.3 -0.2112 0.3815 -0.2306 -0.5599 -0.9069 0.2452 0.2597 0.04436 0.0262 -0.419 0.2126 0.08514 0.3453 0.04987 0.06725 -0.2086 -0.1867 0.1943 0.08174 -0.4325 -0.1611 -0.0778 -1.78e-08 3.43e-09 0.1275 0.4141 0.2739 -0.1426 0.2491 -0.369 -0.3547 0.2007 0.04553 -0.167 -0.3447 -0.2871 -0.5464 -0.2632 0.03098 -0.1994 -0.6747 -0.0207 -0.1625 0.4332 -0.5715 0.006368 -0.313 -0.2441 -0.03715 0.02152
-0.04669 0.1736 0.1156 0.3235 0.08615 0.3944 0.2968 0.1333 0.2227 0.395 0.002609 0.286 0.008854 0.5294 0.08923 0.3858 0.136 0.0932014145324992 -0.3106 -0.008853 -0.7564 -0.1517 -0.2086 0.2051 0.2598 -0.4044 0.0547 -0.002608 -0.1001 -0.2503 0.072 -0.1889 0.1597 -0.1929 0.3413 -0.1615 -0.3432 -0.2022 0.1512 0.04248 -0.2233 -0.8389 -0.379 -0.4673 0.0826 -0.3435 -0.06876 -0.3603 -0.3952 -0.4741 0.2213 -0.1062 -0.6849 -0.1729 -3.453 -0.3862 -0.08073 -0.1843 -0.0300697193772308 0.08762 -0.02407 0.01833 -0.3438 0.1044 -0.167 -0.4351 -0.1952 0.1502 0.02065 -0.3758 -0.2228 0.3367 0.009908 -0.6185 0.03638 -0.08655 0.1974 -0.0476 0.1776 0.1643 -0.05522 0.2308 0.06966
-0.2395 0.08875 -0.05924 -0.08802 -0.2255 0.1865 -0.3034 -0.4875 0.3462 -0.1181 0.1712 0.02895 -0.3247 -0.2748 -0.2826 -0.4137 -0.4659 -0.3812 -0.08712 0.214 -0.5702 -0.6638 -0.6938 -0.17433237568621 -0.165517017436164 -0.4962 -0.130889639956898 -0.173205308321036 -0.6437 -0.4614 -0.2067 -0.9346 0.8153 -0.7765 -0.737 -0.5829 -0.6294 -0.7823 -0.01136 0.3087 -0.2317 0.4012 0.4794 0.7449 0.1988 0.7086 0.531 0.6159 -0.6705 -0.4253 1.01e-08 -0.09084 0.2907 0.8033 1.271 0.4455 0.7202 0.3646 0.4635 -0.1504 -0.2823 0.2565 0.2676 -0.8146 0.133 0.1544 0.1959 -0.4937 -0.1417 -0.3732 0.7828 0.4092 0.3564 0.4366 -0.3311 0.3742 0.5404 0.4146 0.196 0.103 0.3505 -0.2778 -0.3486
-0.2236 0.0954 -0.4799 0.3984 0.08343 -0.1539 0.03227 0.4263 0.1189 -2.06e-09 -0.5821 -0.07801 0.3081 -0.1549 -0.5738 0.4519 0.2145 0.4651 0.2602 -2.039 -0.3083 -1.442 -0.1184 -0.2249 -0.5233 -0.08073 -0.011 -0.4316 0.03771 -0.3915 -1.559 -0.6852 -0.7017 -0.5927 0.274 -0.2512 -0.1025 -0.02559 0.139 -0.09751 -0.6487 0.4758 -0.08595 0.08677 0.3654 0.2227 0.1378 -0.1374 0.3773 0.2143 0.04849 0.1342 0.4236 0.06871 0.1341 0.03893 0.1984 -0.6536 -0.6618 -0.07421 0.5355 0.03278 -0.5768 0.3637 0.1978 0.04255 0.1421 -0.1973 0.2175 0.8941 0.262 0.004506 0.3379 0.3779 -0.01745 0.3989 0.1791 0.1896 0.2758 0.3052 0.1767 0.1849 0.3875
