"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47"
1.657 1.19903332608639 0.66696241570803 0.0829846397634128 0.617 -0.145 -0.401426464555185 0.39 -1.328 -0.669 -0.289 -0.358 -0.344 -0.841 -0.852 0.726 0.865 -1.503 -2.539 1.222 0.748130909666724 -0.279 0.128 0.112 0.146 3.091 -0.157263666173491 1.429 0.327346525949294 3.543 0.164 0.322 0.293 -0.754 -1.662 -0.336 -1.419 0.325 -0.651 -0.397 -0.160234847915785 -0.986 0.00320981569657 4.659 -2.67 0.469 0.647
0.508 0.874 5.575 0.16 0.641 6.302 0.062 0.199 0.262 -0.136 -0.569 0.041 -0.293 0.137 -0.631 -0.168 -0.338 -0.665 -0.186 -0.761 1.285 1.224 0.148 -0.029 -0.609 0.089 -0.984774594923997 -0.0723900757678618 -0.409 0.659 0.215 0.328 -0.241 -0.588 -1.111 0.663 -0.352 -0.197 -0.123 -0.467 -0.677 -0.128 -0.444 -0.182 -0.727013100272283 0.414 -0.074
0.943 1.091 0.837 0.075 0.446 1.137 -3.889 0.317144369627267 -0.448 0.122 -0.075 0.055 0.011 -0.035 -0.321 0.073 0.687690915266996 -0.623 -2.718 0.201 1.779 2.621 0.171 -0.014 -0.333 0.136 -0.566 6.377 -0.041 -0.677 0.403 0.31126263658284 0.037 -0.51 -0.623 -0.054 -0.441 0.34 -0.23 0.026 0.285 -0.297 0.024 -0.467 -0.401 0.921 -0.454
0.681 2.819 -0.819 -0.276 -1.026 -0.416 1.93 0.271 0.793 -0.413 -0.77 -0.55 -0.968 -0.677 -1.431 0.592 -2.323 -0.276 -6.481 -0.43923488788489 -2.867 -0.429 -0.5 -0.508 -0.577 -0.201 0.373 0.495 -1.48 -1.372 -0.550723430414731 0.245 0.026 -0.911 -1.318 -0.243 -1.748 -0.136 0.0671001029509661 -0.362 -1.361 -0.524 -1.76 0.428 -1.94191631503364 0.596 -0.642
-5.453 -1.921 -0.596 -0.941 -0.396 0.216 1.383 -0.262 -1.383 1.372 -0.434390687426546 -1.099 -0.942117303225731 0.745 -0.42 -1.373 -1.782 -3.544 -1.881 -0.908 -1.533 -2.999 -0.98 -0.026 -0.979 -1.02 -2.023 -3.287 -4.398 -3.102 -1.234 0.375 -0.48 -0.218 -0.496 -1.119 -0.308 -0.676 -0.83 -0.266 -2.014 -1.108 -1.347 -1.60568478597512 -2.89413079777896 -0.791 -0.769
-1.915 -0.886 -0.045 -1.884 -2.265 -2.994 -2.293 -1.772 1.066 0.721 -2.015 -0.981 -2.139 -1.637 -2.181 -1.165 0.696 -4.024 -1.862 -2.642 -1.965 -2.017 -0.737 -1.279 -1.038 -0.68 0.846 0.662 -1.751 -0.423 0.44 0.297 -0.589 0.611 0.136 -2.115 -2.278 -1.899 -1.444 -2.45 -2.913 0.038 -2.124 -1.819 -3.65 0.723 1.545
-2.716 0.502 -0.383 -0.381 0.564 -2.892 -2.204 0.557 0.189 1.118 0.042 -1.669 0.55 -0.397 -2.434 1.499 -0.822 0.485 -0.68 0.285 -1.871 -1.417 1.662 -0.347 -1.11405666822727 -1.887 -0.853944137195725 -0.725 -2.48 -2.794 -1.475 -0.556 -1.092 -0.758 -1.142 1.364 1.506 0.032 2.405 0.029 -3.234 -2.111 -1.303 -0.97 -1.649 -0.186 -1.565
-5.56 0.825435347202963 1.48 -0.432 -0.181 0.252 0.004 -2.225 0.036 0.058 -0.83 0.102 -0.279 -0.116 0.024 0.28 0.908 0.427 -0.04 -0.106 0.66 1.784 0 -0.346 -0.165 -0.761 -0.235 5.156 -0.127 -0.268452703470791 -1.267 0.178 -0.208 -0.674 -0.849 -0.455925572507979 0.423 -0.408 -0.27 0.2 -0.503 -0.459 -0.103 -2.328 -1.12088303152996 0.315 0.034
-0.999 2.917 1.558 0.793 0.297 -2.975 0.342 -0.196 -0.217 -0.423 -1.426 -0.27 5.362 0.552 0.465 1.268 0.618 0.546 -0.891 0.0882629762721341 0.471 -0.066 0.108285190172534 0.27 1.196 -2.232 -0.374 0.514790927300068 -0.00986928120370228 -0.316 -0.458 -0.17 -0.366 -1.22 -0.934 0.415 -0.217 -0.581 -0.0665171220011373 -1.186 -0.184687096448561 0.395 0.347 3.322 0.463 1.826 0.22
-5.151 0.587966245823225 -0.86 0.33 -0.009 0.265 0.561 -0.50011449274548 -0.492 0.102 -0.54 -0.683 -0.497 -0.232 -0.366 -0.253 -1.191 -1.416 -0.335 1.311 -2.979 -0.037494993723837 -0.063 -0.163 -0.129793698999259 -0.185241593798603 0.574 0.63 -6.612 -0.25 -0.294 0.895 -0.427 -0.396 -0.161 -0.64 -0.127 -0.381 -0.013 -0.593 -0.625 -0.295 -0.397 -1.231 -1.10173177693391 -0.274 0.234
0.527722684902848 1.71 5.809 0.084 -0.009 -1.879 -0.053 0.089 -0.092 -0.523 -0.859 0.213 -0.202 0.274 -0.579 0.293 0.433 0.171 1.112 -0.677 0.401 1.25666547011248 0.413 -0.464 -0.501 -4.721 -0.835910591261953 0.435 0.404 -2.904 -0.0804548406648131 0.425 0.293 -0.386 -0.918 -0.436 -0.218 0.00255036934541596 -0.336 -0.064 -0.142 -0.1 0.313 -0.449231459995715 -1.13803128951664 0.415 0.269
0.0650295785451242 0.228 -0.033 0.158 0.051 -1.17921586526402 -0.578106461895998 0.293 -0.537 0.174 0.072 0.403 0.351 0.504 0.32 0.338 5.479 1.21 -0.629 -0.287 0.525 0.355 -0.051 -0.35302838531146 0.17 -1.178 -0.902 -0.177 -5.073 -3.976 0.062 0.161 0.338 0.509 0.051 0.27 0.493 0.679 0.106 0.296 0.352 0.566 0.160694725946064 -0.252748003339064 -0.162440059013215 0.546 -0.063
1.543 0.58 -0.507 0.249 -0.02 0.611 0.634 0.445 0.096 0.185 0.838 -1.09 1.067 -3.471 0.395 1.058 -0.023 0.101 -1.131 0.915 -3.627 -1.898 0.534 1.192 -0.042 -0.79 1.258 1.578 -3.33 -1.307 -1.202 -1.423 -0.36 0.122 0.409 1.414 0.696 0.921 0.926 -2.11 0.602 -0.75 -2.874 1.043 0.674 0.13 -0.811
-0.126 -0.952 0.306 -2 0.475 -0.815 -1.296 2.157 2.045 0.195 -1.455 -1.897 1.85 -1.775 -0.505 -0.837 0.398098706390568 -2.63 0.081 -1.414 -1.613 -1.249 -1.932 -0.444 -0.666 0.624 -2.798 -2.002 1.342 -1.973 -0.806 1.306 1.004 -0.922 -0.804 -0.23 1.318 -1.689 0.895 -2.536 -1.835 -2.485 -2.574 0.093 -1.476 0.036 -0.346
-0.684 -1.657 -1.223 -1.47 -0.456 -3.221 -2.129 -2.106 0.93 -0.36 -0.087 -0.41 0.48 -0.936 0.571 -2.272 -1.399 -2.448 -1.314 -1.097 -1.461 -1.313 -1.9 -0.613 2.009 0.038 -0.651 -0.499 -1.945 0.776 -0.759 -0.484 -0.957 -0.911 -0.108 -2.516 -1.079 0.561 0.765 1.496 -1.276 1.431 3.284 0.12 1.99 -1.582 0.368
0.121 -0.194 0.60611588634246 -0.176 -0.119 -0.430492936869372 -0.49 -3.185 -0.622 0.156 -0.238 -0.258 0.099 -0.081 0.306 0.111 0.867 -1.532 -1.713 -0.271 -1.017 -0.089 -0.069 -0.029 -0.064 -4.815 -1.442 -0.345297987071761 6.019 -0.57560054093194 0.567 0.151 -0.176 -0.535 -0.452 -0.151 0.194 -0.082 0.027 -0.142 -0.25 0.01 0.207 -1.421 -0.570653453007293 0.31 -0.012
-0.355623216041133 0.539 1.627 0.047 -0.267 -0.072393841082138 -1.508 0.204 0.326 0.43 -0.876 -0.26 -0.668 -0.845 -1.224 -0.379 0.393 -3.806 -6.834 -0.697 0.242 -0.431 0.578 -0.241 -0.464 -0.236020202708351 -2.937 -0.346 -0.477 -0.890998208494123 -0.208 0.07289954756863 -0.427 0.37 -1.771 0.887 0.123 -0.383 -1.311 0.242 -1.813 -0.634 -1.096 0.137 -2.14862034313918 -0.141 -0.315
0.386631970352545 1.718 -1.41 0.23 -0.269 -3.033 0.338 -0.455920364477944 -0.12 0.256 -0.298404294978043 0.625 0 -0.369 -0.314 1.102 -0.614 1.198 2.634 -0.528 -0.081 1.915 -0.407 0.22 0.561 0.43891462186879 5.071 4.962 -0.524 -0.537 0.0716708093702139 0.223 -0.335 0.078 -0.169 -0.877 -0.357 0.149 -0.486 -0.308 -0.122 0.273 -0.486 -0.135077036982743 -0.438513560498178 0.349 -0.139
-1.88263878910188 0.253423925533724 -4.304 0.051 0.038 -3.752 0.019 -1.98112900933607 -2.093 -0.193 0.343 -0.184916374890513 0.423 -0.524 -0.3 0.68 -1.906 -1.79 -1.912 -1.435 -0.608 -0.115 -0.186 -0.635 -0.682 -2.813 -1.99942739182041 -3.945 -2.878 -2.135 -1.121 0.49 -0.221 -0.993 -0.303 -0.199697968013586 -0.183 -0.317 -0.033 -0.238 -0.175 0.008 -0.132 -3.026 -3.50837554664888 1.079 -0.442
0.234644293106126 -0.209 2.813 -0.844 -0.715 -1.793 -0.08 -0.748 -0.399 0.108 -0.473 0.27 0.028 -0.291438802800237 2.032 -0.482 -1.038 -4.797 1.283 -1.354 0.22 0.619814890787364 -0.456 0.029 -0.082 -0.576 4.546 0.931 -0.629 -1.198 2.464 0.197 0.241 -0.201 -0.343 0.503 0.266 -0.071 -0.159 0.06 0.365 0.416 0.226 1.864 -0.761 -0.286 -0.128
3.096 -0.46 0.609 -1.523 -0.86 -0.0322634923470392 -0.777408548618895 -0.22 0.136 -0.338 -0.23 1.444 -0.373 -0.038 2.29 -1.077 -0.45974293129821 -0.567 -0.405 -1.295 -0.719 1.119 -1.12 -0.362 -0.653 -0.482 -2.002 -1.23 -1.001 -1.158 0.368 0.013 0.065 -0.063 -0.479 -0.719 -0.187674986608224 0.518 -0.668 2.743 -1.201 3.191 4.508 0.63 -1.53476632050928 -0.678 -0.089
0.055 3.315 1.123 1.235 -0.184 0.094 -3.478 -0.476 -0.0668221519672769 -0.913 -0.544 1.837 3.876 -0.203 1.073 0.085 -1.284 -0.582276554410984 -0.429 -0.827 -0.199 0.334366962375984 0 -0.243 -0.874 -0.574 -1.046 0.102 0.154 -0.709 0.214 0.144 -0.264 0.117164940318955 -1.277 -0.02 0.654 -0.307 1.256 -2.841 2.416 2.08 0.021918279440738 -0.71 -2.117 1.052 0.352
-0.173 -0.589 0.084 1.343 -1.531 -2.999 -1.929 0.117 0.853 -0.529 0.724 0.127 -0.845 -1.443 -1.425 -1.265 0.999 -4.82 -1.83 -0.762 -0.374 -0.024 -0.908 -0.669 -1.246 -1.18 -0.834 -1.344 -0.299 -2.272 -0.262 -0.642 -0.806 2.881 1.099 0.609 -0.066 -1.357 -1.405 -0.677 -2.227 -0.691 -1.65 -3.305 -3.333 -0.943 -0.51
6.792 0.833 1.43855543025527 0.079 0.439 1.369 4.02 -0.0204318367938075 -2.423 -0.267 -0.351905877262547 0.283 0.48 -0.057 0.217 0.257 0.655 -0.469 -0.385 -0.325 1.382 0.393239628990078 -0.676 -0.05 0.013 0.957 1.497 2.15 0.473 -0.238 0.289 -0.167 -0.381 0.766 0.129 -0.249 -0.466 0.084 -0.213 -0.31 -0.69 -0.371 0.141 -0.248 0.165669210515481 0.678 0.21
3.756 1.004 0.711668142098417 -0.32 0.068 -4.667 -0.806448932347494 -0.306 -0.071 -0.083 -0.171 0.108 0.078 -0.073 -0.142 0.27 -0.623 0.469 -0.984 -0.909 0.344 4.69 0.184 -0.246 0.059 0.791 -0.823875931130657 -0.526007947046891 -3.157 -0.757 0.411 0.171 -0.12 -0.14 -0.289 -0.384 -0.033 0.043 -0.63 0.184 -0.221 -0.236 -0.2 1.911 -1.04193735437285 0.221687203293034 -0.068
-1.53320760529309 0.638 -0.143 -0.056 0.738 -2.799 -1.744 1.147 0.768 0.401 0.126 -1.032 -0.194 -0.607397177124219 -1.238075933064 1.84 -0.728 -1.948 -1.946 0.311 -3.119 -1.711 1.253 -0.704 -1.05 -0.954110627751176 -4.746 -1.976 -2.102 -1.92945068844858 -1.038 -0.271 -0.692 -0.167 -1.462 0.966 1.15874262355063 0.711 1.044 0.181 -1.896 -1.709 -0.664 -1.27315874061116 -1.92241764263995 0.504 -0.45
-0.904 1.966 -1.18326860273906 0.034 0.766 -1.405 -1.884 -1.711 -2.299 -0.119 -0.807 -0.38 -0.349 -0.906 -0.44 0.139 -1.26 -3.423 -2.25942778429057 -1.991 -2.872 -3.565 0.087 -0.362 -0.634 -3.043 -2.887 -4.944 -2.247 -1.642 -1.893 0.171 -0.173 -1.4 -1.192 -0.26 0.179 -0.475 -0.385 -0.576 -0.702 -0.391 -0.942 -2.958 -2.905 0.054 0.333
0.849 0.91 0.946398736732303 1 -0.886 0.512 1.026 0.138 0.247 -0.253 -0.838 -0.184 -0.082 -0.382 -0.243 0 1.697 -0.4 0.712 0.332 0.035 2.149 -0.112 -0.739 -0.106 1.84 -0.0827731056402258 -0.110892675371502 -4.473 -0.115 0.571 0.356 -0.272 -0.315 -0.827 0.033 -0.696 0.065 -0.344 -0.16 -0.129 -0.541 -0.445 -0.717896874377212 6.251 0.611 -0.32
0.391 0.208 -0.556 -0.523 0.999 -0.487 -0.85 -1.609 0.592 -0.269 0.279686085647296 -1.9 -0.221 -1.166 -1.783 -1.099 -3.261 2.05 0.711 0.806 -2.739 -1.249 0.424 1 -0.267 0.401 -1.119 -1.301 -2.794 -0.78 -2.19 -0.651 0.522451369508197 -1.766 -0.716 -0.524 0.172 1.607 -0.33 1.8 2.908 -0.913 0.495 1.515 1.651 -0.546 -1.265
-0.132072095376684 2.497 -0.557 0.603 -0.45 -1.28679819678771 -1.10394381518624 -0.617 -0.0341345670996175 0.154 0.444 -0.025 -2.785 0.154 -0.126 -1.026 3.859 -2.124 -4.159 -1.002 0.108568486727876 1.14098933606411 0.116 -1.158 1.327 -0.203971776316682 -0.836 -1.086 -0.869186527332604 0.456 0.00441448834821851 0.669 -1.194 -0.517 0.237 -0.205 -1.918 0.938 -0.4513986398028 -0.385 -2.062 0.58 1.501 -2.135 -1.50699768559285 -0.175 0.095
0.566 0.925271942034839 -0.738 -0.323401684723228 -0.537 -0.688 0.485 -0.436 0.47 -0.86 -1.065 -2.154 -1.662 -2.259 -2.764 -0.826 0.335 0.479 0.876 0.958 0.333 0.673 -1.05 -1.462 -1.145 0.483 1.936 0.599 -0.539 -0.396 0.256 0.548 -2.498 -3.451 -2.902 -2.421 -2.616 -1.579 -2.801 -2.119 -2.876 -2.63 -1.406 -0.138 -0.176817810908779 -0.196 -1.238
-2.367 -0.504 -3.14 -1.208 -3.351 0.443 -0.099 -2.229 -0.937 -2.49 -0.372 -1.5 -2.824 -0.18878053696039 -3.227 -2.184 -1.978 1.882 0.065 -2.598 0.611 -1.804 -1.699 -2.035 -2.663 -0.275 -1.891 -0.49 -1.74 -3.16 -3.467 -2.047 -1.224 -2.981 -2.903 -2.957 -2.671 0.253 -2.748 -1.853 -0.121 0.311 -1.003 -4.209 -0.802 -1.771 -2.017
-1.858 0.465 -0.077 -0.262 -0.504 -1.965 -0.651238250599675 0.316 0.087 -0.889 0.17 0.515 0.625 -0.003 -0.215 1.1 -0.782 -0.847 -0.588 -0.722 -0.783 0.39 0.189 -0.402 0.659 0.147 -6.229 -3.894 1.387 -0.632 -0.235 0.0783665863513299 -0.847 -0.3828378616476 0.029 0.806 1.221 0.129 2.101 0.441 -0.386883151710872 -0.258 0.523 0.451 -0.740229413519421 1.362 0.783
2.872 -0.496 0.392793055003001 -0.908 -1.035 -0.514765874876108 -0.807 1.703 -1.466 -0.022 -0.458 -0.058 -0.158 -0.106 0.909 -0.997 1.169 -0.852 -1.533 -1.6 -0.201 0.084 -0.662 0.302 0.109 -0.014 -4.391 -1.019 -2.201 -0.923 -0.342 0.166 -0.157 -0.28 -0.232 -0.244 0.012 0.029 -0.346 1.85 -0.421 1.931 3.588 2.589 -1.06915968672551 -0.442 0.223
-0.765220074910858 -0.905 -1.253 -1.561 0.315 -3.287 -2.915 -1.688 -1.9 -1.086 -1.747 0.672 -0.823 -1.88 -0.736 -1.737 -0.485 0.628 -1.575 -1.541 0.449 -0.912 -0.404 0.28 -0.462 0.046 -1.64564172875141 -3.473 -0.657 -1.272 -0.174 0.148 -0.706 -2.289 -0.498 -1.155 -1.009 -0.168 -0.484 -1.173 -1.82 -0.861 0.655 -3.186 -6.688 -0.209 0.252
5.894 0.683 1.18829060106906 0.11 0.866 0.006 -0.715363550217614 -0.682 -0.335 -0.552 -0.767 -0.157 -0.331 -0.291 -0.436 -0.026 0.953 -0.393680874586286 0.799 -1.382 1.106 0.81 -0.083 -0.45 1.118 -0.15 -1.21302167833588 -0.179817359227906 0.653 2.955 0.623 0.328 -0.417 -0.512 -0.979 -1.163 0.132 -0.335 -0.842 -0.308 -1.799 0.19 0.019 -0.511 -3.86 0.11 -0.173
-0.77 0.804 0.947 2.19 0.858 1.319 0.386 -1.241 -0.085 0.608 2.28 0.042 -1.189 0.779 -2.462 0.143 -1.125 -0.841 -0.633 -0.547 -0.786 -0.04 2.736 -2.165 -1.958 0.147 -2.134 -2.216 -1.875 -1.733 -0.259 -1.404 0.157 -2.143 -0.129 -2.17 0.844 0.292 -2.791 0.671 -0.16 -0.031 0.946 -0.741 -2.172 -0.039 -0.122
1.055 0.841 0.851 0.280195809012363 1.284 -0.149 -0.072 -0.358 0.292 0.448 0.374972058299105 0.377350091157211 0.170433268666428 -0.566 0.0799900086301367 0.678 0.494 -0.487 -0.224 -0.679 0.709 0.095 -0.671 4.022 0.118939410824738 0.487 0.318518116902613 -0.928 1.599 1.063 -0.395 -2.474 -0.106 1.741 0.065355062925016 -0.553 6.21 0.481877834613242 0.568 0.651 2.171 2.744 1.33448830201146 0.027 -0.422 0.36907451375914 0.363
-2.711 -1.322 -1.018 -2.065 -2.152 -2.808 -2.428 -2.349 1.063 1.155 -2.276 -0.185 -1.877 -2.291 -2.244 -1.089 -0.176 -3.345 -2.231 -2.349 -2.258 -0.961205830090194 -0.221 -2.184 -1.579 -0.766 0.058 0.033 -0.979 -1.788 -0.225 0.343 -0.342 1.689 0.778 -1.513 -1.973 -1.678 -0.498 -0.012 -3.148 -0.973 -2.499 -0.984 -4.628 -0.362 0.506
-2.617 0.599 -0.828 -1.311 -0.989 -1.941 -0.839 -1.466 -0.913 -0.873 -0.858 -0.467 -0.882 -0.465 -1.233 -1.362 -1.592 -3.168 -2.16 -2.479 -1.177 -1.712 -0.464392731544612 -0.571 -0.747 -2.355 -4.823 -2.59373205512784 -2.497 -1.9 -1.114 0.033 -0.506 -0.009 -0.569 0.041 -1.905 0.133 -0.148 -0.596 -0.71 -0.969 0.028 -6.468 -3.95573946810836 -0.889 -0.737
0.490582776171395 1.055 1.17722374393989 0.39 -0.98 0.523079129561884 0.22 1.605 1.273 -0.431 0.551 0.392 0.55 0.962 1.458 -0.718 0.634 0.876 -0.788 -0.415 -0.794 0.254 0.255 -0.186 -2.099 1.542 -0.256367915514349 -0.03 -0.943 4.08 0.782 -0.58 0.762 0.445 -0.806 0.57 6.587 -0.12 0.013 -0.552 -0.021 0.629 0.425 -0.0140580085998482 -0.460434652035812 0.222477794183544 0.315
-1.108 1.427 -1.141 0.203 0.44 -1.244 -0.229 0.393 0.429 0.401 -0.03 -0.194 -0.217 -1.073 -1.04003278935661 1.624 -0.118 -0.601 -0.03 -1.541 -3.344 -1.941 0.325 0.748 -0.986285756680742 -2.441 1.145 1.134 -3.44 -2.482 -2.26 0.13 0.265 -0.318 -0.666 0.392 0.008 -0.061 0.376 -0.906 -1.366 -1.564 -1.338 -3.283 -4.242 -0.559 -0.676
-0.098 -1.723 -0.684450971849836 -2.017 -0.24 -0.078 -0.39 -0.341 0.237 -0.466 -2.252 -2.251 0.572 -2.556 -0.653 -2.315 0.273 -0.124 -0.182 0.827 1.229 0.301 -2.095 -1.238 2.488 1.139 -2.34 -0.472 -0.052 0.869 0.621 -1.102 -1.613 0.362 2.673 -2.686 -0.624 -0.89 0.658 -1.906 -0.49278727455728 -1.209 -2.249 0.706 -1.362 -2.114 1.356
-1.022 4.615 0.214 5.672 1.237 -0.064 -0.005 -0.041 -0.841 1.305 0.569 -0.163778266860604 -1.382 1.212 -1.084 -2.878 0.374 0.115 0.234 0.222 0.17 -0.724 0.276 -0.0111917285177845 0.057514636683673 0.169 0.346 0.842 -0.147 -0.787 -0.204 -0.371 -0.292 -0.02 -0.258156993208285 -1.059 -0.572 0.574 -0.074 0.136 -0.688829805272882 -0.049 0.916 -1.34 -0.848 0 -0.177639930683931
1.388 1.249 -0.027 1.028 0.506 1.465 1.128 -0.216 0.761 0.914 1.945 -0.815 2.32 -2.238 1.869 0.307 -0.175 1.055 -0.557 0.767 -3.098 -1.957 0.993 1.118 0.431 1.025 0.621 0.799 -2.659 0.06 -1.144 -1.366 -0.315 -0.948 0.875 2.258 1.549 -0.048 0.798 -1.631 2.286 1.125 -2.228 0.067 0.192 0.695 0.055
1.347 1.667 -0.574 -0.423 -0.253 -2.275 -1.45519476804738 -0.325 -0.028 -0.468 -0.519 -0.073 -0.032 -0.028 -0.228 -0.264 0.587 -1.198 -2.083 -2.557 -0.792 0.237 -0.322 -0.599 -0.748 -0.748 -3.227 -6.88 -0.537 -0.674 -0.597 -0.025 -0.034 -0.094 -0.709 -0.519 -0.87 0.167 -0.087 0.257 -0.567 0.673 0.874 -0.555 -2.34612257802425 0.349 -0.292
0.94 0.94 -0.163 0.354 -0.3 0.036 0.826 0.343 0.089 1.189 1.255 -1.884 1.517 -3.107 1.635 0.751 -0.189 -0.2 -0.034 1.34 -2.502 -2.425 0.217 1.498 0.171 -0.844 1.222 1.646 -3.291 -0.821 -1.717 0.738 0.187 -0.297 0.317 1.287 1.22 0.296 1.775 -1.331 1.105 0.082 -2.19 -1.636 1.306 0.16 -0.091
-1.91 1.585 0.191910712366049 0.05 -0.234 -0.252 -0.537 -0.064 -0.8 0.152 -0.447 -0.498 0.119 -0.332 0.083 0.01 0.314 -1.326 -1.104 -0.451 1.661 -0.073 0.1 -0.066 -0.224 5.127 -4.194 -0.914 -0.939 -1.236 0.342 1.116 -0.39 -0.811 -0.515 -0.316 0.055 -0.211 -0.017 -0.218 -0.254 0.098 -0.272 -4.318 -0.508971202670581 0.058 -0.068
2.217 0.697 2.405 -0.034 -0.13 -0.797 0.976 0.365 0.654 0.154 -0.067 -0.245 0.483 -0.653 -0.216 -0.204 1.033 -1.839 0.721 0.889 0.52 -0.991 -0.405 -0.042 -0.253 -0.588 0.814 1.559 -3.934 0.009 -0.49 0.427 0.292 -0.529 -0.137 0.361 -0.04 -0.004 0.306 -0.151 -0.657 -0.595 -1.186 0.413 -5.965 0.569 -0.392
0.482 2.947 0.981 -3.49 0.0991667724053138 1.193 -0.236 0.113 -0.015 0.145931205529449 3.891 -0.864 -0.623 -0.761 2.823 1.893 -0.08 0.344 0.096 0.081 0.17 0.673 0.163017099230718 0.210249280627271 1.158 -0.098 -0.137 0.285 0.358 0.829 0.278 3.459 -1.573 -0.504411778665464 1.414 -1.322 -2.125 0.304 -0.461824208506569 -0.15392630567823 0.418578006133983 -0.031708251832344 -1.785 0.263 0.142 0.55 -0.0988863156966925
-1.976 0.176 -1.564 -0.793 -0.821 -1.083 -1.815 -2.34 -0.807 -0.230989547324743 -0.451914945905735 -1.829 1.562 1.373 -0.278734332565471 -0.448 -2.083 -3.244 -2.545 -2.755 -2.364 -2.799 -0.482 -0.429 -1.023 -2.551 -2.7701703919931 -2.672 -3.296 -2.135 -1.173 -0.125 -0.18 -0.270319021636076 -0.935 -0.684 0.24 -0.693 -0.466002714731237 -0.293350216758394 -1.20166247975717 -2.178 -0.555195280146388 -1.791 -3.67113100226038 2.678 -0.253151908353974
-0.151 1.044 0.978341845510692 0.301 -0.223 -0.460036908944181 0.225 0.413 -0.509 -0.36 -0.532 -0.097 -0.018 -0.032 -0.438 0.459 2.013 -1.565 -0.017 0.313 -0.256 0.506 0.102 -0.427 0.023 -0.233 -0.598 -2.743 0.193811195319173 4.519 0.196 0.057 -0.529 -0.864 -0.727 -0.75 0.218 -0.352 -0.01 0.254 -0.189 -0.601 -1.032 -6.096 -0.553898196889847 0.04 -0.138
-0.406 0.0368412411868837 -0.722 -1.029 -0.635 -3.773 -6.909 -1.488 -0.833 -0.248 -0.683 0.073 -0.602 -0.033 -0.742 -0.642 -0.382 -2.004 -1.029 -1.076 -1.169 -1.302 -0.685 -0.621 -0.714 -1.308 -1.099 -1.101 0.765 -1.197 -0.747 -0.16 0.383 0.157 -0.73 -0.714 -0.554 -0.151918739385823 -0.142 -0.182 -1.288 -0.492 -0.130495717151131 -1.998 -5.123 -0.296381368716378 -0.55
1.209 2.204 0.604 -0.044 -0.053 0.365 0.411973374544889 -0.589 -0.227 0.409 -0.014 -0.158 -0.197 -0.117967241264498 -0.079785534927496 0.303 -0.132 -1.076 -7.411 0.98 0.623 -2.047 0.017 -0.573 0.0433222292450133 -1.439 0.207 0.791 -0.789712282585777 0.292 1.448 0.464 -0.595 -0.264 -1.136 -0.17 -0.549 0.04 0.036 -0.323 -0.019 0.4 -0.017 -1.221 -0.304 0.724 0.402
-1.814 -0.432 -0.122058469140656 -0.013 0.368 -0.551 -0.193 -0.388 0.045 0.065 -0.211 0.057 -0.094 0.19 0.509 0.636 -0.288 -1.1 0.518 -0.954 -0.318 0.088 -0.023 0.438 0.042 -0.208 -2.167 -0.557 -0.802 -1.35 -0.33 -0.168 -0.29 -0.526 -0.107 -0.202 -0.172 0.413 0.259 -0.326 -0.173 -0.005 -0.517 -8.318 -1.61084725222858 -0.167 -0.181
2.979 0.837 0.699866065620654 0.16 -0.138 -0.998 -0.241 1.137 -0.42 -0.17 -0.384 -0.273 -0.047 -0.14 -0.414 0.365 1.141 -0.626 -0.075 1.673 -0.158 1.983 0.102 -0.322 -0.711 0.438 0.736 0.353 0.079 0.567 0.238 0.317 -0.34 -0.134 -1.301 -0.146 0.209 -0.241 -0.509 0.291 -1.61 -0.065 -0.179 -0.706 -7.064 0.033 0.185
1.168 0.286222582741437 0.605152228257749 -0.191 -0.366 1.088 0.097 -0.295030610221107 -0.419 0.057 -0.383 -0.025 0 -0.9 0.229 -0.847 2.856 0.744 -0.673 0.111 -1.457 0.929 -0.065 -0.595 -0.296 0.273 -4.509 2.571 -4.235 -0.892 0.091 0.195 -0.506 -0.298 -0.3 -0.019 -0.151 -0.589 0.068 1.664 -0.937 0.672 2.574 -0.532 -1.976 0.135 -0.094
-0.895 0.45 -1.502 -0.366 2.972 -0.915 -2.235 -0.663607188578622 -1.006 -0.546 -0.924 -0.219 -1.381 -1.056 0.794 -0.05 0.748 -0.073 -1.372 -1.273 1.919 0.346 0.743 -0.955 1.681 -1.37 0.029 0.247 2.646 2.27 0.478 1.094 0.918 0.033 -0.29 -1.521 -0.791 -0.216 -0.948 -0.835 -1.871 -0.653 -0.548 -1.961 -4.034 -0.241 -0.847
0.211 -0.065 0.0785636897058012 -0.66 -0.589 0.659 -3.828 0.332 -0.836 -0.427 -0.374 0.023 -0.063 1.826 -0.218 0.143 0.01 -0.067 0.524 0.035 0.567 1.426 -0.386 -0.628 -0.673 0.016 -3.367 -6.026 1.397 -0.012 0.228 0.417 -0.353 -0.159 -0.897 -0.91 0.449 0.342 -0.457 1.317 -1.076 -0.215 0.311 0.868 0.813 0.01 -0.315
