"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128"
10.2991 10.1516 9.8804 10.1806 9.6763 8.6261 8.622 9.5518 10.1236 9.545 9.4858 9.9825 10.0615 9.3456 9.2471 9.3367 9.0743 9.3622 8.9384 9.8052 9.2609 8.9549 10.0353 10.3456 10.1002 10.3503 11.1654 10.4618 10.1645 10.2102 9.7632 9.8455 10.0422 8.8925 9.2295 8.214 8.6325 8.138 8.7819 9.2197 9.6994 9.3857 9.5309 7.7832 8.8855 10.7701 10.1042 10.3126 10.3825 10.5701 10.6812 9.8196 9.7051 9.0348 9.3544 7.5673 7.7782 7.7181 7.5629 7.1973 7.2495 9.2593 9.3704 9.9532 9.6114 9.0604 9.3175 10.3359 9.9168 10.1562 9.8066 10.3359 9.6487 8.5543 9.6046 8.404 9.7512 9.545 9.4683 9.1997 9.4558 9.0947 10.0499 9.8423 9.3704 8.8073 9.6092 8.4935 8.3534 8.914 8.8816 9.5201 9.3307 9.5355 9.2558 10.7764 10.9442 10.3963 10.0206 10.0353 9.4879 9.8598 9.8904 9.2327 9.7142 9.8079 9.3604 9.963 9.6046 9.9392 10.2014 8.695 8.2749 9.0872 8.4512 8.6514 8.3803 8.4634 8.48 9.2269 8.8026 8.5427 8.2712 8.981 8.4355 7.6232 8.5147 8.4335
7.0491 7.0553 6.7472 7.3002 6.8915 6.5234 7.9366 8.4339 8.2853 7.9258 7.8493 6.8722 7.0955 7.1156 6.9603 7.0733 7.3046 6.6348 6.7025 8.9165 6.8146 7.4409 6.7625 7.0131 6.8855 7.5723 7.3506 7.8928 8.1023 8.0747 7.0863 7.4604 7.7834 6.6027 7.6558 7.6373 6.633 7.1183 9.3193 7.6157 9.1932 7.7498 6.5929 8.4438 6.7471 6.756 6.8468 6.7546 6.3416 6.2103 9.2802 7.1435 7.2471 7.0004 7.1583 8.5622 8.4895 7.2695 8.5073 10.6155 9.8777 8.2426 8.8626 8.5581 7.9094 8.5901 6.6955 6.7249 6.6783 6.7531 7.3366 7.9809 8.1525 7.9296 7.1636 7.0377 8.0136 7.4108 7.7956 7.061 6.6922 6.4182 6.8032 6.7395 6.6377 7.7475 7.4167 8.0003 6.9649 7.2862 8.4343 7.9393 7.0329 8.0744 7.035 6.9893 5.8311 6.5775 7.1007 6.9879 7.5523 6.4764 6.8413 6.6736 7.3803 7.0933 7.054 8.988 7.946 8.0026 7.7088 7.3697 8.8788 8.0264 7.4803 8.3491 7.9148 8.5221 7.938 7.0423 8.0444 7.3596 6.728 8.4827 7.2262 8.6409 8.3471 7.1313
7.8645 8.8702 9.0468 9.7234 8.784 8.4834 6.7295 9.3118 8.6818 9.0378 8.9396 7.7404 8.6065 8.7947 9.5618 9.2179 9.1682 8.2642 9.2054 8.4645 7.9048 8.502 9.0088 8.2933 9.268 8.576 8.2403 7.6666 8.3417 10.1125 8.8763 8.9074 8.5687 7.8872 10.1199 6.5854 8.5837 9.0802 8.6239 9.2811 7.7198 8.3459 7.6912 9.6763 9.2309 8.5538 9.0735 8.9281 8.6189 8.923 9.3118 9.006 9.0178 9.4392 9.4005 9.8229 9.5953 8.0377 9.198 9.2767 9.8281 6.7866 9.2054 9.2942 8.3914 6.6617 8.9281 8.4603 7.1579 8.3977 9.4373 6.9412 8.9603 8.5731 8.3491 7.6558 8.2191 9.6436 8.5334 9.2697 8.4625 9.3004 9.1523 8.6798 9.2471 8.2774 8.1914 8.7952 8.8246 8.8115 9.3564 8.3069 8.9178 7.523 8.9646 8.4339 7.9938 6.8343 8.1756 8.8145 8.9247 9.1138 8.2272 9.9569 9.1531 8.4873 7.794 8.4625 8.3316 7.1994 9.2542 6.9879 9.7798 8.6016 10.2446 7.5613 9.4118 9.2934 8.8869 9.3004 9.9763 7.0812 10.0649 9.7234 9.3086 10.3874 8.7019 9.3292
8.1852 7.2423 7.0049 7.0925 6.7241 6.945 8.5893 7.0496 7.8162 7.2937 7.143 7.928 7.2206 7.5476 9.7339 8.2596 7.6529 8.3058 7.2424 8.5682 7.9391 10.1081 7.4484 7.1938 7.0373 7.7902 8.3001 7.7532 7.5417 6.6999 8.0056 7.1875 7.8632 8.1961 8.5888 9.2471 7.3187 8.3699 7.7654 9.6665 9.8681 7.8349 7.9609 7.7823 7.3512 7.2897 7.7874 8.4264 8.0071 7.9235 7.3973 7.8314 7.2953 7.5758 9.4966 6.8737 8.2749 8.3456 7.6604 8.6194 7.6334 10.2234 8.0873 8.2727 9.7995 8.2542 8.367 8.1711 7.6883 8.5721 7.0129 8.9063 8.5846 8.7535 7.3867 7.9869 7.3436 7.7107 7.3773 7.3786 7.8965 7.5961 7.8319 7.463 7.5137 7.5902 7.8191 7.1685 6.9432 7.0511 7.3677 8.2272 7.5384 8.7857 6.9084 8.1756 10.4169 8.9727 8.4993 7.4373 7.6992 7.6167 7.7681 7.1218 6.867 8.6876 8.243 7.731 7.4946 8.3823 6.5009 8.7782 9.1313 7.4335 8.1865 6.075 7.6071 8.3206 8.869 6.3604 7.3143 8.2906 7.6106 8.6586 6.9544 7.618 9.0088 7.3828
8.41 8.8121 8.503 7.9412 8.3858 7.6644 7.4677 9.2342 8.5901 7.7535 8.5258 8.0669 8.2592 7.1425 8.6557 7.1983 9.2949 7.489 8.3969 8.2933 7.1395 8.9867 8.2546 9.3877 8.6045 8.3218 8.7131 7.9869 7.7475 9.0512 8.6484 8.5641 7.7633 7.4925 8.3224 7.0465 8.2532 8.6118 8.2875 8.8232 6.0936 8.0453 8.9689 8.9625 7.8225 7.4404 7.9316 8.457 8.1527 8.3589 9.4898 9.0378 9.1289 8.6777 7.3194 8.8184 9.1187 8.7794 10.5759 8.3699 10.3223 6.961 9.0779 8.3339 7.1651 6.3462 8.5221 7.5489 8.4256 8.5375 7.5001 6.4544 7.2327 7.4946 8.1852 8.7969 8.6996 9.4752 8.2612 8.2967 8.251 9.0771 8.4877 8.5268 8.7285 6.0372 8.8739 7.634 7.5027 8.0377 9.2645 8.4726 8.3833 8.6256 8.3574 9.4879 7.7702 8.9482 6.8108 8.6075 8.2875 7.9054 7.5087 7.0834 7.97 8.0623 6.3379 7.2863 8.1644 7.0866 8.5567 7.5285 8.4607 7.4402 9.5069 7.2952 8.5442 9.014 7.8414 6.8576 8.1951 6.6901 8.1352 7.9126 8.8679 7.854 8.1343 8.3926
8.4067 6.7723 6.1415 7.4396 7.1012 8.3519 6.0126 8.4031 7.7081 6.5684 6.1614 6.5124 6.649 6.0877 6.4879 6.2238 7.6508 7.5792 6.2441 6.4184 6.7035 6.7254 6.6881 6.8412 6.7197 7.1799 6.0566 6.1191 6.0338 6.1503 6.0213 7.7147 6.2628 6.7049 6.9613 6.1841 6.5825 5.9985 5.8708 9.4354 5.9206 6.8464 6.143 5.6758 6.6565 7.4931 6.903 7.2603 5.9549 7.1977 6.9897 7.7161 6.0644 7.4301 6.4384 9.4598 6.4238 6.7421 7.192 5.7657 6.9062 5.9943 8.0062 6.293 8.0217 5.8527 6.0729 5.9019 7.979 6.529 6.2241 5.842 5.9888 6.9477 6.4607 6.2152 7.9703 6.4601 6.701 6.2296 6.3364 6.094 7.5479 6.3596 6.2729 5.7816 6.6706 6.6788 7.1841 6.2068 6.8696 6.7805 6.34 6.4097 8.0838 6.2028 6.4963 7.7871 6.026 7.5476 9.1843 7.0636 8.2038 6.6236 7.3295 6.7709 5.8903 5.9769 6.2137 6.4176 7.2445 7.4706 8.3293 7.9745 7.4952 6.6288 8.3631 6.1633 6.3158 6.1783 7.6498 6.079 6.4103 6.3878 7.6968 5.9408 6.6394 6.6664
9.8548 9.7155 7.9209 9.8339 8.5442 11.45 8.8522 9.1769 10.0103 10.3359 8.6924 10.2273 9.3886 9.945 8.6742 9.731 9.6114 9.5592 9.33 9.04 9.226 9.8872 9.8166 9.4073 9.8904 9.0872 10.0723 9.777 8.9098 9.8938 9.3896 9.6555 9.2802 9.1787 10.1605 9.5437 10.4218 9.4118 11.0085 10.9671 8.7673 9.2593 10.7 10.4618 9.9135 9.1787 11.0223 8.8246 9.945 10.2102 8.9241 9.6555 9.3367 10.7503 9.1769 9.3214 9.6639 10.1762 9.9645 11.1202 11.2296 9.4836 9.4383 9.1682 9.5883 7.7409 10.4774 9.2455 10.4573 8.741 8.5664 8.2479 8.6123 10.9369 9.9229 10.4514 9.3683 11.0154 9.1962 7.9425 7.5332 9.3877 9.2697 9.9963 10.3409 8.114 9.4923 9.8969 11.0469 8.4044 7.8902 10.1498 9.3604 10.4885 9.1266 9.9733 10.2144 9.8518 9.1196 9.545 10.1929 7.6566 9.6461 10.3223 8.9523 9.6288 8.4482 8.9352 9.3447 9.0102 10.0794 10.0461 10.1275 9.0905 9.5787 8.5147 9.8938 8.541 10.4675 9.4663 9.5883 8.6582 10.1002 9.6994 9.0306 10.916 9.9067 10.8437
7.7096 7.2125 8.0226 7.8577 8.854 6.5713 5.7686 7.667 6.9305 7.6238 7.5052 8.3224 8.9538 6.3537 7.3968 7.6958 7.5807 7.0961 7.5112 6.7744 6.9853 6.1818 7.7681 6.5691 6.824 7.8587 7.1333 6.1534 8.6272 5.8687 7.5199 7.4487 8.9307 7.5854 7.6644 5.9819 7.7881 6.2965 7.1564 5.8216 6.6184 7.931 7.4464 7.174 7.2257 7.4819 7.2267 6.3515 6.9822 6.6666 7.5967 7.6516 6.6546 8.02 7.2857 6.2596 7.6818 6.5709 7.9142 5.9907 6.6218 5.6777 7.2612 6.6457 6.3062 5.8383 7.3416 6.9712 7.9475 8.2603 6.2241 5.8961 6.4787 6.4962 6.3593 6.5691 6.4624 6.477 8.8571 6.65 7.0969 7.4524 6.2559 8.2067 7.1327 6.2155 6.692 6.843 6.7297 7.3773 6.9061 7.3529 7.5582 6.6249 8.0466 7.5012 5.6946 6.2626 5.509 8.0361 8.0784 9.1243 7.3136 6.6048 7.4492 6.2616 5.6262 5.9205 6.8631 6.5242 7.3106 6.5422 5.8969 6.2086 7.1276 5.6184 6.8661 6.2883 6.5854 5.9577 7.3189 6.2308 6.4879 7.7034 7.9859 7.2642 7.3234 7.6638
9.5667 8.2137 8.1515 8.2561 8.5649 8.2458 9.5715 7.8082 7.6899 7.8786 8.1083 8.074 8.3994 8.0617 8.0136 7.7285 7.2823 7.3896 7.9265 7.7317 7.7421 7.4928 8.9936 9.0018 8.5362 9.2784 8.7801 8.5138 8.3718 9.2088 8.7206 10.197 8.0012 7.4578 7.5675 7.8671 7.7794 7.1143 7.5135 7.6213 6.72 7.3039 7.7763 7.1819 7.9338 7.9075 9.0834 10.0313 8.2268 8.9191 8.5654 8.5192 11.641 7.7183 8.5741 7.4946 7.2225 7.0594 7.1591 6.8894 6.9826 7.6202 8.2373 8.201 8.1093 7.6816 8.277 9.4477 8.8049 9.6137 9.5544 9.5379 8.4958 7.5639 9.2302 7.864 8.2208 8.1958 8.04 7.6283 7.9092 7.0948 8.0018 7.8184 8.7259 8.3273 7.9493 7.5725 8.6645 7.5323 7.8034 8.1562 8.1714 9.0394 8.4162 9.4413 8.6085 9.0787 9.9363 8.7243 8.608 8.7254 8.607 9.3086 9.4333 8.3135 7.9194 8.6287 8.4967 8.3849 7.9652 7.6603 8.6113 8.163 7.5839 7.8151 8.0352 7.0895 7.1448 7.6341 6.9077 7.1632 6.8035 7.7247 7.6968 7.4537 7.44 7.4923
8.4129 8.0963 8.6823 8.502 9.0116 9.8938 8.0614 8.3973 8.8726 9.7719 7.3148 7.6562 7.8491 9.7364 7.6506 8.9111 8.0327 7.5351 8.4707 7.1264 7.7459 6.6777 7.762 6.7745 9.0088 6.8106 7.2153 7.0986 7.8253 7.2871 9.1852 8.1152 8.2655 7.576 8.3795 6.5717 7.612 7.4954 9.3722 8.9661 7.3436 8.3791 7.1411 6.8511 8.5591 8.317 8.0228 7.2001 8.0808 7.8013 7.1395 8.5931 8.1806 8.5206 7.087 9.2455 7.538 8.8619 9.1742 8.424 9.454 6.6631 8.7076 8.8626 7.7554 6.6523 7.7736 7.1446 7.3381 7.8635 8.3143 6.8627 8.0256 8.501 8.206 7.2426 8.8726 8.1569 8.3359 9.5048 7.8805 8.5115 8.3254 8.3293 8.7047 7.7765 8.1264 7.6219 10.3036 7.9256 7.966 7.6087 8.1497 6.7916 7.8439 8.3578 6.7818 9.1012 7.0993 7.5732 7.1983 7.8198 8.5523 8.2636 8.2208 8.7597 7.732 6.7134 8.1396 7.6748 7.9952 6.8272 7.4199 8.7857 8.5673 7.084 6.6833 7.6228 7.9957 9.3857 8.1907 7.1167 7.9575 7.9388 7.9624 8.9345 8.3874 9.6894
8.8984 6.9269 7.5639 7.7943 7.893 6.3178 6.477 7.6809 8.3293 7.6927 6.7352 7.4877 7.6236 7.7331 7.4688 8.1364 8.001 7.4375 7.0688 6.4799 7.0424 7.0294 6.0004 8.4117 7.1809 8.1122 6.029 6.3537 7.4756 7.5979 7.5727 7.1016 8.0586 6.3144 8.0327 6.8318 7.9062 6.2809 6.9411 8.1883 6.5892 8.1607 6.4546 6.3096 8.2223 7.7777 8.1559 8.0922 6.3983 7.8978 8.5069 7.7161 7.2076 7.9992 8.609 8.0821 8.1873 6.1835 7.9225 5.7657 6.748 6.1214 7.2989 8.4193 8.2723 5.7831 7.6927 6.4232 6.9444 7.5438 8.1655 6.6945 7.8831 6.7662 7.6023 6.329 8.5385 7.0001 7.5525 7.068 7.9825 7.6954 8.84 8.2622 7.145 6.0584 7.7459 7.5682 6.2378 7.2684 6.338 6.433 7.6498 5.9316 7.6772 6.9962 8.714 6.2583 7.0853 7.703 6.7437 8.3815 8.1556 6.0391 7.0003 7.8042 6.6062 6.1688 6.3157 6.4469 8.2785 6.7181 7.7317 7.8142 7.4556 7.1139 9.0046 7.5228 8.0275 7.59 8.806 6.027 6.0988 7.2082 8.1051 7.7748 6.8695 7.8619
8.4549 8.6457 8.075 8.9254 9.8339 7.7155 7.1915 9.6555 10.1516 9.7364 8.9538 9.268 8.4421 8.986 7.2811 8.8788 8.2328 7.6903 8.3355 7.3226 7.9519 6.8927 7.4371 10.3036 9.0934 8.1772 8.0148 7.6537 8.5702 10.4266 8.3617 8.8726 9.0681 7.877 9.6689 8.5418 9.2986 8.2622 9.2197 7.7741 8.0922 9.3232 7.6736 7.9232 9.3763 9.1887 9.9532 8.387 7.411 8.6673 9.0363 8.9172 9.1778 9.9067 9.6531 8.5111 7.5963 7.5501 7.5932 7.6295 7.4156 7.9148 8.3467 9.4194 7.5837 7.4994 8.7195 9.5245 7.8444 8.4193 8.9281 7.6811 8.4096 9.7632 9.4455 7.6872 9.8904 9.3582 7.9342 8.7313 8.311 8.4539 8.2719 9.464 8.283 7.7921 9.6461 8.9482 8.149 8.9172 7.5428 9.0102 8.5254 7.6015 8.5855 8.5296 8.8763 7.9987 8.2489 8.8263 8.4512 8.8931 10.3782 7.3738 8.7747 8.7334 7.9324 8.2451 8.1383 7.6587 9.4477 7.5464 8.498 9.7077 8.9105 7.6826 7.1912 8.0734 8.992 9.4879 8.9217 8.0827 7.7384 8.0566 8.3239 9.8643 7.657 8.4852
9.6582 7.223 8.3582 9.5518 7.8981 7.5319 7.3654 7.07 7.6954 7.0887 7.5087 7.9822 8.3683 7.1171 8.9936 7.1642 8.9384 7.8101 7.5537 7.5152 8.0771 7.8341 8.2063 7.7388 7.7717 8.4397 7.5205 7.4368 7.5354 7.7674 7.8716 8.6209 7.028 7.9941 8.1522 7.2697 8.3491 6.5245 6.8028 8.0128 6.6805 7.4564 7.1085 7.521 9.1947 7.3674 10.3181 7.6475 8.421 8.0894 9.6555 7.5382 8.7987 8.9482 8.6025 6.238 6.583 6.6457 6.3506 6.8301 6.8228 6.7081 7.4199 7.9618 6.8459 6.7252 7.7325 7.0058 8.607 7.8369 8.3593 7.0832 6.639 7.2662 8.3738 7.537 7.0789 8.8553 7.9949 7.8609 8.5907 6.7972 8.6955 8.8577 7.2528 7.7088 6.3683 7.346 7.5085 8.6123 7.6337 6.8761 8.293 7.3961 8.8203 7.9153 6.4799 8.0232 7.4158 8.798 6.9932 8.7087 8.4292 7.9687 8.8937 7.1387 8.0808 7.3549 7.1467 8.0824 6.9342 7.3348 6.4804 6.8829 7.3454 6.867 8.3819 6.6274 6.6253 7.9812 7.5854 6.9113 7.1574 7.4075 8.8641 7.4142 7.1226 7.0797
7.0109 7.1007 6.329 5.8881 6.0546 6.5843 7.4896 5.8847 6.3594 6.3339 7.1278 5.748 6.2599 6.1393 6.1752 6.8158 6.8039 6.4947 6.4874 7.8011 8.361 7.5276 7.1239 7.4706 7.3341 7.8458 6.6774 8.2191 7.2587 7.0788 6.242 5.4708 6.8439 7.401 6.1817 6.7423 6.3752 6.4663 6.3073 5.4175 7.5037 5.9229 5.6581 6.8049 5.8116 6.3876 5.5053 6.1163 7.1528 6.2179 7.027 6.4249 6.7157 5.7583 5.9099 6.4751 6.0103 7.2739 6.1531 6.8476 7.214 5.7864 7.2109 8.0654 6.9982 7.0194 6.3909 6.8492 6.6637 6.7931 7.2055 9.3367 6.2895 6.6927 6.7535 6.5449 6.361 6.5765 6.8673 6.9382 6.2552 6.1529 5.9229 6.2235 6.1046 9.6057 5.9921 6.9337 7.0506 7.5712 6.2641 6.4834 6.7479 7.8369 6.7432 7.5499 6.0741 7.345 8.0275 6.1456 8.2985 6.634 7.2118 7.1331 6.2891 6.7173 8.7367 6.8891 6.3499 7.7473 7.5487 7.4894 6.8581 6.0977 7.0941 6.4911 6.3254 6.2916 6.8557 6.7396 5.696 8.5787 6.4839 9.4577 6.2478 7.1461 8.3791 6.3076
8.0059 9.1447 9.1099 9.9363 8.3703 7.308 8.9867 8.3432 8.9936 9.0557 8.493 9.5975 8.9991 10.5812 8.0617 8.0649 9.2995 7.7362 8.714 9.1989 8.6546 9.2054 8.5577 7.7794 9.3582 9.96 9.9101 6.7914 9.4923 7.8026 8.849 9.4176 8.8257 7.9792 8.257 8.0406 9.0535 8.5282 8.7265 7.7614 7.6716 9.5113 9.3744 9.0394 9.7077 8.7958 8.6132 8.9907 8.0515 9.3995 8.7896 7.7895 7.8994 8.1637 8.8369 10.0649 7.4197 7.9342 7.8265 6.6657 8.2652 7.8721 8.5702 8.8184 8.1766 8.4763 9.2576 8.7008 7.9434 9.5728 8.365 6.556 9.0378 8.806 10.0135 8.7615 9.6338 8.695 9.2471 8.3926 9.8681 9.198 9.3662 9.7719 8.8956 7.574 9.0912 9.1682 7.5536 9.1787 11.0469 8.605 9.0934 8.1483 9.2327 8.2342 7.4601 8.0664 7.2917 9.7995 8.1634 8.1102 8.6085 8.8128 8.2283 8.0292 7.2744 8.694 8.5893 9.0681 7.7147 8.3323 8.2919 8.2041 8.3383 8.8287 8.2941 7.3414 7.5953 9.1478 7.9569 7.4423 9.0905 8.3691 9.4392 8.5751 7.9703 9.8731
7.1735 7.9336 6.7951 6.7607 6.9743 8.3849 8.9716 7.7267 7.5784 8.2017 8.8451 7.9388 7.2283 8.492 6.5802 7.0396 7.3205 7.1239 7.1095 6.8084 8.3143 9.3544 7.7758 7.0291 7.422 8.0494 6.9215 9.136 7.6377 6.9408 6.8911 7.3265 6.7782 7.6865 6.4984 7.2697 6.6218 8.8369 9.0588 5.9062 7.9924 7.3632 8.0411 8.3228 6.739 6.8292 5.9284 7.2712 7.5836 6.6134 6.9981 6.9273 7.7674 6.6251 6.4702 7.292 6.5397 8.3617 8.3624 7.0537 8.6421 7.2478 7.0924 7.4771 6.094 7.8834 6.2413 7.7671 8.2184 7.0643 6.2549 7.7997 6.1157 6.486 7.1716 8.2712 8.3424 7.2005 7.8976 8.5846 7.2942 7.2429 7.8721 6.8247 7.4076 7.611 7.7054 7.3893 7.4634 6.739 7.9955 6.7383 7.2469 7.9833 7.3732 8.3246 9.136 8.7152 8.5111 7.2049 7.256 6.9968 7.8414 7.3953 6.9749 6.0936 9.0542 8.5987 7.7581 9.092 6.5721 7.8075 6.8667 7.0214 7.306 6.5334 6.43 8.3206 6.7207 6.0877 6.5034 7.5487 7.8194 7.667 7.4144 6.3933 8.634 6.4354
7.8978 7.7696 7.4343 7.4514 6.7129 6.5865 6.9872 6.6362 6.972 6.704 7.3722 7.047 7.4115 6.7531 6.6292 6.9507 6.5304 6.954 6.476 6.5158 6.6132 6.9612 8.3894 7.5973 7.4321 8.0693 8.0203 8.0851 8.0481 7.5796 7.9278 7.2211 7.5337 6.5802 6.2517 6.4582 6.1858 6.3815 6.2581 6.595 7.1143 6.5787 6.6767 6.2469 6.1449 8.8788 7.4785 8.3135 8.849 8.3224 8.7771 7.6285 9.9934 6.708 7.592 6.054 6.137 6.1011 6.1715 5.9615 6.411 7.088 6.7419 7.3494 6.9935 6.9329 6.9563 8.3323 7.9872 8.3188 8.1277 8.6494 7.1681 6.5074 6.7583 6.9704 6.9445 6.575 6.7654 6.743 6.5082 6.5034 7.1269 6.7868 7.4196 7.3883 7.0411 7.2806 6.4638 6.715 7.0194 6.8943 7.061 6.9412 7.0455 9.1657 9.5222 8.1572 8.1029 7.3513 7.3709 7.0039 7.5156 7.3026 7.4425 7.6886 7.8282 6.9789 7.6621 8.1812 7.4612 6.3226 6.0586 6.3602 6.081 6.6909 6.3418 6.5716 6.0938 6.4969 6.3712 6.1158 6.344 6.2121 6.2153 6.3258 6.1647 6.243
10.1605 11.321 11.7994 11.7397 10.6745 11.3502 11.991 11.9082 11.45 11.3502 10.8931 10.6378 11.0956 10.916 11.6805 11.7397 11.3101 11.5918 11.9082 11.7679 11.6805 11.7679 11.9549 10.5461 10.8931 10.564 11.485 10.8706 11.2595 10.4995 11.2595 11.1927 10.7438 11.6662 12.1894 11.8632 11.6662 10.6444 11.9082 10.1645 9.2949 11.5337 12.2827 9.6238 11.7679 10.6745 8.8394 10.0239 10.5812 10.1684 9.96 11.0004 10.0867 11.3948 11.991 10.9671 11.6662 12.0646 11.8147 10.4169 10.2905 11.509 11.3502 10.2538 10.7305 10.2582 11.8147 11.8297 11.1745 11.0223 10.3084 9.2878 11.3948 10.0313 11.3502 11.7832 10.3963 10.3738 11.6162 11.7094 11.7094 11.7248 11.1484 11.418 11.8632 11.1299 11.641 12.4577 11.9744 11.6946 11.321 12.3094 11.7994 11.1654 12.3644 10.5174 8.8527 10.864 9.9825 11.5209 11.6162 11.4273 10.2081 11.1399 11.3502 11.6293 9.8585 10.1516 12.2572 11.7094 9.4707 11.3836 10.5339 11.2505 10.8931 10.5229 9.6191 11.509 10.864 9.4053 11.3502 9.661 11.9082 11.1745 11.641 9.464 10.7641 11.5337
7.2617 7.7369 7.7292 7.0573 8.1367 8.037 7.0725 6.7572 7.6306 6.8907 6.8836 7.9995 7.8268 8.9964 7.5792 6.4327 7.1013 7.4327 6.5479 9.8166 6.7669 8.4683 5.9327 7.0391 6.9575 6.8599 7.8902 8.7947 7.1781 8.0625 8.762 7.9569 6.9391 7.2505 7.2313 8.215 7.1265 6.7091 6.9139 7.6929 6.4487 6.9907 7.3252 8.1201 7.5279 7.6352 6.9291 8.5778 7.0536 7.6346 6.6695 8.0914 6.0994 6.6368 7.9817 8.5098 8.523 7.628 7.3456 8.9689 7.7161 7.6968 7.0172 7.2268 8.6504 6.6261 7.3833 7.0677 6.0703 7.7602 8.1086 6.8656 7.1802 7.5669 6.6138 8.3745 7.1938 8.0023 7.7275 7.1075 7.7123 8.4625 7.2864 7.0714 8.7285 6.9181 7.678 6.6461 7.2993 7.7338 9.3272 7.0822 7.9572 9.3683 6.9958 8.3631 6.9865 6.3199 6.6213 8.0259 6.3086 7.5586 6.7388 5.7144 7.4825 6.5845 6.1492 7.2799 7.022 7.7794 8.155 7.9781 6.701 7.7216 7.4311 7.8653 7.2074 8.5084 7.4169 7.2348 7.8127 6.0846 5.6302 6.7993 8.257 9.5831 7.0618 7.9247
6.5898 7.1754 5.7395 6.7564 6.4892 9.5309 7.8169 7.4843 7.4009 7.1384 6.7945 6.1926 6.002 6.9776 7.0892 6.7631 5.8683 6.4912 7.9418 6.4239 6.5391 7.5855 5.7578 6.2835 5.8836 5.8864 5.9401 6.108 6.6109 5.6013 6.1935 5.8617 6.9249 6.0751 5.6904 5.7058 6.5696 7.9065 6.425 6.5977 8.6533 6.4724 6.3705 6.5839 6.9366 8.41 7.0653 5.9552 7.0847 6.2386 5.9619 7.2239 6.1807 6.2023 7.9541 6.8307 8.0429 8.3102 6.547 8.5533 6.6168 7.6504 8.4783 6.5649 6.5104 8.2622 6.8228 6.4384 6.1583 5.8496 6.4335 7.033 5.9575 7.0989 6.218 6.4224 6.3831 7.8574 6.1344 7.2809 6.862 7.0366 6.2774 6.8927 7.1337 6.8279 6.484 5.8926 8.7685 7.1219 6.3462 6.695 6.4616 6.061 6.645 6.5257 9.2914 6.5247 6.084 6.4072 7.2577 7.731 7.032 5.8011 5.9798 5.6322 6.1416 6.9098 6.3101 5.9906 6.8812 5.933 6.4514 6.2183 5.9821 7.1373 6.4315 6.1992 5.5555 6.65 5.8501 7.3667 6.0121 7.0374 6.3631 5.7289 6.5623 6.2245
10.3874 10.5056 10.1929 9.9035 9.9569 9.6738 9.5222 9.2905 9.9763 9.4373 9.7179 10.1355 10.1042 9.9135 9.2179 9.7879 9.4477 9.7221 9.5379 9.7263 9.5518 8.9378 10.3265 10.2949 9.8307 10.2014 10.1081 9.6665 10.3309 10.3738 10.2773 9.6288 10.3084 8.905 9.5831 9.2357 8.6606 8.8239 9.1221 9.6531 10.5461 9.6388 9.5763 7.9437 9.0102 11.1558 9.6713 10.3825 9.9229 10.4218 11.0223 9.9532 10.5812 8.8763 9.7526 7.4817 7.3745 8.0032 7.6877 7.7782 7.0967 10.6618 9.9429 9.95 9.5741 9.7743 10.0274 9.8491 9.9118 10.3181 9.9858 10.8706 10.2144 9.1157 9.7731 9.2934 10.0723 9.9363 9.7691 9.7605 9.7879 9.6763 10.0723 10.0576 10.236 9.1802 9.7472 9.7286 8.7334 8.5562 9.1903 9.2015 9.3118 9.2125 9.2949 10.7889 11.4971 9.7907 10.1562 10.0422 9.8491 9.7662 9.9825 9.7855 9.4986 10.0794 9.7662 10.2188 9.8307 10.2446 9.7965 8.6818 8.4508 9.0771 8.2777 9.0934 8.1459 9.1454 8.1855 9.3025 8.8788 8.4958 8.6546 8.7485 8.2503 8.5258 8.3135 8.453
