"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85"
33610.59 30176.49 22899.861 20792.383 19503.307 32564.76 20550.129 16740.86 30483.389 29976.363 36887.945 21132.334 38511.68 26426.533 16987.625 22974.848 23452.588 21343.752 17262.76 40607.285 29604.27 34832.07 31512.242 25806.855 49055.156 34611.035 18464.95 16208.442 14129.644 10367.062 39091.35 13390.641 14881.556 27718.973 16708.285 21317.043 31533.36 27885.24 34261.508 24573.264 19016.166 25378.434 25301.033 26678.02 24763.877 22946.764 23538.943 65979.305 32098.229 24181.066 14322.963 20402.084 21176.75 44961.695 14544.399 36434.777 25671.457 22557.734 28269.684 22935.53 20339.965 34126.84 19323.572 28796.35 19483.76 11893.824 26518.906 16557.924 30225.262 26794.121 16398.838 22466.305 20697.424 23086.955 18696.25 13987.617 15071.375 26862.396 26753.74 24483.47 23283.033 16873.61 32471.803 42055.25 13843.829
37054.375 25353.605 20463.867 25923.197 24755.52 33306.027 17961.762 15671.533 34494.152 24993.627 40909.523 19847.668 24443.816 23152.86 15129.27 25022.604 26514.725 10492.419 9304.069 25043.607 25051.346 24335.803 20881.625 21355.967 27184.82 29363.264 8148.084 8750.379 15067.113 9429.843 29757.057 8316.969 9499.305 6717.284 12546.202 10567.841 25276.531 32217.43 19707.094 8336.363 18746.154 17108.682 17793.184 15969.91 30169.828 25735.467 16469.605 21804.117 18528.723 9363.45 13335.3 10749.002 31241.484 30091.51 10144.595 20191.633 6847.169 34641.207 12045.759 10790.629 9190.33 25466.55 9920.193 31911.375 18496.805 9356.821 11115.181 7564.927 17859.031 16624.559 10859.687 7364.771 17341.354 9119.024 10624.68 11212.746 10306.531 24620.049 30695.389 7485.835 43806.277 9727.144 23098.332 12603.907 8230.075
18818.336 22481.98 27477.244 17584.92 11183.668 23442.316 14689.506 14881.761 19490.36 31529.23 27019.938 12692.817 21446.924 19870.74 7198.885 34206.54 23296.76 4525.621 3852.228 35985.516 27402.48 31928.166 16078.769 11557.966 10205.857 24081.453 7088.104 15315.354 6839.252 6069.788 33850.953 6239.392 2487.698 13142.348 6319.086 7192.201 23652.324 21380.312 24397.701 4590.502 10553.175 34448.7 29181.8 27594.732 13458.045 7184.694 16219.834 33588.336 33254.785 12062.179 10513.57 4272.285 13268.774 26315.908 7177.616 28796.777 10423.197 23057.842 27321.807 15709.317 14818.078 26977.96 8909.83 21564.072 21677.508 7288.125 14099.849 11151.04 15751.114 15161.103 11175.686 17897.31 17170.355 10791.891 4662.68 10450.274 9671.535 26988.252 17697.756 7992.103 23709.826 10374.061 24849.79 7671.848 4128.733
10731.208 19139.855 13518.903 14471.482 9382.435 24302.678 8077.461 12803.046 14265.517 14819.987 13352.156 18491.648 18616.457 11521.322 2199.185 12059.806 15879.831 10736.018 9944.093 10000.394 21183.36 15139.028 8246.712 17542.246 23058.967 19258.338 8983.85 8412.078 6913.231 1724.854 22470.88 2060.46 4672.849 8838.852 13325.553 10957.626 22431.05 17851.05 24995.342 820.152 7288.025 3365.066 11678.089 13842.46 9639.939 7760.836 6097.132 65020.965 13680.041 5926.095 2339.863 1829.229 4660.179 24557.727 202.04 19007.186 12447.291 4672.675 8360.879 9365.752 7047.949 20797.543 6196.099 24859.55 6172.364 6712.24 10833.606 936.616 23823.184 11659.059 1159.369 1552.161 7662.16 4364.898 22827.258 3351.777 3380.065 13042.488 4978.585 13132.249 7701.873 10901.529 24829.887 7403.009 3290.055
14701.775 15005.52 12504.823 18216.078 20012.82 11160.474 22195.46 11231.909 15289.588 10609.029 15658.027 23262.91 24039.621 21404.525 12521.678 9854.375 23777.922 10778.224 30804.559 11381.938 8123.81 14175.561 28469.62 24601.65 1503.595 1819.169 22111.969 19514.76 17251.732 10707.204 3211.159 11021.729 15661.884 8865.131 33431.727 39056.367 2880.215 5154.391 3302.072 7070.876 35389.484 5995.882 7436.779 7593.236 29749.033 9135.733 15251.447 2510.032 4671.542 13462.117 16883.273 8575.82 14252.161 209.693 7986.9 5379.902 32170.37 16420.045 32542.617 29989.6 5119.108 15160.19 18631.387 32433.492 10033.736 10559.181 6120.317 9052.834 2201.72 9576.026 2962.588 6155.752 15622.781 21762.24 18299.46 17621.496 8073.248 16517.557 14710.493 23810.693 5867.502 15791.012 2758.424 9862.645 11607.198
1948.913 17902.35 8976.48 1604.414 1812.584 24284.191 2370.794 2390.893 11969.983 8830.684 8627.742 5102.137 13400.252 2122.453 16116.371 11600.446 12496.068 9118.669 8241.1 2995.823 22980.72 11125.704 2192.151 14913.764 35473.395 32276.05 13585.345 2813.558 18693.83 20470.71 18209.062 14049.557 12730.016 10755.829 1940.616 3578.01 12530.294 12632.866 15377.105 3632.381 9841.448 3770.186 7500.873 22478.088 6159.263 9861.137 4024.912 37944.21 13592.717 4893.476 18210.232 1001.47 5582.594 40014.547 8060.748 11171.241 15891.69 1497.097 5342.41 4808.418 13226.894 15069.12 14187.16 8390.484 11702.989 7279.862 9388.858 13199.191 29381.266 3074.881 30561.623 7992.163 2309.622 37574.445 3293.152 6348.252 7612.236 7903.172 6100.55 3053.239 3899.272 12001.155 17864.049 11387.188 9238.532
31269.135 31257.066 27806.084 27134.822 27886.908 28906.438 16754.215 4802.26 23281.525 18867.215 18895.285 27618.719 29685.162 18025.457 8557.689 15891.062 10007.791 24884.764 15956.935 22072.902 23299.232 15629.298 5783.732 26431.447 15391.228 28859.496 7728.076 13642.069 4251.899 4002.079 21225.975 7814.947 2021.462 17442.682 14077.371 11616.954 18491.477 13055.647 27065.605 1339.482 13137.837 9546.131 8253.094 18271.652 9636.066 19916.645 23591.238 24488.021 7918.835 5226.889 11772.6 1101.201 9606.706 31749.938 1509.55 13813.287 14837.901 13516.129 12060.594 8259.896 7514.458 11803.033 4528.138 9169.612 3749.779 4086.319 28791.03 2490.488 11644.01 9032.702 5641.227 6892.786 6588.213 6156.911 30938.023 3863.637 908.172 8084.72 9872.486 24002.895 24782.588 16342.589 25484.35 15127.034 3441.465
5509.611 7103.862 7384.69 5999.337 10715.523 8247.658 27627.473 7597.544 9997.07 6433.685 5654.353 4451.033 6153.471 9366.09 28552.484 8108.217 7520.917 10179.113 6512.397 7014.889 9665.927 5642.087 8451.057 3803.173 15888.899 9885.123 15125.768 11016.669 15224.138 29228.932 12435.403 13394.208 40707.785 40370.695 21160.916 4515.023 10095.891 8243.679 15544.449 10038.785 4375.396 12800.998 13464.79 11555.902 8190.373 5856.984 12556.126 19202.33 14641.536 22684.535 19654.72 14919.862 22572.932 18201.564 33304.508 9730.584 6542.199 13605.826 6755.175 14122.771 16679.969 7650.639 27912.602 8806.355 11269.223 38416.64 10793.162 32750.982 27362.81 19054.734 15879.399 27550.186 26681.584 8063.168 3485.977 10089.691 30378.85 12988.439 19564.248 10521.326 10131.874 13774.42 12858.409 10756.172 30830.988
18412.494 18909.066 19548.94 13349.274 15767.388 13172.597 9939.558 15127.778 9715.736 5747.97 12967.85 10908.902 12432.688 7200.662 16118.747 10450.073 13289.415 7764.074 10447.794 24566.305 13826.104 33986.223 23598.14 18294.365 14409.442 18969.846 20230.08 16123.987 6527.104 14112.975 9549.308 21165.736 56290.754 14982.958 7635.479 21672.309 18370.625 18830.068 3084.79 14950.122 10563.169 24554.152 12265.422 5571.064 10776.405 7413.26 8754.243 1346.826 16012.121 39928.168 31001.867 18337.662 19096.049 3418.896 8701.832 14189.976 23082.586 11906.215 32873.113 22255.408 12138.249 18463.613 16386.348 16082.472 25617.346 6796.493 8174.968 2678.939 5120.649 19875.88 17206.236 13531.344 14195.113 31329.812 12139.185 6410.405 13785.93 10756.877 26508.5 6371.846 19647.62 21776.707 2312.056 21034.104 33875.594
18011.926 28388.645 20764.29 8389.962 11789.569 34980.24 10216.405 10968.421 21761.115 17359.818 19922.352 19577.648 19841.424 11389.664 13604.904 21649.996 29821.135 2446.787 17113.488 22128.916 25770.094 18962.514 19634.951 21493.967 49263 39013.336 11412.96 11007.268 10390.97 5518.525 22947.648 11055.127 4809.479 13474.681 10578.688 11658.462 27744.535 21081.943 30978.182 6064.682 27575.26 11532.616 20896.25 19327.158 13117.783 8062.523 13258.082 39436.81 26602.387 14620.992 10296.852 2746.075 10569.291 32148.59 8257.307 19266.791 15368.341 8633.876 9684.253 12270.312 18493.883 27454.799 11370.029 16314.311 8624.136 3460.584 17598.195 4518.852 12515.347 12099.837 7081.486 10335.119 10223.758 8816.26 22953.861 8906.723 6986.067 19770.08 10305 13122.479 13809.077 12147.817 23801.51 9998.376 3527.475
20028.303 9227.834 14271.788 12673.826 12854.314 12603.986 14462.771 13917.14 14359.939 11183.502 14711.305 27562.254 23434.572 14358.767 23261.695 29435.055 23934.957 24148.707 16506.252 18234.145 11246.747 23300.316 27792.363 27081.805 6517.874 8491.377 25145.38 22115.082 29264.477 15956.796 7162.432 17099.682 27066.64 22830.488 44048 28713.137 6603.048 8059.281 13441.908 19344.076 44592.902 30497.2 9762.271 13130.576 14423.265 50264.875 29134.12 12218.268 6725.128 19363.215 19654.006 14695.347 14445.58 6661.994 17705.594 8720.645 37584.676 17563.975 18427.762 18320.95 10296.998 9361.024 21415.611 13197.252 8730.171 19032.85 25342.44 14725.397 16256.36 15138.31 17915.137 18954.893 22960.062 16283.998 28369.055 19903.146 11798.484 11938.497 19560.047 37956.773 13904.54 36006.21 12759.162 21018.521 17417.611
36421.81 41807.56 35513.086 31463.557 32967.53 40708.42 28335.475 22398.785 37302.633 46102.613 31459.219 33812.094 33882.22 35136.336 34721.94 27571.01 26535.75 29145.861 37035.332 35478.895 37647.414 29655.203 30928.314 32950.453 32632.297 44135.605 24337.082 22886.875 32179.12 19202.184 37003.68 30578.957 20130.809 21777.049 20022.584 29549.424 26766.629 31157.916 33258.934 12473.437 24639.457 39753.72 22206.941 40588.76 17300.871 44927.316 23460.559 55597.08 27064.162 23800.512 41989.223 10775.168 28017.068 39261.57 10698.465 28126.367 18221.928 24036.875 17509.705 12237.53 26300.957 33233.402 17804.543 22681.846 15234.414 17153.98 33227.15 18233.652 19354.262 29703.568 30133.174 21767.969 19446.457 34802.65 33295.926 35260.797 19394.637 20127.7 22851.553 24058.855 36479.24 44230.566 27805.469 22709.883 19188.398
25383.018 16233.745 12550.594 24610.361 13498.461 12155.901 22931.39 30620.016 18890.545 18977.613 31005.865 24855.562 19945.576 31076.693 21076.938 31947.314 16273.832 12829.752 14313.426 12897.92 18767.996 47412.24 29235.61 15224.534 7328.893 12622.148 23643.824 20190.188 19820.246 16577.229 38342.234 9466.473 8088.967 11132.241 11976.675 11791.002 18677.357 14804.603 13199.22 8812.173 51267.008 9164.967 15695.944 14623.713 15305.641 19996.652 26087.838 6238.725 13416.153 12296.219 11900.355 10555.353 24560.287 8757.214 7243.854 18101.13 25484.018 50648.85 15967.78 17196.814 6745.219 17021.861 26127.795 21792.334 18464.81 10715.491 10724.685 16189.053 12020.973 20181.006 6503.511 14571.103 24424.896 26160.533 15418.946 18292.092 13067.621 16057.921 25865.035 15885.918 14256.561 22718.277 13798.616 13420.591 18290.309
19145.865 11976.263 11826.085 13016.139 12519.825 13728.727 42515.727 15824.863 21342.127 47745.91 24161.584 15488.921 37157.75 14339.212 21276.879 24014.832 18369.969 7033.947 14141.806 34956.105 13546.664 15073.103 22124.213 18621.498 13438.236 11038.629 12283.865 10793.85 33540.387 17789.402 22228.06 17179.785 18304.883 11422.891 9682.756 20985.166 9298.437 24369.088 22411.188 14835.422 21591.857 16198.849 15611.476 24077.97 22480.508 16322.396 19028.049 22057.523 21788.1 13521.462 12401.402 36349.85 35668.793 16670.982 53931.895 18714.648 19153.936 17561.594 13645.488 10919.13 31892.477 13658.454 18918.496 8308.304 32767.062 17191.533 35728.254 25036.182 10518.838 15730.795 24059.21 16343.97 15076.372 14620.577 8008.725 15609.434 14108.258 10850.618 31741.373 12467.922 25307.35 17571.826 18206.547 17170.514 18286.754
56.992 14.235 133.054 54.49 959.963 1395.742 1883.979 271.171 1720.926 285.591 641.64 427.35 1790.305 867.531 11920.805 1046.286 1430.3 3199.81 2391.848 478.062 2792.44 454.056 1389.603 750.122 7350.111 349.388 4167.327 2278.032 10450.134 9357.842 2846.441 13020.698 29283.79 10973.296 2504.472 763.28 1545.218 362.266 2417.28 10019.452 746.609 1701.018 1956.914 1507.127 1306.089 2585.894 2509.339 1289.571 3577.508 3029.291 6728.392 24442.97 18018.496 1976.681 51065.2 327.22 4275.488 3090.613 1019.297 455.053 18010.654 819.658 1574.496 2654.97 21014.844 3643.105 7018.976 9678.651 2729.836 1597.519 17573.125 5554.925 2638.573 2983.559 635.97 4206.939 14628.891 6892.942 11894.886 1889.797 1691.291 6571.117 2250.349 18941.668 44556.47
16414.162 14860.04 26044.268 19742.01 9753.182 22806.275 6818.278 9959.895 26616.412 34123.906 37082.41 7018.432 34840.996 27242.086 7318.358 18657.062 16991.998 8424.978 27679.363 15354.986 22751.26 14082.508 12967.564 23759.086 6114.253 19678.832 6140.043 3449.894 10145.867 7012.735 32430.057 5649.782 10791.249 5735.568 2404.292 5563.81 25598.014 20601.8 26422.898 1479.994 5211.386 9763.028 16024.273 14226.328 14042.28 3052.057 10508.754 25117.71 24489.322 6922.609 5936.379 14807.22 12352.538 37606.58 6240.557 17301.752 4973.935 17890.213 15941.415 8673.003 11900.434 23954.62 8794.462 16742.482 22158.613 2572.577 10988.469 7154.977 14929.879 21938.23 10783.481 18841.762 5792.792 9507.659 17733.836 2236.521 3146.741 18491.021 13605.212 5500.654 18572.92 5319.445 24846.389 14614.531 7553.82
5648.093 6187.157 8436.93 5702.413 5013.27 3185.123 13192.042 5755.42 7427.042 5460.186 7901.206 3975.789 4596.479 18749.758 28709.383 4562.652 4403.992 5390.598 5597.584 6533.626 3892.091 5041.954 7990.548 8048.774 3265.038 9325.943 8978.489 9395.534 19395.988 13160.098 18996.4 32836.2 36213.01 14978.649 20045.057 11385.798 13743.803 12656.019 3495.648 27447.188 2435.543 12850.163 20814.91 16964.795 9560.288 9296.675 22633.572 7751.029 23653.326 36366.49 18675.393 24697.117 21881.1 5156.841 37485.43 23852.14 5208.014 20377.885 4801.814 6219.031 15480.177 7121.925 8836.892 6861.3 21631.932 11656.361 8861.107 24763.168 3763.894 8563.146 13351.527 22592.148 19286.012 29379.514 2477.591 15649.541 15211.318 10511.249 22457.23 20883.154 5959.218 12111.504 10939.258 23518.955 23240.812
17905.275 15565.229 13669.159 20826.303 7859.53 12437.973 1130.556 12579.948 20820.615 21614.363 27489.14 18307.336 10032.555 36786.133 4306.554 10472.534 8198.642 29773.818 9319.036 15369.538 7690.285 19710.066 20051.959 14207.655 1541.252 26782.283 4150.79 18725.398 3527.837 854.4 7803.333 4722.834 2145.828 2504.36 976.903 13760.354 5684.643 8321.353 13025.065 1195.188 16646.77 11242.54 18549.453 11175.169 15755.711 5980.673 21956.088 41736.895 13447.097 4773.234 7200.537 1634.564 6914.956 10828.442 950.354 30608.4 9022.203 36343.668 5654.724 9937.084 731.071 12435.381 8767.103 12406.331 2732.388 6745.355 11167.56 1202.949 14338.904 15069.379 6010.618 10541.909 13082.441 3417.074 18007.873 672.853 2012.037 13069.364 9425.988 13740.178 16183.07 4150.066 14863.71 2940.888 1235.477
32713.688 11056.917 23382.576 17282.94 28004.209 8183.589 17119.172 10958.738 21718.434 16151.656 18769.467 13582.407 19761.11 13184.758 28864.03 8921.314 9354.491 7032.24 6382.091 43555.867 6531.095 9995.911 19609.332 10451.027 10266.224 11487.711 9558.952 9462.01 14731.378 14317.266 10643.074 9765.571 59483.78 22220.094 22451.668 14100.984 8865.465 21532.387 10276.957 19790.969 12831.485 21066.56 13002.105 10274.064 11313.112 11330.869 26502.986 12824.665 7815.18 25365.953 13573.973 13925.124 23753.69 14274.967 11599.997 7734.437 7576.234 22389.035 17351.865 11754.884 15375.38 14273.635 15832.846 8122.106 16729.855 23206.178 11323.247 21499.941 18443.203 34337.2 10349.48 17336.227 25842.207 11766.334 19169.63 14980.882 20383.23 17927.188 33218.875 11487.931 15337.093 13360.401 10640.785 33650.43 29845.605
29521.184 16904.188 21609.238 17820.998 28056.055 14202.052 5743.523 40874.477 12041.766 18084.488 16800.7 28427.432 17299.521 18454.752 30286.914 7988.518 5722.748 16285.603 23190.78 27863.29 9905.177 19297.502 13093.079 29684.8 1713.972 17276.965 33100.81 15517.221 27429.578 13634.794 17017.896 23914.883 14319.268 27126.318 15279.975 25184.703 9975.684 12058.153 7229.827 10404.698 7022.172 12921.296 31536.084 18707.37 17807.846 8720.896 16236.644 16951.207 11266.173 27621.37 43477.996 7598.374 7498.7 4938.995 7382.924 21127.756 14124.288 14303.385 1804.021 9930.708 15158.787 9095.906 13353.031 11304.606 6713.076 25728.646 11923.275 14395.586 7878.642 23661.99 19019.885 34756.855 26114.514 11440.216 11811.243 12071.778 8244.25 4941.241 20940.205 29977.98 12224.46 14846.688 4775.7 20414.83 17603.809
37833.633 33762.324 43846.023 45305.96 28430.715 33420.203 29265.658 29178.146 31325.068 37483.508 40569.504 39895.207 40074.785 32477.854 18891.904 39931.133 26389.545 30192.607 32765.01 33291.188 29797.305 33530.637 28568.236 31522.98 29973.66 38803 12739.286 26669.596 20121.643 18910.12 28185.428 14470.06 18199.396 21938.672 24102.652 21155.242 20202.922 20857.44 27305.457 24378.367 38506.02 17216.346 16207.28 26657.766 19317.232 25629.867 18472.805 38977.2 20288.4 19275.797 16179.43 25060.945 19926.93 36035.09 24198.113 21189.688 31164.05 23925.07 39738.707 30415.87 15873.966 31938.895 35052.223 31092.129 19896.111 19881.404 16833.074 14475.25 18014.64 31732.996 17472.525 18142.547 30399.771 16383.093 33487.01 17175.805 14046.228 32289.568 16136.552 52271.46 15663.32 16348.736 27154.367 21683.08 13731.262
1596.355 2501.356 3669.968 2909.57 2478.739 5726.341 3940.671 3161.586 6738.711 3342.577 3603.111 2513.43 2224.717 3682.983 11795.173 3620.443 1866.884 7423.193 5348.928 2291.029 9510.946 3572.915 2425.995 3145.25 5440.47 3937.923 5050.693 2359.26 12817.8 15644.496 6090.165 16677.086 42487.375 6827.289 4506.205 785.385 5982.564 2019.802 2750.272 19761.41 1801.672 4232.205 5310.416 6356.511 1297.323 2853.242 3624.192 2525.13 6262.195 6163.261 5140.422 30985.275 10780.942 2972.577 30679.604 4247.298 2556.414 5682.488 767.393 1262.465 7131.088 976.322 6750.07 7169.65 50978.816 7687.792 5885.169 11060.189 3804.06 7056.252 4967.13 7176.671 4331.693 6267.311 3321.696 9190.293 17791.322 6514.107 11844.12 3128.846 4517.948 4188.55 3535.17 13887.846 34145.742
2188.834 21562.715 10321.271 3299.77 3015.014 21210.666 4517.699 2964.54 13736.634 11555.299 12347.367 2834.985 1813.108 1633.834 2167.194 4247.163 9487.047 4414.101 3926.184 1504.771 19288.773 9566.822 2744.792 3164.526 28066.822 30568.066 2685.59 4231.45 3246.794 1615.393 20422.455 949.514 938.355 2210.987 1972.683 4555.775 18478.805 15319.88 16616.469 1939.947 5208.727 2427.002 5441.638 9936.931 4033.569 1383.557 2665.191 54473.113 10685.878 4030.557 2936.627 1973.911 2743.11 27351.793 3042.456 8068.718 4211.111 1118.31 4911.955 9094.889 6628.507 31168.35 4237.851 8091.454 6873.462 3533.647 4190.66 3660.22 4584.293 3199.091 3007.648 1584.241 1547.002 2222.964 1886.718 2626.352 2245.292 7020.461 3389.099 3136.013 4621.382 3355.548 12764.785 2724.512 3435.486
14655.239 9011.649 10741.957 14977.097 4325.833 5474.946 18778.98 10579.643 17181.475 12169.792 20131.467 12298.953 4243.623 20751.918 5089.253 22881.818 26392.092 2428.076 1592.331 11330.86 7736.986 8103.833 13882.254 1802.47 2366.365 4117.003 9388.327 20824.922 4454.462 6094.209 3075.604 7164.817 4356.288 13548.563 9611.339 12019.033 4571.308 7343.793 16256.648 1214.559 54935.848 14048.874 3752.14 6825.372 18763.297 27366.836 14422.741 3040.366 2730.607 3903.457 7778.999 441.865 5847.274 6155.707 1436.838 5518.998 32850.566 12909.995 27864.172 21661.719 4785.355 24609.832 8317.201 22067.545 2565.343 8302.317 3813.134 2946.264 13066.019 7858.701 16047.966 3864.863 10627.746 4626.586 3414.925 3579.518 3855.523 7752.396 4142.813 7181.309 16194.639 6251.901 8082.81 6037.766 2526.542
