"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157"
3018.7 4604.2 4117.7 2793.2 2173 2384.5 3497.8 3748.7 2766.5 2910.9 4548.1 3092.6 2453.1 2940.7 2688.2 7602.3 2862.8 6283 3875.8 3709.9 2908.6 4860 5593.7 6572.1 6071.2 3051.8 2876.5 6954.7 2787.1 6672.2 3476.1 2534.2 2010.8 2927.7 3347.2 2670.1 2209.1 2556.6 5555.9 2030.9 5035.8 6368.3 3122.6 4948.6 3163.5 3570 4523.2 3490.6 2308.6 2279.3 4118.2 3788 4278.7 3365.1 2667.3 4859.8 4407.2 3361.9 3503.4 3136.9 3303.6 3995.8 6845.4 7123.1 12656.8 9014.1 7538.7 4003.5 4754.6 7196.1 8508.8 5306.7 2530.9 6411 12665.7 10363.2 7097.4 3999.2 8729.2 6911 4170.3 8626.8 3639.7 5474.9 3688.5 5417.8 5354 6295 6986.8 4518.7 3231.6 3630.9 4092.3 3901.4 6453.9 2547.4 8062.5 8677.4 5855.8 3477.4 7407.9 4487.5 4897.2 2117.6 8615.9 9730.9 5765.3 11813.4 11500.9 5656.5 8723.3 8420.8 6126.6 7492.6 6560 13064.7 10796.7 7376.9 12127.5 13294.9 4751 5032.4 10915.8 10472.1 10287.3 11784.7 10788.6 8242.6 4341.9 12505.8 8459.6 5153.6 4127.2 13521.7 4633.6 10049.3 14584 10570.8 3490.3 6797.9 8139 10240.3 7685.2 4527.3 2885 3908.5 7429.9 5134.3 4921 6487.4 8107.2 5283.9 2939.8 11218.9 7264.5 6609.4 4953.7
2031.7 3699.2 3606.6 2419.7 2724.8 2097.6 2025.8 3412.5 3261.2 4550.9 2238 4909.1 2654.5 3654.5 3762.9 5260.2 3591.4 2041.4 3044.3 3513.9 2420.8 2961 3929.3 2689.4 4394.2 2647.5 2522.3 4042 2322.5 4647.2 3114.1 2969.9 2437.9 3742.8 2961.7 3103 4518.6 4304.8 4128.4 3173 6238.2 3366.8 3668.1 4371.8 3865.8 2620.4 1848.6 2825.3 4208.1 3950.6 3098.1 1744 1638.5 3571.4 4199.3 3122.1 2950.6 3640.1 3285.6 4341.3 3630.5 4855.3 3977.1 6068.8 9249.6 5280.8 1877.8 5833.6 3827.8 5870.2 3984.3 5183.8 3450.4 5485.5 6231.6 7903.9 13185.5 13173.9 11714.2 4579.1 2909.9 7913.8 5326 6431.9 5560.4 4231.9 4849.1 3567.4 4737.5 5329.5 3326.9 5905.3 3447.3 4284.8 3957.9 2153.7 4164.6 15466.7 15873.5 5493.8 3549.9 5586.6 5406.3 4434.2 12277.7 5829.8 11868.9 2943.6 1499.4 11852 2116.5 6380.3 4032.9 7256.9 5918.9 8324.7 15623.6 2081.7 6333.2 5250.4 5044.8 2400.7 4524.5 3591.2 7138.1 2875.6 3138.3 11876.7 8761.5 8352.9 6004.5 3961.1 6131.4 2601.5 9348.9 13296.8 13041.9 4115.3 11344.8 8180.8 7406.5 4581.9 5156.5 3140.7 7861.7 6493.6 4775.8 4065.7 5970.2 6266.5 4253.7 8346.6 4269.8 1695.8 2159.7 5199.5 4037.5
3496.5 5535.9 5620.7 3075.5 4802.8 4426.1 3975.9 3556.1 4279 6072.6 2714.3 4635.4 3646.7 4286.6 2177.9 6645.8 3095.6 3444.3 4708.9 3595.2 5660.9 5676.3 3431.6 5537.4 4055.9 3879.7 2300.6 6151.6 2205.3 5474.4 4157.3 4392.1 2665.1 4832.6 4335.9 3463.1 6456.7 3693 3885.2 1588.7 9030.5 3977.9 4003.8 4406.5 6955.3 2817.7 3255.4 3655.9 3245.8 3861.8 3509 5578.5 6728.4 3808 3814.5 4523.8 5377.1 3778.8 3293.1 2997.6 2809.9 2974.3 6677.6 5898.9 9477.1 9456.7 3043.1 6097.2 4676.1 4215.4 8854.5 7312.6 3250.7 6262.6 4902.8 5073.5 5907.6 4824.5 12957.4 5699 5637 9679.7 3507.6 3392.8 8194.4 2366.1 3441.4 2831.4 3604.3 5415 2019.6 3746.7 3900.7 8342.2 3494.8 2174.9 12479 3933.6 3852.2 4425.9 4419.3 5038.7 4629 3331.6 7044.7 4691.3 9602 4404.9 2067.6 2369.8 4540.9 5350.9 9560.3 5235.6 4563 9889.3 26527.3 4205.7 7875.9 7175.4 1696.8 3666.5 8399.1 8629.3 4412.4 2902.3 4966.2 7619.5 6691.4 6890.9 6265.4 6188.3 6000.3 7915 5444.1 9306.1 10249.1 3140.3 5153.4 8007.5 5747.2 4636 4960.6 3024.5 4430 7199.1 5126.7 4469.1 20417.3 4789.5 4401.3 5247.5 4550.5 3721.7 4115 2426.4 5865.5
3808.6 131.3 146.3 426.4 673.5 844.8 226 276.4 781.1 2898.3 443.3 3752.4 3257.6 6388.9 461 138.7 440.7 128.2 254.4 249 5104.2 1487.1 127.6 445.4 1087.6 696.3 1025.2 137.9 4130.3 3835.2 746.4 476.4 482.1 3685.2 365.3 6057.1 201.7 442.8 424.6 536.5 82.6 419.8 279.3 318.4 4233.3 268.2 496.4 326.1 217.2 448.9 493 363.7 276.7 1871.4 135.5 5555.7 1607.9 216.2 419.8 204.5 290.9 579.3 8464.2 4120.9 6933.5 6420.1 316.2 10517.6 2882.2 3184.6 7567.7 4204.5 1817.7 1010.8 1903.3 1872 2873.1 3370.4 1050.4 2254.4 1711.5 13213.5 225 151.2 1620.8 245.4 994.9 171.9 250.9 2027.8 258.2 31.5 214.8 2304 194.7 1241.1 917 8057.6 1649.4 709.6 1925.9 1575.8 1490.6 486.5 4888.6 1355.4 1390.4 8779.1 9431.1 533.9 535.3 297.8 8537.1 644.1 171.8 4176.1 5743 1416.3 7355.8 5216.7 347.6 1042.5 4623.7 5932.1 1316.5 8642.4 8004.4 8230.6 12674.5 1826 220.2 727.2 937.3 2348.1 2309.6 10991.1 2218.2 9304.5 344 1669.9 487.5 663.3 166.4 1095.1 2672.5 194.6 4039.1 672.6 510.3 397.4 279.8 150.5 918.8 12762.5 1441.9 723.1 892.5
3369.2 5028.7 3789.8 2612.6 2412.1 2759.1 3882.7 4792.3 3334.1 4698.2 3752.3 5183.1 3481.2 3152.6 4359.4 5186.9 4381.4 4200.2 4249 4263.4 2685.7 5234.4 6152.8 3620.4 4716.5 1731.4 1851.8 5688.3 1973.4 7446.6 2873.9 3142.7 2929.2 2477.2 4109.4 2785.2 3090.8 3591 4641.4 3623.4 4700.3 3248.2 3767.4 5392.4 3332.2 3097.8 2221.6 2112.9 2777.6 2942.9 4918.4 3634.4 5203.7 2994.9 2986.4 2943.4 3608.5 4724 3396.8 5447.5 4919 4470 8981.5 11551.3 12869.3 5598.7 5988.8 3908.4 11533.1 6152.9 11576.8 7142.3 6355.9 4174.7 8804.7 7483.9 9674.8 6851.5 5914.1 7019.3 4732.1 4025.3 7870.2 8502.6 5844.9 5530.2 6621.9 7925.4 7858.5 8362.7 5152.7 4798.5 5801.5 5132.6 9024.8 4243.3 7292.1 4403.6 3712 4818.2 5281.1 4146.4 5305.1 4222.7 7810.3 9576.5 8102.1 8251 10323.3 9374.8 8258.4 8531.9 5394.1 8239.2 9994.1 17918.9 19713.1 7524.2 8827.4 13379.5 9305.3 5820.1 3657.2 9765.2 11165.7 5234.2 11712.4 6644.9 4569 6490.3 8582.4 5686.8 7679.4 5707.3 9145.8 3532 6059 4340.4 6705.6 8584.5 9519.4 7451.6 9062.8 7571.3 2292.8 9638.4 3882.8 6056.6 11811.6 10312.8 8096.5 9309.9 3686.9 7126.1 4514.5 6041.5 7989.5
353.5 401.2 4615.2 1189.5 1660 1866.5 396.8 215.7 964.6 655.8 361.1 426.7 444.4 189.7 544.4 170.9 195.3 238.9 1103.1 377.5 524.4 210.2 230.8 462.3 891 2620.3 4603.5 249.6 2475.3 945.4 909.4 338.4 646.4 1918.8 241.1 1985.5 3178.1 827 236.2 721.2 235.8 211.6 217.2 333.6 795.3 354.2 604.5 16447 1057.6 762.6 329 1460.4 1347 381.3 1326.9 1635.9 611.3 231.9 209.9 183.1 335.4 270 5684 272.1 182 270.9 344.6 1179.7 270 2979 197.5 1180 900.6 352.1 173.2 198.5 151.5 424.4 296.6 219.6 1089.6 185.6 7155.7 231.2 555.2 10044.1 220.4 301.3 522.4 1187.5 8807.6 10033.4 341.3 2715.1 692.6 1113.3 369.4 405.6 998.9 4184.9 1800.4 18686.2 16585.7 3095.3 902.4 546 14041.8 168.2 141.9 211.5 919.1 472.8 633.2 748.8 1097.7 228.4 2103.2 327.6 2732.8 318.7 194.9 4766.3 267.7 469.2 518 870.9 171.9 212 447.5 162.7 276.7 1161 1733 2492 592.1 180.6 300.6 544.3 787.6 370.4 248.1 469.2 309.1 3928.3 1135.1 2663.4 1940 209.9 5218.8 122.3 317.8 345.2 1924.2 433.8 140.2 232.3 2533.4
2836.6 694.1 586.9 1402.1 6741.2 3205.9 988.7 566.3 1487.5 2690 687.1 3750.4 2326.3 1353.8 424.9 531.7 4445.6 395.6 893.9 996.3 1321.6 1399.7 762.2 667.5 2157.4 4367.3 4755.2 237.7 1395 1918.1 901.4 4578 1677.8 1708.4 1531.6 3531.1 4234.8 5286.4 641.3 16226.6 1867.6 1368.2 745 2288.4 715.5 1207.2 3246.2 3399.3 2903.3 1261.3 1516.1 1941.5 1797 1973 1209.5 685.8 1504 4787.1 1313.2 5734.4 5960.5 1730.5 610.3 980.1 418.5 315.9 196.2 1154.8 1443.6 1067.5 701.9 2109 3165.1 6335.5 230.1 235.9 180.3 1639.9 774.5 2027.1 1466.1 1678 5630.3 907.9 593.4 2050.5 4430.8 1163 3236.2 3244 16067.2 18227.2 6459 1641.1 1529.9 12821 309.5 570 986.9 12921.7 2386.8 4585.2 3731.1 899.2 2310.9 3675.3 1993.1 1294.3 1612.1 847.4 780.8 793.5 1468.1 857.9 1659.8 122.1 803.9 1596.6 924.1 566.9 296.3 1911.2 475.6 341.9 2295.7 3561 817.1 222 252.7 296.8 1901.6 3791.8 4136.7 442.5 2344.5 299.5 679.4 370.1 2824.5 2348.5 1447.7 477.8 795 13301.4 2078 1164.6 464.5 4526.5 864.4 1818.2 388.6 413.4 4620.7 3283.3 361.2 566.4 2652.1
903.4 1283.6 188.4 3469.4 288.7 555.2 200.9 4098.2 1866.9 549.7 6014.4 2585 752.5 991.4 7158.3 9599.9 2697.9 9264.8 588.3 2203.8 4744.4 6763.5 10063.5 10236.9 7005.4 692.2 847 9664.1 267.1 5752.7 502.9 455.5 2300.2 553.1 3619.6 487 381.3 1440.2 4473.3 1087.3 3643.5 7048.5 5229.7 5451.5 433.9 2344.5 4688.4 394.7 482.7 440 919.1 1444 789.7 2181.6 291.3 416 2228.4 1962.8 5462 2716.7 3029.4 9843.3 610.5 290.3 265.6 194.9 271.8 713.5 3515.4 1085.4 226.8 2319.3 1570 1327.8 296.5 372.9 279.7 204 536 5623.6 1386.9 286.3 768.3 4425.1 656.9 890 1057 11132.8 5678.6 1495.7 983.5 835.9 925.2 695.8 8839.6 659.9 210.2 358.1 367.3 396 5595.8 520.5 419.1 463.1 1111.6 6106.8 1379.8 290.6 273.2 5354.8 1148.5 1076.3 338.9 221.4 860.3 226.4 393.5 596.4 291.5 276.6 3795.7 3340 167 296.8 7637.7 382.2 547.8 232 321.5 278.1 11600.4 1252.3 916.5 483.1 250.2 230.3 180.9 228.3 314.6 5582.7 5286.6 373.1 12725.3 849.3 356.9 333.8 2010.5 1026 440.2 10043.1 7091.4 7115.1 1184.1 522.3 388 5302.9 4838.4
1569.9 1848.8 1728.4 3841.3 2524.9 1718.8 4693.9 1405.7 5959.6 1013.6 1420.4 1671.8 5627.1 1648.2 1906.5 1996.7 7301.1 1216.1 1250.3 2754.1 2068.7 1965.8 4302.7 1693.2 3895.1 3574.5 2808.1 854.9 596.2 972.7 734.3 10074.6 1569.1 1257.9 6494.6 5354.3 2892.2 8433.7 2346.7 9212.1 9790.4 3398.9 1390.2 5573 236.6 1486.5 14710.3 849 802.7 357.5 455.4 1188.2 1143 3141.5 1380.8 552.7 4732.5 11931.9 2018.5 8642.4 9097.3 4699.3 426.6 231.8 186.2 515.1 276.9 298.5 1302.7 1522.7 242.1 442 566.3 2559.9 728.3 410.4 165 195.4 830.5 2506.9 1932 190.9 5863.3 6828.6 271.5 1029.3 1766.5 2223.4 4627.2 4129 9654.2 15527.1 5480.5 1204.5 5866.2 6770.9 46.5 315.1 1253.9 9552.8 1633.8 1445 960.6 262.5 5324.4 3809 716.7 65 74.9 447.6 665.2 2188 688.1 729.4 596.9 162.6 459.5 1044.7 106.2 156.2 843.4 608.3 117.1 254.1 2791.2 624.1 333.3 99.2 89.1 595.1 2661.9 1243.5 1114.8 435.5 561.4 479.4 208.1 281.6 3691 3062.4 3754.1 315.7 736.9 9782.3 1282.5 787 444.2 2262.2 360.6 5271.2 3992.9 5010.9 1937.6 277.3 416.8 1039.9 336.6
1005 10897.5 16533.7 6753 1093.1 1279.3 5260.5 938.9 2043 323.4 11622.3 1841.2 883.9 764.3 2148.5 1650.2 1984.9 3633 2331.2 1988.6 1127.8 1269.3 3364.5 2385.5 4869.8 1927.2 1921.9 1883.8 1574.8 1465.2 861.4 2448.9 2224.6 670.6 2435.7 931.4 1777.2 2013 5888.4 1540.4 4415.1 1087.4 1368.5 3142.8 318.6 1518.1 2137.9 2049.5 1588.1 1405.1 4470.2 3524.9 3950.4 2710.5 2046.2 861.8 1573.2 5798.8 2230.4 4473 3987 2524.4 308 359.4 452.9 186.5 1015.6 653.9 2308.9 2264.4 228.2 2063.1 4052.1 788.5 302.7 325 354 1377.2 460.9 1279 1995.5 238 14512.7 14573.4 952.4 6682.9 1223.7 2441.4 11034.3 2894.9 5631.4 3578 3361.3 4311.8 2093 4310.9 766.2 1413.7 489.6 3389.3 866.6 1826.5 2183.1 1623.6 1641.9 2760.8 745.3 240.1 205.1 5320.6 2801.2 2367.9 773.4 14895.3 6331.7 394.6 454.9 2572.5 504.3 442.9 2289.8 4890 376.2 380.9 1638.1 314.6 229.7 286.3 253.3 288.1 4319.1 1753.6 2311.2 162.4 1474.4 751.3 298.3 420.5 3673.9 2194.8 2633.6 1754.2 11834 3144.4 1670.5 3009.5 826.3 1077.6 3907.4 3841.1 1418.7 2796.3 1336.9 321.9 366.6 2429.3 7322.8
2117.8 2644.7 1974.5 882.4 1317.3 1274 1300.7 1343.1 843.4 2192.4 561.9 1443.5 922.1 1736.2 1130.7 1138.6 1032 1066.5 1527 1381.4 1857.3 1232.1 970.6 1095.5 1130.7 1199.8 1102.4 746.7 2392.5 2030.5 610.8 810 513.5 911.9 612 1247.7 1260.7 1077.9 962.6 806.6 1062.8 1282.1 649.8 814.7 3342.1 784.6 1257.9 870.2 1170.5 1234.1 1177.3 1160 1425.3 1045.2 1223 1983.4 1741.5 1156.2 504.6 1393 1036.5 1045.8 3214 4342.3 5649.1 6049.8 1407.8 6336.6 4228.8 3421.4 5943.6 4253.7 2234.7 4826.2 6280.2 6595.4 6362.7 6160.4 3624.2 2021.8 2657.4 6547.8 1831 2791.3 6015.2 2293.3 6729 1648.1 1281.8 1671 2213.3 1096.1 1817.9 1586.2 1515.5 4101.9 3495.6 8752.5 1176.9 1722.4 2350.1 1816.5 1507.8 900.2 2409.2 1838.3 1076.2 7256.2 6770 1792.6 5086.1 2526.6 4860.2 3339 1825.5 6444.4 3033.2 2278.2 6988.7 4672 1219 3761.8 5481.6 3917 2516.6 28738.3 6017.2 10331.9 7575.3 6063.1 1218.4 1946.4 1789.1 4223.1 7967.1 7743 4854.8 4765.3 1794.1 1582.5 1545 1263 975 1344.2 3108.5 2415 3010.2 7279.4 2589.3 1091.5 1169.9 779 1359.4 4752.3 2722.3 2788.5 3081
2002 3908.6 4901.1 5165.1 5419.1 7575 5375.6 3071.6 3937.1 2727.7 2058.6 1678.4 3209.1 2305.2 1518 1031.8 4426 1456.2 7660.3 3283.9 1928.4 1792.7 2281.2 2866.8 2958.9 9469.3 6897 2069.5 5776.4 7557.7 1421.9 2353.8 2479.8 4125.5 1965.2 4378.6 8023.3 2672 1466.5 2673 1326 1589 1321.1 2174.7 5053 2385.1 1503.1 13583.7 3343.2 4222.7 1548.3 2748.8 1872.3 2259.1 2650.8 5276.5 4836.1 3700.6 1900.5 2572.4 3110.2 2137.6 10970.6 3929.7 5025.5 1466.6 1521.9 10704.2 2247 7339.2 1479.1 7658 6716 2377.1 1739.4 1666.2 2002.7 7652.7 1598.2 2045.4 5265.4 1688.2 13359.8 3930.4 3735.3 6820.5 2979.9 1951.2 2331.7 5994.3 15610.2 7999.2 5613.9 6613.5 2113.9 3630.5 1792.7 6086.6 3315.4 5862.1 5805.5 15105.7 13766.1 2482.1 1242.1 2313.1 5165.1 2970.1 1463.8 2990.1 6215.4 4127.5 5169.3 3003.1 5018.9 2791.5 2431.9 1153.8 12825.7 6467.1 2859.6 4808.2 1887.8 5256.6 3321.1 5423.2 2011.8 3443.3 3627 2111.1 1286.5 6272.9 6486.7 5139 5048.2 1699.8 3467.3 1114.8 4319 1623 2095.6 2069.9 1755.3 5364.9 6035.2 6119.9 4875.2 2523.2 10444.5 1361.3 1095.1 942.8 6480.2 1300.5 2071 1995.9 2653
2083.8 2093.4 1204.4 5225.3 824.9 1210.6 5826.2 6991.6 2309.5 622.6 6762.3 3846.3 1378.5 1381.9 6457.4 7683.4 3545 5883.5 2035.9 2673.1 2122.6 4262.6 6167.2 4084.7 8111.7 875.6 1053 7230.8 471.1 5351.1 812.7 873.5 2416.6 498.6 3136 768.3 1967.6 2767 5958.8 1412 5249.7 5954.8 5438.4 4532.4 450.5 1914.5 5774.3 538.5 981.1 726.8 694.1 888.8 461.1 3357.4 645.6 942 4134.4 6527.2 6160.4 5023.2 4481.5 8434.1 770.2 491.2 230.6 1551 1063.7 1291.3 5005.7 2468 624.9 7256.9 6744.4 1997.1 1219.4 1336.9 331 877 1511 6781.3 2979.5 730 3128.4 5255 1429.9 1071.7 1648.4 6855.9 5954.5 4285.8 1570.1 1424.2 3516.6 886.1 5590.9 2207.5 781.9 768.8 1012.5 2002.7 649.5 1222.8 1505.9 751.4 3305 7912.2 450.2 366 731.5 7925 1198.7 4324.6 689.1 2135.3 668.7 601.4 226.6 1309.8 443.3 294 14969.3 649.3 1346.2 676.2 10718.1 1212 712 428.9 360.1 1255.1 13586.9 1542 1850.6 858.2 697.1 1436.4 355 1193.6 839.1 9276.5 11688.1 1065.3 9554.8 3407.4 1878.1 929.3 1274 1477.2 1296.3 11307.4 7231.5 6753.1 2484.2 903.4 1673.6 2371.9 553.1
1947.7 2966.8 2822.4 4021.6 1405.1 2620.6 5173.2 3862.8 2411.9 1179.7 4937.9 4687.7 2959.3 3472 3175.3 5386.9 4791.2 6215.2 5796.1 6289.1 2938.7 4247.3 8169.7 8626.1 8544.6 2283.9 1883.5 4828.6 1280.9 6043 3709.5 3231.1 2160.1 2619.9 4618.7 3076.6 1156.8 3731.1 6388.3 1160.8 4538.1 5995.6 1698.7 4505.8 5482.9 2251.2 3227.5 1374.2 1287.4 1720.4 1224.6 2311.1 2334.5 1902 1615.1 1586.1 5954.3 5024.5 3634.8 5982.4 6113.5 4708.6 6571.7 2533 3231.8 7226.3 2345.9 7056.6 3776.6 8408.4 2898 6878.5 4511.1 7862.7 3429.1 4401.4 5149 9177.9 1856.6 5843.5 3117.2 2724.7 8389.1 18726 4970 5164.7 3578.4 6742.9 8680.3 5923.8 5695.9 2916.6 4328.5 4638.4 7805.2 4378.9 4084.3 2577 5077.6 3818 2383.1 5194.3 3895.2 1777.5 2947.9 8643.5 5074 8585.9 7955.5 5880.2 7918.9 13718.4 3758.5 6037.1 6195.1 3731.4 5660 7981.6 8219.6 3715.3 6179.3 6742.3 4406 11928.4 8043.2 4648.1 7205.9 15729.9 15140.6 4390.5 9249.8 2551.9 2569.9 7140.2 7451.9 7469.1 5325.5 6482.9 3048.1 7365 11538.2 2554.4 11411.7 4150.8 5677 4407.8 7107.2 4215.5 7609.3 9794 6173.5 5470.1 3983.6 7044.7 6671.6 7534.5 10065
1476.9 3261.8 2447.3 7366.9 4664.4 7418.6 6266.2 10751.9 7367.2 3309.4 8427.9 5688.8 4109.9 3422.9 3591.7 6694.8 6851.3 8931.1 3183.1 5888.1 3847.7 7859.5 9783.5 5121.3 6443.5 2739.3 3183.7 5943 4783.3 5827.8 1773.6 2971 5691.1 4412.5 7788.8 2917.6 2047.9 8019.4 8762.6 2780.4 8973.5 6536.2 14078 7307.6 3816.3 4806.2 3035.2 4967.7 4074.2 2299.6 4961.7 3230.5 4641.6 7877.6 5471.7 3211.8 10827.8 8508.2 4607.4 5757.6 6076.6 11604.8 602 751.8 485.5 516.1 1214.4 777.9 604.1 651.8 553.1 592.4 748.6 634.9 486 403.1 255.3 444.9 448.7 2216.1 528 732.1 371.1 991.4 855.7 405.1 515.7 3703.1 811.6 936.4 1017.6 1695 643.7 812.7 1956.1 695.5 332.5 632.5 461.6 495.4 409.4 857.7 649.2 479.8 627.3 1976.2 958.2 283.9 582.3 894.8 561 1324 814.8 823 657.6 337.5 310.7 741.2 468.7 416.6 1770.3 777 393.4 513.8 984.2 326 519.1 376.1 513.9 561 1166.2 792 314.3 634.7 208.9 264.2 520.6 851.8 362.9 651.9 2178.6 1419.8 1398 549.2 509.5 233.5 1747.5 990.9 140.3 2152.9 2934.9 2745.4 1902.6 419 335.9 1171.6 637.6
4314.3 7439 7360.2 4307.6 5164.6 3787.7 2704.9 5326 7671.7 9772.3 4854.8 9817.7 5589.6 5451.7 5444.2 7720.8 4118.8 4173.4 3426.1 4892.1 4058.4 5779.8 4696.9 4923.8 4193.7 6848.8 4215 5112.3 9066.1 5128 4911 4951.2 7808.2 8620.8 6721.9 4530.1 13054.5 6806.5 7469.3 6544.6 11093 5038.3 9487.8 7667.6 6195.7 8118.9 8314.2 7038.6 9756.7 7530.1 8284.6 6237.2 8876 5100.8 7077.4 6208.2 4565.5 5215.4 7448.7 6516.1 6700.8 5576.6 6309 4903 10448.2 7987.3 6625.7 6126.2 8233.9 3785.8 8507 4851.4 6114.7 4164.8 7218.9 5592.4 9171.7 3716 9046.7 6532.3 5202.5 9046.4 4338.6 4952 2529.2 7270.4 4800.2 4684.2 5946.2 6971.3 5594 9143.4 5284.4 5360.6 5298.9 3832 6860.5 9813.5 3090.5 8051.7 10241.7 4266.2 5357.2 9278.3 21492.1 6768.4 11427 2265.7 1311.9 9995.1 2471.9 3051.2 4105.7 10358.9 8426.1 10520 21562 4289.6 6594.9 4337.4 5758.8 7105 6831.9 3463.6 4751.6 4277 3456.8 5447 7344 6342 7275.1 3244.6 5586.9 3076.6 5807.7 6989.5 5459.7 3383.8 9031.4 10999 13507.9 10096.1 6373.3 4524.5 5304.2 12670 3498.9 4838.7 7735.9 7649 6689.9 10302.5 2356.9 2202.5 1414.3 3643.5 7846
1425.4 989.1 856.3 4534.5 3334.4 7796.1 3587.9 1516.4 6080.7 2118 1106.7 2269 2829.4 1066.9 844.8 564.2 2742.1 532.7 8433.7 3289.5 1251.5 630.6 904.3 1026.8 2182.1 3745.6 2163 893.3 1627 5333.4 1332.9 3483.7 1860.4 5175.7 1212.6 4871.3 3811.9 4667.1 1167.7 2702.3 1532.8 1156.4 1170.7 1325.6 1539.3 1773.4 763.9 17255.2 4551.9 1393 1899.2 1769.6 2688.3 3475.6 1995.8 2290.2 10365.8 3745.4 1574.3 1679.3 1700.3 2513.8 15983.5 1597.2 1815.6 589 973.2 2934.8 460.7 3257.7 415.2 7234.6 1601.1 5145.9 1390 1606.9 1954.1 1744 1426.5 1651.8 3849.1 274.8 12975.9 6645.2 1998.6 7581.5 2955.9 1550 2740.2 6139.8 7161.4 5423.6 6476.8 8054.9 2216.1 2522.6 259.7 1409.6 7004.4 7515.5 4631.6 7862 7896.4 780.2 1321.9 3952.7 12308.2 2462.2 225 1967.2 4909.7 10137.5 5414.8 587 2867.6 1927.7 8054.9 1795.5 5561 1112.7 463.9 1953.2 959.6 2082.4 2322.6 1024.5 930.2 869.4 353.4 2032.6 555.8 1174.7 1131.1 1807.2 1467.9 1712.4 787.5 1124.4 3629.4 1074.3 2009.1 2468.9 662.1 3556.9 1475.4 6177.1 4629.1 1949 3924.9 1512.9 1654.4 1317 8254.2 1100.8 2121.3 1941.4 984.9
4757 5001.2 2555.4 2767.4 2089 2343.6 12690.7 3531 3748.3 2637.8 6741.3 2982.8 3000.4 3465.4 3268 6887.6 5886 5606.2 3723.2 4037.6 8975.2 5583.2 3138.6 7375.6 4290.5 3075 2574.5 4986.3 1610 6773.9 2763.7 3777.5 4051.2 5707.6 8136.6 3471.8 2881.1 2849.6 13275.8 1992.8 2187.6 3102 2004.2 10533.1 4104.4 2682.5 4063.2 2673.2 2596.2 4372.3 7651.1 6087.1 5104.4 2752.1 1259.1 3368.2 4710 4556.7 6126.6 8041.3 10561.5 5685.7 2606.5 2469.4 1260.5 4339.2 7062.7 3509.1 8306.6 7870.9 2826.3 5135.1 3441 3519.7 2709.1 3219.1 2442.3 4550.2 4990.9 3329.4 3916.6 3659.8 3086.7 18815.6 3642.7 2515.9 3698 9374.5 11891.9 5202.6 3169 2103.8 3272.6 6857.3 5221 3977.3 7369.5 2765 2309.8 2414.2 7574.4 5214 4514.5 10690.4 2047.7 17203.7 3607.4 2585.5 4092.2 3267.2 3438.5 5168 3435.1 3136.1 3994.6 2641.5 3315.5 5945.1 3553.9 2964.3 8524.3 8291 4433.6 5149.8 2633.9 3503.1 3456.2 5001.6 4612.1 4631 4429.9 3864.6 3709.4 5840.6 4258.4 4293.1 3008.3 6174.1 4342.4 4567.8 4066 4766.4 12094.2 3254.6 3272.5 6522 4730 4587.9 5126.1 2816.7 2596.3 1925.9 5689.5 6785.4 6136.1 17334.9 8072.1
