"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104"
794 805 521.95 560.1 535.4 637.3 461.15 477.1 1001.2 728 666 1101.7 821 1090.5 940.8 703.1 1209.7 566.5 892.3 1514.7 904.7 574.55 575.35 468.9 856.3 513.2 579.6 605.4 865.7 1000 718.4 996.9 943.6 1116.9 775.6 6700.4 6899.6 10985 772.2 773.9 996.6 855.6 1490.1 842.6 906.6 904 1345.7 851.1 451.4 818 1354.9 699.1 844.5 801.2 499 751.5 502.6 527.7 630.75 564.5 486.3 1253.9 812.2 1212 644 1046.8 1002.1 907.4 1287.7 842.8 1002.8 1358 1101.7 532.5 601.2 497.3 1062.9 726 702.6 706.5 551.4 1086.7 699.2 591 888.1 679 534.3 5332.9 5800.7 7708.1 818.9 1340.6 1265 1786 1617.7 1048 1220.5 830 1232.7 651.1 811 627.2 1226.9 614.9
1178 1223.2 996.8 939.9 892 1089.3 1028.75 935.6 758.2 1359.6 1559.9 846.8 1116 803.8 1051.3 655.3 1079.1 1211.7 991.1 757.4 1030.6 1062.85 898.3 896.2 827.5 518 560.6 639.2 1252.2 995.1 672.1 1138.8 1943.6 1123.1 1098.1 7090.3 8297.9 8224.7 1604.1 1112.5 1136.1 1220.4 1084.6 924.5 1144.1 1279.9 635.5 907.8 368.5 1284.9 1774.5 840.1 1194.2 1238.6 708.6 1021.1 1446.3 883 1213.9 1016.8 923.4 1538.9 1406.4 1121.7 850.4 665.3 838.5 843.3 1281 1703.5 796 737 1005.8 1068.5 1023.75 944.8 981.7 654.1 992.4 495 872.2 1108.9 964.5 741.7 1616.2 1199 789.7 7024.7 8617.1 5863.3 1271.8 1619.7 1360.7 1703.8 963.7 1279.1 2343.6 1159.7 786.7 893.6 465.8 1116.4 1485.3 902
1461.6 1091.6 866.25 1461.2 913.5 1128.7 867.75 864 1065 849.1 1266.5 1144 1949 658.2 1331 593.6 819.1 396.9 584.5 1293.9 1181.4 1141.65 902.4 1112.5 1565.4 373.9 851.9 595.3 1266.3 1003.3 1362.2 1201.2 805.2 995.3 1295 3588.7 9508.9 6199.8 767.1 844 1029.2 473.8 1059.3 1068.9 1190.8 689.6 822.5 1425.9 952.5 1413.8 796.6 1087.7 1219 1210 866.1 1267.1 1401.8 824.2 1067.05 708.3 796.5 1118.9 1313.1 1177.9 961.4 663 1276.4 963.5 895 497.1 406.8 1238.1 1293.4 1008.35 1047 1301.3 1721 648.8 1099.8 467.3 977.5 1068.7 1358.9 795.3 684.5 1012.1 797.4 6405.7 9565.7 7889.8 1274.1 820.2 1801.7 1062.4 891.6 1965.1 1823.7 873.4 873.8 998.7 1208.9 1311.7 785.6 915.5
643.6 1273 1252 967.4 891.9 644.4 1198.05 641.2 746.9 1456.4 1977.3 1580.8 1200.9 433.7 1421.6 941.6 868 1131.3 1437.7 2038.2 936.1 1013 845.45 1096.2 842.7 730.9 780 1027 1299.4 1650 1456.2 266.7 303.7 163.2 685.6 2159.7 11609.3 3222.8 367.4 469.7 918.7 374.9 527.7 680.1 336 1303.9 442.4 1532.6 1928.8 566.9 398.5 367 1635.6 1188.4 1309.3 838.7 965 487.9 1541.45 892.8 961.3 1617 1329.9 1387.5 916.5 541.3 1376.8 1150.7 1359.5 359.5 1276.8 1346.6 1022.1 886.75 732.1 1047.5 1515.4 657.3 1147.6 765.7 1159.4 1571.2 1494.2 818.8 240.4 1559.8 648.4 7442.4 7904.3 6480.4 1045.9 346.7 1064.3 941.8 303.2 1038.1 436.6 1922.9 368.3 598.9 2007.2 570.8 427.9 434.9
920.6 863.9 1024.7 798.3 841.4 1029.2 847.2 603.6 1137.2 594.2 1275.6 1415.4 1143.2 560.3 1532 957.5 1990.3 1097.5 1204.5 1848.7 1394.8 920.85 801.3 1754.5 460.1 1161.5 388.3 848.6 1152.9 782.7 1317.3 1043.3 1051.8 1355.3 1432.8 5667.5 8400.4 8418.1 1352.6 1062.2 656 858.4 1275.8 1745.4 874.6 1396.3 1544.6 1760.4 483.6 1060.8 2206.7 750.2 1318.9 1078.2 1015.5 959.9 1028.6 876.5 1178.95 883.4 973.9 499.3 1257.6 1809.5 968.8 686 1377 1002.6 1949.9 1456.2 1242.5 1668.3 1782.2 833.95 893.05 1849.8 848.6 1348.7 692 580.5 771.7 806.4 1329.9 496.9 875.3 1313.7 837.6 6058.8 7410.3 8635 1563.2 1610.6 1450.3 2414.9 1280.4 2342 982.4 1273.2 1674.8 910.7 916.3 738.9 2057 667.7
1130.2 1004.3 837.3 748.6 849.7 986.8 1001.15 900 695.5 1088.5 1536.3 686.4 961.6 884.8 1031.8 676 1037.9 1117.9 913.7 584.5 949.9 965.4 812.95 837.8 743.6 486.6 465.6 524.1 1293.3 880.5 606 1117.6 1871.4 957.8 1015 6467.8 8988.7 7760.7 1468.8 1031.2 1157.7 1199.35 990.9 839.5 1186.4 1092.3 468.1 803 316.1 1175 1823.2 803.9 924.1 1118.1 727.7 822.8 1405 846.9 1151.7 803.5 956.2 1361 1271.7 1014.1 699.9 652.9 851.1 782.9 1039.1 1743.9 669.7 561.9 922.5 876.6 973.4 918.9 858.8 589.8 782.1 340.3 795.4 861 850.4 665.5 1625.5 1036 703.1 7112.4 8579.9 4298.9 1084.6 1519.7 1373.9 1474.7 819.1 1060.8 2069 992.1 699.5 705.6 406.9 1185.5 1371.4 910.6
1196 1370.9 933.85 871 646.7 1074.9 980.2 615.1 1195.4 1997.2 1658.1 1244.4 1119.5 594.1 908.8 597.2 1315.2 1317.4 1032.6 1125.1 1060.2 724.5 813.1 802.5 947.7 826.4 1091 988.1 1424.5 970.6 818.2 1069.5 1810.3 1282.5 1322 6831.6 7923.8 9236.5 1576.2 750.1 1494.7 1013 2075 1121 1312.4 1705 980.4 1158.5 421.3 1523.3 2024.5 1208.3 1146.7 1365.6 795.5 1038.9 947.4 710.1 1101.1 927.6 885.5 1893.7 1557.9 1213.7 965.3 486.9 981.4 883.9 1345.8 1299.8 1143.1 1125.3 1207.9 725 878.7 991.9 1287.7 982.8 1355.5 538.2 928.4 1190.5 1139.4 759 1648.5 1222.5 779 5715.8 7212 7746 1490.4 1511.8 1792.2 1942.6 2001.6 1442.6 1899.9 1539.5 962.8 1148.4 667.2 1355 1853.1 1016.6
744.8 1045.7 662.55 740.5 401.9 682.5 834.2 657.9 523.9 698.9 1381.1 1059.8 820.8 589 696.2 751.1 1270 813.9 524.4 785.7 1045.4 804.4 654.6 746.4 526.6 355.7 345.7 483.1 842.5 863.4 742.8 575.7 1326.5 828.3 669.8 7219.5 8049.4 8297.9 1500.3 623.7 799.3 800.75 1512.2 666.5 728.9 963.3 777.5 731.1 368.9 1225.1 1715.3 561.5 644.9 952.2 637.7 990.2 639.2 553.8 1258.8 689.4 715.9 871.9 1593.6 1171.8 617.6 544.1 622.4 905.5 1422.8 996.3 383.2 619.6 1157.7 680.45 865.05 838.9 751.2 424.7 659.1 348 762.7 1046.3 786.6 511.8 872.9 785.2 497.4 4748.6 6668.7 7866 1134.3 1448.3 973.4 1276 1607.2 1001.2 1481.8 843.6 728.8 864.4 679.7 824.9 1777.4 565
739.7 1044.1 550.15 704.5 602 534.4 478.05 728.8 292.7 1650.7 1188.4 1052 1508.5 703.2 975.3 800.6 768 1332.8 1368.9 605.7 866.8 533.35 672.15 689.1 884.6 588.5 832.6 589 751.2 742.2 432.5 654.3 1191.5 624.6 667.7 7426.2 7548.9 8365.9 1022.7 479.8 1064.3 538.65 1375.1 706.9 808 1072.6 1070.3 1111 339 1197.6 915 901.2 665.6 953.6 608.8 891.9 1033.3 311.8 762.7 984 363.1 1639.5 1172.3 1240.1 791 735.6 695.2 1098.3 1789.4 1010.7 1574.7 552.1 900.4 401.5 711.75 784.1 1065.9 773.4 1069.1 459 576.6 771.3 739.4 434.2 1079 579.5 365 6577.4 7038.6 6354.5 869.3 803.5 1385.3 1626.5 1478.4 1052.2 1355.4 840.9 928.7 577.6 522.9 1324.6 1009.9 816
644.3 1310.4 823.55 673 1196.4 416 1061 924.7 1118.1 487.6 1731.3 1317.9 639.8 447.2 1197.5 1000.9 1578.9 1581.1 1383.6 2503.5 1549.7 1393 1079.6 1333 829.9 883.9 415.7 1200.7 803.6 1246.2 1330 597 401.9 346.4 915.3 2656 10240.4 5761.2 252.9 289 379.2 451.35 744.7 1000.2 401.4 1560.1 404.2 1210 638.9 683.1 471.8 469.7 999.6 1376.5 1042.5 633.7 1191.8 347.3 1359.75 1312.9 798 310.6 1842.2 1413.5 648 373.5 820.6 998.4 1682.9 1623.3 1125.3 1897.1 1605.4 1045.95 807.35 1277.6 1108.8 1078.5 564.6 867 977.4 1643.3 1925.1 485.1 299.9 1531.5 465.7 7414.5 8486 5280.7 1046 300.4 836.8 1189.9 357.7 1129.1 668 2003.9 365.3 362.6 784.1 631.5 495.7 321.2
552.2 1052.4 653.45 718.8 373.5 656.4 815 674.5 418.8 1109.3 1468.7 602.9 989 240 790.5 561.5 1003.3 844.2 896.2 527.6 665.1 707.95 616.75 513.5 609 265.7 478.8 388.7 638.4 665.4 632.3 832.9 889.2 561.1 837.6 4767.5 10106.5 7195.5 962.4 458.3 730.7 679.6 1113.7 590.7 511 808.9 633.8 739.5 441.4 1251 1300.2 1249.2 625.5 1032.2 617.5 947.1 496.2 516.7 1059.75 745.3 415.8 1321.5 1116.9 648.6 445.6 309.4 652.6 716.5 1062 1007.4 630.5 383.9 715.9 742.9 732.35 652 740.8 295.4 815.4 259.9 546.8 821.3 611.8 460.9 718.9 688 513.5 5383 8813.3 4104.5 695.4 958.2 798.4 872.6 896.1 781.7 1042.7 791.9 643.3 523.6 486.7 1085.7 1075.4 1140.7
263.5 152 181.2 221.4 204.4 123 176.95 99.1 212.6 181.2 570.3 749.7 246.9 134 478.9 233.4 680.4 306 333.2 944.4 263.5 253.75 162.7 355.1 159.5 109.7 116.1 398.4 271.4 284.1 476.2 567.8 550.5 1442.9 662.3 6467.2 5940.5 10509.2 1428.8 282.6 325.7 131.45 1557.6 319.9 266.8 1008 1682.9 766.1 903.4 497.8 1237 346.6 552.8 214.8 174.1 192.7 109.1 88.1 270.15 158.7 186 94.6 808.4 906.7 170.3 179.7 368.4 322.8 518.3 291.4 358.8 713.4 397.1 196.15 102.1 443 260.4 174.2 354 467.8 219.3 322.2 508.8 406.3 441 866.5 384 3742.7 6518 4811.5 1164.5 177.3 455.8 604 1515.5 746 652.8 1369.7 1313.7 356.3 1185.9 389.5 1081.8 408.4
686.6 1318.2 1123.55 1065.2 1003.5 389 1062.4 960.8 1531.4 1518.9 1371 1956.5 1144 788.2 1429.3 1119 1361.7 1760.1 1705.1 2752 1618.8 1418.95 963.8 1449.5 811.7 921.9 720.4 1459.4 1279.7 1414.6 1196.7 792.2 260.7 117.9 917.5 1183.1 9533.8 7418.8 126.4 503.8 1110.4 689.7 580.3 1216.5 847.7 993.9 224.4 1562.1 923 701.7 632.3 521.4 1217.5 1494.7 1165 928 1016 430.7 1420.95 1360.8 868.6 948.9 1754.7 1647.6 891.1 890.2 1034.1 1245.5 1999.9 1087.6 1727.7 2112.5 2000.5 1213.1 948.9 1358.8 1183.1 1084.8 667.6 889.8 1120 1769.6 1748.7 987.3 102.5 1263 541 5326 8308.8 7312.3 1389.4 363.1 968 990.4 60.3 1204.9 1085.6 1503.5 193.8 384.7 1214 518.3 735.3 585.5
901.3 1095.7 777.25 853.3 543.4 761.3 935.1 840.1 880.5 1359.7 1486 920.6 893.4 580.1 781.1 581.2 901 1361.2 1335.1 999 1200.4 853.7 863.4 494.6 1002.1 245 422.3 524.4 1007.9 906.3 756.5 722.3 1123 924.3 802.6 6541.5 7784.2 8722.4 807.8 611 1181.4 888.1 1268.8 853.6 873.8 1189.3 955.6 691.2 521.8 1176.3 1179.1 1050.5 737.1 1127.1 779.6 916.5 818.3 653.8 1191.35 882.9 925.3 1325.9 1153.5 1040.7 735.4 581 639.5 871.6 1115.4 1590.8 1162.4 779.1 1179.3 803.85 1041.9 612.3 1082.7 468.1 578.1 390.5 789.9 1060 910.6 675.9 1162 1017.9 687.9 6429.5 6812.1 6972.7 959.6 1103.4 1192 1193 1005.2 1176.3 1293.5 1011.5 904.1 735.8 650.7 983.7 1304.1 863.3
972.7 834.2 482.6 741.1 627.3 582.9 431.65 923 765.8 692.8 654.9 738.2 973.7 723.3 853.7 718.1 1038.6 750.8 644 1503.5 867.8 525.1 707.25 552.3 513.4 729.9 779.1 737.1 892.1 969.2 611.5 946.8 1231.5 767.9 906.7 8707.8 6037.3 9222.9 723 828.9 799.5 842.5 1347.2 1112.1 880 1053.8 1328.5 727.6 605.7 822 1417.3 548.5 580.4 795.7 489.9 1026 1302.7 402.1 677.75 951.3 603.9 987.1 663.2 1207.4 643.2 736.1 1047.8 793.5 1351.9 532.7 928 1223.1 1042.8 437.5 716.45 718.3 845.7 888.9 978.7 673.3 614.6 1031.1 738.8 579.4 962.2 788.4 488.8 4374 6210.1 6785.6 727.1 1200 1256.9 1764.9 1317.6 1661.2 1210.9 961.2 1817.9 825.1 920.3 643.9 1138.2 483.8
818.1 801.8 664.15 700.8 488.6 766.3 379.8 452.7 764.3 1244.3 1273.7 605.4 905.8 463.5 801.6 458.1 684.7 749.9 932.2 680.2 641.9 593.25 694 467 1052.3 326.2 368.9 351.7 805.5 642.3 478 988.9 1353.4 1152.2 1451.4 3019.7 9127.1 7635 1041.2 918.7 1161 949.95 913.4 743.8 806.3 1069.3 758.6 669 413.3 1199.5 1363.5 974.2 590.5 1203.9 619.4 733.7 575.4 636.9 428.45 476.4 607.9 1287.6 1245.1 660.8 522.7 388.1 604.5 646.6 784.2 980.7 435.7 675.5 726.3 448.2 910.1 524.9 1012.9 379.2 659.6 184.3 609.2 865.6 628.3 780 1190.1 1218.4 849.2 7796.7 7068.5 5581.9 1004.4 1134.3 1054.7 1055.6 813.3 1025.9 1115.3 923 726 799.9 460.7 1016.7 1330.4 885.9
675.1 838 760.8 1246.6 743.3 1112.1 912.85 927.1 1946.1 251.1 626.3 1785.6 1810.4 467.9 1427.9 364.8 841.7 1083.3 919.5 2098.8 411.7 787.8 1109.6 713.7 528.8 869.6 1990 965.1 938.8 1631.1 1511.1 1025.7 416.2 1210.6 924.3 6774.5 7101.3 6573.4 829.1 676.1 416.1 345.1 1186.2 1357.6 823.5 722.1 939.7 1218.6 675.8 344.6 1184.1 523 771.3 1023 616.5 1347.2 430.7 821.3 1064.2 1016.9 1024.5 145.3 532.8 2002.3 877.9 354 1268.2 453.4 932.3 360.2 1102 1529.4 724.6 794.85 1331.4 802.7 766.5 903.6 2343.7 533.3 628.9 1640.6 1568.4 645.6 517.2 945 521.8 4687.1 4865.5 10146.9 1040.4 587.1 880.8 753.7 1041.4 2110.1 1011 936.7 1270 875 932.5 201.6 1069.4 507.4
1012.3 871.3 460.05 862.4 654.9 721.6 553.15 1063.3 878.1 769.8 803.7 1252.8 1086.1 869.4 804.7 810.4 614.1 862.9 740.7 1740.1 1144.7 573.75 768.05 660.7 557.9 813.2 964.2 828 1033.5 1109.6 740.6 991.4 1274.8 1271.1 948.8 8274 5586.7 9291.1 902.5 827.5 789.6 760.65 1570.3 1216.8 1002.3 1206.9 1310.5 948.2 710.9 900.2 1398.8 587.6 796.7 874.1 560.3 1102.5 1251.1 543.6 837.95 1102.6 714.5 1103.2 765.2 1275.3 862.5 888.8 932.8 941.4 1637.3 120.6 1127.7 1454.4 1341.5 576.4 706.45 882.2 951.6 1044.3 1030.6 729 780.7 1298 849 623.8 1087.4 944 596.9 4226.1 5927.6 7985.6 886.1 1242.9 1447 1627.4 1548 1796.4 1365.6 1161.8 1408 790.2 996.8 710.1 1156.4 444.6
794 1362.1 1103.9 1169.1 1342.6 1308.7 1148.4 1405.1 1524.6 2138.3 1608.7 1630.6 1798.5 1872.4 1477.7 688.5 1613.7 1510.6 2585.5 1820.8 1204.7 1426.5 1486.7 1626.3 1345.4 1782.7 2476.8 1234.4 1997.2 901.2 1460.5 1330.4 1132 994.5 1128.1 3942.4 9235.7 9406.3 1247.9 853.9 1060.9 411.15 1817.6 817.7 1065.3 1581.5 1770.2 2098.3 1066.5 1492.8 1724.1 779.5 2104.4 1463.7 1139.2 1492.4 1693 992.4 1565.7 1572.7 973.8 2523.3 1326.1 1859.4 1432.1 1664.2 1158.1 886.5 1893.1 1473.1 2835.8 1588.3 1262.4 1431.95 1567.55 1545.5 1840.2 2048 2390.6 1315.1 1708.9 1111.6 1463.2 811.2 949.8 994.6 719 5727.6 7335.6 7392.5 1196.6 1446.8 1726.1 1422.8 1747.8 1565.2 1539.4 1422.5 1548.6 885.5 1401.6 1139.3 1515.3 931.6
792.4 885.8 799.1 531.7 796.4 915.4 837 1183.1 1038.8 955.8 1240 659.2 808 795.4 725.8 653 1159.8 907.3 908.3 534.5 785.9 752 704.75 769.8 706.4 532.9 819.5 665.7 1201.5 745.1 533.3 1140.2 1207.6 1007.2 1119.9 3849.3 8984.3 7848.4 1325.4 1036.4 1083.9 962.2 1242.8 1247.6 1002.1 1314.2 692.2 592 455.2 1077.2 2198.9 989.1 580.4 999.5 620.5 660.2 1007.9 739.5 1060.1 1371.3 838.1 1171.1 1449.2 790.5 632.8 639.6 506.1 868.4 930.8 1815.9 624.7 480.9 998.9 690.1 1103.8 749.4 755.3 604.4 1321.6 371.9 828.1 994.4 663.4 644.5 1213.1 949.6 752 7467 6813.2 6143.8 1050.6 1435.9 1121.2 1169.3 1031.7 1487.7 1586.7 855.7 805.3 930.5 486.5 864.1 2253.4 866.6
732.4 1310.3 954.55 1170.3 1208.5 1110.9 1044.3 1320.7 1353.8 2162.7 1490.8 1651.8 1646.3 1594.9 1361.5 624.2 1533.8 1770.3 2321.6 1721.2 1228.7 1266.75 1298.15 1201.5 1334.6 1383.9 2429 1218 1717 860.8 1476.1 1359.9 1103.7 1011.4 1239.8 3865.3 8547.8 9251.2 1283.5 799.5 1239.5 393 1854.3 970 1078 1412.1 1502 2051.8 1019.3 1420.1 1651.8 974.2 1770 1481 992.1 1498.4 1460.5 931.4 1457.75 1491.1 868.3 2294.2 1355.7 1679.3 1306.2 1417.8 960.2 791.4 1798.1 1260.2 2805.9 1560.9 1491.1 1414.15 1510 1369.6 1661.4 1723 2138.4 1126 1570.2 1145.8 1442 798.8 999 1077 667.9 5882.8 6765.5 8380.7 1266.7 1453 1704.7 1165 1613 1694.1 1504 1259.9 1432.1 993.2 1363.8 999.3 1636.3 869
610.8 1099.8 642.45 802.1 588.7 991.7 776.65 990.3 736.2 1229.1 1544.2 788.5 889.1 921.8 724.2 752 571.5 1042.4 716.6 935.4 1190.4 787.6 586.55 471 824 750.5 1516.8 909.7 1031.4 931.5 1027.7 1023.6 1320.6 928.9 1125.1 6894.9 7433.5 8536.6 1468.6 1005.3 1031.8 677.15 1519.1 1055.1 977.1 1443.2 647.3 875.1 520.2 943.1 1957.3 928.2 490.8 1057.1 690.6 944.3 767.4 1124 1065.85 980.8 788.6 1337.2 1912.2 732.7 663.1 762.3 613.7 1041.7 847.4 586.1 613 611.9 1173.9 805.8 756.75 677.3 941.9 823.8 1647.4 581.3 603.7 1057.9 984.5 1025.7 1164.3 1165.6 554 5593 6073.4 7543.4 1298.1 1601.8 1220.4 1356.5 1534.5 1502.7 1459.4 1252.4 948.3 1072.7 647.7 875.7 1810.7 664.3
620 953.3 626.1 549.5 329.1 838.7 784.85 426.9 634.9 1163.4 1125.8 458 649.3 300.1 557 204.7 897 1085.3 468 681.7 632.8 418.65 765.95 525.9 546.6 333.6 449.2 528.2 831.4 640.3 446.7 832.2 1307.9 1232.4 1321.7 3111.2 9603.5 6384.4 973.6 790.9 1241.8 733.1 1190.5 685 1121 1280.1 912.2 495.6 301.2 1344.4 1709.7 385.9 512.4 905.3 469.1 718.6 461.9 704.3 840.65 439.4 662.3 1206.4 1020.1 590.1 344.3 244.8 357.1 435.6 1022.7 1563 444.1 527.3 647 320.1 809.3 635.4 584 441.5 670.7 391.6 532.9 769.1 587.7 749 1218.6 1168.1 791.7 4168.8 9618.1 4521.2 1304.3 913 1089.5 1071.3 1299.7 709.1 1587 974.5 811.9 753.8 403.7 1112.3 1646.7 378.2
853 903.8 701.95 1219.8 449.9 841.7 886.15 1016.9 575.8 731.5 1171.8 2159 898.3 601.4 810.9 534.2 961.6 1192.9 1029.3 837 912.9 598.05 768.4 638.2 692.5 183.4 212.8 240.8 693.4 716.9 648 939.6 1472 863.1 1089.5 5091.2 7427.2 8678.1 1152.3 826.7 1014.6 956.55 1387.5 878.1 1186.3 1340.6 530.2 805.6 377.3 996.5 1449.2 789.5 855.2 1124 654.6 1555 541.6 705.2 1071 1073.4 646.6 761.3 2072.6 2184.6 666.9 550.8 554.7 764.3 1322.8 1574.2 864.7 703.7 844.1 541.4 1016.55 733.9 833 285.3 344.7 181.9 668.4 905.3 759.7 529.7 1180.7 937.2 554.2 6101.1 7182.8 6292.4 918.5 1021.7 1003.5 1078.2 1102.8 961.3 1519.8 1005.7 417.3 750.8 432.5 891.9 1229.1 692.1
982.8 788.3 425.35 633.8 611.1 462.1 493.75 870.1 1603.9 1099.2 764.6 1363.4 1163.7 1215.5 1362.3 634.7 1148.5 727.9 1054.4 1148.9 907.7 547.1 699.15 770.1 493.9 805.5 843.2 721.8 1723.5 818.5 578.1 1303.4 1072 1437.2 942.3 6544.7 6928.6 9636.2 1458.4 834.9 667.7 1182.55 1407.2 1071.5 1193.1 1149 1329.2 1166.3 868.1 1006 2357.2 544.7 914.3 826.3 488.3 708.9 576 358.4 798.95 874 665.6 1477.8 1147.8 1342.6 720.7 1004.5 1743.7 913.5 1125.3 502.2 1442.7 1037.9 1053.1 607.35 727.05 868.8 746.1 1042.8 1300.3 756.7 726.8 927.9 617.2 466.7 966.8 562.8 430.1 5054.7 4261.4 7721.8 974.6 1794.1 1201.5 2032.5 1575.1 1639 1714.8 1033.1 1391 1075.3 1291.9 698.1 2021.6 378
1071.9 906.5 811.35 893.7 1036.4 692.7 628.2 1271.9 1454 1078.9 943.6 1716.7 1213.7 1232.8 1208.3 862.9 1447.6 742.5 1309.8 1659.9 1057.7 759.85 488 1020.4 946.6 745.1 1662.4 1063.2 1256.1 1009.6 1065.9 1338.4 1681.8 1989.6 1446.4 6266.6 7974.6 8481.7 1392.8 1201.9 991 795.75 1545.6 1516.1 1064.8 1716.4 1293 1836.4 803.5 1347.5 1852 820.6 1005.4 1007.1 727.7 1234.9 1252.2 503.2 1006.5 1538.5 795.3 1214.9 1159.6 1478.5 1073.8 1050 1307.6 1112.3 1927.1 598.7 1664.9 1325.2 1406.1 762.15 538.2 1147 1294.5 999.9 1654.5 867.3 1174.5 1326.6 1328 848.6 1582.2 1160.4 695 5838.7 5807.4 8164.8 1425.1 1616.3 1200.9 1778.2 1844.4 2217.8 1479.9 1578.2 1331.5 1043.7 1077.2 848.4 1721.4 609.9
783.8 29.1 11.15 278.3 0.4 15.7 3.65 0.7 0.8 3 514 0.7 1.8 0.3 3.6 1 0.2 6.3 1.1 2.7 0.5 1.1 0.3 7.6 8.7 0.1 0.2 1.2 3.3 0.8 0.7 1175.3 923.3 47 1183.4 9436.6 134.1 62.3 1102.4 7.2 1500.4 0.35 1762.9 0.5 524.6 763.5 451.6 1.1 0.2 600.8 1071.2 189.2 0.3 5.1 0.8 234.9 249.8 3.5 1.45 0.2 0.8 0.3 1224.1 2.9 6.1 0.2 0.5 0.5 5.3 0.2 2.8 0.3 0.4 0.85 1.15 7.8 17.5 0.4 0.4 2.6 2.5 1.6 0.5 30.8 639.1 0.2 724.5 6062.7 2091.7 9349 1117.9 3.9 1253.5 15.8 1128.8 0.5 14.4 226.9 813.2 449 263.8 89.8 1129 8.9
1378.6 856.5 853.7 823.9 1104.6 908 671.5 1203.1 1595.4 1192.3 1004.9 1489.1 1344.4 1535.3 1502.4 1065.4 1568.7 723 1422.2 1854 1223.2 908.55 507.55 1199.1 1038.9 807.7 1504.6 1177.6 1548.9 1418.5 1128.2 1086.8 1797.4 1800.4 1317.2 6105 8309.8 9016.2 1320.4 1124.3 1008.2 893.1 1503 1369.2 1206.5 2005.2 1570.2 1847.2 860 1329.2 1844.5 700.2 1364.5 970.6 913.1 1344 1682.4 582.3 1100.05 1530.3 939.8 1163.8 1198.9 1511.6 1280.5 1219.7 1450 1472.3 2095.1 594.6 1847.9 1717.1 1473.9 731.45 484.2 1302.7 1556.8 1335.9 1759.5 1050.7 1195.5 1358.6 1245.1 855.3 1375.5 1134.8 799.4 6571.6 5859.6 6932.3 1579.3 1545.5 1441.6 2208.3 2152.1 2471.2 1391.8 1739.7 1377.5 1036.2 1052.3 1154.6 1648.3 694.6
884.2 968.5 914.35 826.7 925.6 1169.3 782.8 1193.5 1144.4 1167.3 985.3 919.7 1074.3 860.3 997 805 890.5 763.3 1080.9 1228.7 988 1027.3 835.05 1017.1 1026.3 946.6 1237.8 1048.5 1147 1420.5 942.3 1019.3 1168.9 994.4 1000 7678.3 6081.2 8728.6 1036.1 1355.8 1555.9 1105.55 1345.3 1447.5 1014.8 971.8 995.9 1318.8 774.2 1055.5 1219.7 898.1 942.2 859.6 886.6 941.5 1136.3 938.3 872.75 970.4 819 1006 972 947.1 719.6 921.7 723.9 838 1271.5 843.3 1094.5 1106.9 1209.7 772.65 861.7 1010.7 975.7 1335.2 1289.5 857.9 883.1 1206.7 928.1 1236 897.3 1053.6 1000.2 6953.1 6335.4 6417.6 1172.1 1334.4 1240.4 1072.8 1109.9 1270.6 1225.1 1129.4 820.2 1011.5 885.6 1020.7 1240.1 906.5
1077.7 1245.9 787.85 839.4 530 928.6 865.9 592.5 1100.6 1878.9 1417.6 1217.9 1077.7 515.1 715 506.6 1131.4 1289.8 874.9 1059.8 1012.6 651.35 727.7 668.4 830.3 647.5 1043.1 912.9 1132.4 849.1 758.2 1067.6 1593.7 1264.9 1272.1 6277.2 6782.7 8244.2 1558.4 652.2 1152.6 833.45 1993 1123.3 1097.5 1523.9 839.1 1066.7 395.5 1402.1 1691.9 1237.9 1070.8 1320.2 618.4 920.7 748.9 602.7 990.9 840.6 771 1727 1406.9 1062.3 868.5 387.7 876.7 753.6 1254.4 1191.7 1090.9 1013 1211.1 664.9 800.95 775.3 1036.9 852.8 1223.1 495.2 843.9 1131 1076.9 672 1609.1 1080 644.4 5301.7 6679.7 8045.8 1448.2 1406.4 1504.2 1461 1694.1 1457 1645.5 1316.3 899.1 1144.6 648.2 1095.3 1784.7 837.5
