"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60"
4.136 2.736 4.569 4.25 3.884 3.997 4.439 3.991 3.582 1.29 4.828 3.962 4.617 4.714 5.302 4.093 5.1 4.467 4.968 4.443 4.409 2.257 4.96 1.745 3.326 4.72 4.421 1.949 1.211 4.502 4.32 4.823 0.023 3.308 1.917 2.726 4.213 4.294 5.487 4.384 2.326 4.678 -0.286 4.609 1.737 3.787 4.114 1.946 2.342 4.316 1.027 4.744 4.049 2.734 3.579 4.737 2.692 4.88 4.609 4.406
1.842 -2.444 0.155 1.945 -1.338 2.672 0.819 -1.516 2.525 0.965 1.624 1.447 -0.517 2.127 1.136 0.554 2.205 0.159 3.72 2.187 2.354 1.943 1.15 1.939 0.961 2.778 -0.31 -1.434 2.119 1.873 3.39 -0.412 0.18 1.433 1.705 2.073 1.736 2.881 2.179 1.526 0.425 2.35 -1.546 0.721 0.446 1.281 2.392 2.387 1.641 2.642 0.146 1.333 0.798 -0.78 0.988 1.772 -0.129 0.956 -0.758 2.825
-0.504 -1.813 2.225 -0.311 -1.2 -1.623 -0.746 -0.316 -1.393 -0.876 -0.615 -0.838 -0.881 -0.86 0.661 0.578 -0.054 -1.271 -0.305 1.729 -0.353 -0.733 0.274 -1.038 -0.94 -1.333 -0.936 -1.671 -2.416 -0.694 0.582 -1.777 -2.124 -0.742 -1.241 -1.093 -0.021 -2.105 -2.27 -1.849 2.978 1.968 -1.001 4.903 -1.936 -2.155 0.512 -1.632 -1.276 -1.402 -1.268 -1.524 1.754 -1.135 -1.24 -0.595 -0.649 -0.904 -0.113 -0.792
0.971 1.268 0.866 0.32 -0.602 0.877 -0.501 1.827 -0.765 -0.718 1.381 -0.558 -0.894 1.678 1.39 3.042 1.668 1.804 -0.724 -1.222 0.186 0.177 -0.848 1.47 0.537 -0.299 -1.541 0.86 1.692 2.109 -1.001 -0.423 4.315 0.69 -0.084 2.291 -0.076 -0.239 -0.244 0.511 -0.747 2.956 -0.085 2.96 3.525 0.795 0.331 1.856 -1.023 0.951 -1.386 -0.597 2.214 1.823 0.978 1.402 -0.035 1.525 -0.492 2.553
0.732 1.581 2.331 2.264 1.38 2.033 0.559 2.352 -0.712 -0.545 1.101 2.223 -0.202 2.729 2.089 2.066 1.854 2.567 2.278 -2.252 2.105 0.331 1.351 -0.208 0.245 -2.235 1.564 -0.376 1.964 1.513 1.025 1.868 3.194 2.167 1.333 1.104 1.822 3.001 2.276 1.205 -1.668 2.767 -1.598 1.744 2.369 0.416 2.494 2.679 -0.802 2.272 -0.508 0.766 -0.281 2.459 2.347 1.687 2.014 1.6 2.786 1.643
1.472 0.259 1.468 2.752 4.431 3.988 1.811 -0.307 0.111 0.028 0.029 4.101 1.383 0.434 1.403 2.213 1.834 0.053 1.024 5.099 1.751 1.331 1.804 1.051 0.867 2.913 0.648 0.05 0.155 0.824 1.34 0.666 0.094 0.775 1.855 0.547 1.606 0.779 1.035 0.334 2.887 0.169 0.161 1.633 -0.16 0.766 0.704 3.159 0.016 1.299 4.727 1.269 0.183 0.125 0.232 -0.098 4.405 1.599 1.622 1.849
0.869 1.185 -0.374 1.437 3.137 2.423 2.463 0.164 2.291 1.414 1.663 1.687 4.197 0.425 2.792 1.677 1.187 -1.321 2.777 2.052 -0.368 0.05 2.398 0.184 1.218 1.653 1.59 1.063 -0.502 -0.35 -0.726 0.491 -0.121 0.579 -0.974 -0.975 1.937 -0.93 1.66 0.135 1.907 -1.389 2.922 -1.277 -1.4 2.071 2.27 -0.133 1.452 0.244 2.704 2.007 2.602 2.127 -0.505 1.623 1.049 -0.182 1.581 1.592
2.604 1.59 1.416 0.528 2.637 2.582 3.363 1.663 3.681 3.837 3.226 2.7 2.074 2.331 2.407 1.399 2.788 -0.19 4.404 2.594 2.058 0.583 1.793 2.705 2.606 4.001 2.759 3.019 -0.387 2.866 2.78 1.978 -0.085 1.87 3.913 1.326 2.214 3.036 5.114 2.823 3.801 2.688 2.042 -0.258 -2.167 4.23 0.896 1.489 3.986 3.789 2.993 3.331 1.397 1.252 0.773 1.187 2.558 3.209 1.716 2.513
0.683 -1.872 1.57 -1.148 1.115 0.614 0.444 -2.404 2.782 0.884 1.634 0.741 -1.457 -1.565 0.987 2.21 0.518 -1.207 0.107 1.145 1.246 0.442 2.029 3.06 0.63 1.271 2.098 -2.068 -0.964 -1.193 1.112 1.276 -1.622 1.242 -0.729 0.755 1.333 -0.876 1.367 -0.882 0.823 0.673 -0.255 -0.54 -2.202 0.69 0.693 -0.423 -0.411 0.194 0.878 0.014 -0.097 -1.346 -0.855 -0.486 -1.293 2.398 -0.587 2.878
-2.821 -0.599 -0.525 1.447 -0.66 -0.615 -0.595 -3.747 -4.105 -4.49 -4.319 -0.27 -2.371 -3.505 -1.131 -0.617 -2.489 -3.171 -4.282 -3.817 -1.004 -0.42 -2.261 -2.083 -2.179 -1.65 -0.513 -2.8 0.039 -2.94 -1.952 -1.378 -4.182 -0.594 -0.879 0.326 -2.112 -0.629 -1.935 -0.226 -1.463 -0.991 -1.061 -0.587 -0.646 -0.627 -0.602 -2.361 -0.484 -3.117 -1.657 -2.141 -1.473 -2.449 -1.489 -2.765 -0.952 -3.05 -2.806 -0.655
4.493 0.205 2.795 1.687 3.484 3.511 2.017 4.557 2.772 3.371 2.581 0.952 1.723 2.034 3.083 3.332 3.682 4.383 2.404 4.038 5.15 4.679 2.832 0.829 4.286 4.436 2.135 2.567 4.6 4.27 2.589 3.34 4.67 3.86 4.045 3.458 1.846 2.094 3.782 1.226 4.162 5.068 0.357 4.514 4.546 1.057 4.507 4.977 4.437 4.922 2.475 2.699 4.217 -0.042 3.039 3.313 3.962 2.944 1.382 3.38
-0.755 -1.123 1.172 0.822 -1.744 -2.835 -1.931 -1.133 -3.884 -2.228 -1.226 -2.223 -2.346 -2.568 1.355 -0.134 -0.923 -1.831 -3.275 -2.428 -1.799 -0.28 -1.623 -1.313 -1.121 -1.593 -3.022 -0.656 -1.358 1.362 -2.231 -1.695 1.555 1.076 -0.784 -1.022 -0.45 -2.123 -4.157 -1.065 -3.097 -1.158 -3.189 2.234 0.357 -1.705 -1.47 -0.92 -1.518 -2.596 -1.766 -1.111 -0.424 -1.031 -0.972 -0.634 -2.51 -0.738 -0.64 -2.466
2.475 0.934 2.201 1.459 2.06 2.527 1.989 2.869 1.836 5.07 2.311 0.753 1 0.66 2.449 1.558 2.009 4.395 1.308 1.544 3.863 3.982 2.9 0.124 2.778 2.209 1.579 1.484 3.829 2.024 3.069 2.996 2.961 3.638 3.272 5.382 2.841 1.562 1.295 0.397 4.787 4.516 1.81 4.508 4.309 0.345 3.61 3.366 4.552 4.792 1.803 1.175 3.44 1.473 2.092 3.041 3.047 4.678 0.728 2.143
1.106 2.871 1.828 1.631 1.864 1.873 2.728 3.579 0.821 2.73 1.488 0.652 2.358 0.494 -0.778 2.622 1.475 -1.686 2.129 -0.219 0.473 0.394 1.645 2.428 2.705 2.107 1.371 3.307 1.086 1.276 1.133 2.364 -0.536 3.099 0.318 2.198 2.413 -0.996 0.054 -1.902 1.409 -0.997 1.633 -1.054 -1.182 1.118 1.091 -0.581 2.147 0.771 1.988 1.863 0.826 3.161 1.294 -0.367 2.348 0.464 1.931 2.996
0.801 -0.151 -0.476 -1.364 0.859 2.047 -0.592 0.869 1.322 -0.04 -2.857 -1.31 1.384 -0.71 -0.079 -0.349 0.759 -2.15 1.372 -1.104 -0.54 -0.673 -1.259 -1.098 -0.358 -0.213 2.471 -0.321 -2.005 1.968 -0.494 0.633 -2.709 -1.96 -0.575 -0.366 -0.246 1.695 1.205 0.96 -1.486 0.265 0.327 0.616 -2.427 -0.189 -0.346 -0.843 -0.382 2.324 -1.545 0.585 0.126 -2.192 1.095 -2.079 0.12 -0.598 3.289 -0.299
0.844 0.395 0.538 1.212 0.213 0.255 0.78 0.159 3.17 1.913 0.43 2.014 4.623 1.021 0.872 0.561 0.508 2.313 0.12 0.361 5.879 3.238 2.224 3.51 0.416 0.089 2.063 0.168 1.191 3.72 1.318 1.013 2.887 0.365 3.713 3.773 3.912 0.737 2.832 1.145 2.066 0.196 0.53 1.224 2.679 2.256 2.687 1.101 1.065 2.721 1.519 2.889 0.617 0.575 1.958 1.497 3.373 0.386 0.38 1.788
-0.105 2.498 -1.292 0.701 0.375 1.481 1.768 0.522 -1.966 0.111 0.922 0.216 -1.303 -0.555 -0.242 0.113 0.201 -2.365 -3.084 1.903 0.68 0.325 -0.022 1.158 -0.563 -3.268 -0.906 -1.051 0.704 0.011 0.945 2.025 0.477 -1.03 -1.783 -1.653 -1.11 -0.702 -1.301 -1.464 -0.835 -1.206 0.835 -1.39 0.392 -0.611 1.81 1.734 -1.151 0.087 0.827 -1.912 -0.385 2.7 -0.865 -0.97 -2.23 0.986 0.536 0.772
-3.184 -2.646 -2.528 -0.849 -2.809 -4.923 -0.938 -4.361 -0.577 -2.154 -4.615 -0.858 -2.224 -4.454 -4.68 -2.318 -3.186 -4.376 -4.465 -3.262 -2.147 -0.085 -3.828 -1.832 -3.82 -2.288 -4.082 -1.758 -4.051 -3.19 -3.396 -2.908 -3.83 -2.172 -0.668 -4.008 -1.45 -4.221 -3.225 -2.185 -5.051 -4.358 -2.367 -4.962 -4.945 -2.321 -0.744 -4.818 -3.961 -4.855 -4.117 -4.844 -3.987 -2.928 -3.191 -4.468 -3.347 -3.292 -1.796 -2.08
0.856 2.473 1.578 5.395 2.453 1.571 2.372 2.43 4.453 -0.081 0.449 1.347 1.079 1.18 1.38 4.075 0.503 2.137 -0.112 1.74 1.439 2.732 6.453 1.18 1.325 0.007 2.304 0.545 1.416 1.394 2.029 1.177 0.901 2.203 1.426 1.309 1.878 1.18 0.684 1.842 1.614 0.826 0.887 2.003 2.575 2.507 1.116 2.286 0.504 0.313 2.298 2.002 3.408 4.632 1.572 4.803 1.27 0.867 0.368 0.421
0.115 0.967 1.447 0.424 2.483 1.037 -0.956 0.733 1.131 -0.208 1.01 1.329 -0.429 1.626 -0.06 2.32 -0.91 1.812 -0.298 1.994 3.194 2.656 2.491 2.785 0.184 -0.274 1.485 0.295 1.456 4.864 0.014 2.654 0.563 0.706 3.233 -1.237 -0.033 1.832 1.315 1.724 2.547 3.421 -0.328 3.648 1.779 -0.024 -0.23 1.678 2.255 1.506 1.905 0.57 -1.285 0.18 1.374 1.454 -0.736 1.446 -0.186 -0.366
1.737 2.337 1.968 4.032 0.405 1.881 2.885 1.557 0.735 1.111 -0.872 0.848 4.531 0.549 1.323 3.248 1.36 0.154 0.781 0.789 0.638 1.668 1.673 1.09 0.687 0.531 1.358 5.403 0.261 -0.106 0.841 -0.737 0.473 2.373 0.811 2.521 1.97 -0.857 0.228 1.036 -0.435 1.181 1.473 3.364 0.483 1.183 1.713 -0.617 1.284 -0.47 1.094 0.456 0.365 4.978 -0.21 1.942 1.796 1.353 1.234 2.047
1.631 3.325 3.148 2.495 0.702 1.965 3.195 3.98 3.905 0.742 2.807 0.886 0.801 2.989 0.884 2.748 3.795 2.428 2.76 0.332 2.714 3.772 3.949 1.06 4.231 0.461 2.267 4.732 1.432 3.201 3.24 1.686 5.065 3.461 3.156 3.374 3.296 1.801 1.145 1.703 0.643 4.606 1.462 4.157 2.485 0.506 3.698 2.086 0.713 1.121 1.011 2.555 3.938 1.126 3.586 4.482 1.273 3.703 -0.067 2.416
0.811 -3.415 -2.01 -0.163 -1.783 -2.606 -1.147 -1.989 -3.595 -1.79 -2.533 1.286 -1.662 -1.734 -2.074 -1.461 -1.187 -2.158 -3.106 -2.889 -1.608 -0.106 -1.925 -2.085 0.8 -2.831 -2.159 -2.433 1.92 0.19 -2.93 0.638 -2.543 -1.169 0.59 -2.426 -1.809 0.555 -1.376 -3.325 -3.023 -0.839 -1.792 -0.429 -1.314 -2.206 -1.981 0.992 -0.741 -0.226 -2.1 -2.142 -1.556 -2.425 0.903 -2.334 -2.306 -1.523 -2.753 0.327
1.146 2.979 2.29 0.783 -0.063 0.656 3.391 1.9 2.047 -1.625 2.35 2.856 1.018 2.931 1.915 2.748 1.89 2.684 3.001 3.601 1.136 0.897 0.967 1.78 2.565 2.157 0.649 1.616 -0.722 0.355 1.878 1.534 0.662 -0.848 3.633 1.077 2.144 0.006 2.62 1.775 1.83 1.774 -2.156 2.43 0.441 1.604 -1.256 0.526 -1.317 1.882 1.727 2.672 1.389 1.997 0.612 2.204 1.975 0.735 0.11 4.03
-2.223 2.032 -2.632 -1.767 -2.364 -3.003 -1.456 -0.1 -2.797 -2.778 -2.433 -2.734 -2.869 -1.812 -1.391 -2.184 -0.598 -2.531 -2.702 -0.619 -2.482 -0.468 -1.938 -2.37 -2.592 -2.391 -1.558 -2.66 1.132 -2.177 -1.892 -1.917 2.045 -2.557 -1.989 -1.877 -1.729 -1.377 -2.48 -0.539 -2.379 -1.94 -2.831 2.045 1.522 -1.539 -1.814 -3.171 -0.583 -3.016 -1.623 -3.163 -2.886 0.623 -2.721 -1.603 -0.353 -2.285 -1.305 -2.173
0.151 0.977 1.722 0.339 0.365 0.292 5.757 1.415 0.908 2.83 0.834 1.558 -0.015 0.174 0.053 0.386 0.113 -0.023 0.822 0.143 0.01 1.085 0.316 -0.221 0.057 0.736 -0.128 2.573 0.48 0.115 -0.03 0.227 0.191 -0.019 0.002 -0.649 2.605 0.442 4.52 -0.262 0.216 0.435 0.084 0.117 0.102 -0.613 0.009 -1.136 1.961 0.574 0.303 0.267 0.201 4.124 0.15 0.147 -0.232 0.218 0.134 4.603
-1.641 4.628 -0.677 -1.107 -0.74 -2.719 -1.866 -1.116 -1.495 -2.718 -1.533 -1.118 -2.041 -2.356 -1.83 -0.986 -1.681 -0.335 -0.397 -2.837 -1.239 -1.098 -1.689 -1.37 -2.263 -0.77 -1.982 1.945 -1.307 -1.336 -0.737 -1.768 -0.911 -1.249 -1.561 -1.976 -1.608 -0.847 -0.686 -2.208 -1.696 -0.005 -1.755 -1.965 -0.858 -2.084 -1.92 -2.067 -1.023 -2.995 -1.149 -2.016 -2.041 4.054 -2.042 -1.702 -2.535 -1.235 -2.436 -2.372
0.213 2.914 0.947 4.086 0.25 -1.242 0.99 1.735 1.768 0.129 -0.055 -0.078 1.452 0.49 0.458 1.258 0.836 4.067 2.123 0.268 0.411 1.493 1.906 1.562 1.367 -0.032 -0.057 1.194 1.148 1.642 0.546 1.788 4.572 1.219 1.772 0.132 1.732 0.147 -0.769 -0.531 1.303 0.786 -1.026 2.949 4.05 -0.025 -1.109 -0.462 0.58 -0.909 2.664 -0.927 0.657 0.323 0.93 0.172 -0.779 2.252 1.563 0.941
0.568 0.88 1.547 2.158 -0.542 1.025 1.006 -0.351 -0.433 -0.179 -0.9 -0.335 0.669 1.02 2.537 2.459 0.583 -0.86 -1.273 -1.557 0.456 1.365 1.762 -0.355 0.852 -1.306 -0.366 3.706 0.631 0.322 2.724 2.342 0.119 1.226 0.542 1.82 1.365 -1.087 0.444 0.386 -0.07 -0.365 4.861 0.625 1.195 -0.836 1.288 -0.954 0.052 -0.000369 -0.226 0.532 2.958 2.723 0.341 1.916 0.219 0.246 0.904 3.252
2.161 -0.186 1.311 2.072 4.322 1.613 -0.664 0.465 -1.446 0.34 2.947 -0.06 0.748 0.457 0.569 0.616 2.354 2.499 -0.117 5.372 1.3 1.868 2.274 2.551 0.499 -0.524 1.121 0.465 0.407 1.333 1.883 -0.266 3.968 2.047 1.388 1.652 2.504 3.136 0.018 -0.356 1.482 2.888 -0.13 2.822 1.269 0.036 2.25 0.852 -0.549 1.992 -0.812 1.006 1.605 1.842 0.187 2.192 1.612 1.05 1.06 0.289
0.558 4.593 2.57 2.873 2.398 3.639 4.284 4.658 3.074 0.661 1.842 2.768 2.662 1.038 0.943 3.208 -0.179 1.275 2.611 0.643 1.635 2.085 3.204 4.399 0.243 2.307 2.104 3.775 2.164 1.874 1.776 1.214 2.74 1.635 1.062 0.457 2.935 2.316 2.51 1.265 0.276 2.751 1.827 3.201 0.026 2.712 1.359 1.941 -0.214 0.458 1.65 0.258 0.922 4.592 2.13 1.223 -0.605 1.932 -0.809 2.101
0.797 -0.807 1.318 2.217 1.799 2.288 0.56 1.981 1.692 0.8 5.155 0.701 0.282 2.202 0.451 1.704 0.374 4.007 1.336 -0.556 2.535 1.442 2.086 3.153 1.264 1.434 -2.052 0.858 -0.311 0.722 0.518 0.173 3.109 1.614 1.061 0.85 2.662 1.168 1.355 0.712 1.775 2.301 1.066 1.531 1.332 0.878 3.156 3.678 -0.403 1.718 0.492 -0.38 0.015 -0.671 0.407 -0.01 4.473 2.357 2.029 2.275
3.769 0.568 1.881 2.663 4.613 2.139 1.29 1.017 1.344 0.541 2.449 0.499 1.713 2.757 1.255 2.785 2.404 0.338 0.989 1.006 3.048 2.538 5.828 2.785 0.751 0.257 0.515 1.374 4.747 2.321 3.064 1.416 0.988 2.89 2.808 0.863 3.918 0.859 1.445 1.476 0.711 4.729 0.794 3.26 0.392 0.657 1.933 2.096 1.381 1.886 1.624 3.971 1.128 1.169 1.124 3.894 -0.19 3.086 0.849 0.774
-0.46 2.673 0.316 -0.057 -0.849 -0.472 -0.871 -0.459 -0.982 2.343 -0.465 2.351 1.234 -0.142 1.204 0.599 1.525 -0.548 -0.171 3.821 0.038 -0.112 0.008 0.97 1.654 -0.598 2.117 1.825 0.381 1.353 2.118 -0.994 1.178 -0.745 2.745 0.443 -0.39 1.995 -0.376 1.316 2.364 -0.072 0.153 0.662 -0.327 2.819 -0.544 3.119 2.72 1.387 3.273 0.177 -0.945 1.811 2.301 0.981 3.402 0.309 1.292 -0.19
4.053 1.319 3.349 2.284 2.411 2.001 2.725 4.242 -0.043 5.208 3.088 0.7 1.978 3.429 3 1.144 3.529 3.452 2.219 1.875 3.345 3.444 3.427 1.611 5.845 2.61 1.872 2.456 2.061 3.468 1.41 2.803 2.637 4.281 4.583 4.793 2.202 1.369 0.954 2.256 4.447 2.256 1.828 4.257 5.099 1.324 3.64 4.315 3.031 4.222 0.837 2.836 6.181 4.067 2.455 3.084 3.246 4.187 1.276 1.926
-4.619 -4.487 -4.142 -3.37 -4.288 0.479 -4.258 -4.595 -4.408 -4.782 -4.449 -3.602 -3.35 -4.539 -3.94 -3.873 -4.103 -4.683 -4.628 -0.837 -3.237 -3.408 -3.896 -4.372 -2.88 -3.97 -4.036 -3.959 -4.121 -3.831 -2.363 -4.07 -4.304 -4.637 -4.833 -4.392 -3.866 -4.559 -4.688 -4.122 -4.788 -3.607 -4.239 -4.696 -4.266 0.245 -4.085 -4.941 1.756 -3.349 -2.613 -1.795 -4.184 -4.53 -3.444 -4.042 -3.674 -5.161 -5.169 -4.458
1.657 2.088 1.979 0.916 1.532 1.91 2.369 1.931 0.842 1.993 2.133 0.811 1.823 1.938 2.707 1.72 2.055 1.658 2.29 -3.454 1.932 2.067 1.818 1.972 2.29 1.906 1.978 1.85 0.193 1.463 1.874 1.904 -0.162 2.152 -1.068 0.773 2.551 1.093 1.997 1.761 2.278 2.257 -3.506 1.56 0.197 1.568 1.744 1.646 2.107 1.007 1.525 1.611 1.56 1.839 0.966 1.823 -2.19 2.096 -2.26 1.981
2.085 -1.099 0.864 1.661 3.722 3.1 0.999 0.368 0.464 1.995 1.189 5.14 3.998 1.949 0.781 0.916 2.814 1.445 3.028 4.104 1.91 3.529 2.247 0.922 3.57 3.692 4.016 -0.058 0.873 3.024 3.566 4.639 1.12 3.358 4.659 1.979 3.604 1.603 2.513 3.453 2.353 3.033 2.763 1.043 1.978 3.388 2.68 3.841 2.943 3.681 3.132 4.088 1.168 0.287 2.051 2.154 2.384 3.116 1.353 2.592
2.071 2.254 1.7 1.094 1.969 2.049 2.942 1.576 2.11 3.655 -0.913 -1.665 3.881 -1.218 1.905 1.566 1.8 2.009 3.114 2.278 2.449 -1.126 1.147 -0.998 2.872 -0.709 2.194 1.88 1.811 1.786 2.785 1.453 3.222 2.811 2.732 2.001 1.849 1.17 -0.393 2.364 3.121 1.999 3.445 1.567 -1.107 2.751 2.619 2.822 2.484 2.362 1.798 1.78 4.332 3.277 2.397 1.916 2.49 2.329 2.768 1.875
1.821 1.236 3.488 3.897 1.526 5.027 1.568 4.773 0.974 1.154 1.696 2.883 1.228 1.099 1.117 4.494 2.364 0.891 1.883 0.226 2.299 2.147 1.509 2.426 0.749 3.651 3.913 3.187 1.646 3.277 2.449 1.661 0.898 3.539 2.162 2.698 5.125 1.647 3.046 2.487 0.286 3.503 2.862 5.561 3.214 2.287 2.165 1.874 1.722 3.833 1.778 0.682 0.457 0.737 3.987 0.983 0.941 1.847 0.749 4.007
-1.058 -0.359 -0.888 2.289 -1.314 0.393 -0.834 0.932 -0.875 -0.879 -0.742 0.494 -1.024 -1.201 -0.615 4.433 0.273 -1.059 -1.29 -0.1 1.668 -0.387 -0.625 -1.366 -0.779 -1.667 -0.057 -1.17 -0.107 -1.286 -0.598 -0.879 -0.485 -0.926 -1.823 4.31 -1.054 -1.202 -1.387 0.252 -0.16 -1.995 -0.977 0.065 -1.09 -0.423 -0.321 -1.628 0.323 1.135 0.7 -0.681 0.993 -1.629 2.895 0.158 0.457 -1.845 -1.626 -0.189
2.455 2.917 2.763 1.802 3.218 1.675 1.894 2.276 4.143 1.465 4.606 2.295 -0.593 3.36 4.905 2.524 3.815 3.741 3.551 3.115 1.657 1.984 4.382 3.062 1.574 0.838 3.645 3.066 0.368 1.459 3.116 3.164 -1.304 1.574 0.749 2.401 1.96 2.252 3.329 1.954 2.888 2.09 4.463 2.38 -0.155 1.297 2.277 -0.556 3.992 1.41 1.553 3.81 3.18 4.614 2.444 3.468 2.711 2.661 3.209 3.094
-3.516 -4.304 -3.704 -1.72 -2.102 -3.797 -4.864 -3.567 -0.135 -1.681 -4.86 -3.203 -2.213 -4.282 -0.471 -3.201 -1.024 -2.421 -4.199 -1.807 -3.459 -2.343 -3.399 -4.861 -2.58 -1.454 -4.273 -3.77 -1.808 -3.917 -0.389 -2.538 -3.36 -3.432 -3.391 -3.032 -3.233 -1.696 -2.753 -1.564 -2.588 -2.43 -0.402 -3.069 -3.114 -5.017 -2.452 -0.918 -3.358 -1.499 -1.381 -3.356 -4.416 -2.67 -4.472 -3.12 -0.308 -3.313 -0.24 -4.838
-0.755 4.729 -0.298 -0.711 -0.551 0.392 -1.028 0.161 -1.201 -0.796 -0.039 -1.051 0.007 -1.045 -0.945 -0.515 -1.04 -1.232 -1.151 0.372 -0.591 0.344 -1.094 -1.461 -1.375 -0.518 0.235 0.329 5.425 0.503 -1.046 -1.089 -0.663 -1.288 -0.112 -1.285 -0.168 -0.325 -1.121 -0.075 -0.451 -0.566 -1.255 -0.533 2.063 1.715 1.603 1.785 -1.218 0.03 0.263 -1.362 -1.19 -1.001 1.044 -1.243 -1.448 -0.28 0.38 -1.475
2.435 0.439 1.204 0.912 0.654 4.423 1.325 2.858 0.503 1.312 0.309 0.682 0.505 2.113 1.183 1.391 2.342 0.683 2.283 3.217 3.938 2.3 1.187 3.961 0.094 0.434 4.61 -0.09 0.34 2.671 4.04 0.642 0.606 0.334 0.272 0.125 2.205 1.423 3.931 0.353 1.439 0.987 -0.145 0.445 0.613 2.974 0.717 0.46 1.111 3.508 4.251 0.563 0.424 0.261 2.102 -0.146 1.299 1.989 0.921 1.843
-1.349 1.651 -0.717 -1.132 -1.07 0.449 2.607 0.462 -0.741 -1.857 -1.358 -1.526 -0.169 -0.67 -1.203 0.472 -0.315 -1.97 -0.426 1.772 0.517 -2.214 -0.287 -1.222 -1.374 -1.086 -0.945 0.22 -2.213 -1.802 -0.046 -0.646 -1.587 -1.207 -2.939 -1.39 0.185 -1.956 -1.829 -0.185 -1.523 -3.037 -1.179 -2.046 -2.923 1.233 -1.374 -2.157 0.697 -1.15 1.851 1.681 -0.647 1.792 -2.257 -2.036 -2.059 -1.092 0.901 -1.785
-1.921 -1.286 -1.716 -0.159 -0.35 -1.497 -0.255 -0.477 1.085 -1.393 -2.102 0.164 0.368 -0.737 0.476 -0.295 -0.593 -0.388 -1.424 0.497 0.647 -1.7 -0.91 -0.134 -2.635 -1.814 -1.032 -1.152 0.656 0.043 -0.642 -0.778 1.755 -2.359 -0.482 -1.34 0.502 1.578 0.572 -2.294 -1.623 -2.805 -1.494 3.482 4.091 -0.095 -0.605 -0.545 -0.49 -1.816 -0.274 -0.575 -2.935 -1.272 -0.197 0.267 -1.256 -1.216 0.334 0.229
-1.729 -2.042 -1.513 0.545 -0.286 -1.62 -2.677 -2.675 -2.716 -2.927 -2.397 2.308 -3.074 1.526 -2.222 -0.999 -2.275 -2.519 -2.778 -1.589 -0.931 0.268 -0.51 -1.76 -1.143 -2.318 -1.089 -1.967 -2.538 0.676 -2.655 -1.368 -0.42 1.274 0.57 -2.765 0.405 -0.817 -2.626 -1.289 -1.705 -0.403 -3.677 0.708 -0.556 -2.488 -1.39 -0.122 -1.753 -0.997 -1.511 -2.272 -2.947 -3.217 -1.499 -2.044 -3.36 -1.09 -2.458 -1.967
0.625 0.469 3.361 -0.477 1.515 2.224 1.17 1.277 0.606 1.938 0.155 0.996 2.92 -0.92 2.528 1.823 1.229 -0.058 3.735 0.672 0.428 1.134 3.237 -0.513 1.453 2.206 1.291 2.208 -0.019 -0.338 0.667 0.24 -0.141 1.884 -0.891 2.259 2.487 -0.736 2.701 1.351 3.078 1.282 3.059 1.04 0.169 -0.215 0.561 1.523 0.112 -0.416 2.573 -0.467 3.174 -1.148 -0.455 2.37 2.342 3.941 0.367 1.259
0.65 -1.132 0.667 0.481 -1.228 -0.766 -0.853 -0.717 0.409 -0.584 -1.04 1.12 0.756 1.823 1.769 0.488 0.57 -0.53 -1.237 0.08 3.35 1.044 0.102 1.993 -1.358 -1.484 -0.078 -1.319 -0.28 0.533 1.667 -0.107 0.426 -0.645 0.964 -0.66 2.185 1.139 2.747 -0.767 -1.647 -0.29 -1.225 -0.4 1.231 3.163 0.945 -0.178 -1.307 2.419 0.749 2.266 -1.126 -1.337 -0.819 2.394 -1.546 -1.201 -0.758 -0.504
-0.153 -0.772 1.117 -0.223 -0.491 0.751 0.645 -1.039 -0.59 2.165 -0.325 -0.444 0.546 -1.289 -0.102 -0.747 -0.802 -0.917 -0.205 1.028 -0.519 0.265 3.723 0.605 2.673 -1.258 -1.553 1.216 2.554 -0.208 0.992 0.621 3.77 0.133 -1.301 -0.099 -0.556 -2.531 0.373 1.359 -1.276 -1.342 2.641 -0.229 0.401 1.196 -0.695 2.094 -1.036 -0.203 1.001 -1.676 0.926 -0.839 -1.265 -0.649 0.319 1.204 -0.609 -0.878
2.75 -0.035 0.206 0.736 -0.257 3.949 2.413 -0.228 -0.316 3.192 -0.149 -0.427 -0.085 -0.073 -0.192 2.353 0.986 -0.094 -0.23 -0.384 0.088 2.35 0.221 0.308 -0.444 5.274 0.115 0.091 0.638 0.838 1.056 0.135 -0.149 0.378 2.872 0.612 -0.387 -0.067 -0.412 0.194 -0.415 0.603 -0.426 -0.408 0.334 -0.154 3.152 -0.396 3.502 1.047 1.774 0.613 -0.173 -0.299 -0.514 1.708 -0.632 0.315 -0.475 -0.209
