"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50"
-4.6 245.71854 20.251295 265.3743 235.0937 30.917439 186.74228 19.665077 121.87889 33.172596 155.50648 176.50319 170.14435 170.591 389.5394 381.9319 591.2924 336.45416 900.60406 374.51193 97.44203 111.3 27.292732 81.900635 61.891605 12.462109 26.18913 123.200615 130.53525 22.29253 47.006798 60.788567 76.995186 82.21132 155.75658 272.88528 152.21484 466.7057 105.26293 88.462456 27.056774 181.22252 113.526634 112.17461 56.01223 87.75617 19.804718 16.73126 98.40742 396.35138
192 193.3738 193.53795 204.49158 167.95325 92.02362 228.79433 235.64336 301.11255 1014.4326 366.1675 258.85043 247.37059 144.87213 443.30524 268.61926 156.35135 778.5724 271.47736 390.411 215.96986 115.1 146.39821 31.115791 103.06203 165.12294 49.353603 93.72484 193.21597 163.33203 175.75446 185.51674 216.45189 189.8884 97.492935 200.19075 177.07318 126.33255 76.08679 144.29323 106.74921 202.25774 268.01132 159.36711 36.760616 45.624477 22.440842 35.6863 100.01247 174.31827
362.3 232.73074 612.8318 752.0643 325.09055 448.0426 432.2017 383.42682 452.85208 662.40546 468.4243 258.74594 451.47653 283.23315 410.42886 371.25546 445.60138 880.0589 543.1572 340.76123 462.68988 98.1 251.2751 236.51225 322.72827 303.43597 154.03635 99.97316 253.47005 290.87042 250.41621 236.67717 227.8791 287.56522 297.04395 275.54303 330.59335 200.87518 108.80983 308.3439 224.92366 348.91858 290.67645 143.62178 64.06139 84.809135 122.88389 60.041927 182.19104 364.4436
195.2 1013.7038 270.09396 357.0237 650.5892 371.84207 472.3069 251.93245 371.90112 327.64478 372.31506 186.95334 373.57776 383.5042 537.1676 342.0732 622.68115 319.13217 491.616 488.22296 410.85394 151.5 264.66672 366.21512 192.30994 191.85089 91.698845 163.81471 154.61858 134.38313 236.58873 172.38745 147.3892 192.4466 215.83853 231.0354 180.7622 131.88312 184.55338 177.43477 195.93425 216.52975 216.3489 189.20494 179.40509 101.83646 199.93977 91.59836 209.29857 193.69783
310.5 247.03044 318.3442 437.89084 295.49976 272.2192 709.278 413.97946 406.6342 475.71802 399.67587 354.57388 493.9566 265.81595 567.0297 432.46704 909.91754 643.76654 631.2532 516.48804 508.53558 84.2 264.19366 102.77885 146.57106 134.29562 107.26477 358.12396 245.41176 244.58987 302.61658 218.73381 182.33658 249.88985 233.86699 356.69742 244.3837 262.75702 279.0612 277.49677 203.32372 305.30374 269.3682 232.35237 98.49854 120.501015 143.49973 140.73318 299.43106 282.8145
401.1 366.80676 519.323 568.6725 316.92755 443.67047 475.96698 668.6127 502.61987 844.48846 580.1188 595.0321 729.222 460.17252 562.4733 610.9772 287.71017 672.195 524.62665 595.33264 473.07306 131.6 395.16238 196.04561 183.55374 155.03848 178.67625 113.6923 307.26834 333.38324 374.66498 243.9858 403.78094 420.2429 284.9734 326.30194 400.28754 286.9318 172.19643 262.0095 491.2851 338.9069 367.86853 357.14062 152.35327 235.76285 518.91064 167.73618 346.72653 295.2448
460.8 487.23898 631.3188 414.3743 461.6163 491.55606 434.7715 1194.759 488.90765 419.4188 364.0029 349.0353 540.0233 464.4047 414.70486 466.91638 603.72943 357.34244 411.31705 360.0075 399.67206 223.8 346.94522 259.40573 249.08923 331.55768 203.53749 302.22864 479.28552 456.33752 340.4933 296.7655 209.24052 315.531 185.66214 222.61302 246.4836 196.5173 222.42514 160.03546 258.0625 218.50014 245.74823 199.42636 270.85025 307.69235 243.33443 210.19969 215.57611 193.69783
10.7 1030.7584 11.429708 36.157833 519.3694 37.892082 21.25965 -14.6011095 -9.605532 6.0694337 17.057224 26.647905 20.51147 189.63599 55.5884 211.67825 74.38534 71.733406 57.515526 44.350098 37.13979 -4.5 12.263535 276.89832 7.178991 23.366455 35.410656 3.0562446 3.2050042 13.375518 21.369732 8.052626 3.050962 5.1745453 46.966835 7.449132 -6.0159483 83.62537 -26.315733 2.2306814 -18.928373 135.10477 299.1696 134.57474 -2.157508 -9.496003 -22.64362 27.002983 -12.769067 73.55428
97.3 457.98367 322.40982 154.94885 378.558 514.04144 546.521 184.07527 394.38364 142.2131 300.79593 628.5771 768.7879 378.78363 55.4482 587.489 145.80948 268.28702 320.28452 195.53093 186.01843 57.5 206.51501 369.27835 382.5532 29.679497 488.81458 93.72484 336.52545 138.08809 238.40814 72.12352 185.60944 95.99073 176.76398 190.42079 197.902 119.49757 373.34015 162.52107 337.92548 124.241005 25.02712 247.05382 399.056 144.73221 427.52505 201.1987 155.19054 102.91727
232.2 449.84988 356.4688 535.1173 363.45654 169.26517 379.87024 336.33194 445.47394 513.1811 374.56625 379.3408 311.8192 251.4915 754.6844 432.6094 764.93713 285.09952 770.48535 481.80756 586.01 95.3 237.26483 111.726654 103.06203 264.16394 77.90344 278.93326 306.1237 213.12915 287.53207 226.78645 175.18068 213.14478 256.07373 338.35532 250.39964 265.50937 142.33379 212.87074 132.27124 321.38638 312.4872 227.52437 93.68564 167.54443 111.86624 104.517426 236.8341 350.44724
312.8 70.186554 645.35657 39.87586 75.7116 570.77545 102.63817 750.649 218.76945 92.50654 467.12552 84.9598 51.55889 109.38659 43.391197 82.422134 50.22195 375.68335 79.59015 75.86935 140.25262 35.7 230.71457 55.94394 224.34346 253.25957 34.2303 49.57908 338.40265 144.61887 37.31433 86.69702 71.83628 369.66025 45.960957 99.64619 43.473736 32.752884 33.523956 35.754635 62.980896 45.95799 178.25542 43.495388 43.64805 39.839558 45.422424 36.533447 53.216335 27.748022
282.5 878.05347 362.9124 292.05118 543.8583 387.6651 416.7047 425.12018 223.57224 779.0851 218.80003 488.33594 602.56647 767.65955 243.87395 645.7112 410.77762 323.30978 530.39844 370.6999 226.99202 398.7 228.3492 414.3398 209.1697 354.35025 208.48024 188.06091 270.9602 272.28284 122.99174 281.66684 178.56447 292.15836 134.32361 247.39355 339.27676 175.82886 354.0038 321.5368 356.1149 319.0965 207.705 135.53163 465.52386 295.79504 459.3613 284.6432 261.48053 155.23233
79.5 489.33804 602.9363 678.4473 245.09335 223.709 204.49759 255.39284 464.26736 670.46313 503.1448 388.5369 424.57623 338.57758 354.13947 298.5133 132.89865 799.35876 385.09076 206.78116 356.2225 61.3 281.3335 103.1819 201.99069 200.45958 189.7421 58.40823 223.89244 190.39705 290.64157 380.74915 272.97787 419.19635 326.75607 252.5967 430.59433 217.9856 94.16456 271.82446 284.83508 251.03818 297.91318 168.50114 49.20778 149.64392 82.666115 80.26769 208.08588 197.3682
371.4 689.14014 465.70303 358.88272 462.02444 597.42487 524.32684 562.18494 630.76324 777.8293 748.5264 457.82147 591.91846 817.79504 430.89774 551.4738 397.0377 585.68695 460.1242 397.94217 385.85446 149.5 442.28784 213.69939 187.95903 170.78009 162.74147 202.86674 456.57578 311.90704 449.5583 293.8333 318.18756 435.5921 248.60698 330.49442 345.97375 212.802 208.23753 335.04837 461.84094 201.45894 311.3816 296.3776 217.0785 241.11118 306.66898 219.94194 408.5745 300.08972
31.5 316.42984 110.76844 330.71866 536.9198 163.33151 126.156166 64.9032 130.57956 92.925125 181.65512 464.7186 148.39993 481.49634 221.23203 873.1906 166.89322 165.7816 469.54138 189.39444 143.36757 47 39.083195 272.30347 95.012856 44.519245 140.24095 55.759483 67.350876 67.69394 79.39219 65.20876 77.32801 131.2823 373.95505 140.44797 295.1787 376.24533 141.6473 512.037 53.829338 264.45813 115.08455 202.8625 76.425575 251.91698 54.074318 230.63725 190.71565 311.19873
380.1 348.70255 482.0422 567.743 403.04697 589.40924 760.8307 540.7475 548.00256 403.61734 564.2738 534.6301 642.5807 503.7969 478.84534 378.6578 797.3919 595.4688 661.0235 500.68192 440.4859 283.1 639.8872 123.41523 393.26727 216.52914 246.47292 329.66693 344.4006 266.9452 321.5384 244.90485 269.5386 264.89023 314.8016 382.8255 316.0643 187.3887 441.76108 284.95364 336.3339 200.34062 222.5303 285.9387 184.71588 165.25229 647.8103 222.48341 385.67578 137.41876
270.8 471.10266 459.64304 818.8029 351.4161 263.47488 445.82968 307.0453 416.3093 385.51367 385.73572 303.99512 489.24902 321.16037 894.111 592.04425 592.5953 369.8754 657.3782 539.1745 482.81726 173.6 229.8776 285.60428 285.8 398.7055 273.8424 99.7694 241.56573 304.6227 188.82109 189.2367 208.24202 238.90121 213.51727 355.98618 419.24347 225.92151 208.80962 195.28023 204.68791 441.4736 387.06604 286.1562 244.13034 154.0099 170.73965 125.80214 176.73389 403.10486
185.8 340.3064 338.74893 443.65378 348.76315 268.15933 394.7442 276.9991 393.26996 823.7687 427.38306 271.07712 658.60876 237.98096 768.28357 547.6303 426.05746 454.7531 398.96335 713.4136 500.3888 115.4 260.73657 165.5747 149.94302 442.56885 117.51911 143.6435 255.34727 269.45703 189.84659 275.01468 262.54913 128.89851 215.02608 241.44173 261.637 219.9581 229.74779 220.3276 204.46056 310.2031 267.65952 195.16382 152.02133 162.30525 240.56311 116.58935 256.4514 435.59988
168.3 342.01187 365.44382 93.50842 135.70949 137.72314 550.2589 574.50726 372.5276 272.07806 482.36444 189.04338 712.18524 234.39986 335.49316 284.9898 90.73116 617.4779 308.8422 481.71454 292.80533 27.5 292.79642 23.538372 79.24083 58.53912 34.599163 32.939526 301.17883 218.59239 304.63446 233.74495 277.52658 141.8058 83.990944 223.17451 104.88181 102.57066 45.995327 110.51433 248.5699 134.945 168.15411 222.82687 33.441376 37.54742 120.585724 22.661327 132.14915 243.32129
323.8 325.87552 421.67184 482.04242 351.82428 408.79724 494.96826 517.0312 499.83566 603.804 557.52014 412.2588 610.97284 407.59528 577.7549 474.60342 269.46918 848.1661 449.79575 552.3772 490.96408 118.8 362.33832 139.85985 179.80109 186.84964 114.86331 100.65232 355.57233 279.69275 331.09854 279.7412 258.77704 145.52684 195.75963 369.46198 214.24721 209.08633 196.68149 241.296 296.0898 317.1261 336.5595 255.10046 96.00911 66.14458 129.71075 108.96498 279.31442 328.96332
389.3 345.81638 369.58612 212.85715 113.2613 426.9105 434.7715 461.07434 306.88977 366.04962 501.41312 182.87779 442.50977 402.06085 467.55942 499.79984 48.445232 681.67114 255.4783 316.58716 244.80313 8.6 335.4095 66.34274 133.46396 245.55273 65.65726 -125.57769 298.11118 342.7398 293.32108 265.34277 216.06357 298.26315 95.94543 202.24956 216.29036 142.84662 0.6864974 174.31183 187.12375 38.60897 188.00494 256.27484 42.90122 5.348324 -36.02701 70.41955 171.88306 108.15366
33.4 23.351788 347.87735 514.94696 112.24092 94.7302 319.6735 35.025784 142.34285 255.23015 366.51385 421.14142 173.39479 107.433266 749.14655 225.0594 593.7798 166.49486 487.05933 561.0241 453.7444 276.6 87.8826 67.632515 155.27287 73.62483 94.57596 349.97397 112.49565 144.87004 142.04587 148.5797 144.17181 77.90889 291.8598 329.07196 299.83258 205.46242 111.09816 187.18605 57.637753 235.75436 348.5705 79.509575 55.846268 146.26028 52.79005 49.028946 109.25043 225.80136
224.6 382.94308 165.46228 213.60075 297.3364 183.00626 249.35312 256.6588 324.98715 464.93954 324.69336 375.0562 380.0787 360.227 436.71594 381.64722 1159.4874 354.08182 424.4808 284.23114 311.33527 99.6 204.44077 111.081764 69.832 184.30804 90.96112 123.67604 203.38042 153.2847 174.43126 165.03506 181.55997 180.00443 125.967064 223.92317 146.14214 154.72755 164.18729 156.59384 205.54054 212.802 215.04227 180.81033 106.630684 148.55243 100.30785 105.89405 189.64563 237.00822
250.3 206.3616 518.7093 431.66315 371.4154 527.6784 513.113 334.30634 510.06766 365.63104 802.38226 745.6189 918.0845 368.04034 460.26913 361.0061 346.34192 458.3194 390.45752 362.23895 289.77023 122.6 172.19896 345.2563 189.69939 155.85835 266.31763 112.80939 309.28293 228.45132 294.7435 207.749 179.5075 241.40129 288.99692 268.35593 242.96484 184.59048 250.57155 446.07257 317.34866 243.74243 217.00221 258.71057 432.74634 170.70976 250.70204 213.80008 275.42664 160.9581
558.1 34.240543 312.4376 47.96257 44.89637 447.8344 489.75073 427.65216 142.89969 41.43958 376.6443 202.8376 401.37476 170.91656 22.081142 230.61115 59.105553 252.69724 66.12261 163.26787 55.589878 62.1 652.84216 17.573166 81.79698 18.693163 14.016718 50.122414 502.3615 201.00955 368.21436 128.22931 76.32952 396.23065 123.993996 72.544815 10.840057 74.45089 120.25146 197.63838 187.97638 66.30092 42.666718 68.54874 106.796646 62.324345 213.52596 114.89505 321.50943 9.591909
14.4 854.43933 24.547024 184.97194 613.4477 44.658524 11.525378 4.9795694 243.47934 124.31875 22.858412 8.046622 84.848 216.00597 27.128262 180.6454 322.65234 493.98233 104.6013 171.17093 4.5526195 68.6 11.8996315 277.7044 158.86237 226.20367 13.2789955 4.822075 27.97511 9.984542 31.227596 84.508804 -0.11094407 93.78137 57.141693 95.9029 52.043625 136.28687 30.320301 8.349122 -0.79578745 5.8579125 18.644701 219.26027 0 -5.675772 8.381518 47.546432 17.263208 70.177536
42.3 990.48315 131.86354 157.83032 674.8741 97.436775 102.716034 77.816315 145.5447 162.7236 101.91042 130.41798 184.82741 238.4693 303.38788 253.38756 136.45209 340.02045 212.64543 195.6239 170.04433 69.8 41.776077 369.43954 101.64798 90.2683 73.55088 34.63744 68.31238 61.35155 81.046196 67.09063 58.190166 43.780148 82.36605 107.58194 50.681526 105.00189 41.761925 47.481647 53.886185 85.206 133.2267 197.86052 37.17552 26.305021 27.915865 51.993977 79.53916 164.7753
226.6 270.90698 388.45663 177.25702 281.21454 159.58395 463.74072 513.99286 474.84738 385.61832 647.30865 137.8376 573.9849 500.05304 644.76935 509.19513 283.20917 470.6486 353.80148 800.2543 487.52966 180.2 244.94318 91.00966 93.544426 159.79375 40.8698 131.82602 368.48392 263.80542 245.09032 327.22543 266.9869 182.79518 196.7655 347.63864 276.05255 208.39825 126.2011 290.8171 293.47504 356.2676 286.3545 146.57947 163.63869 173.98424 145.32472 86.93902 312.87784 422.77808
68 1094.1232 84.4571 63.950096 479.77893 111.386055 91.969406 165.59178 92.15742 63.10118 101.82384 119.86333 138.64857 285.1865 70.09886 432.32474 155.996 237.20934 130.82758 117.89502 51.995705 32.2 73.399254 186.45293 74.509224 80.101845 44.115772 76.94945 58.880512 56.327885 106.120895 59.256817 40.050808 63.664356 105.42391 67.45395 83.03143 84.2217 67.84882 40.470936 50.191456 68.590836 46.68714 201.90561 58.418682 44.53298 46.841877 78.67928 49.72089 85.98461
49.5 148.11331 137.1565 632.9015 72.85457 83.48749 82.70238 86.25626 51.85595 56.29923 56.626522 57.162373 45.17007 125.82715 111.38709 156.16075 176.84286 194.61763 157.1551 60.063232 142.7286 44.1 67.94071 35.468777 14.901844 60.096886 12.762589 98.20734 53.752502 33.21901 267.28705 209.01816 18.472187 268.32056 92.88911 190.53308 1021.6895 38.945656 45.53766 190.05408 47.633568 22.047054 19.247765 44.452286 127.6249 234.23477 28.862167 45.216763 36.0958 54.272587
336.8 314.3308 625.719 701.59204 235.50186 435.34253 439.44397 502.09253 471.2975 474.7762 515.8728 290.8279 323.70013 629.7868 407.69498 309.47446 137.75502 633.4753 357.34558 313.147 273.15717 36.7 286.68286 162.51149 101.049736 486.84213 147.32307 82.45069 270.45657 366.41385 258.7193 368.36386 410.77042 348.67136 225.74257 263.04047 475.37338 122.06643 79.29045 230.58873 296.60135 247.7897 224.59076 196.38168 52.112118 133.7081 100.17267 74.23173 162.5381 191.15305
122.6 174.48247 373.88184 200.6806 159.17804 463.13696 518.4084 789.72595 353.59494 113.01704 259.40836 183.6093 573.42456 596.90576 104.166916 370.8284 48.800575 221.61955 230.26462 225.00468 232.50308 60.5 261.13687 32.486176 147.9851 14.183847 81.44451 14.669974 229.1578 85.779144 110.983665 103.63379 96.465866 276.69284 150.88193 149.35698 186.94841 66.83607 121.51003 204.33043 246.35307 64.06426 46.285095 410.81396 151.35748 127.26828 257.93448 38.75722 388.02985 96.94679
-183.3 -653.45654 -313.20468 -349.68063 -775.0746 -302.30383 -248.4965 -278.3495 -450.27673 -294.6815 -306.42395 -174.30865 -337.2624 -774.8217 -328.13278 -455.10114 -262.95456 -74.68834 -343.67554 -490.26846 -382.73953 -148 -209.42624 -495.6762 -300.70184 -384.43967 -191.88148 -207.34921 -122.93481 -172.24904 -220.44566 -297.64078 -65.90078 -201.28403 -163.06854 -341.6494 -77.8668 -164.636 -230.31987 -116.50531 -208.21211 -71.14702 -146.29308 -338.87256 -152.43623 -104.78349 -143.16176 -76.87908 -100.58315 -158.31543
266.1 763.3936 524.6926 556.496 460.59592 388.8102 482.04117 537.28705 402.45786 587.4794 379.06866 372.86166 464.59042 483.1241 598.8546 427.62708 331.41748 821.6736 496.0714 493.70862 385.13565 163.3 272.05396 341.22577 445.31497 317.29187 224.63634 155.05348 190.14832 208.60785 365.6672 252.25726 188.54944 284.65817 191.96825 401.6168 292.45453 253.58255 122.88303 165.89896 240.55519 365.64026 353.54578 336.30637 98.58153 114.38865 144.17564 100.17577 208.83488 249.97688
67.6 126.07342 283.36472 1046.6251 152.2395 42.784737 254.64856 136.72716 203.17787 262.34604 469.20358 116.51928 143.01988 121.432144 435.17374 138.50905 294.34326 264.21124 272.2874 207.24605 242.16742 108 129.47672 66.987625 450.3185 7.2149053 160.89717 50.52991 92.80777 206.3472 202.05313 156.67609 127.530205 116.28193 156.9559 170.05733 94.32552 85.09328 71.28131 53.663822 105.44184 132.17581 85.534454 236.35396 42.569294 29.579506 23.251957 11.860134 111.4975 172.50754
460.2 643.0925 111.38212 80.402374 189.99327 55.693027 305.03317 229.48218 337.3073 387.92053 288.67404 367.7411 367.6373 449.1036 344.74622 477.45047 935.73914 157.83386 382.15424 268.8899 339.92892 122.1 190.8308 224.98491 54.712612 69.11552 74.21483 226.63753 195.82578 80.94386 166.92209 154.7067 183.39055 145.99196 229.80478 179.3781 145.91512 255.55505 210.86911 160.864 121.01654 155.23468 167.85258 154.75659 458.8024 133.4898 374.39706 434.16562 181.014 271.9502
286.4 328.89288 438.62463 464.5677 312.642 406.40295 396.6132 394.90515 461.7616 1026.4668 471.195 327.508 429.62006 597.8824 471.27466 391.1848 255.01854 651.20483 322.41098 375.34872 315.808 143.6 231.62433 167.18692 190.62396 271.78876 121.576584 130.4677 250.90605 238.24748 200.66376 293.43942 233.48178 232.56386 230.6946 248.55396 466.51974 162.20476 136.7274 192.73088 146.31122 234.36977 250.47223 266.0613 140.8189 159.46738 183.37952 119.87206 193.60474 230.059
236.1 592.7156 209.49352 258.2171 331.00867 118.673 301.45096 330.93036 401.4138 472.2647 353.00662 396.68805 507.29465 377.15585 783.91565 500.36923 271.60126 751.2648 463.6683 459.02817 544.7169 141.8 147.6355 120.51324 105.18309 208.49437 95.83008 108.53065 259.92584 193.85083 265.8646 187.17978 198.9782 190.29536 124.57431 313.53732 198.52628 210.09554 136.61298 198.14824 220.20576 226.32845 351.23404 225.87155 109.78397 136.32768 116.665344 114.789154 192.78438 264.0711
70.2 1008.9809 129.63896 205.88585 615.08026 189.5645 176.61864 169.89615 182.85313 299.28586 128.31882 179.95174 246.13766 433.47693 452.55826 407.27066 296.8307 326.16284 356.94055 265.07785 253.58888 104.3 118.26851 250.45795 146.40791 130.85216 78.714935 120.07646 90.838974 68.3219 105.55854 134.13748 67.12116 112.037636 138.34712 230.73595 100.625244 188.67313 114.87389 94.389694 85.376625 224.94385 232.22957 258.2756 97.66873 73.78504 84.49112 85.5624 126.870316 209.06447
-40 -88.815506 132.86076 18.868996 -110.8124 -89.212944 69.46376 18.821083 195.3821 402.04767 233.2597 -27.170414 32.168266 -244.00372 182.25705 105.625595 -195.55765 623.59155 154.11731 549.402 62.45874 88.6 23.762875 -48.04407 112.36208 -60.998745 31.795816 47.337833 73.66931 56.579067 126.96134 160.00217 61.85132 271.69272 -3.8300796 9.058744 263.45312 97.5247 -66.247 17.080647 57.183014 276.06747 61.060143 -23.704987 -122.812 65.27138 -139.8497 -4.341656 -42.266327 47.176533
