"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55"
7.074912 7.350558 6.354983 7.102843 6.430693 8.802876 8.623779 7.112887 6.44118 6.426462 6.569645 6.432573 8.636112 6.711484 6.304437 8.823296 6.167432 6.430446 6.718926 6.102025 6.535636 7.286209 6.460573 6.258649 7.551947 9.087889 6.250165 6.134955 8.375985 6.215937 8.895077 6.139977 8.527779 6.309863 6.17444 5.845931 7.099391 7.363668 8.028101 6.380521 6.562464 6.210258 6.047709 7.39476 7.320661 6.75715 8.625974 6.558178 7.713264 7.717738 8.21846 6.073006 7.502909 7.968346 8.323727
8.897793 7.096525 8.384686 7.661929 6.517834 9.843335 7.259936 8.522296 8.230343 7.586037 7.444994 8.240102 8.778037 8.151395 7.597148 6.671047 8.086559 8.350027 9.705332 8.099984 9.109208 8.277313 8.435052 10.716922 9.160343 9.178741 6.730969 9.499786 7.40618 9.770551 7.931988 7.766012 8.304043 8.466308 8.169332 7.711581 8.576271 7.55631 7.936663 7.611014 7.481153 6.89925 8.212705 7.344976 7.809525 7.735599 7.883775 7.008361 8.575935 7.20031 9.426639 8.497081 10.556844 7.738624 6.898988
8.7716 7.416606 7.977554 8.755367 10.141931 8.921724 9.333414 10.147383 9.992785 10.656421 8.617266 9.332768 8.711025 9.435027 10.000292 8.155382 8.744364 10.479572 6.086947 9.286666 9.340812 8.293728 8.92267 8.119976 9.547742 8.616578 7.860573 8.682936 8.232107 8.336362 9.975368 8.996337 9.008945 10.006078 9.943015 6.973388 8.924812 7.958811 8.71274 7.745192 7.93077 7.817178 8.75452 8.541954 9.115564 7.852936 7.640127 7.179403 9.211885 8.4023 9.099397 7.042251 9.027654 9.358894 8.734637
8.856228 10.811694 10.285752 11.153476 9.777687 10.866882 10.581391 10.949518 9.812568 10.638051 11.018694 11.257263 7.81193 11.328996 10.634116 10.884523 11.000446 10.016824 7.598262 10.699918 9.805293 11.204483 11.31338 10.554872 11.206522 11.650785 10.926977 11.555837 10.496819 11.722737 10.461991 11.116521 10.569386 11.2506 10.646236 12.234775 8.390589 11.264893 11.549165 11.607581 11.706022 11.633697 11.250424 11.040561 10.645383 9.883279 10.055762 9.759349 8.871869 10.837517 10.266014 10.527815 10.462054 10.94806 11.042562
6.627372 6.66507 7.067443 6.145926 8.965672 7.869803 7.243949 10.472721 6.357795 6.794851 6.768471 7.301706 7.246461 8.383956 6.008639 8.070392 5.955356 6.202531 6.249091 6.909782 6.843359 6.919356 7.89239 6.779155 6.482866 8.888453 7.152441 6.408953 6.612322 6.641325 6.664805 6.27244 9.428878 7.102064 8.179753 7.790421 7.896888 7.459342 8.441174 7.13811 6.693713 8.087558 6.934152 7.935764 6.416565 6.566147 7.929382 8.019184 8.044802 7.438348 6.680535 5.939727 6.126701 7.835822 7.107626
6.081263 6.291896 6.068625 8.393277 6.973988 6.47421 7.111163 7.813249 8.637219 8.917755 6.25174 6.704378 6.68195 6.813312 9.480419 6.184582 6.560398 9.312961 5.613602 7.699209 7.560383 7.562538 8.03922 6.726906 7.526378 6.103717 6.718471 6.51299 6.292023 5.99676 8.965982 7.085634 6.990721 8.687229 7.352662 5.364778 7.297951 6.529991 6.805333 6.213999 6.672934 5.658112 6.970934 6.613201 7.058936 6.553998 6.720767 6.752994 7.918373 6.955805 7.484164 6.438952 7.945731 7.53271 6.694694
9.252871 5.874691 5.871801 7.811261 6.351512 6.185752 5.693336 7.209995 6.87975 6.306962 7.103186 7.830094 5.89791 7.236423 5.80254 6.483757 6.19 6.227976 5.88535 7.352158 6.171086 6.718645 7.593747 8.7195 6.477957 6.712318 7.362069 7.308506 6.342084 6.664638 5.73841 6.134784 7.809967 7.692455 8.717813 8.214584 6.695511 6.300941 6.409179 6.097716 6.09171 6.379742 5.356578 6.481392 6.246662 6.234889 5.744431 8.293667 5.933608 9.145689 6.79786 6.318469 6.641404 8.070572 6.189319
8.150023 9.263844 8.276674 8.788217 8.234892 9.749933 9.601349 9.398111 9.128353 9.008105 10.25101 9.458183 8.102979 7.366186 9.713167 10.094656 10.239856 8.467492 8.922056 7.796847 8.397568 9.312453 8.874192 10.280428 9.331176 8.744413 10.418918 9.952307 10.101945 7.453335 10.137773 10.065203 9.363102 7.403473 7.877923 7.387236 9.239653 8.154215 9.493753 7.085915 7.707903 6.833743 7.543458 9.329659 9.452492 8.602536 9.112697 8.926242 8.651804 9.554079 10.08222 8.51108 8.649706 9.066309 9.71602
9.944451 9.846662 11.513621 10.289846 7.084566 9.64724 10.015993 8.933863 9.589481 8.981235 9.044015 11.153447 10.444439 10.126882 8.389277 10.687273 7.458662 7.693184 11.601953 10.009127 9.593006 9.337711 10.671167 9.899117 10.413286 9.989327 10.0478 9.827915 10.224573 10.386769 9.335475 9.712201 10.621128 10.477637 8.363927 10.835515 8.755961 8.987043 9.990806 10.303761 10.648296 10.509464 10.546384 9.744918 10.515688 9.544032 8.904634 9.268431 8.885045 9.531797 8.824409 10.88952 9.700187 9.668084 8.866926
8.666861 8.959688 8.269886 9.39902 4.302376 9.421811 9.485094 8.204385 10.148142 8.213673 9.093086 7.904412 8.111027 8.567029 9.606584 9.505354 9.595684 7.112931 8.643509 8.461786 9.070931 7.672091 9.090341 8.931353 8.499002 8.100908 9.484032 9.278438 8.646387 8.320865 8.834655 9.480891 9.378992 8.314133 9.80007 8.258333 9.670766 8.318038 7.761893 9.151912 8.890475 7.590136 9.201426 9.793813 9.230911 8.535605 8.936422 9.433671 8.609177 10.327551 9.644093 10.047379 7.989423 9.162437 9.182599
7.272856 6.666997 7.191869 8.374136 10.377127 8.0255 7.73259 8.810423 9.065595 8.914591 8.19154 8.37361 9.596007 8.968177 7.827025 7.941598 8.51912 9.870539 6.955028 8.093011 7.84124 8.987724 8.828723 6.726771 7.430856 6.183035 7.623213 7.398779 7.373924 8.831227 8.833126 8.944484 7.221017 9.23779 9.245151 7.555526 9.104085 7.72952 7.515571 7.473684 6.494435 7.154802 7.490196 8.136984 6.856932 6.878344 8.113575 7.372539 7.328757 7.02236 8.155892 8.258401 8.575136 8.857195 6.522536
10.05107 9.392261 8.650476 10.197799 8.218347 10.089717 10.001866 11.1992 11.915506 12.090079 11.4801 9.558817 10.645187 9.999154 10.556716 9.442193 10.526204 9.163437 9.029043 10.585826 10.082379 9.478785 12.258463 9.13655 10.718923 10.75742 8.962484 10.759452 9.509485 8.927296 9.472125 10.044675 11.164322 9.316676 10.581976 8.391202 10.443222 9.727483 10.64776 9.041632 8.64028 8.896793 9.961792 10.386793 10.520368 9.682802 11.229535 9.436067 10.887947 10.099839 10.222583 8.593527 11.038347 10.224933 10.152656
9.80384 9.02945 8.390295 10.9202 12.357104 10.276335 9.051749 9.999001 9.803835 10.32787 10.65294 9.718521 11.281869 10.817443 10.213132 8.803147 10.101309 11.914917 8.084607 10.593976 10.154031 10.962815 10.897809 9.205508 9.249903 9.293057 7.7858 8.949977 8.90319 9.95718 9.50237 10.861593 9.38928 10.111125 9.922656 9.5648 10.441379 9.446984 9.136902 8.323464 8.738958 8.735049 8.91621 9.618735 10.102192 8.438769 11.017407 9.853078 9.209504 9.111511 9.112566 9.941641 9.951575 9.744995 9.19867
6.463517 5.753986 8.07976 6.548554 6.093324 7.875466 7.533041 8.3397 6.326199 8.104399 5.880073 6.359561 6.11943 7.790183 7.439179 7.600099 7.64809 6.303954 9.296638 6.045809 7.148673 7.316031 6.511482 8.639081 7.77846 8.095564 6.597146 7.444202 8.58276 5.772344 6.267101 8.538475 7.511534 5.936326 7.803383 5.690919 7.315174 6.954765 7.539394 6.748928 7.114492 6.378744 6.800438 6.511786 7.644472 6.409731 8.60731 9.288385 8.096581 7.180135 7.555514 5.682777 7.279395 6.937175 7.380353
6.44509 5.590547 6.387139 7.17502 10.688601 7.675491 7.771821 7.185598 6.473054 6.569252 6.853872 7.314688 5.720629 7.952306 8.079901 7.342387 6.994417 9.226311 5.761718 7.249149 6.385232 7.329643 7.393996 6.371053 7.609127 5.718104 6.101552 5.790053 7.496039 6.565097 8.273274 7.372277 6.301668 8.269194 7.417316 6.156483 7.039828 6.754262 6.993178 5.799733 5.819367 6.219632 7.221918 6.796145 6.300854 6.012371 6.780514 6.185201 6.284174 6.136027 6.968981 5.902204 6.784626 7.336027 6.878496
7.798004 10.316391 9.482449 10.859861 9.451302 10.250514 9.73308 9.611265 9.691088 9.58463 10.769496 10.049325 8.247516 9.424702 10.204132 9.200066 10.415594 10.146527 8.0686 10.072554 9.080089 9.762967 10.442055 11.570052 8.770042 9.317376 9.423951 10.043144 10.088042 10.699067 10.273805 8.910191 9.529612 10.449198 10.397388 9.65676 7.637173 9.422372 9.183454 9.146298 10.500305 10.570027 9.697497 9.398224 9.328791 7.363048 7.412597 7.884594 7.908925 9.169215 8.843416 10.12602 8.899347 10.393925 9.743032
14.099084 13.760444 13.579626 13.018639 13.994468 12.860469 14.0521 14.224577 14.141516 13.594608 12.644133 13.756486 12.385444 12.446274 13.952296 13.691782 13.708079 14.146751 13.811569 13.273085 13.339701 9.965206 11.991515 10.766098 12.072801 10.869866 13.880567 13.834091 13.694083 13.919951 14.143952 13.511788 13.204157 14.108981 13.637424 13.785937 12.576262 14.142191 13.337905 13.907516 14.143298 14.127306 13.762395 12.97286 13.838144 12.77207 12.270597 13.420177 13.599539 12.462149 13.933448 11.839837 14.072965 13.813598 13.257254
9.852478 10.149768 10.088667 9.825394 6.93002 8.468894 9.853949 7.630474 9.489214 8.349593 8.983472 9.560008 10.116697 9.870162 8.417537 9.47914 9.071443 7.94428 10.45731 9.769252 10.296705 9.576876 10.360816 10.166711 9.754816 9.500783 9.989591 10.613202 7.429794 8.935651 10.502233 9.645015 9.860524 9.00463 9.381341 8.761256 10.173203 8.725523 9.046578 7.273516 8.66648 9.196873 9.024873 10.239185 10.699745 10.005258 9.094036 9.279281 8.673943 9.878765 9.841164 11.162471 7.315065 9.402818 9.884274
8.946524 9.43708 9.591055 10.912679 10.035047 10.709838 9.753667 11.020543 10.417222 11.374457 9.188651 10.268492 9.091085 8.82358 11.013361 8.642385 9.980274 11.212361 6.967173 10.069574 8.792102 8.551831 11.156114 8.169782 10.143588 9.391224 9.837344 10.393292 10.242863 11.338969 9.775019 10.820389 10.319109 10.769079 9.847633 9.765133 8.637351 10.337727 10.125607 10.472808 10.966767 10.544844 10.891189 9.601154 9.669505 9.544472 8.831237 8.917284 9.749088 9.750028 8.918464 9.3151 11.150459 10.298132 8.491293
5.901084 5.666578 7.305562 7.047984 4.337625 5.802364 6.206365 5.579535 6.48727 4.997306 5.188134 5.741859 4.544063 4.439436 6.449917 7.261442 6.23224 5.223254 6.644721 5.160215 5.322943 5.841883 5.960684 6.063863 5.246605 5.239817 7.724484 6.74825 5.815156 4.350328 6.713952 6.968937 7.045222 4.555269 7.115513 5.922062 7.177403 6.733452 6.532567 5.643767 5.020461 4.384356 5.438255 6.536143 6.337757 6.238682 5.920996 7.158423 5.296514 6.440977 7.513911 4.306051 4.639057 6.962247 6.204641
11.344863 7.401262 8.716491 8.202403 8.354387 8.904018 8.621384 8.417206 8.770913 8.80321 8.114737 9.480352 11.656213 8.720499 9.547449 8.52695 9.509915 9.489149 10.178823 9.906261 9.508369 10.239486 7.512875 8.135029 8.392933 8.132876 8.624568 8.704779 7.641817 8.437977 8.232447 9.472085 8.55638 8.590822 8.089644 9.020517 10.562408 9.755173 9.273905 9.517202 9.171538 9.987084 8.60248 9.316805 9.389864 10.511058 10.542644 10.696912 10.202143 9.696278 9.100406 9.553468 8.777006 8.016358 8.688122
10.944699 11.108449 10.909634 11.43019 8.133556 9.537168 10.998721 8.611645 10.455234 9.208818 10.281334 10.306066 10.557834 10.811881 9.663819 10.519575 10.218856 8.937028 11.244722 10.798163 11.171558 10.550934 11.34171 11.561616 10.808164 10.660569 11.009837 11.670423 7.948966 10.467188 10.939478 10.782061 10.653639 9.973773 10.085322 10.010421 10.984965 9.941092 10.028174 8.059115 9.711515 9.951586 9.849267 11.480368 11.054204 10.888604 10.539752 10.690601 9.72862 10.978605 10.702245 12.065568 8.279921 10.432482 10.929735
7.959323 6.868922 7.061524 8.861637 10.284524 8.105963 8.300663 9.160776 9.764673 9.655863 9.688159 6.888386 9.756847 9.687613 9.230168 7.577182 8.582369 10.256251 6.816777 8.532697 8.383614 8.694226 8.6913 7.730033 8.215514 7.321116 7.185212 8.273237 8.708167 8.696277 9.215293 9.607237 7.76715 9.803525 8.786884 6.903928 8.591311 8.232668 7.923278 7.138862 7.860468 7.642051 8.071064 8.34036 8.145125 7.341076 8.101201 7.23929 8.675739 7.583427 8.36864 7.943263 8.931908 9.670708 7.712884
5.541251 5.731552 5.739068 7.067391 9.752656 6.25925 6.412897 6.740791 6.449432 6.181404 7.289885 5.813283 8.159458 7.406283 6.882934 5.188824 6.917662 7.839389 5.362149 6.470183 6.23965 6.351029 6.956727 5.603716 5.856299 4.970959 5.363031 5.505657 5.864379 6.229764 6.377536 7.596272 5.408631 7.087847 6.871293 4.921064 7.207673 6.13807 5.321974 5.1808 5.195173 5.203934 5.992188 6.301143 6.059662 5.17124 6.768078 5.34517 5.289748 5.49178 6.00024 6.21333 7.238475 6.800249 5.764201
10.015525 8.230483 9.088812 9.611554 10.845853 9.747875 10.38763 10.153028 10.258955 11.087987 10.036507 9.781346 8.405353 10.030075 10.461127 9.432502 9.476753 11.066903 6.461276 9.704015 9.868574 9.526959 10.082062 9.583925 10.556201 9.716783 9.405998 9.297135 9.905224 9.354977 10.388371 9.512985 9.418145 10.420574 9.712205 7.472999 10.108167 9.272483 9.846105 8.155422 8.04069 8.382777 9.296917 9.306176 9.674098 8.848172 8.749633 7.600224 10.1079 10.135146 10.181763 7.676986 9.444291 10.22729 9.747033
7.673316 6.627899 7.726515 9.7744 7.828492 8.225699 6.955287 8.439165 8.565116 8.981603 6.83492 7.557541 7.050907 7.535295 7.564412 6.009323 6.455618 7.894082 6.812944 8.330626 7.288921 9.408794 7.391392 8.529747 7.354369 6.84081 7.379897 8.440933 7.157989 8.911243 8.282156 8.520793 7.949037 9.114203 8.398228 9.943684 7.231037 7.33557 7.060309 8.637774 8.033629 9.924305 8.865401 7.431343 7.76647 8.434307 7.209525 6.705885 8.049822 7.290563 7.08107 9.835888 7.819486 7.912081 6.876934
4.679759 4.624745 4.287393 4.48736 7.19228 4.560642 5.008456 5.936859 6.793891 6.239155 7.138492 4.665914 4.832534 7.698004 5.887129 4.25182 4.490371 6.660592 4.682031 4.371367 4.634737 4.285626 5.240428 5.13174 4.344846 4.582401 4.463958 4.613708 4.724971 4.773393 6.027281 5.832459 4.131666 6.973029 5.951638 4.110951 6.044194 4.578799 4.611994 4.433855 4.39905 4.626727 5.040432 4.756198 5.817451 4.351896 4.835405 4.299854 4.470099 4.283205 4.478575 5.468297 6.479943 4.623266 4.317323
7.432943 9.135758 7.036399 8.584063 6.200766 9.022024 9.375387 6.323329 6.669253 7.494081 8.788293 7.469653 6.684819 7.668453 6.98876 9.638584 7.751166 7.091623 6.839456 7.160144 5.781141 7.72735 8.390649 7.923786 8.275486 8.615693 9.235 7.73997 8.035399 6.467183 7.355779 7.522175 7.805262 6.322801 7.696919 8.561646 8.368021 8.596426 8.006134 7.494646 7.392327 7.844913 7.748331 8.527981 6.36886 7.973063 7.926862 8.668071 7.050812 8.954712 9.000549 8.024002 9.243278 8.230763 9.230625
11.410107 11.955999 12.441218 11.978802 8.126201 11.905123 11.747434 11.740556 11.802455 11.206623 9.546286 10.946355 11.427792 12.545787 11.043925 12.377844 10.671804 9.97807 12.006684 13.105839 12.705567 11.457451 12.501384 11.674088 12.514869 11.137503 12.644469 11.989702 11.877384 12.657534 11.138723 11.786454 12.296009 12.690298 12.054497 11.914452 11.556042 11.265412 12.186531 12.236993 12.477413 12.529081 12.915084 11.545725 12.728137 12.72027 12.038226 12.628619 11.193181 12.409735 12.029093 13.606925 10.545723 12.164555 10.838107
9.913566 10.196105 7.346614 9.60808 6.92325 10.101959 9.818906 9.726041 10.264968 9.591498 9.952174 11.233751 10.265139 10.706243 10.06617 10.136104 10.510621 8.255091 8.217032 8.761334 10.446049 9.986419 9.251476 8.807843 9.753825 10.370226 9.510586 9.917223 10.3488 10.813103 10.265448 9.360446 10.520036 9.685616 10.065036 7.739553 10.156776 10.19377 10.102041 8.353257 7.658573 8.945311 9.173888 9.059432 9.890736 10.072468 9.740165 9.965966 10.220572 9.804155 9.740235 8.988622 10.432713 9.581173 7.739095
6.251206 6.833446 5.480921 6.46882 5.255306 7.808508 7.720989 6.112134 6.011688 5.922763 7.242133 5.353758 5.20397 5.778121 6.021852 6.957708 6.404888 5.386246 5.040397 6.603903 5.588076 6.107598 6.295989 7.772114 7.406922 7.567174 6.612493 6.777736 6.627547 8.186033 6.255548 6.703912 5.67569 6.895816 6.082407 8.80008 6.322039 7.616504 5.500501 7.050859 7.661912 6.630253 7.249082 6.823442 5.672943 7.770025 7.838781 8.328149 7.018101 5.785871 6.458599 6.921677 8.669299 6.528315 7.433813
8.436534 8.354683 8.233272 7.425861 6.393052 7.559516 7.326902 6.152955 7.038911 7.426436 7.407851 5.974199 7.900649 7.480124 9.257823 7.238128 8.381136 7.891037 8.232166 7.584788 8.720026 7.880034 6.544353 8.263187 8.871991 7.114096 7.957995 8.308275 8.120767 5.368654 8.64671 7.914888 8.313132 5.092563 7.704323 5.940479 8.283133 6.888506 6.729371 6.521527 8.006503 5.578504 8.212977 8.005502 7.25566 7.764404 7.002211 7.269889 8.150593 7.969811 8.932051 6.518599 8.07823 7.252762 7.358383
8.98975 7.388561 10.605924 7.797705 9.411902 9.713988 8.102075 9.413251 9.539299 8.596969 8.309144 9.578391 9.52666 9.269591 7.12904 9.804366 9.032565 7.158785 10.247748 10.245072 10.125119 9.782377 9.997262 8.581851 10.469642 8.966529 10.284039 9.469758 8.683198 10.318639 9.399228 9.104281 10.997856 9.748292 9.783554 9.683637 9.967032 9.896411 10.732257 9.93444 8.159156 9.286188 10.233882 10.282074 9.512305 9.509079 8.310241 10.329931 9.275531 10.110409 10.331161 10.838655 8.230169 10.138587 8.687181
7.265434 6.696013 7.223281 7.926805 11.119827 7.757599 8.464494 7.538815 7.12042 7.084331 7.214607 7.706998 6.218889 8.649768 8.719218 7.677537 7.444801 9.979922 6.233459 7.750073 7.133105 7.680172 7.47759 6.692179 7.932857 6.43261 6.438148 6.010123 8.019492 6.877465 9.020833 7.67751 6.582486 7.760775 7.424226 6.253008 7.970016 7.057502 7.402633 6.424715 6.694697 7.098737 7.610758 7.179239 7.186192 6.570142 7.532638 6.602931 7.120899 7.009985 7.218379 6.01573 7.288602 7.796803 6.851361
8.849773 8.049801 6.777251 8.415894 6.750514 8.794094 8.271584 7.861037 7.045685 8.26855 10.234772 6.926647 7.028172 6.769453 8.804111 7.277402 9.029389 7.063212 6.978596 7.457878 7.33059 7.355462 7.242252 9.651124 9.323207 9.234642 8.915552 7.171274 8.732602 6.996152 8.330067 8.460906 7.673259 7.331573 8.206971 6.878925 7.771001 8.544974 6.8864 6.850576 8.178376 6.443938 7.249535 8.899528 6.691754 7.311828 8.659104 9.000785 8.284455 7.083299 7.625147 7.101688 8.205436 8.008353 9.573961
7.166152 9.332329 7.625664 6.445576 7.805035 7.839505 7.977435 7.559699 10.042235 9.616647 7.381243 7.278542 8.020899 7.960907 8.183429 7.215072 6.462772 7.62873 8.492205 7.637627 8.43573 6.249247 6.963892 6.696651 7.704517 6.870692 7.317682 8.207375 7.138711 6.320395 8.448721 7.690671 7.519219 7.146381 8.383668 5.68412 8.891621 7.061911 7.140584 6.896346 5.69428 6.689603 7.002434 7.064994 8.646179 6.9212 8.187781 6.330841 7.478477 7.048158 8.24363 7.357111 9.183057 6.417463 7.701697
8.114398 9.397229 7.719491 8.293662 6.061924 7.777677 7.359041 6.144478 7.737345 6.587701 8.244441 6.882031 5.98465 7.594496 7.846409 7.551215 7.197279 6.12937 6.341211 7.422005 6.045739 7.95645 7.426798 8.319083 8.625677 7.879444 7.446612 8.169417 7.460586 7.382545 6.885823 8.771118 7.217864 7.065056 6.363007 8.572842 8.118163 8.238115 7.355119 8.521821 9.064016 7.753305 7.410159 8.265524 6.314035 8.085309 8.481773 10.009102 6.162106 7.747133 7.158427 6.647639 7.558121 6.776951 9.054691
6.908657 6.86199 4.973055 7.187932 7.082398 6.705912 5.799372 7.720494 7.54464 8.532133 7.130068 7.69398 6.458119 6.928995 8.314639 5.88953 7.789154 9.903591 5.408669 8.855706 7.937983 6.657248 7.952562 6.422452 7.544429 6.548518 5.917595 6.948739 6.435652 7.077847 8.062931 6.87484 6.86199 8.902379 7.659185 5.72572 7.95996 6.335751 6.446856 6.250738 6.778572 7.042384 7.068479 6.818662 7.489505 6.091548 6.878345 6.289757 7.520153 7.144337 7.111642 5.772124 7.726584 7.704057 6.998349
6.810717 6.20014 6.950428 7.657221 6.354632 5.71696 6.573204 6.366285 5.819779 6.306711 6.630157 7.050556 6.869652 6.369612 6.74476 7.444656 7.236541 5.817302 6.716549 6.257796 6.643098 8.120934 6.259434 5.734213 6.778043 6.304302 6.086412 6.726943 6.485016 8.30116 5.921116 6.687884 6.321093 6.363192 6.274496 9.369868 5.950998 7.658117 7.0511 8.580087 8.915767 9.403667 7.194137 6.413524 6.831935 7.258075 7.969839 7.594512 6.608297 6.633955 5.718563 8.04243 5.479361 5.477513 6.975505
5.317976 5.44242 6.881799 6.727354 6.525042 7.284302 6.456064 7.315444 7.229985 5.593071 5.422559 5.571523 5.210592 5.804177 5.837564 5.729574 5.829691 5.187061 7.37642 6.642104 6.298351 6.759005 7.966278 6.58078 6.683311 6.945696 6.761072 6.217984 6.60973 8.951715 4.984946 5.197892 7.509915 8.231041 7.413924 6.745949 6.481975 6.761518 7.021804 6.576619 6.705451 7.847557 8.0276 5.96021 8.518091 6.672772 6.483997 6.845155 6.058133 6.534306 6.561349 8.602597 6.227503 6.559168 5.566646
6.11958 6.499003 8.100666 6.192403 6.088225 7.798281 7.572891 8.550702 5.950196 7.837278 6.396565 6.256558 6.134955 7.869915 7.163385 7.678863 7.512201 5.99667 8.955745 5.95225 6.894878 7.140883 6.309642 8.362844 7.940004 8.392502 6.665995 7.442024 8.473348 5.96344 6.124751 8.22305 7.98741 6.00011 7.876488 5.641306 7.233497 6.94203 7.227586 6.49008 7.035472 6.397698 6.826361 6.356358 7.738052 6.466923 8.084564 9.185291 7.616897 7.129991 7.66204 5.251265 7.358141 6.888071 7.473711
