"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47"
0.808 3.177 -0.699 0.485 -1.248 -0.357 -0.686 2.602 0.562 4.385 0.0251584366101913 0.452 0.587 3.872 -0.975 1.12 -1.193 0.548 2.482 0.645 3.304 0.185 2.776 2.809 1.338 1.569 1.26 2 1.552 -0.321 2.12 0.282 2.902 1.118 -0.798 2.746 -0.912 -0.504 0.068 0.977 -0.057 2.362 -1.19 2.011 0.79 4.284 -0.359
-0.77 1.067 -0.91 0.076 0.43663962512482 -1.714 -0.413 0.760659162428696 3.745 3.441 -1.198 0.747116226928694 0.212 0.923 -1.264 -0.212 3.226 1.754 2.658 0.618 1.407 0.398118227721207 2.523 0.189 2.707 0.673 -0.379 0.549 3.593 1.196 1.097 0.732 2.683 1.004 1.397 2.669 2.765 -2.62 1.887 0.74 0.79671606492088 -0.627343584651638 2.99 -0.265 -0.398 3.828 0.177626072293447
-0.742 -0.18 -1.859 -2.202 -0.731 -2.031 -1.581 -2.048 -0.058 -0.144 -1.709 -0.706 0.078 -2.959 -2.033 1.763 -1.378 -0.742 -0.564 0.23 0.866 -3.017 -0.778 -1.333 -3.731 -2.324 0.534 2.244 1.506 -2.615 -0.572 0.698 -0.345 -3.084 -3.757 0.592 1.774 -1.314 -1.404 0.167 -0.116 -3.377 -0.256 0.786 -0.606 1.876 -2.332
2.613 3.264 0.074 2.569 1.74806740075337 3.677 1.718 0.439 1.946 0.625 0.042 0.306 1.286 0.669 0.702 -0.074 1.469 1.545 2.114 2.316 2.961 -1.817 2.206 0.799541508198411 3.927 1.62 1.618 2.37 0.964 3.407 4.773 0.017 1.977 3.964 2.469 1.964 0.405 1.75 -0.345 2.506 0.650348581954143 -2.83 1.872 1.034 0.626 1.86563721680332 -2.276
0.731 2.094 0.229 0.518 -0.725987278879494 -1.305 0.515 -0.441 1.541 2.739 1.896 1.513 0.393621112471298 -1.254 -0.495 2.472 0.035 1.156 0.527 0.78 1.944 -5.217 -0.397 0.739 -2.193 -0.402 0.536 2.824 0.941 -0.632245693269868 1.308 -0.957 0.696 0.0312338692029184 -0.98723332159624 1.609 1.758 -1.733 -0.824 -0.347 -0.114533130235351 -1.336 -0.4 2.279 0.114 3.107 2.063
-0.598 0.404 -3.099 -1.757 -0.824 0.073 -1.214 -2.589 -1.898 1.93 0.356 -1.284 -1.054 -0.642 -2.47 0.477 -2.306 -0.171 -0.603 -0.994 -1.612 -2.284 -0.66 -2.199 -0.063 -0.744 -0.154 0.742 -1.258 -1.114 -0.221 -1.911 -0.113 0.857 -1.942 0.95 0.076 -1.191 -2.313 -0.653 -2.781 -7.523 -1.805 0.449 -1.867 0.435 -3.529
5.118 3.066 3.294 0.921 3.04417773427489 5.118 2.197 2.8956509933242 -0.156 5.372 2.324 2.55784653419193 4.135 3.851 2.82311195213289 4.042 2.81571160636753 3.248 2.56021432900064 2.435 -1.557 1.941 3.296 1.659 5.116 4.486 2.924 6.004 3.925 3.88 5.825 4.723 5.19 3.975 4.401 2.002 2.448 4.721 3.06445926804666 1.911 4.405 1.824 3.27182953546969 5.234 4.48 4.865 4.711
1.619 0.258 4.354 4.526 2.917 1.198 2.674 2.985 3.51 1.12147858285646 1.71608819912648 3.977 2.39 3.428 2.99426847409548 -1.517 0.621 -1.142 2.036 2.731 2.045 1.51044692768508 3.33 3.136 2.486 3.582 3.008 2.333 0.241 0.96 1.516 0.537 2.081 2.939 4.658 3.04 3.198 1.79 4.022 2.782 1.68405984959012 2.949 3.452 0.476 -0.002 -1.808 3.991
-2.037 -3.887 -4.752 -4.706 -4.377 -4.09 -3.651 -4.386 -3.766 -4.201 -1.097 -4.055 -2.964 -5.902 -2.533 -1.169 -4.553 -4.569 -3.496 -2.176 -4.982 -0.408 -5.385 -4.536 -0.477 -5.186 -2.392 -2.58 -4.663 -0.013 -2.443 -1.011 -1.886 -3.514 -2.047 -4.071 -3.502 -4.857 -3.076 -4.333 -3.19151923039112 0.719 -3.213 -3.301 -4.991 -2.385 -3.438
-1.669 -2.546 0.758 0.041 -0.849 -1.08 -0.077 -4.07 -2.68 -1.028 -0.421 -2.787 -4.225 -3.819 -3.065 0.299 -0.53 -0.333204293590431 -1.16352304846475 -2.0893861553437 -2.006 -1.12755534203718 -2.204 -2.346 -3.304 -2.46 -0.361 -0.925 1.9 -1.304 -3.19 0.967 -0.242 -1.39726733378342 -2.368 -0.002 2.204 -2.164 -3.596 -0.255 -2.27998118798527 -3.90740562708031 -2.781 -0.355 -0.621 -1.302 -2.86757433207531
-3.71 -3.48040500233559 -5.185 -3.832 -4.795 -4.877 -2.787 -3.379 -4.218 -4.825 -2.86438323632638 -3.698 -4.216 -4.385 -4.225 -4.096 -4.167 -2.881 -3.01655216701481 -0.664 -5.545 -7.895 -2.263 -4.385 0.709 -3.97394158998357 -3.058 -3.49807375583673 -0.232 -1.713 -3.191 -4.859 -5.869 -4.131 -3.208 -3.771 -3.321 -4.013 -4.108 -3.09693829390404 -5.12097510833572 -5.05081185795679 -3.828 -7.704 -4.1 -4.972 -4.77630717847117
-3.779 -2.485 -0.931 -2.125 -0.54 -3.068 -0.113 -4.708 -0.301 -2.264 -2.437 -0.455 -2.948 0.296 1.418 -3.372 1.188 -2.632 -3.183 -3.121 -3.888 -0.387 -1.299 -2.182 -3.542 -3.78 -1.607 -2.042 -0.38 -4.139 -3.38 -0.586 -1.656 -3.612 -0.822 -2.411 -0.92 -3.922 -3.104 -1.921 -2.20047272277538 -1.66 0.878 -4.718 -1.127 -2.602 -2.27651243643663
0.304 0.091 -3.2 1.021 -0.985 -2.297 0.933 -2.893 -3.03 -2.984 0.401 -2.706 0.013 -3.523 -3.052 -2.228 -3.081 -0.746 -2.481 -1.214 -2.949 -0.21 -2.951 -2.572 -1.668 -3.512 0.604 -1.824 0.709 -2.444 -1.367 1.032 -3.013 -2.535 -3 0.439 0.983 -1.62 -2.53 -0.151 -0.94 -2.476 -3.588 -2.896 0.869 -1.44772285564197 -2.89883771978774
-0.772 -0.835 -1.81 -1.109 0.094 -1.298 0.483 -1.301 -1.308 -1.647 -1.147 -0.802047560668503 -0.424 -1.809 -1.30453210747355 -1.639 -1.592 0.523 -0.346 -1.355 -1.077 -1.786 -1.618 -1.663 -1.293 -1.062 -0.504 -1.556 -0.474 -0.928 0.619 -1.427 -2.194 -0.252 -1.035 -1.094 -0.383 -0.402 -0.632 1.063 -2.46989496881218 -8.18 -1.44 -1.421 -0.185 0.503 -6.58
-0.429 2.873 -0.65 0.393 -1.896 0.156 0.157 -0.313 -1.839 -2.046 -1.6 -1.9 -1.253 1.128 -0.537 -3.1 -0.639 -2.17 -0.455 -1.176 -0.73 -0.028 1.516 1.627 1.283 1.05 0.322 -0.647 -1.229 1.174 1.545 0.705 -0.269 2.43 2.253 -1.576 -0.284 -2.505 -1.904 -0.513 -0.474 1.811 -0.991 -2.647 1.091 -2.336 -3.551
-1.603 -0.28 -3.623 -1.627 -2.349 -2.6 0.645 -3.056 0.295 1.03 0.14 -2.06 -0.66 -3.425 1.342 0.957 -3.53 -1.206 -2.598 -2.085 -2.073 -1.939 -3.29 -0.977 -3.609 -3.627 -0.361 -0.131 -0.099 -3.238 -1.776 -1.348 -3.246 -2.771 -3.147 -2.134 -2.075 -2.181 -0.981 -1.94 -3.632 -4.626 -3.549 0.894 -1.408 0.358 -1.131
0.143 -0.615 3.706 3.474 3.153 2.691 4.137 -1.643 1.224 -1.066 1.267 0.688 1.286 -0.35 0.431 0.0532188800816933 2.618 2.521 1.179 -0.276 1.498 1.916 1.25 0.244 -0.523 1.184 4.038 0.305 4.465 2.157 1.917 2.017 0.957 1.28769151205261 2.373 2.921 4.711 1.684 -0.557 2.296 -0.686 0.553 -0.148 0.344 2.149 2.223 1.369
0.537 3.721 2.92 2.402 3.71 1.34 2.672 1.008 1.812 0.9 0.211 1.004 1.627 3.629 0.843 1.464 0.603 1.933 4.149 2.789 1.373 4.272 0.285 0.763 1.541 -0.101 2.589 -0.834 2.901 2.339 2.626 2.365 -0.094 0.949 1.087 -0.011 2.102 -0.534 2.638 4.096 -0.525 -2.506 2.755 -0.503 2.288 3.513 3.748
-1.521 -2.934 -1.93561961122439 -1.254 -2.34 -0.522 -3.189 -3.348 1.622 -0.969 -0.958 -0.881 -1.886 -0.251 -2.685 -3.454 1.678 -3.711 -0.558 -1.277 -1.525 -1.871 -2.006 -3.003 -1.087 -1.642 -1.045 0.8 1.427 -1.385 -1.585 -3.528 -1.835 -1.699 -0.509 -1.64 -1.922 -3.97 -3.293 -1.987 0.475 -4.817 2.149 -1.708 -2.615 -1.436 -3.216
-3.017 -4.82 -2.512 -2.677 -2.079 -2.849 -1.757 -2.632 -2.44 -2.956 -1.477 -4.035 -1.419 -3.111 -3.458 -1.943 -1.024 -1.747 -1.628 -1.403 -2.194 -7.731 -4.735 -3.429 -2.964 -3.364 -0.766 -3.758 0.422 -3.117 -2.571 -1.315 -1.242 -2.056 -4.065 -2.92 1.281 -4.556 -2.374 -1.811 -4.937 -5.46486968741391 -3.254 -2.173 -3.01 -2.749 -0.806
0.554 0.707 -0.774 1.742 1.463 1.784 0.411 0.474 -1.024 2.358 0.454 0.203 0.88 2.412 -0.097 0.374 -0.597 0.733 3.177 0.053 1.059 -0.573 2.327 0.163 3.219 2.904 0.507 4.935 0.129 0.538 2.523 1.238 1.662 2.375 2.589 0.711 1.634 -0.462 0.987 -0.05 1.72 -1.814 -0.484 1.14 1.623 2.627 -4.376
-2.757 -3.297 -2.0508676647193 -1.134 -1.002 -3.197 -1.447 0.354 -1.353 -2.926 -1.415 -1.952 -0.729 -3.96 1.404 -2.722 -2.572 -3.779 -2.061 -3.987 -0.295 -3.876 -1.09 -0.276 -2.686 -2.318 -3.599 -5.201 -4.401 -2.551 -3.483 0.621 -1.333 -2.42064123671864 -3.65 -3.812 -2.76 -1.605 0.704 -1.645 -3.15478967316317 0.082 -2.563 -0.499 0.759 -2.729 -1.90350668605369
4.679 6.671 3.904 4.493 4.741 6.925 2.705 3.807 3.2 4.543 6.26 3.493 3.125 5.833 6.127 3.597 3.823 6.436 2.76 4.547 4.108 2.573 3.35081530986073 4.288 8.529 6.451 4.229 5.08 3.078 6.364 6.757 7.416 4.267 8.536 6.984 6.509 4.021 4.623 3.177 5.211 6.329 4.691 5.342 5.33 6.162 3.433 4.487
-2.094 -2.273 -2.248 -2.023 -2.421 -2.568 -2.26 -1.081 -0.964 -2.131 -2.771 -1.226 -1.674 -1.529 -1.838 -2.536 -1.258 -1.728 -1.848 -1.72 -1.657 -2.271 -2.07 -1.279 -2.037 -1.504 -2.117 -2.657 -0.501 -1.936 -2.515 -1.889 -1.754 -2.551 -2.132 -1.57 -1.873 -2.563 -2.227 -2.018 -9.921 -7.599 -1.714 -2.133 -2.115 0.051 -3.036
2.793 3.764 0.228 1.963 1.125 1.823 3.021 -0.364 -0.053 3.448 1.062 2.202 1.445 1.776 0.56 4.031 -0.667 2.794 2.094 2.199 2.491 -1.097 1.83 2.008 1.973 2.014 3.653 4.947 2.792 0.89 3.087 1.105 2.818 2.149 2.347 3.342 3.297 1.108 0.744 2.213 0.194 -2.427 -0.774 3.889 2.914 3.805 0.371
-1.679 -3.953 -1.694 0.263 -2.186 -0.752 -1.431 -1.854 -3.436 -4.008 -0.949 -2.235 -0.761 0.441 -2.463 -2.94 -2.555 -3.176 -1.097 -3.126 -2.211 -1.277 2.516 0.368 -0.514 0.012 -0.245 -1.728 -2.758 -0.517 0.753 -0.163 0.478 -3.372 -0.575 -4.018 -1.194 -0.946 -3.165 -0.836 -1.491 -1.612 -3.82 -3.214 0.7 -3.872 -2.57286569605489
1.38 -1.664 -0.673 1.177 -1.145 1.04 2.477 -0.054 1.333 -1.292 1.153 -1.368 -0.912 -2.238 0.043 1.396 -1.116 -1.174 -0.422180304811774 1.737 -0.393 1.348 -1.389 -0.289 -1.745 -1.35 -0.877 -1.296 0.318 2.595 3.192 3.527 0.513 0.162677899728425 2.491 0.97 -1.212 -1.134 2.386 1.297 0.051 0.618 -0.975 -1.504 1.901 -2.258 -1.465
0.887 -1.025 1.55 -0.285 0.219 -1.254 0.992 3.258 0.121 -1.096 -0.383 1.252 0.381 0.615 -0.336 -1.002 -0.416 -1.594 -1.376 2.224 2.074 4.024 0.718 3.232 -2.152 0.225 1.596 0.205 0.781 -0.991 -2.184 -0.176 -0.320850181335831 -2.911 -0.824 -0.232 -0.002 -0.807 0.675 1.357 -3.88 0.046 0.205 -0.016 0.308 -1 -1.423
1.585 0.797 2.025 3.055 1.056 3.553 -0.902 -0.15 -0.618 2.657 0.736660182418539 -1.96 0.731 -0.877 0.641 1.823 -0.268 4.456 0.503 1.651 2.06 3.832 2.092 1.172 -0.331 1.67 0.23 1.22 5.452 -0.172 2.353 1.191 0.921 0.934 0.271 2.82 3.425 -1.266 0.885 1.513 1.435 0.773 0.234 2.543 1.629 1 3.652
-4.647 -4.792 -5.831 -4.593 -5.627 -5.341 -2.108 -6.184 -5.264 -4.457 -3.991 -4.817 -5.292 -1.152 -4.483 -4.542 -5.105 -4.788 -3.941 -3.625 -5.064 0.029 -5.011 -4.919 -4.979 -5.168 -2.421 -6.023 -5.051 -4.57013189323184 -6.749 -1.162 -0.992 -4.958 -5.09 -3.033 -2.745 -2.857 -4.801 -3.35 -1.771 -4.38760773735255 -5.471 -4.887 -1.579 -5.128 -3.87883382467173
-1.572 -0.851 -2.14 0.177 -2.872 -2.978 -0.883 -4.085 -3.267 -0.905 -1.67 -1.012 -2.409 -2.271 -3.087 -0.135 -2.672 0.276 -1.22852647821969 -3 -1.561 0.401 -5.07 -3.024 -4.892 -3.375 -1.055 -1.674 -1.41 -2.484 -0.61 1.079 -0.102 -4.59 0.731 -0.13 -0.429 -2.191 -3.251 -1.549 -1.8651515481554 -1.3 -3.233 0.202 -1.07 -0.485 0.683
-0.243 1.614 -3.283 -2.563 -1.102 -2.016 -0.361 -0.246 2.062 2.349 1.429 0.423 -0.938 0.661 0.453 2.088 0.283 0.326 -0.276 1.177 2.122 -2.386 -0.263 0.649 -1.876 -2.341 -0.159 2.245 1.471 -2.042 -0.145 -0.664 1.849 -0.526 -2.356 1.941 -1.183 0.923 0.965 0.326 0.516 -0.71 1.697 2.509 1.037 2.115 0.104
2.454 0.229 0.676 0.887 -1.19 1.159 0.479 -3.978 -0.996 -0.656 0.826 -2.038 1.351 -0.268 -2.229 -2.009 -0.985 0.917 0.278 -2.547 -2.454 1.367 2.309 -2.219 0.646 1.305 1.773 -1.585 0.617 0.01 1.329 1.244 1.149 -0.899 1.724 0.641 2.801 -0.069 -2.624 -0.545 0.474 -1.533 -0.357 -0.418 0.661 -0.289 -1.491
0.474 3.979 2.005 3.465 3.243 1.839 0.573 2.966 -0.21 4.463 0.746 -0.696 2.831 0.441 4.411 3.259 -0.496 2.495 1.186 2.149 3.288 1.423 2.712 2.365 2.89 2.86333025039415 3.16 1.129 0.052 1.229 1.499 3.104 0.717 -0.469 1.811 2.706 0.54 -0.882 1.551 1.34 -1.724 1.802 -0.376 3.315 4.046 1.969 0.293
1.99 2.184 5.242 4.459 5.048 4.027 6.144 0.908 3.137 0.729 2.485 3.03039218962568 4.111 2.38 3.044 1.987 4.648 3.349 2.132 1.813 2.769 1.552 3.314 3.409 0.975 3.247 5.752 1.873 6.528 3.93 3.549 5.415 2.181 1.58 3.746 4.955 6.114 4.105 2.576 4.298 1.381 0.768 2.056 2.804 4.003 3.14969069222571 1.373
-0.319 1.487 -3.444 -3.233 -1.699 -2.601 -0.798 -0.657 1.507 1.816 0.981 0.037 -1.581 0.571 0.127 1.516 0.22 0.086 -0.786 0.386 1.543 -2.305 -0.558 0.423 -2.314 -2.872 -0.448 1.752 1.435 -2.358 -0.694 -1.153 1.127 -0.893 -2.687 1.785 -1.483 0.445 0.605 -0.313 0.554 -0.609 1.374 2.165 0.537 1.728 0.235
-2.064 -1.364 2.775 1.72 1.36 0.808 2.572 -1.806 -0.861 -1.495 -0.189 -1.16 -0.609 -0.654 -1.041 -0.852 1.355 -0.634 -1.012 -1.883 -0.598 -0.582099419573675 -0.801 -1.171 -1.428 -0.246 3.029 -1.398 3.26 0.362 0.036 0.33 -0.75 -1.346 -0.0958051739809625 -0.526 4.167 -0.462 -1.645 1.088 -2.812577726467 -2.12175545144964 -1.131 -1.053 0.185 -0.548 0.122
0.412 2.148 -3.97 -1.053 -0.659 1.693 -0.645 2.108 1.9 -0.696 0.558 -0.613 0.379 1.17 0.095 -0.454 0.948 -1.329 0.846 0.761 1.731 -0.409 2.451 1.039 2.2 1.763 1.268 0.108 -1.527 1.859 2.368 -0.271 0.811 0.421 0.845 1.908 -1.454 0.132 0.074 0.611 1.639 -3.015 1.778 0.294 1.266 -1.257 -3.796
-0.188 -0.875268931618516 -2.372 -0.212 -2.198 -3.117 -1.25092157759615 -2.822 -2.819 1.652 -1.504 -2.129 -2.036 0.753 -3.667 -2.446 -2.513 -2.048 -2.423 -2.644 -1.571 -1.735 0.247 -1.329 -3.535 -4.684 1.734 0.715 0.849 -2.39285511156072 -0.358 -2.544 0.629 -0.576 -3.604 0.515 -1.409 -3.124 -2.527 -2.566 -2.10949231777642 -3.08970771617238 -3.604 -0.487 -1.555 -0.213 -2.162
-1.974 -3.065 -2.679 -0.52 -2.895 -5.599 -2.569 -4.158 -4.694 -3.694 -2.345 -3.671 1.274 -1.546 -1.219 -1.499 -2.828 -2.999 -2.497 -3.581 -4.182 -2.583 -3.837 -3.82 -0.417 -4.082 -2.67269278085035 -4.804 -1.007 -3.217 -1.387 -3.856 -5.91 -0.546 -4.047 -4.149 -3.49 -0.975 -1.468 -1.602 -4.16063288218478 -3.95984331013301 -3.254 -4.435 -3.66 -5.769 -3.5258367375214
-0.552 -1.14 -0.202 -0.882 0.983 -1.398 2.734 -1.616 -0.226 -1.768 -1.205 0.549 1.152 -1.77 -1.117 -2.366 -1.575 -1.235 -0.425 0.187 0.93 -2.624 -1.819 -1.752 -1.221 -1.29 -0.775 1.395 2.199 0.523 -0.277 -0.857 0.008 -1.167 -1.22 0.068 2.053 -1.517 -0.175 -0.35 -0.308 -4.481 -0.615 -2.126 -1.36 2.44 -4.723
1.91 0.956 2.294 1.078 0.688 0.945 1.021 2.211 1.041 2.215 -2.18 -0.038 -0.357 0.019 1.279 2.513 2.259 1.7 0.701140706292247 1.423 2.029 0.306 2.875 1.142 3.082 3.304 -1.862 1.475 -1.938 3.034 1.452 1.223 0.586 0.318 3.461 2.218 -1.039 -2.287 0.577 1.11 -0.184351006719459 2.096 2.43 2.044 0.528 -2.885 -0.079
1.274 -0.534 3.294 2.13 1.923 1.921 2.482 -1.378 0.241 1.723 0.124 2.42 3.515 -2.049 0.06 -1.829 1.16 0.03 1.436 0.929 3.026 -2.616 0.329 4.321 -0.233 1.467 3.166 1.1 1.953 0.949 1.136 -0.133 0.964 1.00218215629533 0.681 1.169 0.664 3.179 1.698 2.627 -0.136232576538597 2.668 0.822 0.621 2.707 2.133 -1.132
-0.707 2.237 -1.275 -0.29 1.225 -1.321 -0.521 -1.569 -0.115 1.153 1.149 -0.524 0.572 -2.76 0.555 0.701 0.417 1.255 2.398 0.522 1.82 -1.097 0.244 -0.891 -3.74 -0.908 1.509 1.173 3.046 -1.392 0.069 -1.029 -0.074 0.763 -2.005 1.825 1.175 -3.577 0.374 0.747 0.933 -1.98517070294588 1.24 1.286 0.756 2.287 -0.81
2.544 -1.293 -1.39 1.775 -0.17 1.327 1.723 2.794 1.68315058534911 -0.238 0.759 3.884 2.532 1.517 4.004 -1.486 1.971 -1.31 0.361344190728298 1.573 0.838 0.911 0.693 2.455 0.808 2.725 1.837 1.443 0.182 1.974 2.002 2.876 2.241 2.38 2.727 1.612 2.544 3.001 3.624 2.157 0.959779102823172 3.103 2.311 -1.32 3.119 0.663 -2.287
2.509 3.506 0.799 -0.662 3.15289403280513 0.264 1.246 0.872 2.463 2.442 0.785 1.181 0.933 -1.128 2.531 1.029 1.069 2.101 3.803 2.632 1.707 -0.213 -0.012 1.09 1.023 0.298 1.75 0.103 3.187 0.604 1.419 2.465 0.902 0.107 -2.343 3.094 2.22 1.389 0.7 3.921 1.342 -2.228 1.977 -1.195 0.352 3.176 -1.764
-0.284 1.159 -2.64 -1.248 -0.267 -1.497 -0.386 -1.864 1.073 0.733 1.046 -0.936 -0.312 -1.46048999039189 -1.401 2.532 0.25 2.232 -0.083 0.454 1.415 -1.794 -0.835 -1.983 -2.075 -1.93 -0.826 -0.648 3.828 -1.018 0.29219368454749 -0.804 -0.438 0.299 -2.484 2.137 1.775 -1.598 -0.5 1.097 -0.004 -2.55338503066184 0.383 0.917 -0.652 2.857 -1.485
0.595 0.814 2.636 2.302 2.637 2.38 3.42 -1.825 0.123 -0.883 1.333 -0.319 1.143 -0.052 -0.149 -0.915 2.08 1.299 0.68 -0.224 0.276 0.692 0.331 -0.065 -1.032 0.551 4.025 0.431 3.912 0.845 1.293 3.252 -0.288 0.917 0.806 2.938 5.173 0.881 -0.5 2.53 -0.552 -1.282 0.006 0.452 1.358 0.629 0.004
-1.726 -0.858 -2.184 -0.376 0.002 -1.676 0.47 -0.884 0.462 -3.801 -0.607 -0.53 0.112 1.697 -0.708 -3.509 1.117 -2.288 -0.474 -2.01 -1.658 0.087 -0.77 -0.48 -0.983 -3.175 0.274 -1 0.507 0.345 -2.119 2.112 -2.851 -1.768 -0.564 -0.112 2.197 -0.125 0.228 1.455 1.902 0.029 0.252 -3.023 1.323 -1.41 -3.219
-1.677 -3.917 -4.221 -2.98 -2.765 -1.724 -2.318 -4.005 -3.519 -4.661 2.356 -3.699 -2.043 -3.8347279985368 -6.31 -3.549 -3.65 -2.131 -1.766 -2.949 -3.049 -3.12609676885926 -4.263 -6.284 -5.715 -4.099 -2.201 -3.02029940012768 -4.74 -1.415 -2.93 -3.074 -5.91 -2.67180085048513 -3.874 -4.666 -5.23 -2.385 -3.494 -1.63 -4.47205239518552 -4.65087511996018 -3.6948874576821 -3.015 -3.705 -5.024 -4.80285480551623
0.253 -3.568 -1.56 -0.265 -0.522 1.015 0.325 -0.566 -2.927 -0.636 -0.946 -1.803 -0.791375181585869 0.804 -0.747 -1.484 -3.415 -1.996 0.271 -0.439 0.697 -0.076 1.457 2.037 0.583 0.864 0.688 0.932 0.601 0.111 -0.313 1.707 1.719 -1.488 0.929 -1.074 -1.421 0.008 -2.868 0.344 -0.977390372180778 -1.11920896884444 -2.673 -1.23 1.354 -1.851 -4.662
0.536 3.417 -1.429 0.883 -0.724 -1.249 0.151 -0.218 1.688 3.289 -0.536 -0.051 1.937 -0.297 -2.313 3.059 1.963 1.217 1.742 0.389 2.212 -1.342 1.018 -0.241 -0.899 -0.191 -0.402 1.633 2.244 0.272 0.87 1.326 0.742 0.467 -0.76920591548311 2.406 1.089 -2.545 0.177 0.333 1.304 -3.063 1.75 1.761 0.383 3.238 -0.559
3.311 2.667 3.8797608127907 3.844 4.302 4.732 2.639 3.588 4.121 -0.145 2.72947024556159 2.125 3.476 4.341 4.283 0.963 2.931 2.41456701533292 1.977 2.014 2.404 1.703 5.326 4.773 5.845 5.269 4.375 4.242 -0.736 3.995 4.395 3.83 4.698 3.752 4.596 1.399 1.634 3.432 4.162 2.783 4.101 4.278 3.996 5.196 4.51 -0.519 2.26235074441105
0.414 0.253 -0.333 0.674 -0.076 0.102 0.489729726947098 -0.68 1.043 0.757327783581641 -0.372 1.064 -0.527 -0.189 -0.52 0.491 1.869 -0.139 0.430570469257501 0.656 1.086 0.028 -0.664 0.447 3.044 -0.195 -0.227 1.484 1.692 3.584 2.939 -0.287 0.914 0.660508816031987 0.26 1.155 1.406 -0.709 0.511 0.682 -0.67669922845413 -6.695 0.382 -0.664 0.955 3.034 -1.65889116685085
1.608 2.272 1.551 1.53002858736832 1.384 1.084 2.433 2.583 1.996 1.311 0.628 2.74 1.152 0.18 1.812 2.364 2.48 -0.098 0.761 3.08 2.742 -1.516 0.471 2.273 -0.493 1.492 2.409 3.975 3.073 1.325 1.686 1.037 0.958 0.264 -1.07 2.16 2.469 2.294 2.543 2.479 -1.08 -4.598 2.985 1.315 2.488 3.557 0.725
0.24 0.027 -2.733 0.744 -0.447 -3.787 0.008 0.799 0.019 0.008 3.073 -1.384 0.304 -1.725 2.464 0.523 -1.542 0.642 -0.96190631101039 -0.837 -0.658 -0.140153217547473 2.07 0.115 -2.039 -1.145 -0.205 -0.778 -0.894 -3.509 -0.286 0.824 1.584 -0.863465823059897 -3.357 0.16 -1.122 0.98 2.09 0.285 -2.07 1.299 -0.676 1.623 1.451 -1.403 0.028
1.114 0.622 2.197 -1.883 0.534 2.214 0.498 0.104 2.808 -1.244 2.923 2.969 2.279 0.635 -2.707 -0.526 1.942 -1.939 0.137 0.255 1.286 0.301077694354379 2.432 2.687 0.949 2.198 1.424 1.37 0.674 0.802 0.787 -0.409 0.538 1.538 1.565 2.732 2.597 1.55 -2.438 3.399 0.100847190931394 -0.712851489070644 1.985 -0.736 0.914 0.253 -1.659
0.115 0.744 2.098 1.655 1.839 -1.562 2.22 1.409 1.606 2.02744965458586 0.731 1.602 3.498 0.698 1.928 -1.197 2.583 0.407 2.594 1.732 2.775 0.615 1.409 1.17 -3.253 1.173 0.523 0.857 3.329 -1.279 -0.13 2.372 1.594 0.808 1.17311033979327 3.546 3.467 -1.35 2.058 2.403 3.419 1.889 2.28 -0.675 2.422 4.148 1.348
5.653 1.209 -0.07 1.48624660725104 -0.339 3.054 1.398 -1.186 -0.194 1.231 0.038 -0.491 1.474 -0.778 -0.489 0.256 -0.707 1.162 -0.154 -0.546 0.046 -0.642 0.796 -1.314 2.187 2.705 2.128 2.273 2.945 -0.748 2.11 0.278753329217096 0.783 1.821 0.405 2.751 2.277 0.63 -1.166 -0.811 1.509 -1.303 -0.653 0.384 -0.071 -1.07 -1.811
1.683 2.935 3.828 3.402 3.561 2.044 2.231 3.619 0.678 2.93 1.887 -0.566369086934852 3.234 2.104 4.033 4.293 -0.329735901054472 4.347 2.037 3 4.369 2.824 2.322 4.199 3.321 3.70620853100351 4.618 3.066 1.22405865905285 0.535 1.631 3.531 2.009 0.647354089443837 2.847 3.524 1.65 -1.20987742740299 2.901 2.72 2.21165170742739 3.189 -0.0826650223448232 4.503 4.728 3.402 -0.656
2.089 -0.071 -2.754 -0.033 -0.956 -2.119 0.731 -1.299 -2.176 0.013 -0.370278250297991 -0.827 -1.399 -3.42 -2.47 0.928 -2.434 -1.143 -0.237 0.932 1.413 -0.636 -1.083 0.101 -1.868 -2.301 0.88 1.465 0.605 -0.952 0.975 -1.984 1.601 -1.675 -2.216 -0.932 0.882 -0.384 -2.549 -0.205 -0.94071114947152 -2.61911588266283 -2.655 0.489 -1.128 3.544 -1.22879781379597
-2.656 -3.009 -4.871 -0.401 -2.397 -4.245 -0.875 -2.901 -3.755 -5.053 -2.478 -3.183 -1.519 -5.388 -0.495 -4.69 -3.844 -3.273 -3.964 -3.457 -4.775 -1.035 -1.656 -3.072 -2.377 -5.552 -1.534 -3.509 -3.964 -3.233 -2.888 -0.848 -2.447 -4.185 -1.173 1.023 -1.465 -2.834 -2.773 -2.536 -0.48 -2.83161606305838 -4.718 -4.24 -1.929 -4.503 -1.226
