"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65"
2.383 0.292 3.435 0.715 1.785 -3.594 0.233 0.032 1.063 1.33 -1.753 -0.445 1.289 1.914 1.699 -0.543 0.402 -2.633 0.615 -0.457872711947021 0.502 0.358 -0.822 2.837 -0.226 -0.692 0.335717078609563 -0.051 -0.652 -4.939 -0.394 -3.212 -1.75 0.333 1.883 1.015 1.233 -0.137 0.739 1.193 -0.254 -0.77 -0.804 -0.349 -0.466 -0.247 0.106 -0.664 -0.151 -0.053 -0.312 0.28 -0.428 0.447 0.691927398658473 0.374 -1.347 -0.103764602032448 0.386 -1.086 -1.961 -0.585 -1.718 1.423 0.794
-0.295 1.31 0.324 1.218 2.546 -2.437 3.338 2.406 0.827 -0.567 2.619 2.652 0.95 0.182 1.982 0.352 4.829 -0.129 0.038 2.474 -0.035 3.772 0.155 0.472 1.579 3.374 1.70615323404467 0.817 1.085 2.049 -0.211 0.777 2.034 2.137 1.387 0.983697003975938 0.786 3.45 2.294 1.763 0.18 -0.766 -1.151 -1.102 -0.828 -0.107 0.26 -0.363 -1.14 -0.592 -0.523 1.241 0.583 1.017 2.783 4.454 0.394 0.971 0.632 1.41 1.213 0.939 1.705 2.023 1.289
-6.437 -2.782 -2.569 -1.128 -2.582 -3.557 -2.511 -3.176 -2.328 -3.522 -0.408 -3.032 -1.145 -1.044 -2.409 -3.428 -2.745 -2.39 -2.514 -5.275 -2.472 -3.027 -6.956 -1.667 -3.893 -2.516 -2.00183795885815 0.634 -2.849 -5.193 -2.549 -3.105 -2.075 -1.731 -0.628 -2.284 -1.136 -0.789 -2.242 -1.622 -2.148 -1.991 -2.368 -3.342 -7.054 -2.392 -1.451 -2.831 -3.02 -1.46 -3.033 -2.277 -0.675 -1.528 -2.892 -2.258 -2.483 -2.751 -0.723 -2.234 -1.376 -0.275 -1.636 -1.372 -1.65112899498902
0.687 2.11 0.069 1.825 2.027 -0.228 2.483 2.349 -0.01 0.630426844656141 1.85 0.787 4.69 -0.063 1.329 1.705 0.187 1.513 2.772 -0.412 -0.102 -0.052 1.305 0.21 0.09 1.995 0.825 3.796 0.383 2.744 1.187 1.768 -1.504 0.325 1.983 5.373 3.043 0.583 2.125 1.564 3.938 -0.705 -0.435 0.109 0.026 3.423 0.252 3.459 -0.23 0.207 0.903 2.202 1.191 -0.674 1.802 -0.4 1.44 0.243 1.498 1.572 -0.011 -1.238 -0.215 2.289 0.052
-0.0858488293182314 0.216222169263021 -0.934 0.052 0.613 1.911 0.671 -0.439 0.929 -0.0163624667703081 5.401 -0.144 0.406 -1.618 0.340056277844649 0.311 -0.214 -0.748 0.177657514807885 -3.534 3.82 -0.246 1.049 2.079 -5.538 1.075 0.133340071247559 -0.532 0.182 0.968 0.802 0.624 1.122 0.322 -0.613 0.166005763447692 0.253396067765769 -0.557 -0.335 0.724 0.451 1.065 1.196 2.412 -0.02 0.252 1.628 -0.517 0.99 1.302 -0.858 1.672 0.447 1.327 -1.221 1.54 0.715 -0.003 -0.342 0.44187511818203 -0.893720022855777 0.242578636557071 0.074 1.483 0.929
2.237 1.012 3.816 -0.418 1.606 -0.135 1.28 -0.394 0.143 1.635 0.294601103280825 0.12 0.764 0.929 1.269 0.23 -0.725 -0.343 0.473 2.503 0.229 -0.669 0.400849981522848 1.614 3.259 0.146705140149509 -1.061 -0.384 2.443 0.201 1.913 -0.209 -0.055 0.796 1.035 1.474 0.513 -0.075 0.749 0.523 1.061 5.76 1.188 -0.233 0.793086624366445 0.038 -0.407 1.026 0.807 -0.939 0.562 1.778 0.39 0.217 0.483 1.298 0.84 0.633 -0.062 -3.326 -0.743 -0.500716752051906 -0.58 -4.58 0.433
-0.199 1.429 -3.89 -1.583 2.081 -1.408 0.308 1.246 0.084 0.911 0.509960963968258 0.403353854605204 -0.797 -0.113 -2.208 1.41 0.307 0.615 -2.134 0.926 0.52 0.305 2.201 -0.358 3.484 1.82 1.387 0.894 0.871 0.67 -1.019 -0.345 1.786 -0.416 -2.377 1.035 -0.475 -1.276 2.68 -0.629 0.36 0.148381061905413 0.29159758196896 0.416 1.299 -1.337 0.634 -2.114 0.252756140870378 -0.691 0.844 2.8 2.165 0.783994875896006 2.339 -0.256 -0.592 0.882 1.663 0.270560705089508 3.119 -0.424 -0.754 2.276 0.633848609165501
0.192732516467777 -0.374 -0.16 -0.488 2.83 -1.163 0.795 1.017 -0.846 0.897 1.722 0.375 -2.667 0.455 1.358 -0.246 -0.273 -0.69 0.735714953534593 1.871 0.547 0.10307557968834 -0.133 3.346 2.099 1.957 0.558176003291852 -0.962 0.165 -0.031 -0.135 -0.693 0.319876671647794 0.381 -1.242 0.964 1.283 -2.59 0.688 0.662 0.298 0.782 -0.103 0.455 0.196 -0.434 -0.792 3.171 -1.384 1.718 0.52 0.267192970956084 0.718 1.389 2.6 0.387637854223602 -1.903 0.37647894391948 2.159 0.626 0.454 -5.459 -0.562 0.775 -1.668
-1.563 -0.397549351762314 -0.505 -0.007 -8.284 -1.661 -0.602 -1.417 1.402 -0.915 0.07 -0.598 0.112 -0.241 0.125 -0.451 -5.438 -1.033 -0.991794447811361 -1.098 -0.045 -0.197 1.643 0.885 0.848 0.615 -0.0980417614116906 -0.124 0.111 0.181 -0.101 -0.155 0.013 -0.162 0.515 -0.0684831659296312 -0.566565643060814 0.714 0.19 0.008 -0.8 -0.378 0.991 -1.453 -1.00571478300666 -0.624 0.168 -0.478 -1.44 0.605 0.197 0.144 -0.418 -0.979 -2.182 -0.612 1.517 -2.127 -0.308 -0.727 -0.528 -0.289115831191913 -0.473 0.216 0.426
1.029 0.835735775669072 -2.75 0.609 1.924 -0.503 0.425 -0.532 0.717 -0.0432367371762528 0.649 -0.377 -0.503 0.057 0.445 -0.935 -1.455 -1.456 0.577737804487159 -0.318179568931376 0.803 0.864366572597471 1.724 2.606 -2.686 0.404699342433079 0.766 1.407 2.054 2.68 -2.093 -2.822 2.117 -1.096 -0.803 0.365 -0.164 0.101 0.157 -0.901 -0.825 0.381 -0.717 -1.171 0.792 0.367 -0.294 -0.422 0.411 -1.246 4.578 -0.229 -1.062 -0.742 1.451 -0.316 -0.0571012045727885 -2.617 -0.172 0.91 1.004 -2.16 -0.928 2.215 2.239
-0.623913893285543 1.16992187206136 0.980066583876697 -2.053 1.098 -0.424 2.018 -1.563 2.96 1.12249188634414 -0.997 -0.437 1.261 -0.112 0.837 0.91 -0.408 -0.266 1.772 2.11 -0.693 -1.851 1.355 1.81 1.654 -0.262 0.765510330323764 -1.206 -0.198 0.0404249714088354 -1.209 -1.994 0.781782832160118 1.031 -1.26 1.607 0.697 -1.989 3.322 -3.02 -0.155 0.067 0.436988704548706 0.0218763223304803 0.23 -2.079 -0.816 1.04 0.602246230770935 -1.465 -0.136 0.431144933055802 -1.085 3.168 0.135 3.956 0.154 0.18641436181379 0.364 0.249197024415648 1.579 -0.0272131526513423 -0.639 2.123 -0.897
0.183 0.299 3.356 2.421 2.007 -0.583 2.263 -0.652 2.108 1.844 0.728 -0.203 2.63 0.594 1.05 1.475 1.584 2.046 5.094 1.85601785542423 0.862 0.007 1.12 1.357 -1.423 -4.061 1.003 0.545 1.583 3.221 0.99 0.776 3.323 1.985 1.404 1.169 2.796 0.803 0.182 1.914 4.074 1.547 0.361 0.409 2.208 1.985 1.005 1.291 2.452 2.426 2.17 2.216 1.74 2.356 0.728 0.739 1.321 0.922 1.072 2.311 2.902 5.433 2.769 1.621 1.692
-4.869 0.683 0.217 0.76 -0.372 -1.928 0.69 0.108 0.664 -0.820562412217163 1.548 -0.085 -0.495 -1.698 1.452 -1.186 -0.660211184642312 1.352 -2.4423006618185 -2.194 0.303 0.324 -5.822 0.915 0.21 0.691 -0.128416125467081 0.427 0.562 0.499 -1.027 -0.609 1.019 0.338 0.335 0.273369206663488 -2.866 -0.311 -0.784 0.659 -0.126 0.299 0.009 -0.537 -1.26466182760197 -0.534 0.061 0.832 -2.446 0.29 0.75 0.203 0.764 -0.537 -0.672 0.612 -0.218 -2.157 0.384 0.835 -0.642008835493941 -0.543296522382754 0.63 -0.374 -3.995
1.211 1.488 3.805 4.57 2.199 4.098 3.644 3.765 2.2 2.439 1.541 3.388 3.133 4.442 5.134 2.25 1.553 3.198 3.332 2.153 4.183 1.431 0.417 0.539 3.741 2.769 2.847 1.655 3.901 1.093 2.496 0.188 4.241 4.43 2.605 1.117 3.259 2.323 2.635 2.979 4.039 2.217 1.545 0.162 2.921 2.347 0.185 2.077 3.328 1.995 3.327 2 0.789 0.195 0.953 -0.411 0.673 1.118 1.007 0.234 -0.118 0.208 0.032 1.501 0.872
-0.7 -0.18414822605042 1.741 -0.507 -0.133 -1.899 1.016 -1.459 2.627 3.742 1.713 -0.91 1.549 -2.36 -0.872 0.813 0.163 -0.34 -1.271 2.012 -1.327 -0.262 0.125 1.627 2.896 1.074 2.588 -0.249 -0.499 0.858 -0.67 1.036 1.636 -0.526 0.849 -2.311 2.155 2.152 0.322 -0.65 0.961 -2.016 0.592 -0.16 -0.156 2.317 -0.501 3.589 0.7 -0.346 -0.06 -0.105 -0.897 -0.753 0.458 1.329 -0.307 2.624 -0.822 -0.004 0.252 -1.284 -1.076 1.365 0.867
-3.256 4.664 -0.579 -0.183 1.773 -2.503 -0.971 -0.162 0.113 -0.3884055385031 -3.019 -0.803 0.335 1.283 -0.094 -0.381 -1.949 0.921 -2.493 -2.337 1.369 -3.121 1.33 2.119 0.484 0.771 0.252300404398154 -0.3 -0.961 1.367 -0.113 2.242 1.784 0.41 -0.465 1.175 1.794 -0.018 1.069 0.162 -0.607 0.37 0.209 -0.194 -0.787151068745101 0.083 0.076 0.351 -0.868 -0.592 -2.135 1.183 1.687 0.312 0.7654012710638 0.625 0.209 -0.255 -0.247 0.488 -0.263979452943988 2.107 -0.262 0.942 0.952
-7.704 -0.512 -1.233 0.247 0.263 -0.349 0.747 -1.339 2.506 0.133 0.716 0.142 0.175 -0.243 0.8 0.733 -0.698 -0.856 -1.932 -0.158 0.429 0.411 0.775 2.102 -0.831 -3.773 1.416 -0.109 -2.089 0.758 0.224 -1.199 1.332 -0.242 -0.362 1.639 -0.177 -0.316 0.476 -0.346 0.045 -1.33 0.048 0.989 -1.527 -0.184 0.624 0.65 -0.528 0.357 0.691 0.824 0.101 -0.426 1.418 0.75 1.267 0.267 -0.547 -0.607 -1.247 0.922 0.015 0.432 0.438
0.535 -0.59 0.877 -0.289 -0.047 -3.021 0.082 -0.685 1.619 -0.206 -1.035 -0.746 0.251 0.556 0.153 -0.573 -1.152 -0.949 -2.857 -3.198 -0.844 -0.56 1.368 0.177391376879368 -0.194 -3.162 -0.809863396710292 -1.496 0.59 -0.014 -0.047 -0.354 0.938 -0.457 -2.361 1.854 -1.182 -0.158 -0.101 0.067 -0.377 -0.35 0.053 -0.663 -1.05354233613757 -0.173 0.601 -0.45 0.307 -0.386 -2.181 1.082 0.187 0.787 -6.049 1.162 1.272 -0.768215126644932 0.448 -0.803714192004814 -4.506 -0.478 0.996 0.847 0.543
-1.071 -1.37045155554169 0.866 0.356 -1.079 -3.803 -0.454 -3.29 -1.537 -0.876 -2.996 -3.309 -1.724 1.606 -2.772 -1.994 -1.64 0.565 -2.858 -3.579 -2.7 -2.289 -1.946 -1.841 -3.011 -0.32 -2.559 -0.37 -2.304 -2.682 -2.632 -2.899 -0.792 -0.091 -0.529 0.324 -1.018 -0.221 -1.221 -0.524 -0.247 0.028 -1.228 0.143 -0.858 0.959 0.029 1.08 -0.831 1.462 1.171 -0.619 -1.75 -2.388 -3.195 -0.382 -2.623 -0.764 -1.491 -2.74 -2.678 -3.93 -2.545 -1.823 -1.449
0.431 0.809 -2.039 -1.288 -2.855 -2.323 -2.366 0.959 -3.482 -3.217 -2.809 -0.095 -0.79 -1.337 -2.097 -2.018 -2.109 -0.938 -2.734 -3.948 -1.826 -1.104 -1.577 -2.629 -3.789 -1.18 -1.872 -1.723 -2.527 -0.886 -1.3 -2.312 -2.42 -1.139 -0.981 -0.012 -1.582 -3.026 -0.034 -1.338 -1.169 -3.524 -4.603 -2.622 -1.501 0.002 -2.048 -0.66 -2.145 -2.944 -1.851 -2.491 -1.444 -3.657 1.379 0.831 -0.105 -4.826 -1.61 -0.661 -3.318 -0.347 -0.043 1.27 -0.394
0.773 1.14 0.435 0.216 -0.14 1.836 0.832 2.369 0.347 -0.001 -0.833 2.325 0.049 -0.903 -0.107 0.405 0.137 0.673 1.211 0.734 0.716 0.116 0.633 -8.256 0.389 1.569 1.33 -0.278 -0.535 0.512 1.131 1.011 -0.697 0.43 0.097 0.268 0.22 -1.274 -0.766 0.415 0.593 -0.833 -1.299 -0.714 -0.402 0.574 -0.215605554134094 1.012 -1.284 -0.866 -1.344 -0.514 -0.268 -0.112 0.072 -0.445 -0.742 1.249 -0.189 -0.785 -1.517 -0.941 -0.394 1.888 2.001
0.6 1.2045449986829 -5.672 0.465 2.244 0.335 2.333 0.18 1.936 1.603 -1.348 -0.152490888019293 -0.005 -0.154 0.469 -1.387 0.271535175404121 1.133 0.369 0.15081580312406 0.945 0.943 -0.588 0.676944647395488 1.6 0.894305043834258 0.078 -0.412 2.257 -0.0580512011613818 0.022 -3.421 -1.651 0.381 -0.514 1.441 1.59 0.711 0.440926887224013 -1.747 -0.608 -0.323 0.141343424952477 1.159 1.269 0.45 -2.705 0.963 0.243 -1.761 -0.925 -0.146293236544659 0.716 0.98 2.516 0.0247839139283093 0.794 -0.502 0.211820179179272 -1.23 0.379377279712244 0.635 -1.238 2.562 -0.388
-0.954 -1.52 -1.554 -0.142 -0.742 -0.747 -1.161 -0.967 0.796 2.27 0.055 -0.644 1.227 0.764 1.934 1.317 -0.075 -2.557 1.168 1.736 0.24 0.886 -0.917 -3.44 1.262 0.865 1.342 0.065 0.669 -2.49 -0.313 1.228 -0.350964742765668 -3.134 -0.219 1.932 0.086 0.019 1.353 -0.45897384535971 -0.482 -0.241 -2.33 -4.278 -3.453 -0.964 -0.59 -0.058 -0.818 0.825 -1.379 -0.777 -0.916 -0.618 2.308 -0.144 -0.601 -2.202 -0.393 0.16 0.461 -0.624 -0.8 -0.009 -0.149262588372748
0.264 1.731 0.022 -3.177 1.805 2.178 1.863 -0.0978187519197866 -1.326 -0.176043648736741 0.572 -1.284 -0.545 -0.294127365330316 -0.535 -0.78 0.217 0.904 -0.112 1.811 -1.979 1.399 0.65 2.64 0.069 2.096 1.367 -1.225 0.308 -1.062 0.764 -1.588 0.027 0.209 0.253236894154819 1.822 1.096 -0.0641439544034924 0.325187091339455 -1.594 -0.150036305282788 -0.003 -3.322 0.033 1.223 -1.583 -0.155759163341316 -0.217917546832045 0.366974613123594 -1.031 0.54 -0.19 1.474 -1.323 -4.168 -0.826 0.932 0.138 1.845 1.424 2.219 -1.252 -0.662 2.461 0.502854459162305
-1.036 0.204 0.49 -1.214 0.557 1.221 0.902 2.324 -0.495 -1.634 2.195 2.228 3.677 0.454 1.183 -0.065 -0.896 -1.218 2.312 -1.561 -0.051 -0.488 1.398 2.279 -4.575 2.865 0.328124547135903 0.209 1.099 -1.134 -1.005 -0.266 -0.956 0.199 1.433 0.99 -0.468 0.901 0.994 -0.137 -0.265 -0.989 0.783 -0.373 0.501 -0.904 -0.78 -0.987 0.257 -0.019 0.537 -0.081 -0.045 0.335 2.578 3.865 -0.445 2.143 -0.045 -0.623 -0.889 -0.592 0.111 -0.338 0.949
-0.763 0.0481834333402416 0.05 0.829 0.257 0.308 -0.272 -0.36 -0.733 0.219 0.479 -0.511 0.233 -0.717 1.128 -0.227 -0.446 0.669 -0.342132536422338 -3.048 0.396 -0.188 0.166 1.59 -3.179 0.765 -0.457596808669256 0.348 -1.125 0.034794404632598 0.832 -0.951 0.29 0.184 0.149 1.462 0.0066610335335345 0.806 -0.675 0.057 0.213 -3.992 4.267 -0.575156519820305 -0.27 0.23 -0.459 0.361 -0.877 1.485 0.579 0.301 -0.377 -0.48 0.0435564520178495 -0.484 -0.506 0.002 0.395 -1.134 -2.807 0 -0.897 -6.539 -0.516
1.35 -2.307 -1.087 2.85 2.059 -0.594 -1.359 -0.681 -0.858 2.39 1.139 -0.282 0.29 -0.943 -1.417 0.133 -1.321 -0.233 -0.707 1.025 -0.204 2.278 0.989 -0.067 -0.227868455829258 -3.287 -0.133046890315218 -0.0916011864641265 0.207 -0.81 -0.672 -0.353 0.861 -0.267753655451668 1.28 -0.1628978279458 -2.74 -2.596 -0.989 -0.330176711906475 0.894 -1.995 -0.092 1.267 0.465 -0.795 -0.265 0.214 0.996 0.416 -1.929 0.551 -1.437 0.293 -2.206 -1.442 -0.012 -0.341 -1.535 -5.397 0.357 -1.691 -0.625 -0.992 -0.335968604790188
-0.618831782994489 -0.276 -1.564 -0.013 0.845 5.135 0.502 -0.528 0.546 -0.891 3.826 1.348 1.142 -0.11 0.085 0.48 -1.511 -0.447 -2.103 -3.449 3.46 0.031 0.042 0.279 -2.414 -0.183 -0.109921232188684 3.784 0.227 -0.969 0.136 -0.174 0.234 -0.455 0.472 0.953 0.305 -0.926 0.541 0.011 1.515 -0.46 -0.313 -1.655 -1.07771652087889 0.29 -0.574 0.094 -0.159 -0.986 0.276 0.019 -0.028 0.225 -1.023 -0.401 -0.03 -0.735136526734246 0.241 -0.166 -2.19 0.874 0.415 1.565 0.879
1.663 2.755 3.561 5.389 2.565 6.634 3.638 4.495 1.666 2.746 1.862 2.956 3.447 2.889 4.664 2.892 1.945 3.376 6.634 1.743 4.263 2.636 0.97 1.189 3.701 3.454 2.162 2.031 4.483 2.221 2.523 0.492 4.506 3.958 2.032 1.66609528703253 3.545 2.677 3.746 2.612 4.677 1.831 0.676 1.354 2.205 2.563 0.532 2.131 2.978 1.759 3.134 2.809 1.409 1.599 2.654 -0.106 1.286 1.149 2.013 1.401 1.016 0.722 1.329 2.361 1.315
4.25 9.233 3.759 4.227 4.098 3.313 4.733 4.236 1.515 4.886 2.474 3.445 3.365 3.145 4.321 4.349 4.363 3.746 6.79 6.638 2.737 4.025 1.986 3.079 6.317 1.447 4.465 2.567 3.862 2.723 4.222 1.468 5.02 3.999 3.424 4.747 5.227 6.222 2.996 2.393 3.645 4.503 6.147 4.159 4.383 1.696 3.151 4.549 4.096 2.82 3.679 4.22 4.575 4.13 5.439 3.062 3.69 3.994 4.415 3.543 2.901 1.848 2.072 2.961 3.209
2.252 3.784 1.175 -0.401 2.93 1.367 3.782 2.858 5.03 5.202 3.269 1.981 3.272 1.774 3.69 2.948 2.263 3.216 3.505 4.541 2.751 2.272 2.028 3.424 3.835 2.302 3.758 2.276 3.66 4.48 1.37 3.704 1.446 3.306 1.76 3.894 1.983 2.49 2.178 2.432 2.46 2.573 3.995 -0.579 1.914 3.468 0.108 4.19 1.827 1.854 2.705 1.124 0.759 1.917 4.281 4.842 3.107 4.266 0.444 1.111 2.753 -1.791 1.672 1.759 1.289
3.615 4.577 4.472 5.139 3.704 6.544 5.505 4.041 3.522 3.504 2.211 3.16 2.879 4.014 5.675 4.446 2.112 3.847 6.49 3.579 4.561 2.387 1.67 2.472 4.893 4.088 4.631 2.335 5.695 3.12 3.096 1.331 5.231 4.304 2.42 2.96 4.632 2.889 4.15 2.819 6.083 2.893 2.355 2.159 4.648 2.935 1.046 4.36 4.296 2.807 3.052 1.839 2.301 2.853 3.774 0.961 2.246 1.39 2.311 2.688 1.948 1.123 1.446 3.583 1.172
-6.829 -0.05 -0.28 -2.005 -0.434867692252085 -3.259 0.083 -3.027 -1.356 -0.813537215626401 -2.527 -1.972 -0.539 1.413 -0.559 -1.389 -0.495 -0.753 -0.111 0.344 -0.419 -0.368 -1.77 0.271 0.895 -0.563 2.834 -0.861 -1.708 -0.576 -0.268 -0.663 -0.336 -0.31 0.043 0.668 0.096 -1.769 -1.693 -1.147 -0.15 -1.067 -1.874 -0.442992105674 -3.241 -0.286 1.366 -0.896 -1.28094716488766 0.469 -2.852 -1.317 -1.038 -2.907 1.22 -0.159 -0.569 -0.231 -0.845 -1.315 -0.509 -0.994884826265132 -2.109 -1.981 0.657
2.494 -3.482 1.98902372687086 1.23371195666263 0.521 1.06663923729999 3.804 -1.482 0.197 1.14121582076207 -0.851 2.221 1.812 1.886 3.967 1.224 0.74 2.495 2.242 2.248 -1.009 0.633 -0.721 1.266 1.87500659884104 1.656 0.988791004148664 0.554 -0.5 1.835 2.628 0.796 1.372 1.901 0.585558462824089 2.372 1.21906010191894 -0.348 -0.201 1.144 1.81581801053935 3.045 2.891 1.368 4.035 0.426 -1.404 2.771 1.59189165401646 2.511 1.61026978302419 1.324 1.353 1.13091197876163 3.018 1.524 0.851 1.46503814813296 0.832 1.761 1.459 0.915 -2.12 0.912386500605702 0.846
-2.245 -1.21547234136067 -2.146 -0.888 -0.204 -2.4 -0.426 -2.48 -1.093 -1.112 -3.963 -2.632 -0.566 -1.94 -1.703 -1.465 -1.197 -1.915 -2.683 -2.138 -2.416 -1.625 -1.076 0.262 -2.855 -2.223 -3.828 -1.628 0.067 -0.56 -1.284 -0.985 -0.534 -1.734 -2.289 -1.424 -0.418 -2.414 -1.123 -0.338 -0.165 -3.27 -2.385 0.378 -4.568 -1.593 1.714 -2.319 -1.959 -3.184 -2.747 0.389 0.796 1.232 -0.35 -0.61 0.42 -0.909 0.6 -1.107 -1.012 0.438 0.437 1.919 1.41
1.703 2.674 2.494 1.855 3.389 2.316 3.66 3.906 3.262 3.016 2.072 3.258 0.561 1.92 2.848 2.628 4.383 3.136 5.876 2.586 1.739 4.355 3.025 3.805 3.173 2.625 3.849 0.002 3.003 4.554 3.455 3.658 0.901 2.052 2.097 1.947 2.517 2.384 3.369 2.451 1.965 -1.388 -0.571 0.649 -0.867 0.005 0.717 1.112 -0.076 0.586 1.805 2.608 3.402 3.46 3.588 3.779 2.717 3.643 3.403 1.53 1.82 1.798 2.35 2.806 2.816
0.915 2.694 0.884 -0.581 0.363997088800055 -0.0208612657271975 -0.792 -3.012 0.32 0.735 0.42 -0.575 0.703 2.042 0.391 -2.732 0.307170777958065 -2.633 0.973 0.562 0.0079357573202609 -4.034 -0.275 0.654 0.548 3.692 -1.584 -0.192296191145971 0.261 -0.102 -1.199 -0.320933171593112 0.879 1.057 0.0383211618652482 0.59 -0.031 -0.066789694387698 0.505258399551112 -0.309586956231984 -0.166 0.439070623766973 0.325149058433426 -1.21 0.454764215265153 -0.355 0.303 -0.136784320008491 0.587 -0.779 0.165 0.452 -0.04 -0.797 2.063 3.693 -0.444 -0.209772979049565 1.199 -0.126 3.608 -0.15 -1.885 1.998 0.741
3.901 1.408 3.086 1.033 2.45 1.595 3.245 0.365 0.379 1.739 -0.855 0.016 0.434 0.873 2.142 2.698 0.826 2.038 1.328 1.748 1.73 0.661 1.437 1.875 2.997 1.886 2.23 -0.027 3.618 2.782 3.58 -0.609 2.413 3.516 0.813 1.456 1.624 2.216 1.895 2.698 2.762 5.354 2.747 0.367 5.446 1.32 0.023 2.478 4.298 2.948 4.814 2.923 1.198 1.98 -0.051 0.174 1.72 1.562 1.018 0.792 -0.029 0.481 0.676 1.166 0.797
0.721 1.14578760567741 -0.63 0.120284098316369 0.708 1.137 1.067 0.626 0.509986489207014 2.356 0.589 0.732 -0.636 0.382541817421922 1.649 -0.268 -0.117536559484436 -0.835 1.922 0.309845760811393 1.271 -1.019 0.703621009741981 0.975 -0.331 1.413 0.753957645585432 -0.944 0.173612454730692 -6.395 0.742 1.742 0.321 0.320855982904839 0.874 2.719 1.186 1.014 2.105 -1.554 0.006 1.959 -0.782 -0.809 1.012 -1.09 -0.683 1.162 0.575 1.602 -0.307 0.136 -1.734 -0.783 1.07399053373035 -0.597 0.793 -1.42 0.0115732192044752 -2.807 2.486 0.166744072002537 -0.538 -0.202 1.344
-0.629 -1.0642957643161 2.707 -0.734 -0.346 -0.235 -1.885 -0.855 -1.01 0.163 -3.596 -0.948 5.682 -1.27 -1.084 -1.098 -1.014 -1.273 -1.04934714748932 -1.81 2.978 -0.777 0.219 0.097 -0.899 -1.7 -2.823 -0.914 0.092 -1.301 -0.493 -0.844 -0.583 -0.903 2.13 -1.233 -2.081 1.451 -0.814 -0.702 1.56 -0.96 -0.653 0.461 -0.95526578788821 0.327 -0.319 -0.041 -1.175 -1.594 -1.357 1.968 -0.109 -0.314 -0.833392641345104 -0.489 -0.242 0.756 -0.233 -0.664 -0.494179627477668 -1.784 -0.4 0.202 0.256
1.913 1.92 1.263 2.314 1.492 2.809 2.919 2.836 2.32 2.23 2.604 3.421 2.813 2.284 1.716 2.981 1.985 3.049 3.509 2.504 3.279 2.208 2.325 3.053 2.711 1.268 1.427 2.633 1.748 2.534 3.073 2.992 0.454 2.099 0.738 -0.914 1.278 0.388 1.769 1.502 1.001 -1.263 -2.256 -0.577 -0.583 0.8 -1.68 1.165 -0.425 -0.422 -1.275 0.37 0.711 1.961 0.617 -0.232 -0.078 2.392 0.796 0.182 1.364 -0.154 1.474 1.728 1.956
0.066 -0.613 -2.99 0.768 -1.063 0.581 -1.886 0.682 -0.794 -3.149 1.975 0.469 -0.925 -2.109 -1.242 -1.728 -1.035 -1.791 -0.522 -2.731 -0.294 -1.753 -0.747 -2.044 -3.949 -1.343 -0.742 0.144 -1.515 -2.478 -1.383 -1.703 -1.854 -0.937 1.19 -1.566 0.281 0.863 0.308 -1.761 0.055 -0.696 -3.802 -3.338 0.762 2.359 -2.665 2.655 -0.164 -2.237 -0.573 -0.555 -2.119 -2.556 -0.337 -0.685 -1.146 -2.227 -2.169 -0.934 -0.442 -1.158 -1.153 -0.651 -0.935
-1.68942399985972 -3.655 -1.654 -1.09 -3.1 -0.513 -0.835 -0.814 -0.938 -0.505 -2.639 -1.063 -0.298 0.055 -0.156 -2.036 -1.526 -0.745 -1.60621911012136 -0.418 -0.688 -0.193 1.021 0.064 -1.984 -4.643 -0.17 -0.267 -3.053 -0.896 -0.786 -0.895 -2.896 0.677 -0.46 0.652 -1.226 -1.412 -1.2 -0.152 -1.494 -0.329 -0.447 -2.335 -7.584 -0.914 -0.496 0.01 -2.351 -1.253 1.215 -1.182 -1.073 -1.108 0.882 -0.26 0.105 -1.70582636958568 -0.466 -0.792 -1.352 0.054 -1.809 -0.79 -2.373
-2.059 -0.828 -1.004 -0.107 -1.547 -2.661 -0.067 -2.641 -2.177 -0.552 -1.776 -2.331 -0.345 0.089 -1.747 -1.823 -2.15 -7.196 -1.27215172732476 1.606 -1.027 -1.338 -1.776 -1.735 -0.209 -0.572 -0.364491054835173 -0.675 -2.455 -0.253 0.836 -2.566 0.821 0.454 -0.402 -0.67337776726084 0.122 -0.236 -0.428 0.471 -0.06 -1.646 -1.389 -1.806 -3.112 0.943 -1.181 1.16 -3.494 -1.235 -2.745 -1.513 -0.035 -1.214 -0.897290995357804 -1.157 0.653 -1.894 -0.779 -1.791 -3.105 -1.94 -2.052 -0.023 -0.443
