"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84"
2625.4 2545 2122.5 1987.3 2525 1802.5 1695.2 1777.8 2337.7 2947.8 2029 2200.2 2662.7 2567.9 2225.9 14010.6 19520.3 25337.6 17330.6 11860.3 20119.8 19017.7 30670.7 29583.8 1908.7 1942 2080.3 1846.2 2455 2473.4 2269.5 1752.1 2216.6 1992.1 2046.5 2219.9 1606.8 2069.5 2195.2 2433.8 1965 1884.2 2309.2 2281.4 2741.6 3220 3615.8 2973.9 3959.5 4360.5 2721.7 2023 2422 2248.6 2114.4 2605 2508.1 2273.9 2546.1 1777.8 2477.5 2487.7 2262.1 2196.8 1994 2358.7 2620.8 1508.8 2205.9 1791.1 1811.6 2441.2 2768.1 2666.3 1865.9 2553.7 2089.6 2192.9 2137.3 2139.5 2941.9 1943.7 2781.5 2592.1
3392.8 2817.5 2211.7 4244.6 3040.7 4544 3174.4 2762.4 4119.9 4187.6 4058.2 5898.5 5696.2 5526.4 1171.8 21696.5 22345.2 16432.1 19123.5 22844 21495.5 21132.7 27151.4 23733.3 2008 1584.3 2179.2 3320.6 2490 1506 1370.8 1855 2605.3 893.2 1519.9 2251.4 2265.8 1125.9 1736.2 3292.6 1827.2 1761.1 1308.1 1306.7 4821 2951.5 10264.6 5729 1509.1 8582.9 1206.8 2812.2 4937 7268.9 5412.3 2647 2761.4 3276.8 4407.1 4031.3 1626.5 2185.2 1091.5 2954.2 2292.9 2629.2 1777.1 5286.4 1741.6 5001.7 3610.3 4903.4 1442.1 1412.2 2090 3973.1 4731.3 2675.9 2608.2 5561.2 1735.1 3618.7 2292.4 1101.5
5149.2 3034.6 1821.2 2753.7 2688.8 4039.9 2453.5 1338.4 4321.9 3026.7 4981.8 3453.1 3861.4 6199.1 736.4 11067.6 30413.9 26996.4 17921.8 11184.7 19421 20379.8 26396.9 19737 1565 1229.5 2451.1 2786.9 1672.1 709.1 2913.4 1688.8 2396.4 1167.1 1164.8 2108.9 1390.3 1359.8 1301.7 4436.3 1387.8 1076.5 1699.6 1161.9 2374.3 3893.8 9104 2775.6 3187.2 5067 1267.2 3120.7 4754.6 4086.5 5264.4 1712.7 2740.7 2038.9 3294.5 972.2 715.3 2246.4 274.9 1754.6 2659.9 3043 1006.8 6489.7 2277.2 3935.6 2371.4 4539.6 1921 1930.3 1604.9 2638.7 2370.9 1538.8 3182.8 4533.8 116.7 2040.3 958.9 1340.8
3222.3 1535.9 1841.5 4026.7 2259.9 4680.1 2910.9 2194.2 4858.5 3419.4 4680.4 5083.2 5255 4918 1083.9 20392.8 24449.8 16345.9 21854 21694.7 19830.2 21528.7 23176.8 24548.1 2533.5 3019.5 2901.2 2839.4 2641.8 1086.8 1482.4 1738 2814.2 1304.8 978.6 1773.3 2711.6 1096 1403 3865 1978.2 1821.1 1693.3 1505.5 4885.7 1892.6 11843 5685.5 2000.2 10138.9 1960.3 2731.7 4233.4 9000.5 5390 1801.3 2841.7 2607.9 4290.4 3425.3 1387.2 2714.4 667.7 3112.4 2208.1 2647.5 1439.8 5151 1735.9 5107.4 3423.9 2692 1325.7 1348.4 1396.2 3188.2 3654.1 2803.5 4037.2 4472.6 1374.4 3497.2 2174.2 1423
4161.1 3236.9 1729.1 5844.9 1604.9 3818.9 3811.2 2117 3640.3 2168.3 4191.1 2645.4 5631.3 2802.7 1948.1 16690.1 16892.1 30343.6 10606.6 13896.8 15410.5 18856.1 33391.5 24863.9 3091.8 552.1 2509 2122.2 3370 1159 1295.1 1354 2235.3 848.7 987.6 3299.5 2362.1 1523.7 2199.7 2732.1 2652.3 3003.1 1010.1 1872.5 5667.1 2502.1 7832.5 4976.5 1831.2 4335.9 1059.1 2158.8 2603.7 5998 5334.7 7070.5 2259.3 5207.6 2171.9 3666.9 1514.1 3411.4 1700.4 3095.8 3293.5 2894.9 947.4 6303.5 2637.7 7089.7 3690.4 8031.8 1947 1608.6 2605.7 3394.7 3842.3 3597.1 3592.9 1867.4 1773.9 3463.7 1865.7 2457.1
4150.1 3420.4 2864.8 4163.9 3584.7 399.9 2532.4 370.6 6590.8 3215.4 4061.7 4252.1 3833.4 4867.8 1547.6 16504.9 21004.8 13435.8 17809.7 22822 12611.9 30084.9 23093.1 26194.1 171.5 101.2 2051.2 3040.1 3134.3 477 1126.2 2113.9 3626.9 2068.7 951.3 1420.3 3192.1 1345.2 1656.4 4662.6 1696 1679.3 2358.8 1383.9 3770.6 3874.2 11530.6 3824.9 873.1 6708.9 47.8 3839.5 5061.3 7365.7 6301 1979 112.9 3678.9 3620.5 2246.4 2898.7 4822.3 325.1 2855.2 1376.7 3821.8 431.1 6291.7 1121.7 5101.5 5238.4 144.2 2449.9 2335 2302.9 2926.3 3624.6 2986.7 4007.3 4431.6 1729.3 3311.4 1769.2 1836.2
3439.9 3095.3 2508.8 4858.7 3471.9 5648.4 2611.5 1618.6 5618.4 3005 5336.6 4604 2971.2 4682.1 1049.8 19574.6 23196.9 16000.7 18353.7 22569 15922.5 27766 22839.1 24406.2 2558.5 1718.1 2907.2 2434.2 2968.4 739.6 1601.7 1344.8 3348.8 1949.5 1222.1 1888.4 2538.4 1228.2 1338.1 3899.8 1549.5 1910 1356.8 1171.9 4441.5 2294.1 10570.1 4840.3 1466.3 3627.1 1222.5 3588.2 4800.1 8032.9 5779.7 1770.5 2873.1 3649.3 2887.4 4749.6 1694.5 3596.8 1142.4 2692.5 3396 3419.5 1929 5729.8 2938.3 4736.3 4225.6 2318.1 1577.7 1822.4 1785.7 3308.1 3579.9 3495.1 3608.1 4427.2 1131.2 3805.7 1499.2 1744.1
2192.8 1917.4 3292 1846.6 2425.8 3683.9 1580.1 1179.2 3290.5 3895.9 5603.4 2955.1 4734.8 4401.2 992.4 16216.6 16827.8 20406.6 20770.4 23894.2 11871.7 29673.9 26662.3 14510 3034.7 1043.1 2511.8 2110 3041.5 769 1333.7 1494.8 1778.5 2222.3 1368.6 2256.7 838.7 617.7 915.6 2750.6 1411.4 1490.6 762.6 1000.4 4502.5 2104.8 12259 5459.7 3124.2 6629.9 1075.4 2656.2 2067.7 6045 5922.5 947.3 3279.5 2079 2798.3 3663.2 1555 2712.6 979.4 2474.4 3631.5 4236.2 2117.2 6651.9 3069.3 3242.1 3049 6698.1 1594.2 2000.6 2147.9 2998 3197.5 3586.3 3149.6 3661.4 62.7 3190.2 1278.1 602.3
4421.1 1352 3335.8 4272.5 2110.2 5115.8 4347.8 2057.1 4372 2433 4416 4129 5770.5 1262.7 522.2 24881.9 14564.2 21166.2 27820.5 23967.6 12482.9 22284.3 18604.3 16528.3 687.6 1668.2 4333.6 3096.5 3199.3 669.8 1775.4 2011.6 1962.9 1618.9 1032.6 1426.7 732.5 163.5 370.7 2151.4 2204.2 1306.1 740.5 1325.3 4760.6 734.7 5275.9 7203 4424.3 5598.5 1665.6 3504.4 3223.8 3288.9 7791.5 1013.4 3638.5 1783.5 3805.7 6998.3 775 3017.3 831.6 3426 1594.3 1022.5 1410.3 3799.5 1188.7 7316.2 2276.6 2844.3 1914.5 1670.7 2295.5 1870.2 2106.8 1659.9 2708.8 3824.3 2009.9 3588.4 1428.8 1160.3
3475.9 3066.4 2052.3 3047.6 2366.9 3378.2 2033.3 1944.7 2917.7 3619.9 3032.6 2743.6 3372.6 3927.9 652.2 17331.8 20727 26375.2 14812.3 14651.6 18279.9 23673.7 28422 19325 3027.7 1879.7 2220 2275.6 2396.4 844.2 1938.9 857.9 2079.1 1533.4 1714.5 2387.7 1271.6 947.4 1244.5 3170.8 1420.8 1458.1 863.4 983.6 5016.1 1810 8278.9 3749.7 2966.6 4390.3 1783.4 2758.9 3295.1 4958.7 5021.7 1504.1 2447 2481.1 4081.6 3542.9 889.4 1752 1075.3 1918.9 2175.3 2012.1 761.5 3484.5 1689 2664.9 2602.8 3840.3 1016.9 854.8 1758.4 3011.4 2606.8 3109.2 2259.6 5416 1067.4 2518.2 2032.2 1380.8
1662.5 1305.3 352.6 431.5 792 3841.3 3759.8 56.5 7357.5 418.9 903.4 3157.7 1232.2 3159.3 2503.9 31114 31343.3 2811.8 13073.6 4073.5 3224.4 24590.4 1683.1 22929.2 528.2 2102.5 5565.7 4196.4 1981.1 144.1 133.1 1210.4 3157.6 2694.4 583.7 5004.9 954.9 405.1 462.4 1975.5 1764.6 284.5 525.5 431.9 1064.8 162.7 10774.8 801.5 196.8 1252 152 1272.2 1376.3 3455.2 2825 4367.1 1163.2 2813.4 1860.3 3960.7 890.2 513.9 132.7 2287.6 2829.8 2689.4 1163.7 6894.2 2077.1 1848.3 4790.7 2707.3 2140.3 861.9 5515.6 651.3 1493 3303 4001.9 1122.3 407.3 2904.6 410.6 935.2
2717.2 1400.4 1851.9 2885.2 2093.4 3849.5 2444.1 1518.9 4093.7 3548.1 2830.2 4011.1 5138.5 5566.1 1443.6 20718.4 14269.2 17306 19691 22825.6 26598.4 18463.7 24768.5 21240 3195.4 1833.7 2134.1 2090.3 1565.1 1925.9 1405.2 1978.9 2432.9 627.2 1619.3 1797.4 1551.8 638.8 1328.3 2689.3 1116.1 1072.2 1612.1 689.3 3338.3 1265.8 9280.4 6291 2449.4 4282.5 1420.4 2571.9 4884.3 6114.5 5607.4 3680.2 2815.3 1880.4 4276.6 3431.8 1210.8 3454.5 599.3 3473.2 3144.4 3194.7 1645.1 4976.5 2643.7 4701.8 3755.8 2660.7 1102 973.6 1861.9 4284.5 4261.5 2701.6 2243 5403.3 176.4 3245.5 1928 807.8
2188.5 1977.7 2258.4 3689.5 2543.8 3447.7 2151.2 1565.8 3680.6 3211.1 3505.9 3831.6 4159.3 4190.6 1670.7 19354.3 18745.1 22508.6 20742.7 18896.8 21544.9 20991.1 24219.9 22915.1 2008.9 1879.1 2962.1 2739.4 2710.3 1691.6 1937 1657.4 2976.3 2388.4 1417.3 2150 1973.5 1285.9 1664.3 2959.8 1521.3 1678.9 1489.6 1383.7 4502 2696.9 8918.1 4084.9 3081.8 4777.2 1779.4 2450.8 5014.5 7002.8 5455.1 3317.2 2451.1 2580.9 2562.4 3779 1614.1 3143.9 1156.2 2979.4 2907.5 3471.1 1371.3 4489.9 2537.8 5334.7 3299.8 4268.3 1322.6 1265.1 2927.2 3228.9 3422.5 3264.9 3291 3487.2 961.9 3045.4 1848.6 1166.4
4153 1664.7 2957.3 3381.9 2418 5191.3 2136 1112.7 5151.6 3621.2 4052.1 4246.3 2436.9 4375.9 913.3 23730.8 25365.8 13669.2 21661.8 23867.3 15506.9 26063.9 13625.2 17488 2889 2527.6 3896.2 2913.2 1971.2 499.4 2340 2040.5 3177.6 1646.6 1035.7 2284.8 2041.1 1170.7 1010.7 3217 1756 2146.5 1295.2 999.1 2511.3 1994.7 9366.7 3855.5 2692.1 5893 1126.3 3459.6 7146.1 8232.6 8915.6 802.4 3255.1 2401 2634.9 2906.3 1384.3 2286.8 747.4 3062.2 3479 2517.6 1036.6 5122.3 3175.4 3471 3266.2 1706.2 1371.1 1074.4 1887.9 1968.2 1894 3991.7 3211.6 3294.2 1392.3 2179.9 1598.7 1357.4
4836.5 2280 3451.2 5060.8 2662.8 7350.1 2874.4 1302.8 6571.7 3165.3 6461.6 5343.9 5210 8212.7 1176.2 19612.8 23390.9 7221.7 28735.5 23658.4 21493.8 20204.8 8902.5 22619.1 3342.5 1707.2 3495.1 3464.8 2919.1 414.9 2332.8 2015.5 3904.4 2005.8 1562 1166.2 2432.6 1543.4 881.4 4158 1834.4 1596.6 1494 887.5 4093.5 2002.4 12525.1 5743.4 2208.4 5865.4 1472.3 3338.3 3513.8 9980.2 9245.9 580.8 4188.2 2853.6 4550.4 5962 2038 3563.5 1208.5 4300.7 4932.3 3356 2206 7652.3 4328.2 5650.3 4856.8 929.3 1571.5 2033.5 1950.1 3231.6 4856.8 3734.3 4841.6 5625.5 2048.4 4823.7 1351.3 1404.7
2135.2 1035.8 907 4017.7 991.1 5986.3 1433.9 1170.5 3738.4 1664.7 3328.4 4287.5 4690.9 3894 592.7 28375.9 9613.3 9058.8 25559.5 31269.2 22062.2 11314.8 11074 10429.7 2178.1 1662.2 866.5 1992.6 1584.5 1277.4 680.7 988.3 3447.5 647.2 941.9 1633.6 1071.2 563.5 702.4 3156.8 1271.6 1276.3 875.6 558.8 3157.5 1109.2 11313.3 6094.5 1675.4 4319.8 467.3 3601.5 3556.7 8937.7 5435.2 1676.4 2388.2 1714.6 3146 4673.2 765.9 2086.9 304.1 2094.5 1053.3 2977.7 825.6 6196.9 826 6094.4 4883.8 2010.3 496.7 454.6 1283.2 4397 5403.6 1268.8 2301.1 5875.1 106.3 1980 1215.4 524.6
5701.2 1924.5 2413.8 3870 3195.5 4098.7 2375.4 1875.3 5290.9 3106.5 2917.3 4933.5 5105.2 6050.6 1276.4 20066.2 10708.6 25002.6 23766.7 24236.7 19938.9 23604 20235 11692.5 2234.2 1554.7 2273 3141.8 1877.6 1059.9 2047.3 1367 2091.1 1635.9 527.3 1302.3 2136.4 467.3 525.4 3824.8 584.9 1264 962.2 563.7 5336.1 1794.4 10588.9 6367 6184.8 7795.6 914.6 3025.4 5994.2 8139.4 7271.7 1749.5 3604.9 2514.9 4343.9 3286.4 1472.1 3536.8 469.7 3800.6 3802.7 4347.5 1296.1 7026.5 2779.8 4456.1 3786.3 3114.9 1444.3 1067.3 2281.7 3153 3119.3 3130.8 2316.6 5204.6 306.9 3626 1759.7 1673.1
5124 3162.2 2881 4373.8 3009.8 4923.1 3313.1 2480.6 5254.1 4432.1 4074.1 5395.7 6143 5529.4 1351.1 21776.2 17555.3 17649.7 25028.7 24206.3 24478.9 22440.7 19818.2 16220.2 2730.2 2269.3 3085.9 3333.4 3448 1686.1 1791.9 2124.6 3227.4 2116.4 943.7 1521.8 2843.5 1019.4 1206.1 3900.4 922 2266.5 1538.7 1406.8 3025.6 3269.9 10744.1 6023.6 3364.3 7049.5 1445.3 3371.3 6072.7 8794.1 6104.8 1810.1 3031.8 3640.3 4515.1 3916.2 1995.2 3089.1 1023.1 2979.2 4261.8 3390.4 1709.4 5947.6 3705.5 5407.7 3706.5 2759.6 1762.1 1991.7 2155 3952.1 4103 4259.2 3033.8 5428 2155.1 4626.8 2480.3 1937.2
5515.9 121.4 20.9 2145.7 1380.7 1783.4 2011.3 141.4 134.9 1446.5 3826.3 170.5 118.3 136.9 177.6 7034.9 11022.4 28557.6 5115 2434.2 17122.6 246.2 40493.5 410.9 225 31.4 4771.3 2225.8 1740.6 224.2 5335 1084.6 395.7 128.1 34.8 760.9 459.8 512.2 80.1 2182.3 1224.1 438.4 734 609.9 2119.6 272.4 550.1 1385.1 8451.6 783.2 365.7 2079.4 128.8 819.1 1326.6 317.6 678 334 445 16.9 38.2 49.2 124.3 31.4 822 174.3 106.3 305.6 579.6 130.6 45 2369.9 1756.4 185.9 7.6 1075.5 97.6 4280.5 50.4 622.6 417.7 1892.6 807.4 186.9
5934.2 1990.1 4110.8 3179.5 3417.1 845.6 1406.5 3633.4 2444 3883.9 3562.1 3255.4 1887.2 6757.2 1317.8 13447.6 6172 16928.4 36219.1 24624.9 17406.7 23370.3 9475.9 6478.4 1550 2040.1 1401.4 2395.7 1461.5 1445.4 2277.3 2361.6 755.3 879.4 326.3 412.5 1888.1 564.5 366.5 2704.1 730.7 1274.1 710.8 763 3323.8 1857.4 4372.3 2719.7 7836.9 9047.6 51 3365.1 3105.5 2692.5 4865.5 918.3 3105.8 519 4456.9 58.1 37.2 2.1 2850.2 5233 5248.6 4586.4 1049.2 1398.5 5169.8 4994.1 2777.1 3865.3 1690.2 1449.2 2370.2 238.4 136.4 3905.6 1190.6 4547.3 95.7 5902.3 2596.5 1429.7
3255.3 1965.8 2940 1440.4 3761.2 3291.8 2640.1 1905.6 4590.7 3757.4 4233.6 3386.1 4327.7 4388.9 1198.1 16554.3 10365.8 31970.8 19739.2 21899.4 23065.4 21185.8 20164.4 6722.4 2317.2 1449.5 2546 2324.6 2653.5 1283.5 2193.5 1949.7 2695.6 797.2 1227.8 1404.1 2144.1 675 484.5 2193.6 1480.3 1762.6 1248.9 1360.1 4793.9 2140.5 8644.1 4190.8 4822.5 8144.7 1866.9 3215 4617.5 6076.2 5907.2 1884.5 3014.3 1857.3 3196.7 2875.6 1367.1 2794.9 1357.1 2521.5 4015.8 3965.7 1229.5 5856.8 3223.1 4271.8 3314.6 3262.4 1581.7 1529.5 1931.7 2445.5 2869.2 3170.4 3064.4 3783.5 85.2 3022.4 1566.3 1046.7
4205.3 2943 1662.2 6172.1 1683.6 4128.4 4250.9 2164.3 3594.1 2293.9 4221.8 2974.6 5011.1 3184.3 1462.8 14390.2 19136 26908.8 12022.8 11292.6 14751.8 21034.3 30235.9 25861.4 3216.6 542.2 2263.4 2473.8 3655 1233.8 1400.7 1875.7 2710.6 964.7 1235.5 2735.5 2896.9 1605.9 1908 2733.7 2281.6 3208.7 992.3 1485.5 5097.4 2757.5 7483.5 4980.7 2012.4 4214.5 1024.2 2686.4 2704.4 5742.6 4804.8 6845.1 2518.1 5508.5 2552.9 3481.6 1813.8 2692.3 1690.4 3155.5 3277.9 2714.5 1039.7 5933.5 2471.1 6736.4 3245 7407.6 1952.8 1349.2 2138.9 2836 3842 4039.5 3559.3 2301 2445.1 3741.8 2149.9 2780.8
3208.3 2374.3 2501.1 2994.6 3164.3 3911.3 2440.7 2136.2 3871.7 3734.4 3636.8 3439.3 3945.5 4254.6 1403.7 16265 20849.8 25438.5 14336.1 17678.9 17687.8 19789.1 26094.5 23395.7 2208.3 1824.8 2367.5 2314 1840.1 881.3 1605 1290.8 2623.9 1597.3 1605.2 1987.1 2257.8 988.1 1623.4 3228.8 1647.1 1688.8 932.9 609.7 3402.3 1880.9 8840.5 4586.4 1392.7 4927.8 738.4 2334.5 4496.2 5279.6 4377 2824.9 2442.2 3012.2 3187.8 3832.1 1505.4 3477.9 1076 2479.1 2649.6 2925.9 1573.9 3715.7 2580.1 3949.3 3045.8 3797.8 1659.9 1389.9 1958.6 3609.3 3268.1 3089.7 2336.5 3205.6 1924.3 2971.4 1391.9 1775.1
3604.4 1539.1 613.5 1207.6 1839.2 6270 5520.3 33.4 8728 843.6 4135.7 5262.6 2697.1 5362.2 2943.3 22015.5 30617.4 2836.6 22222.3 4243.6 8352 24475.6 2287.5 24670 927.8 2224.3 5571 4369.4 2706 163.7 157.5 1820.4 4557.4 2424.8 556 4438.6 1551.4 482.7 534.9 2305.1 1335.7 278 792.4 410.6 2647 322.4 11013.6 1701.4 1381.1 2151.9 305.1 1851.9 1902.1 6318.2 5206.5 3943.1 1182.7 3820.1 3135.7 4024.2 918.2 1115.8 140.6 2509.3 3711.3 3607 2176 8357.7 3298.8 4673.3 5502.8 1337.4 2180.9 1572.9 5989.5 1121.5 3217 4022 5944.7 3295.4 719.6 3354.1 883.1 1131.4
3672.7 2382.9 2298.7 4811.5 2328.9 3831.2 3096.6 1520.5 4139.6 2116.1 3295.8 5008.5 5656.7 3818.2 1322.2 12393.6 23005.1 26402 22049.2 17546 26612 19476.1 13968.4 15671.3 3166.8 1590.4 3027.7 3029.9 2592.5 946 1490.1 762.9 3129.6 831.6 1341.8 2710.2 1970.5 513.8 1006.9 1550.4 1416 1203.9 1497.3 1330.9 5936.8 1667.8 8091.8 4475.1 3829.2 3468.6 1955.7 2933.2 2700.2 6374 5445.2 1834.5 2456.2 4254 1852.1 2309.1 988.2 2414.8 1067.1 2609.5 3698 2898.5 1428.1 6650.3 2909 2947.3 2875.5 1784.3 1326.8 1251.8 2396.6 2581.4 2891.1 3313.3 2780.2 2673.3 144.9 3080.8 2238.2 2007.3
58.5 68 14.7 20.2 38.6 82.1 128.1 10.7 228.1 46.1 32.7 7861 45.1 74.3 274.5 539.8 373.5 193.9 272 122 49649.1 595.7 138 707.5 30.2 69 196.2 392.3 81.5 15.9 11.7 60.1 5145.9 120.6 8.1 116.8 5336.8 41.5 50.7 63.5 50.9 50 4873 14.6 35.2 63.1 209.4 49.9 71.1 73.9 17.8 40.3 10912.8 74.7 85.3 6688.9 33 5558.3 80.4 61.2 20.8 20.2 22.2 836.3 51.2 79.8 61.1 151.2 59 13.6 124 113.4 62.8 29.9 195 57.6 41.3 52.3 39.3 76 13.9 126.1 101.9 994
2541.3 1290.5 454.6 792.8 1142.4 5458.4 4606.9 23.3 7015.7 759.7 1904.1 3590.3 1761.1 4171 3042.3 23345.6 29244.4 4959.3 20545.9 6597.1 9067.4 23159.3 2296.9 26499.5 868.2 2010.1 5026.6 5248.2 2585.8 155.7 126.5 1540.6 3646.4 2310.4 625.8 4962.8 1267 457.2 608.1 2140.3 1796.4 358.3 573.5 535.9 1809.6 283.3 9576.8 956.6 583.4 1886.3 296.2 1318.1 1858.2 5339.8 5295.4 3432 1186.7 3060.8 2560.6 3471.4 742.5 762.3 108.1 2299.4 3279.5 2786.5 1351.8 6488 2832.1 3059.9 5814.7 1847.3 1955.8 1289.2 4388.7 980.3 2209.9 3034.4 4481.9 3037.8 604.5 2971.9 611.9 938.7
2676.9 954.7 4002.6 3419.3 3835.3 5178.1 1212 857.9 4291.5 1338.5 4020.8 3358.1 3672.2 3922.1 1836.4 12058.5 15764.1 18837.6 9449.8 25246.5 18444.5 19211.1 27104.2 21149.4 1028.7 1330.3 579.6 1114.1 949 395.1 554.3 408.9 1434.5 692.8 436.6 806 1444.1 379.1 970.4 3294.2 1289.1 924 900.2 390.4 3134.8 2309.3 11030.5 2967.7 641.1 2878.7 813.1 1378.6 4088.5 6344.6 3554.3 1595.5 2510.4 2414.5 939.3 3661.4 1330.8 3965.9 241.2 1164.2 1756.3 3269.2 861.7 4177.8 1448 3363.6 3359.2 1446.2 516.8 408.9 1431.3 2865.7 4496.2 1983.1 1842.6 1517 741.3 1817.2 256.5 380.8
4047.1 2954.3 2666.3 3616.6 3386.6 5326.5 3791 2782.2 4580.3 3937.5 4318.3 4848.9 5289.4 5300.5 1881.9 20182.6 19869.1 20586.9 19824.1 19833.9 23213.8 22066.3 21681.3 20837.7 3528.8 2121.3 3442.8 3424.8 2172.3 1605.2 2048 2041 3157.3 1951.8 1941 2466.8 1648.1 1323.4 1638 3450.5 2097.4 1938.1 1879.7 1576.9 4784.5 2645.3 9355.7 5452.2 4034.1 5625.7 1652.1 2802.5 5630.8 7063.4 6223 2346.6 3117.6 3056.9 4581.8 4607 1725.4 3317.5 1076.7 3527.1 3529.9 3255.5 2038.8 5531 2909.8 5442.3 3967.6 3881.2 2043.3 1811 2601.3 4032 4116.7 3572.1 2815.6 4979.6 732.8 3394.3 2434.9 1903.6
1747.3 2241.1 3413.6 1835.7 3845.9 4778.3 2415.9 1782.4 5522.2 3945.7 3047.5 1600.7 1508.7 5623.9 999.2 19297.2 12534.8 27086.3 18418.5 19276.2 29345.6 16548.7 16346 10888.6 2020.9 1646.3 1858.3 1162.9 1897.3 797.7 1180.6 1420.3 1729.3 2296.5 811.5 740.8 1139.8 433.5 857 1866.7 966.5 1675.8 1743.1 800.3 2893.6 1784.2 9827.9 2550.8 5720.3 2284.7 992.4 1569.4 4193.4 6626.6 3932.3 1595.5 2036.8 1368 946.4 3350.7 569.8 1490.2 931.4 4042.4 5730.3 5875.6 832.3 5234.9 5103.8 4236 3268 7581.5 2981.9 2241.8 5025.1 3762.3 4128.3 3943 2611.3 1379.8 2053.5 2625.1 1303 563.1
4085.1 2395.3 3415.1 2195.4 3044.2 2050.4 1919.5 1508 3504.6 2037.2 2961.7 2309.5 2118.8 3834.8 1503.5 15355.7 17559.5 28923.1 18858.4 19506.5 19144.8 21765 22959.8 11274.5 1691.4 2011.8 2064.4 1824.2 1699.2 800.5 996.9 1013.3 2111.7 1374 1021.1 1724 1677.7 942 686 2950.1 1430.4 1398.4 1096.7 589.6 2120.2 2089.3 5690.1 2961.9 3605.3 3192.4 941.4 2716.5 5253.1 4119.6 4634.6 1771.5 2500.5 2165.2 1718.4 3434.2 1241.2 2850.5 924.1 3217.2 4135.2 3279.5 983.2 4517.9 3461.9 3420.9 4009.3 3148.9 1631.3 1851.9 2703.8 2231.6 2358.2 3120.6 2072.5 2482.5 460 2723.7 856.4 1120.1
2603.1 2996.5 53.8 2411.3 1281.1 119.7 1719.3 422.6 2802.9 3988 2345.2 2443.1 2362.9 4443.2 311.5 10239.8 11047.2 9682.6 1151.3 8825.4 18997.1 26794.8 30363.4 27992.8 3414.9 1777 816.7 1823.6 1947.7 559.8 1457.3 1218.9 1729.3 772.3 1571.5 1739.8 1462.2 1030.1 2190.6 2312.6 1733.2 1439.1 1373.5 1131.9 5488 2325.4 4116.1 1476.3 628.2 6889.6 1126.7 2520.2 1589.7 362.8 2335.9 1258.4 1003.5 1472.1 2771.8 169.2 597.5 746.1 697 2151.9 429.3 208.6 902.3 3382.1 342.7 2727.8 3155.4 4015.7 907.5 898.5 277.2 112.9 132.4 283.5 573.1 3399.9 91.2 1110.6 1680.7 640.6
2951.5 2775.3 2085.2 3511 2451.2 3678.5 1854.9 951 3838.7 2408.1 3569.6 3861.8 3055.9 5235 594.4 14130.6 17008.3 23144.7 18187.2 15341.4 19727.2 26423.6 24286 15007.4 3976.8 1672 2042.2 3104.3 2868.8 746.8 2123.3 1084.1 2404.1 1543.8 1643.6 1753.2 1797.8 694.5 855.7 3456.1 1376 1378.8 831.7 1252.3 6093.6 3124 8123 3482.3 4174.3 8351.6 1103.9 3940 5389.9 7335.2 5076.6 1365.3 2203.4 2468.9 3233.9 4109.1 705.8 2714.3 383 2107.5 3681.2 2631.7 646.7 4527.4 3023.7 3908 3630.6 4814.7 787.8 990.6 1674.6 4648 4613.4 2885.1 3597.6 4720 314.3 3791.6 1051.6 842.8
2991.9 1527.6 2963 3706.8 3900.3 4410.4 2696.4 1157.5 4939.3 2668.6 5187.6 3636.1 3289.4 4818.9 1352.9 22469.2 14826.2 14849 22373.4 24682.8 19290.6 24161.1 14195.8 17407.2 2348.5 1090.3 1948.7 2194.7 1984.9 1136.3 998.3 1912.7 3219 1246 744.5 1144.8 2299.2 833.8 883.9 2359.6 1328.3 1265.6 1027.2 562.1 2183.9 1366.5 10128 4541.4 2663.4 5756.9 897.8 3151.7 3758.8 7066.6 5366.8 2371.6 3185 2855.1 2415 3805.2 1576.6 2624.4 736.4 3350.1 3679.7 3906.3 1322.8 4892.5 3384 5266.2 4373.5 3365.6 1587.4 1382.7 2093.6 3431.8 3836.3 3915.6 2808.5 3208.4 1668.6 3410.6 1043.6 1458.8
