"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72"
2753.5 3347 -1159 10066 -766 1609 3548 3322 4166 1973 693 7095 2150 2264 4381 6793 2905 9455 8241 1512 189 1453 1002 2445 6148 505 2595 147 -583 3851 -539 3741 -680 5431 -2678 -1143 -1266 -5741 -677 -2689 -2816 -2462 -2160 -2342 10429 -3891 -3910 -3286 3718 -3577 -4766 -4242 -4809 -1093 -274 -548 -323 -1389 1718 353 74 4925 1174 3713 4220 -812 -2582 -5812 -737 -6230 -2474 -4071
1050.6 1315 35 446 264 1403 30 1029 -96 756 1715 598 1493 -125 474 356 1098 -46 556 1141 3065 313 581 -390 5210 240 5803 578 -81 1063 1238 1921 2643 -135 2068 230 2067 868 8665 22614 631 659 -521 624 816 772 1087 1374 20792 4788 -91 2093 2700 -372 417 771 221 7985 85 1327 726 154 1758 27 1255 3040 1998 707 -272 2021 1503 376
12337.3 11027 15198 12516 5181 6003 5886 8272 5155 11042 10534 6719 6107 13008 7344 7807 20027 9334 4981 8112 10985 11780 8327 8792 16735 4813 4295 6294 8493 10411 6840 5815 8441 6671 13898 12708 11265 12913 9741 8221 14428 7161 12293 9937 12131 10159 10260 17427 19345 10708 6988 6691 9778 12644 12305 11014 13241 11347 11247 5489 8151 12246 7850 12719 6617 15114 21348 13578 5895 7166 4097 12576
101.8 123 67 167 189 134 90 183 62 462 384 214 248 157 266 9 241 81 105 94 2745 136 4813 898 17382 3439 2574 2880 1544 17125 3644 4250 11239 9918 5428 5516 5025 2043 830 419 329 362 295 4563 3122 516 403 501 230 613 1328 508 917 4346 1273 7333 732 93 106 127 -70 6646 4793 14414 454 3909 966 537 203 579 2576 587
2899.8 6498 2990 10664 2257 4618 3083 4950 3750 8881 5008 7316 4758 9130 4883 10783 10338 9553 8732 3181 6614 27480 4627 2132 9260 4184 2870 5162 3067 7488 3159 5662 6943 9397 2754 5078 7536 3374 1976 3474 4698 1076 2011 3557 7248 2942 2124 3650 4805 3442 1523 1140 1936 3805 1955 1777 1824 1910 4623 2048 2032 5634 4869 9456 2910 2071 2304 2000 3392 2510 1608 1696
10812.9 10941 5421 9305 11714 8989 11721 8350 4335 7989 11750 10223 13552 6262 8171 4001 12958 7441 15004 13327 4249 5246 7634 6279 3440 3380 7419 4309 2435 8070 5097 7236 8654 3077 12338 6144 12358 8464 12982 18060 10676 15348 9453 9270 2442 7003 5613 3548 11011 12441 17064 14671 10276 13299 13559 15506 12013 10447 9891 8946 9725 13664 14254 10971 8534 13270 12134 7881 6959 5469 5083 5917
13664.6 3568 2414 5103 3147 13788 4789 4947 4469 1748 6469 12462 4270 8185 2322 1344 3887 8876 16772 3868 3042 4056 5490 1369 1152 2729 11347 7175 1646 5476 4000 4773 2635 1576 5204 1332 3280 1440 1039 533 1299 590 212 5917 1280 5191 3816 -22 1462 2112 3977 1981 2912 850 3695 5768 3164 6706 2716 7729 16288 4187 3324 12291 1789 2474 1112 3252 1973 2990 2767 10067
10656.1 12706 13177 11165 8284 8918 9599 14804 7306 9365 12780 11739 9633 9719 9554 16109 6279 8833 8266 7814 5222 2525 6578 7585 7379 6928 7393 4449 2807 14231 2973 10317 7510 14145 6807 4060 7986 4304 1713 13085 2916 6443 4604 3767 11004 2981 7151 2559 3987 3930 1533 7510 3442 5209 3244 4240 4862 7514 9131 9221 4470 12864 12836 13386 12805 3457 4073 2987 6564 3181 3326 3538
13908 19523 14486 17635 11394 15462 12494 17206 15372 22060 18421 17011 14037 18550 18026 21205 22366 17938 16340 20618 22366 19150 23196 12850 21727 20664 16229 16101 20830 18087 18821 16368 20619 19803 20246 21116 18994 24372 9503 18888 18933 21780 20560 18886 22066 23781 25425 17102 22245 24215 12593 18854 19773 25937 23998 24329 13192 22310 14824 10239 19161 18168 14860 18550 17059 19021 23102 21833 16337 14750 21000 11380
650.3 3219 4378 7567 862 4928 5201 4509 1159 18923 17606 1974 6229 10026 550 2103 4185 3698 7494 13039 190 339 190 25 466 466 106 984 305 1096 66 122 266 1753 41 332 1333 745 118 1540 304 2508 1091 190 270 1171 3106 200 407 1196 451 2185 1098 1005 1037 774 266 10644 1144 2271 865 834 661 1102 666 412 390 381 231 1027 1031 780
283.1 -188 196 -768 595 -950 -631 -731 -1343 66 -1607 -113 1528 -1802 -856 -1007 2112 -673 -939 989 1789 1995 2090 808 -487 378 1520 -101 -370 -1495 212 -361 -374 -1331 2371 -660 1057 10026 1242 1143 2899 5516 4921 3241 -104 1959 -1561 -1873 3213 18057 3657 3729 490 10592 5200 8438 13591 619 -725 130 230 -852 680 151 786 8022 3771 5298 10193 5466 2358 4586
15335 17744 8719 9371 10121 11489 10227 15441 11568 16719 13504 8386 9559 16951 18741 18053 17490 13842 13454 16335 12227 5335 14608 9587 15437 7005 11067 7523 5173 14179 3436 13485 12058 7624 13321 12129 11987 9617 7670 12479 8522 6082 9543 10374 5619 9842 8352 17285 10010 9616 7241 7190 13667 11756 6904 12939 9215 8320 14018 9470 1768 13851 11529 15037 8014 9479 14888 9924 9232 8085 8473 4775
5796.2 10160 4353 4217 6085 6109 11406 8903 15133 8465 15280 6441 5167 19186 13827 6211 6185 7219 12534 9074 3106 1190 3526 7349 4703 1591 3370 3719 3026 10339 1441 8378 5872 7679 5421 3738 4132 5510 2192 6069 3831 4181 4399 3480 1236 4242 6267 5670 5110 5482 6148 7209 5651 8350 3098 5509 4368 5625 7885 5677 1981 19229 4109 3551 1830 4291 3592 4761 2909 3725 3873 4355
10601.6 13207 2079 7135 10788 14025 7514 12584 7886 15126 12571 6784 7668 9504 10594 10842 15915 14297 9891 7955 12381 8077 11093 8161 8474 6490 6328 11935 3543 11980 16944 9754 11163 4286 14869 6357 19255 5597 7745 6666 7940 4078 6296 9683 6517 7586 5612 7593 9516 4892 5676 3954 5944 4820 4867 7652 6671 11211 6538 6500 15187 8244 9680 12205 18344 5769 3910 5407 8682 6389 6644 3525
475.2 623 587 296 1846 1112 1113 18963 2288 2024 1137 2403 9272 1581 1046 1364 481 584 5282 1430 1125 404 973 857 2661 507 1215 993 1675 1624 1042 2181 1208 1796 1518 497 952 10235 817 2872 1756 1921 1243 1640 837 7760 1527 1321 4048 2771 1526 11494 1561 10805 336 1320 1585 10783 836 807 198 3346 891 1362 767 13911 2302 13428 571 1286 1068 1711
7781.3 14981 4375 10901 7458 8554 8533 8804 7649 14866 10561 11600 8607 12038 10686 21450 12871 11563 12814 8356 9619 8469 11154 5531 8925 7431 7197 8758 4084 15176 4367 12635 13382 10375 4197 7833 14059 2763 3266 7394 6794 3423 9292 12268 16284 7131 9898 10968 6977 4641 3744 5692 11015 4966 7488 10731 10410 6545 8847 6609 3429 9813 12150 15638 9124 4607 5403 3334 10047 4958 6803 3454
5139.8 8744 2725 8637 8514 9163 8725 9603 7519 13497 10126 6899 8824 12193 9215 9724 10124 9650 11086 10436 6530 6071 8534 8143 10188 4366 8043 8121 3874 14584 2452 8124 12948 9195 11054 9058 16038 6624 17571 12182 11606 6848 8996 13290 21693 11733 13354 4700 12433 7844 11548 6643 15478 9722 7987 15218 15596 5063 7921 5135 2714 15075 14641 14938 14137 7841 11843 5515 13543 9661 11136 9904
12957 13139 12011 14581 6844 6796 7646 7141 9594 11729 13143 7691 5134 14709 10378 14347 11786 12302 7707 5550 8914 4689 9427 7170 20009 5831 5606 8005 3706 11107 5565 11936 9313 15456 11707 8492 10777 4760 2864 7082 4822 3747 8980 4684 7554 5645 6119 7921 7588 6327 2975 2901 6587 5514 5548 6556 3819 11640 9862 5993 7790 12744 6227 13439 5823 4977 4912 3405 3073 2777 2426 4552
8008.3 11259 1275 8385 6513 13872 10038 10000 5951 9363 9265 7911 8932 6688 12203 4598 12565 5766 9384 6085 14589 13794 12478 10744 5804 6791 9439 6291 1375 7758 11219 10659 11411 3906 15248 12403 16105 8206 11963 7944 15683 3969 17995 12375 3529 10227 10581 12546 11371 10376 13216 4740 17590 7828 13375 10165 11767 7871 11064 9611 6537 11713 14402 8348 17428 7213 11727 5164 8230 7266 15517 9198
21899.3 20601 33381 21429 24234 25484 24618 25158 28344 25255 23022 26690 28983 21974 22798 24039 20317 26143 26816 26440 27804 29363 25913 28149 26011 34296 29352 27192 37327 25007 37443 25490 25298 28370 25076 27067 24382 27240 29500 27238 28018 34413 25314 23936 24598 24592 27773 29652 23540 28113 30679 32174 28145 29351 27921 24830 26231 23890 25492 27817 27750 22164 24485 20630 29871 28908 24110 30844 30318 31487 35672 25347
11256.5 12628 21399 7869 14894 11647 12549 15322 15580 16085 9053 13207 17902 6933 11684 13376 13704 14534 14903 11456 17915 14245 14470 15362 11471 18722 18566 13998 23408 13048 20391 13037 14108 4852 13890 16514 14647 14126 21774 12284 18476 21923 17830 15516 8340 11404 16119 20296 11779 11648 16472 17827 16713 17072 17760 10612 17857 12811 14409 15110 17706 9348 11502 11983 16362 16863 13569 19060 18161 13547 20394 20001
1709.1 2994 9315 9174 3367 743 310 1302 96 5816 1178 3883 3973 43 294 3754 8035 4432 3461 1045 2992 4687 2587 7527 4251 1029 1598 4139 1995 3665 5967 611 229 2529 17996 748 -19 10573 13925 5266 1503 2212 149 7506 6629 4288 3080 462 7031 6790 1672 2312 990 5858 7910 7269 2603 11286 1843 254 5300 15101 2212 5221 2417 2103 295 1538 3741 2886 709 2055
8280.1 12104 1257 4307 2025 7357 14592 13382 1763 3311 19587 990 290 4491 1037 3825 522 1358 5219 722 566 292 1089 818 141 398 546 431 102 482 128 1139 522 1197 200 305 1089 -85 -25 314 459 100 -116 -6 474 79 109 68 41 -78 -141 54 -7 -93 -61 6 164 64 2414 4631 5191 1288 348 857 116 -86 36 -40 110 84 209 -34
5097.7 5897 2258 12454 2992 7784 4405 4368 1247 5244 6601 7171 4432 2557 2888 11920 6477 9489 9861 555 7320 4903 9421 1911 14719 5387 1731 4968 2073 5769 1699 7058 4711 7035 3398 3947 467 271 1279 335 387 724 5769 936 3853 127 3479 4043 569 1382 30 1656 3691 853 3235 805 166 13198 1206 4124 3923 8786 3708 13940 74 158 251 54 917 45 0 831
-607.5 67 -1599 2194 2137 2583 -358 1392 -445 6287 96 1798 8714 -281 -399 -8 1235 1827 4020 1053 7332 2143 4415 9592 2396 1264 5041 2313 275 7129 3443 3401 6557 723 1379 7633 15092 4411 10261 17621 2664 3890 -30 8549 7539 735 1200 2269 9590 542 1546 4035 3037 2993 769 308 817 1412 2034 1036 -212 2812 11708 3012 4484 2171 2871 1155 1378 1561 2020 309
988.3 1876 533 1112 3006 3218 2078 5972 2619 3002 2032 9391 6944 2097 1142 600 1590 797 4749 1411 2613 1444 2633 1558 2476 630 2190 1302 5191 3358 6038 3827 986 1579 4060 1854 3853 15252 3758 7715 3517 5717 3134 6267 324 7579 2261 1895 6908 10271 7974 5261 3369 16634 1695 6791 5875 5563 1995 1392 391 6733 1703 1838 2544 15576 7485 15884 2667 2735 2242 3249
4950.5 8112 13982 7702 6703 8225 12850 11271 9333 5862 11837 3634 4678 12745 6029 8352 10522 1370 7873 4618 866 746 1179 431 3186 1461 1130 1118 1095 3843 282 3483 1562 7433 1601 1316 1275 836 257 756 125 1078 1706 304 986 380 1711 1687 929 1659 597 425 626 1581 614 509 917 4001 7031 7234 2364 3860 1900 469 574 911 1581 877 877 689 588 538
5588 5141 2625 1556 14479 5426 5723 6188 2800 4543 4365 1686 8976 2768 9193 754 18556 1155 3841 15028 6872 7668 13687 7295 730 3325 7669 2980 574 3200 1553 10091 8089 746 11483 6783 10164 6260 3674 9548 4276 7426 8050 4866 439 4318 5828 8948 4916 9463 5779 9487 9378 6903 7961 12094 6457 4908 5093 11532 1694 6806 8333 4664 5804 9325 9162 8174 8676 4911 6526 4859
4185 12177 2901 14078 5029 9762 5807 13989 2723 11561 9702 13007 13264 4804 2293 8593 11393 8895 12091 4946 9231 6309 10375 6671 12220 8291 7911 8485 3441 19522 5398 5162 10693 12372 12320 5035 16320 8656 6030 6351 6893 3928 5066 10674 10371 12145 8504 4727 9418 5744 5342 5716 8603 6531 7520 8896 7795 7481 3620 4036 7232 14279 11592 17305 10450 10089 4854 9932 10091 4401 7923 4402
11368.3 18205 9917 11296 12855 16634 14052 9715 10937 21690 17984 8318 9662 14929 15014 13876 22289 14195 10453 13059 15610 10982 16924 9441 12208 9062 10653 8906 9272 10631 6156 12456 13001 5300 19030 12968 20826 13451 6681 12230 8285 9683 12525 13942 6782 11585 10676 13783 14839 12194 7918 7526 9845 12692 12740 12191 10078 18327 13250 10814 15283 9980 13709 16261 12588 10573 15365 11571 18973 10671 10838 5466
4470.6 6205 928 6769 10699 4440 10250 10485 4917 6243 14000 5973 4789 5338 6416 10071 1056 2188 19372 683 5349 254 1986 1422 392 4493 3090 490 752 1866 1093 2849 1695 2645 669 2007 1199 186 -70 402 479 103 372 108 1558 318 551 2134 534 559 -773 623 451 1560 134 590 513 6501 3640 6876 1186 4555 1762 3840 1505 450 408 582 1125 559 1387 476
12060.2 12093 9078 9191 17583 13764 13852 10396 8492 8513 14461 9059 17035 10839 12739 4763 11660 11708 14793 13731 7513 7895 11373 10903 4041 6724 15162 8013 4297 11530 6916 10790 10563 1102 8932 12927 11365 9735 19227 16388 14968 18152 13116 12116 4830 11380 8012 7387 13196 12938 17525 17113 11398 12986 15876 13779 13742 12344 12758 16774 8204 13507 15102 11389 7829 12513 13540 9081 14198 8885 7254 11323
17620.9 19278 20884 18896 22591 21431 20345 24011 19885 21304 18777 19039 22893 18690 21019 20049 19030 21194 20269 21090 24234 20542 22902 23396 21999 23398 21262 18677 7517 20110 28955 17143 21488 13676 20400 19840 23682 25865 17164 24964 27306 26438 26422 22272 12492 24616 22818 24930 24399 24507 17078 18249 24116 24835 24760 22441 20086 21244 20501 20427 22710 20356 21866 19247 30446 23353 21118 23799 22447 23983 27230 14345
491.8 868 237 351 264 917 1200 1409 615 124 -36 38 543 837 859 343 1365 1180 321 365 387 294 212 1047 521 156 414 958 64 5392 360 1534 824 712 844 295 10309 1296 9553 3607 3162 640 2691 4027 2175 2086 2157 -151 2170 2233 10685 3439 6499 3846 4391 9692 13433 430 725 999 -54 1150 8360 704 13230 10576 2766 2251 14473 7859 4571 66
8173 8393 1175 3926 12129 3284 3109 3766 2182 3757 3724 7037 14070 3039 4229 9805 4241 4077 14912 10813 2485 2452 4893 5962 1645 2276 4753 1092 708 4314 1188 1994 2297 3434 2135 1634 6119 1412 1008 6023 1170 1576 11449 3323 5279 2046 3128 1288 4054 2643 783 2310 1835 19782 5031 4702 2850 2394 4486 3522 1709 3623 7186 6811 1826 9552 3265 2671 3423 1588 2731 812
3339.9 7673 1859 13632 12129 6062 3550 5698 3129 20085 6938 10644 8797 6238 3264 11875 4262 4641 9424 7956 4685 6991 4796 4154 3624 4051 4201 3597 1379 16662 4324 4852 5806 6035 4350 4966 6271 5349 2597 4303 2111 2459 8089 3914 3156 3151 9198 3738 3954 3767 1126 2071 4454 2765 5174 7097 1071 9365 4321 3338 3996 13324 6211 9328 2291 2697 4182 2724 3446 1290 2463 1019
1304.3 1058 647 2634 455 1135 1054 2159 1030 580 3621 632 2784 792 759 272 505 442 1276 678 663 917 632 2775 1197 465 1004 1991 610 11395 858 3533 1581 3961 1036 645 11987 1173 8974 2797 5084 1001 1220 3090 5874 2454 1153 1145 3577 1168 6212 1514 1233 2294 619 5222 5580 542 5171 2712 516 6793 15271 499 19798 1789 1568 388 11087 1837 2214 654
12018.3 12795 5861 13729 8238 12330 7799 9952 13068 9611 11953 7456 7131 15244 13822 14348 10973 13226 13593 4894 10073 8595 11637 8857 9370 9472 11722 11875 8407 14651 15759 15626 12378 15140 11541 12021 14421 9392 8070 9863 6453 2296 1952 12214 18380 9713 6670 3671 12012 6269 3818 2329 12424 5414 7278 8894 12721 8435 8802 8584 13408 10822 7090 12385 14044 5900 5963 4093 8305 7451 10459 4252
4599.8 12249 1589 11459 7981 7213 7839 8447 11132 8936 8741 8802 5777 12491 12246 14741 8976 12280 13949 8213 4814 4446 6138 5119 5758 5479 5042 8234 5927 7003 2091 10457 9468 8230 4205 11548 11949 3033 2312 3007 2815 1805 2596 2655 6551 2375 3140 2884 3467 3698 1239 3277 5410 3344 2433 3639 4415 6059 5969 4870 2524 7397 9519 13479 2348 2624 2505 1631 2474 2001 2679 2336
3091.6 4665 2289 3769 2865 3176 3447 3143 2743 3590 4405 2432 3108 4525 3095 6272 2297 2410 3389 2887 3287 1734 3787 2545 2236 3126 2644 2700 855 13307 1709 3444 4704 5330 2830 3438 18927 1347 1072 2247 704 522 2197 13269 20950 2760 4035 2599 1732 1562 11263 1221 1323 2046 2526 4247 5591 2889 3140 2271 1398 4780 3127 5641 3726 3051 2448 969 1236 495 1368 564
1171.4 1414 2482 4234 3496 3499 1918 5930 1683 2760 6834 1873 4319 685 2684 5423 6551 10716 3552 147 2419 11643 2464 3044 12980 1797 607 10074 5979 6075 2214 2850 6681 12651 6605 1729 1632 1018 962 3231 1963 554 2400 792 5779 631 679 712 2172 2383 753 678 1447 955 1277 820 127 12522 1160 1408 640 16026 668 10781 879 3063 771 1544 581 1161 1762 289
13008.8 18048 14792 19013 10604 18488 13155 15896 12888 20791 19323 19416 14793 18448 17979 19533 19991 14247 14551 15245 19584 14638 18463 14192 20260 16131 13067 12256 11138 19986 15034 13572 18630 15593 18766 14898 18538 11329 5514 18277 14354 19294 15865 16794 7102 17761 19838 10990 20255 16224 13778 7620 10230 15804 16577 18102 12940 19132 15221 12620 19424 18440 16260 17833 9963 13225 11197 12515 10669 7809 17266 10400
5411.8 8615 2535 12149 8558 7406 10777 15317 9136 8768 12719 8379 9396 19440 11214 16581 6118 8080 12738 8589 4616 3744 8415 6603 5389 3392 9004 3909 2448 10321 771 8685 8527 7027 5631 7495 5543 6261 3274 4080 2903 3653 5074 5521 6877 4980 6319 8402 5707 8238 5423 5055 5526 6200 6059 10035 6638 3293 8244 6246 682 13216 9362 16492 4450 6755 6607 9111 3846 4190 3936 3804
7698.1 2202 1056 1824 454 4768 63 546 1454 -228 1771 3892 275 2443 350 579 2779 8919 705 -146 599 5986 5200 144 660 1097 10009 9082 918 1274 3644 1896 82 1299 3039 -292 -152 30 -128 -552 181 85 27 2942 3162 -292 -960 -614 148 1082 785 89 -13 -828 -178 -98 -302 9908 361 1596 20086 731 -412 12769 553 -803 162 709 -173 1174 489 6686
10389.4 1917 2881 1356 483 1574 11078 2742 406 276 6145 322 309 565 659 547 1542 386 -284 129 653 2688 2265 5423 6339 1042 1107 8851 6529 17397 -212 2278 1810 5248 3196 4244 3970 2445 3010 1232 265 1081 2653 2761 1899 2135 602 233 5678 1154 3125 720 2037 2140 4317 12058 6669 6175 3836 803 322 16326 5720 5689 1952 696 7228 2354 4764 331 -346 200
8700.3 14401 3100 8470 8707 9391 5941 7136 6808 10536 9634 6368 6093 13729 8891 16132 9569 10115 7769 6755 12314 5038 10616 6356 5899 9087 7364 10111 6961 13749 10994 10479 12481 9772 10247 9889 17859 3249 3683 8009 7311 2436 5788 11336 20228 8363 9517 8075 5299 5893 2462 3505 6958 2955 7111 6844 6178 7978 7245 7176 10516 8530 6734 14062 10914 4441 3711 3419 6446 3875 4764 2115
8666.2 50 10412 0 2250 3742 75 -14 9 83 8086 25 19 4 -102 8355 6692 6879 3452 -7 -6 12160 3427 4693 7 1786 2033 4663 3667 41 78 3036 -69 9147 7239 -62 18 15 2735 5485 -107 -77 -116 3745 9559 -5 -89 49 -145 -102 2653 -103 -192 -180 5175 5150 6030 6904 -36 2921 7511 -1 8104 14483 2488 42 42 4842 -30 5366 -53 -7
4066.4 3012 914 3920 1201 3026 1349 2034 1266 4365 3123 2546 2258 1894 2122 1255 3754 3598 2982 2609 2284 3216 2475 3128 9936 1804 3835 3325 909 13287 2943 2150 7237 1959 4699 1758 10027 4743 16592 10171 6492 2005 3344 11431 9312 6424 5356 717 13580 1129 9489 1541 4698 3077 9404 10119 8896 2712 1529 1708 1745 8785 4730 6869 9985 4717 12067 3094 3767 4973 2175 3513
760.8 1677 1008 3018 1306 1105 956 3289 1606 2096 2571 1316 10161 1225 1397 16103 1118 7962 1388 2435 9748 539 5727 9390 583 10675 3760 3547 3012 2263 12719 6494 5871 1792 2195 7940 1022 1743 946 2658 1039 4248 1394 1309 304 850 2083 16602 1294 1495 1027 3798 1174 2180 658 1817 1790 5710 7726 2045 75 3029 7216 6888 143 1208 2068 1143 1228 1590 995 1275
5211.9 6532 2719 5884 5323 5252 5562 7793 6197 7487 8220 7745 8919 12182 4818 10844 4392 4141 12255 6821 5155 2847 14631 6821 5492 6408 5144 7285 6949 12442 1256 13099 6799 10313 4226 9437 3566 2267 320 4582 1847 3534 3653 552 4097 2420 8155 2378 2950 2176 554 4628 2241 3376 3798 3058 1656 7269 5933 4013 1322 16587 5732 13630 2074 1523 4689 2693 2264 1524 2618 1837
793.4 1341 1015 -69 3328 338 552 640 143 317 941 940 11581 449 5 342 600 258 6429 2157 426 6548 342 1255 101 76 490 -3 231 475 595 422 21 -85 55 750 628 205 -116 721 -260 339 833 527 -45 538 879 590 503 247 -26 353 471 17489 11584 314 10686 478 967 1279 962 -160 52 354 325 17181 390 2946 998 210 863 962
11457.6 17028 8515 11502 12215 13284 10955 15376 9735 20319 19308 8882 10830 16632 13911 18294 21336 16813 10244 14693 20178 8982 18209 13212 19962 18134 13009 15886 10444 17270 8924 13672 18536 14945 18233 15140 18749 15185 6336 12404 8929 10702 12169 15006 16918 14248 15475 16302 15548 14951 7168 10045 13971 12722 11122 13654 10377 19082 10794 8326 9320 15961 14304 18468 17496 12885 12817 11959 10450 13245 11748 9555
18139.7 18813 19693 16368 21823 18895 20019 18336 13595 19933 18751 14783 12552 19287 21689 20162 20036 19546 17869 20527 22849 22683 22640 19702 21475 19358 19196 19709 12081 21998 8376 22767 23095 22263 21832 20761 20792 25875 16256 20214 25704 21984 25632 25058 21988 22899 23334 22496 25601 23138 25171 19925 21560 23972 19976 24916 26726 21395 13907 15698 15608 20206 20697 19919 22901 23003 25767 27608 17371 20097 22713 19162
10089 15751 8993 10982 9274 11007 8890 15035 7996 15692 14107 8605 8313 8803 8570 17980 18075 15243 12038 9815 11377 9291 12600 8489 13993 8736 7525 7445 8793 12186 11558 6326 11873 11985 15455 7600 9703 8606 6561 12488 8334 11325 3054 8441 17085 8594 7597 3517 10849 10843 4618 8404 8356 10485 9763 10264 8710 15030 7469 6528 14633 10144 10402 16801 20872 9505 8891 6179 7738 5250 8822 3501
10160.4 8632 3846 3794 3715 10102 12100 5954 2269 4227 11519 2577 11699 1907 119 6771 5702 4191 8473 5728 1022 6 1462 2035 1514 1074 10 2627 2922 5513 1088 254 1701 6609 2318 -370 -18 455 83 3133 -111 1403 -771 -351 223 36 -677 660 341 468 215 1306 -319 4068 496 259 -219 14275 1562 5298 5080 8629 2710 5773 377 2605 -357 659 52 -95 -5 918
138.4 296 40 284 292 78 477 583 61 222 338 380 2342 72 -186 160 1 141 1256 310 77 2210 212 -53 -10 146 698 4678 22044 16966 410 478 456 6462 220 11 766 367 577 18 100 -43 120 1143 0 2718 904 -1 3594 805 4702 56 152 145 271 -183 69 11027 178 374 79 375 2229 2473 -95 89 103 461 773 3901 1577 4455
