"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58"
1.992378 4.79639 7.445992 3.722903 1.297652 9.645627 5.779085 3.975979 6.495615 3.624728 1.996296 14.26216 6.228378 1.769485 3.577784 3.118905 5.006358 11.07983 2.182677 17.08475 10.03117 6.140224 12.69036 5.004383 11.62767 6.365109 4.817829 6.550683 5.821175 5.341699 10.22338 5.808195 3.665776 8.044363 4.737728 5.244956 6.653296 3.09055 4.237118 7.217685 9.986571 8.287786 1.555227 6.649571 3.258991 2.620522 5.627417 3.032811 8.916744 7.209651 14.5789 6.208218 14.29116 19.67599 3.356402 7.748993 7.715425 6.789917
2.846877 2.834711 6.06062 2.443844 1.488126 6.107228 3.092275 0.950946 3.930955 0.609734 0.910891 14.39042 3.745059 1.455191 1.530627 0.742908 17.18422 11.00032 1.09307 15.9113 4.215735 3.119303 8.746493 2.507846 7.889499 6.829497 4.188746 2.404255 8.350962 4.042997 6.22893 3.550727 5.580114 3.704604 3.769578 3.228889 5.104669 1.287799 6.778136 10.97262 3.630568 3.577784 2.280212 6.051816 3.451016 3.587015 4.355361 6.362223 14.0653 7.995371 13.96494 4.665083 9.800085 4.674704 4.318556 8.166885 7.185228 6.883325
5.289654 3.529071 4.853838 4.97879 3.193163 13.0045 5.748656 2.802367 5.070046 3.92857 2.144394 8.0999 5.989302 3.477906 3.319032 2.284137 5.462542 16.86818 3.219957 18.0194 5.819463 4.356478 9.365274 5.777184 8.492983 5.677698 4.291727 5.206358 13.49982 5.049846 9.667723 7.749192 5.108914 5.996668 5.3416 4.759528 6.724957 3.063567 4.104278 4.91151 6.874741 4.546147 1.438979 9.533941 1.956201 3.516872 5.0979 9.197908 13.74935 5.988069 17.27904 3.930937 8.706223 10.5537 9.046947 6.795508 7.755385 14.78948
2.660507 10.28518 5.18537 5.330637 1.16607 4.674428 3.02964 3.99309 3.661403 2.976245 0.790398 14.36251 13.63229 1.15036 2.013799 0.767106 5.978676 3.421478 1.022048 6.981408 2.075724 4.292633 4.739649 1.1218 8.569625 7.49729 9.099483 5.806011 14.4621 9.118444 3.758755 3.148757 3.332749 6.394687 5.084814 3.552843 4.33558 10.86691 8.523354 9.290732 6.449811 8.567175 1.974424 2.080362 1.99001 4.241101 5.271025 4.188014 2.111907 15.01512 5.933954 4.694587 5.784241 4.968336 11.2829 7.838311 11.50979 15.60988
3.175109 4.903522 11.19717 5.759082 1.46411 15.74367 4.518919 6.703039 6.906845 6.434843 2.1522 5.440134 7.064634 2.785957 3.406512 3.516024 9.711867 8.988181 1.269062 15.49137 6.718796 6.83251 13.13434 2.265132 11.46864 9.523149 7.034801 5.120525 5.306675 9.991417 3.475418 7.237285 7.326236 3.224879 4.656525 3.777454 7.741227 3.924382 9.073136 9.20704 13.44251 16.4782 2.529978 5.65349 3.542605 2.530005 2.923386 7.423904 5.189047 10.31068 8.911938 7.226517 17.46653 6.004752 2.711675 9.961959 9.051483 6.395152
1.175403 5.230249 3.424224 2.531292 2.340105 9.009848 4.370459 1.95763 4.777588 1.661703 1.208591 26.36198 1.72404 1.032502 1.300713 1.937273 3.462549 8.347294 1.001796 9.043747 14.53574 4.109656 2.179342 1.558733 5.09487 7.761204 3.046302 6.452734 3.412363 2.504574 2.266726 4.266583 3.741309 8.122624 1.597139 6.726471 3.803376 3.139607 5.715508 2.543764 3.762528 4.832768 4.49343 4.653618 2.597254 2.86114 2.325684 1.521842 1.954181 1.835233 3.456787 1.707283 5.012321 1.787777 2.87316 5.301986 5.85275 2.804528
1.338144 4.157173 5.743629 2.001206 3.273867 5.976642 2.302793 0.554361 10.04725 0.594528 0.898841 6.537824 2.310063 1.580964 1.130486 0.961362 4.466812 3.844029 0.981072 5.609056 2.389171 3.056138 3.535701 1.548482 5.470504 8.390771 2.698285 2.233983 2.416205 2.759911 3.345858 2.200422 2.711257 0.907736 1.552604 1.780912 2.348393 16.10443 2.162533 2.068364 1.69531 5.536461 1.189757 3.004358 1.498583 1.563942 2.119121 0.47325 1.735844 4.651091 4.852208 3.954566 2.267112 23.89474 2.524769 9.547123 7.94592 1.246892
3.070774 3.203346 5.432324 3.573696 3.750034 5.436879 9.049169 2.107139 11.60049 2.040867 1.773542 7.288125 4.70196 1.290565 2.337888 2.075359 4.75238 4.019113 1.114724 9.942801 3.321647 8.238896 3.717432 1.385651 5.228387 2.78154 2.322185 1.969373 2.193946 1.953648 4.051673 2.451705 5.695512 3.696949 1.743742 1.672775 2.317678 0.856201 1.772566 1.643439 2.673989 5.761219 1.374927 2.936265 1.068485 1.302261 2.309655 2.498584 2.459127 3.515562 26.42698 6.44941 4.933505 2.531767 1.343265 9.691329 3.767429 2.936073
2.358268 3.058739 5.380055 4.865599 1.644794 7.047386 6.697462 4.012168 3.575538 2.978355 1.490262 6.45551 3.993193 4.829137 3.144566 2.367044 5.973195 15.72085 1.669439 17.04356 7.539734 5.391013 12.53811 5.424813 6.061951 5.182464 3.231726 3.008567 7.452884 4.629313 6.816276 5.53328 3.234959 8.224434 3.816998 2.718339 3.928219 3.783698 3.336016 2.530481 7.231394 11.29422 1.534632 6.913272 2.073655 2.932443 2.58599 9.702519 17.48372 9.767601 8.353506 8.848496 7.545657 15.95488 4.009931 6.37005 5.526541 6.272233
2.094481 3.857581 9.188894 5.688964 1.601923 16.94871 4.772088 2.818921 5.717973 2.736039 1.094839 10.8855 6.384572 2.115256 3.474252 3.83139 9.8386 18.6081 1.086445 16.00678 8.767906 5.016985 14.38646 2.7706 7.047429 9.137424 5.354025 2.929412 7.667192 2.227558 6.707356 2.867439 6.073257 4.75209 2.919593 3.983626 3.987084 2.815277 6.846424 5.428015 8.473273 7.736623 1.587326 5.204553 2.253773 2.999032 3.786939 2.727722 4.47787 5.298328 5.657358 9.342827 3.355532 4.799343 2.445911 7.522665 6.7309 4.22143
2.081038 2.42352 4.923516 2.13552 0.662756 2.580031 2.529912 2.658958 2.36923 2.641495 1.495008 4.786111 3.190854 0.759058 2.391459 1.788542 4.081221 4.22947 1.151195 5.492386 5.927782 3.542461 3.247607 2.983305 8.035443 5.372276 8.585299 3.55186 3.799363 7.023505 6.482777 9.379348 9.661164 6.327992 5.601451 5.56355 4.43609 8.914592 4.787902 4.17225 2.872696 2.939705 3.693765 4.792015 2.667721 2.03836 19.40709 1.542827 1.858664 2.589375 4.849158 2.158113 6.229548 22.56837 4.040685 2.933535 2.045836 2.10161
1.231824 2.500538 4.764065 2.032161 1.354354 5.114003 2.27524 2.238657 2.913893 1.345585 1.103296 4.018631 5.540641 3.941284 3.082973 2.781882 9.207701 13.53115 1.115985 12.63575 9.361139 9.479138 4.936151 2.310567 11.13676 3.707486 3.078858 3.328629 3.102919 3.666453 9.205591 4.708403 2.616225 3.721874 1.482108 2.016236 5.519283 2.93059 4.665943 3.032758 6.906488 10.8836 1.587956 3.628693 2.211853 3.705184 8.387533 16.96575 6.859133 13.47179 8.251165 6.513985 7.431258 4.195534 2.154701 9.035643 6.428627 13.73872
2.171564 3.760853 7.818586 3.229847 2.536093 10.21349 3.658916 1.936235 6.893718 1.051409 1.116627 8.39328 12.0262 3.063349 1.745831 1.93209 8.910072 10.91966 1.198295 15.21736 7.669706 3.523827 5.173307 3.49183 9.159681 5.338456 3.987904 3.783581 4.784382 5.008348 2.930044 4.637959 3.44895 5.968803 1.794828 2.531423 6.307756 3.623682 7.763394 3.501339 7.236438 12.83491 3.405772 3.454974 2.230036 3.272882 8.512465 7.8404 9.732989 16.57153 9.650547 9.348389 10.22645 4.519847 4.161817 15.62777 3.833307 4.52239
1.20708 2.059901 4.104552 1.798194 0.974448 8.295592 1.72477 2.987646 3.268999 1.436215 1.629964 2.83202 3.987113 1.301105 1.593351 2.665647 3.941894 5.086897 0.911173 8.799284 3.300098 2.726213 3.712937 0.921742 5.718591 8.076254 4.596572 6.186601 5.532946 4.517533 5.17919 7.913825 4.156813 3.325867 2.986231 5.411989 7.516316 6.563547 8.158872 7.997565 12.22187 16.80636 2.718656 10.05392 5.032517 3.429601 2.902505 5.067751 7.765439 6.041107 10.88083 3.208461 18.38443 6.97479 2.275144 6.992864 14.20319 8.690606
1.309279 3.079847 5.921318 2.32953 1.104158 6.953841 3.601196 2.293826 4.671676 1.961553 0.812854 9.16539 3.26148 1.325222 1.590557 1.4282 5.977577 9.883327 1.119766 13.2357 9.363708 6.546901 4.000846 3.772147 10.52519 6.913549 3.32826 1.073757 2.964054 2.304677 7.869564 3.281267 4.168939 2.619175 4.888385 3.114516 5.029104 2.887471 3.399316 4.348986 4.612466 6.38831 1.52006 3.236128 2.358515 4.565166 9.463213 13.51074 14.65667 19.51187 3.3378 1.385245 2.579152 5.475349 2.928016 4.146337 3.10277 3.242318
1.628644 3.581653 4.96867 4.236917 1.478206 4.018177 4.133582 1.191251 3.574256 1.078955 1.056321 6.203988 3.282804 2.260232 1.429157 1.554361 4.443235 4.51632 1.234512 10.01338 2.352139 0.923223 5.708393 2.380098 8.746488 4.095016 2.816152 2.258928 3.782174 2.464136 4.10632 3.497233 2.781803 7.166889 2.365504 2.685811 3.660085 3.522128 2.299562 2.170282 5.689394 2.772027 1.27106 6.358759 2.070453 2.168747 2.492409 7.463342 18.26064 20.29256 6.055178 3.316761 4.025253 7.386246 3.258495 13.96598 4.770636 6.439851
1.795761 2.889094 5.375063 2.036535 1.033682 3.385376 2.409367 1.846762 2.939358 1.359507 0.846561 12.59481 3.644684 1.20751 2.059966 1.445909 6.151387 23.51648 1.404964 8.419452 10.92995 3.050682 5.471557 3.571516 6.731261 5.136125 2.767284 2.316031 2.266432 13.573 4.116299 5.567221 4.022985 6.499247 4.250433 3.414587 3.757382 1.235071 2.748759 3.476692 1.924286 3.260037 1.378837 4.920997 1.784709 2.902559 1.606095 1.584607 2.056202 2.483321 2.409683 1.936612 1.833073 4.122615 1.258141 4.618475 3.629791 2.608963
2.9075 4.460466 7.036087 2.650179 1.957558 13.54843 4.138828 1.552308 6.375185 2.818573 1.215974 13.07909 16.54257 2.088785 1.208748 1.03418 8.349381 6.013671 1.022666 17.95719 10.99117 4.6039 3.707022 4.785889 12.45396 5.926388 4.099702 5.943151 13.67867 5.581097 7.59451 4.703489 4.249707 4.932518 4.468518 3.002825 9.106777 3.021278 7.35483 9.815081 4.912738 8.019833 3.009727 6.156992 4.462259 3.042132 5.10473 4.118719 5.150812 5.635722 4.125321 5.490839 4.185569 5.187629 6.683945 6.141206 4.605616 5.893926
1.794404 3.683016 4.141485 2.519386 0.933355 2.342774 5.844011 1.898118 2.870163 1.242851 1.125237 7.732874 14.33475 2.001447 1.196859 0.890461 3.919266 3.704112 0.92961 5.283866 2.452674 2.870238 3.89192 2.354855 5.999954 4.179371 2.89084 1.771005 2.445956 2.607722 2.984675 3.121122 3.80605 2.182407 5.835482 2.133784 1.77471 14.2706 3.888149 2.383621 1.754969 15.8969 3.59437 3.367424 1.942648 7.097981 2.542252 2.47407 3.108427 4.906185 18.34292 8.779202 1.76259 0.693094 1.008263 5.631099 2.588155 2.190438
1.941774 4.607753 7.070003 4.441023 1.360626 9.413705 5.300956 2.724509 4.949062 3.221048 1.225037 12.49902 4.427332 1.458779 1.43688 1.543062 8.393435 18.20184 1.241943 17.94276 8.178891 2.967751 3.195172 2.146253 12.0418 4.358386 4.291797 2.801505 3.8229 5.825699 4.983952 4.045326 2.606941 2.879238 4.718642 2.487562 2.86209 5.078282 3.206126 5.354217 4.256401 6.705385 1.744535 3.846229 1.981834 2.414619 2.919933 1.31264 1.563886 1.562874 1.080971 1.954158 1.245626 2.427526 1.083501 1.266586 2.201979 2.186097
1.655855 4.705103 9.403051 5.635195 2.171954 10.25632 6.479506 4.127513 4.8846 3.799004 1.431787 13.87309 8.763409 2.602174 2.867183 1.938384 6.176559 18.76166 1.522281 16.22034 4.32163 7.73795 6.316298 3.414099 8.884966 2.190312 3.236999 1.806432 3.202045 1.749604 1.528012 2.548256 1.863629 2.515525 1.2217 1.477843 2.178228 2.780909 2.115175 1.14734 3.121336 5.592187 1.232082 3.473714 1.052354 2.163439 1.975274 1.769929 2.659561 1.829237 3.536725 2.580394 4.03269 2.422499 1.851474 3.581473 2.482666 1.413306
0.859383 1.043907 1.39968 0.932625 0.783293 2.449551 1.114857 0.419825 2.025453 0.248906 1.244642 1.126598 1.67921 1.411522 0.821457 1.171514 1.30682 1.725223 0.966898 2.167738 1.622225 0.85666 1.378826 1.722443 4.423004 3.780846 1.896225 3.1843 7.10884 4.255554 4.159204 5.040215 3.180995 1.168333 2.1367 2.317325 4.129728 1.072624 3.307171 3.169719 1.180972 0.795436 1.131389 3.799101 2.682076 3.147566 2.693966 10.68074 21.78999 4.425793 7.432978 4.641669 4.96646 4.861417 2.729719 3.421093 4.268472 16.49618
1.62956 2.084632 5.352957 4.06971 1.364381 8.245831 4.582744 3.636663 2.994415 3.194706 0.932223 5.015577 4.368983 2.354801 2.012092 1.421245 4.591505 10.14929 1.478631 17.27734 6.455738 6.446216 3.504899 3.274447 8.651299 4.244339 2.77287 3.102088 3.305543 4.091724 3.592742 2.51492 3.155057 2.755166 3.64761 2.511731 2.999242 1.992422 3.336938 3.979092 7.439656 4.055947 1.7961 3.408036 2.02446 3.081362 2.345762 8.443967 8.616352 13.45384 16.64441 7.120051 14.34641 3.373119 7.066711 8.950173 5.672873 4.12348
1.661516 2.6789 4.650583 1.90113 1.55883 2.674561 2.490064 1.978771 3.619008 1.409912 1.017903 4.773285 2.281465 2.923419 2.823383 1.118004 12.72744 14.38678 1.589532 15.10429 2.943674 8.411998 3.789809 2.518916 6.707993 4.618135 3.553643 3.171206 3.220345 5.864594 4.039028 4.398565 3.46359 4.507366 3.496237 2.268274 4.059895 1.27265 4.16849 3.207444 14.07078 5.033722 1.582832 2.885377 2.091577 3.979074 3.22465 3.841114 2.505405 2.276091 3.773081 18.41333 2.355237 3.570397 1.192477 4.689332 3.850162 4.125807
2.011408 1.996007 4.037439 3.289693 1.296498 10.99073 3.857686 1.842469 4.47248 1.540357 1.565843 13.16968 4.260887 1.578155 1.580993 2.427633 5.326413 15.16658 1.337976 20.81684 7.155468 3.196519 4.715324 3.350585 9.066198 3.308882 2.055217 2.69067 4.160037 2.405622 3.596729 3.264134 2.761219 5.139949 2.331794 2.620864 2.572242 2.604717 2.934912 4.229468 6.385508 3.687325 1.24977 5.611298 2.172667 2.740557 2.503844 2.966163 8.602175 4.592124 3.28628 4.196361 3.744371 6.590356 4.289319 5.444282 4.698433 10.22412
2.361074 4.633296 8.030235 4.857966 2.589198 8.680981 4.962431 1.34407 6.263943 2.07196 1.110721 14.87393 9.640187 2.640356 1.775652 2.411875 7.855451 15.50867 1.346806 15.64504 5.157742 8.537774 5.326422 4.826191 8.620337 5.500098 3.142581 3.980795 4.828622 3.871823 3.429931 3.978338 4.131684 3.892968 1.995393 2.124625 3.23459 3.055401 6.885097 1.972145 4.869715 8.288434 3.130938 2.571872 2.833091 3.196557 2.522708 8.713699 15.63648 8.359582 7.16591 3.814207 7.808858 5.120081 3.588604 8.42411 6.867927 7.297296
1.747199 3.556822 6.737957 2.422263 1.517405 5.011114 4.840517 0.899767 5.817357 2.551599 0.859234 19.1828 8.008864 1.47321 1.153081 1.629025 6.354604 6.509562 1.179656 12.14683 13.35368 7.73672 3.881819 4.087132 8.900287 6.401227 3.811538 3.303542 4.782082 2.244702 4.265369 3.968293 4.357027 3.419612 3.028278 3.241528 3.758795 1.575879 4.006813 3.529284 4.189609 5.386665 7.077521 3.485929 1.621255 2.672798 3.396394 3.40446 5.738902 6.902905 13.29501 4.754257 6.276923 2.195404 2.658376 13.31042 5.918993 1.622439
2.081987 2.632377 4.2922 3.780603 1.619393 3.84707 5.572874 1.619498 2.373535 1.106842 1.548767 7.688924 2.274812 1.83559 1.765475 3.676166 4.229764 13.50749 1.221795 11.76118 8.345818 4.247784 4.999321 2.366019 6.658261 3.096568 3.629936 2.008944 2.865703 2.09912 1.953922 7.576625 4.332016 9.458358 2.091808 1.96269 3.276268 1.456272 1.942932 1.536118 6.642745 4.370042 1.217616 6.088714 1.493495 1.621769 1.730711 3.28731 16.15562 8.039803 2.427406 1.783718 2.31557 1.352099 2.998122 16.93609 2.854964 4.445818
1.666969 3.565655 7.979485 2.847393 1.429697 11.10389 2.735493 1.627225 6.068262 1.321571 0.969825 11.76091 8.168324 4.381407 1.339943 1.070869 6.750552 5.756072 1.077701 16.64248 8.066516 8.47652 5.602944 2.388279 11.20793 8.001737 4.369326 4.044291 4.091824 8.910904 7.262763 4.090938 3.065063 2.617682 3.273734 1.737419 7.860621 7.162132 3.641958 3.687726 5.603994 15.4709 4.136544 3.773089 3.82866 4.270662 10.63931 3.484015 2.901546 10.84618 4.467461 4.251337 8.687201 5.903435 0.850904 3.452269 4.857929 4.307383
1.528148 2.906034 5.018972 4.677353 0.763539 3.898967 2.421686 1.583084 2.97483 1.478714 1.148183 3.46598 3.794214 2.444868 2.198273 3.370969 2.744566 7.087711 1.925844 9.817604 2.490803 5.663436 1.920572 4.49232 8.010995 4.313467 1.64797 3.683376 4.350696 5.530525 26.54777 3.310577 3.843605 3.492181 5.859746 2.732095 1.815977 1.547235 3.456406 5.094359 3.159602 2.604581 1.440883 5.027861 1.984203 2.00521 4.242919 4.322647 5.280419 3.689891 2.533207 1.092926 2.570546 1.577041 1.540131 2.653924 1.146896 1.531651
3.629889 3.656321 6.672398 3.820499 2.698641 9.185364 4.285336 3.109367 9.117917 1.560605 1.253805 5.445357 13.49097 2.812255 3.066789 1.9487 6.744714 8.835651 1.6039 13.62059 7.688086 8.975065 8.780482 3.036247 12.1345 11.68813 4.484821 8.602053 12.53165 5.934254 4.182516 5.906062 9.016064 7.004351 3.650815 6.531453 8.305846 7.572214 7.576658 7.127608 13.64016 13.81047 4.162419 5.925137 4.082409 4.06256 6.034474 8.105808 4.358646 8.373163 5.578534 6.088163 8.528536 9.345515 3.821061 16.6674 7.287086 5.611548
1.615292 3.267414 5.540502 2.792874 1.982179 5.894105 2.29999 2.304358 1.512124 1.049247 1.410189 2.082416 2.046355 3.082163 3.742574 3.75731 10.21881 10.73928 1.704042 9.597728 11.70717 2.899326 5.339661 3.905008 10.15901 2.904019 3.067163 3.987795 1.82819 5.801849 8.377753 4.253399 3.060732 1.613923 4.982419 1.904107 2.680087 1.128739 4.686178 3.777864 3.571885 5.282624 2.336861 1.189316 3.185816 3.638891 5.622679 2.752603 8.035971 5.598066 17.21003 16.92994 4.848829 2.759385 5.102404 3.172125 2.300978 2.535141
3.104818 1.349102 1.602341 1.139712 0.467118 2.136034 2.809971 0.823834 1.586258 1.059385 0.751087 5.279435 3.298216 4.489195 2.63196 0.776603 2.639288 3.390764 1.209677 2.74258 1.632951 2.689505 1.915154 3.384003 2.046024 5.880573 2.54582 1.72157 1.817581 3.115309 17.66321 1.91719 2.468845 1.62849 4.885354 1.452336 6.005541 3.016603 1.539281 2.021233 1.477957 2.231936 1.119443 3.015097 6.09955 3.610233 7.467638 4.843878 5.646019 18.75138 1.745574 1.431783 1.511938 12.95719 2.826061 1.989573 2.747545 2.600381
2.330866 6.090887 8.524632 5.182265 3.007697 7.938791 5.241379 3.599822 9.098401 1.891444 1.942663 11.43728 7.993649 3.341375 2.776456 2.417602 11.06561 14.09857 1.876136 10.70044 9.136782 6.515147 3.589197 4.451032 11.8772 6.560381 6.825969 7.499302 4.721966 5.936638 4.012801 10.13258 5.618273 2.320066 3.137672 4.959731 4.772361 0.900022 12.7448 6.542819 1.812639 4.427493 3.51766 6.846373 3.726365 4.496952 4.334068 14.1426 9.956864 9.039797 11.23191 7.074389 10.17402 4.731138 8.521308 13.81184 8.799376 5.359462
7.010466 6.996277 8.979211 4.320542 4.659442 3.234488 4.01018 5.92729 2.865472 6.335586 2.602185 16.30337 3.592852 5.2513 3.282119 0.583371 16.95555 6.587469 3.363234 3.67062 6.691528 11.25151 11.09049 2.638355 4.228239 1.591813 4.422285 1.475017 2.241869 1.884634 1.387903 5.899127 1.737426 1.772049 1.272209 1.161295 1.668362 2.171991 1.355901 0.889333 2.294901 2.93476 1.215176 1.759539 0.720755 1.882682 1.001097 1.814641 1.534854 2.166761 1.435083 2.342643 0.880098 2.559479 1.078727 0.964239 1.094263 2.230516
2.478093 4.687336 11.94632 2.79541 3.185803 9.544431 3.580303 3.068506 11.97362 1.091248 2.577533 11.24259 5.273881 3.701724 2.296744 2.944007 13.06837 7.109596 2.201146 14.87062 8.857869 5.188161 7.991308 2.970996 8.451769 1.351658 4.48564 2.78576 1.034455 3.442213 1.392232 7.588012 0.68474 1.312288 2.903023 2.309412 1.798718 2.655139 2.550812 3.110026 1.647428 1.793391 1.182814 1.629076 2.394707 1.818359 5.476808 1.381153 1.236912 0.966126 1.250989 1.795188 1.285127 1.121395 1.350733 1.285111 0.811415 2.259299
0.903199 2.028563 2.432228 1.31407 0.86943 1.439456 1.301979 1.827764 1.514688 1.242987 0.809522 2.81284 2.510289 3.229645 1.542771 0.64118 2.02032 2.164998 0.888653 2.282802 1.883725 3.408615 2.626378 1.391106 2.039641 3.441092 2.993442 1.770725 3.117499 2.153367 4.090199 3.122742 2.883192 2.028688 5.302708 1.787323 2.082207 1.857975 2.449049 1.730644 1.173856 1.690918 1.353728 2.093498 1.304233 1.804431 7.009768 4.907648 1.672 18.56964 1.890401 2.012789 2.525576 21.12366 1.166637 2.482485 2.71261 3.269303
2.255529 3.360441 5.677597 3.437119 1.381846 17.03375 2.493004 3.145728 6.84265 2.134382 1.853314 6.461914 5.607028 2.029672 2.797316 2.890399 4.885378 6.501964 1.360379 8.016916 4.618639 4.702304 6.746655 2.522119 11.05943 8.490376 7.988495 6.254258 6.028609 4.338344 5.175952 6.164657 4.275822 3.137935 4.639953 5.046734 5.006934 4.643494 5.936503 6.829756 8.78809 12.55326 3.328296 8.245296 4.458807 4.090297 3.104818 11.29842 6.102546 11.66776 7.655749 4.137174 8.115354 9.49952 2.479848 13.07496 13.8826 11.33704
1.718531 3.632668 7.263272 3.270612 1.606213 11.33564 3.005218 3.839565 5.251314 2.384894 1.204998 11.54206 7.251873 3.337679 3.28626 1.380001 10.17546 9.30968 1.466938 14.58153 10.08126 5.107081 6.198813 5.270692 9.7069 9.794101 4.635944 6.753172 5.886901 6.603897 9.647405 4.393943 4.041841 5.079084 4.722116 3.291599 10.56179 3.612543 8.813855 5.290231 7.829792 8.040501 2.197116 2.38309 3.764336 3.673444 9.153893 11.79434 4.787536 4.367253 2.609363 7.869607 13.7042 9.649811 1.327811 8.483902 10.17321 8.682788
2.581912 2.704072 4.083263 4.682015 1.151354 13.07237 5.456487 3.736621 2.686483 2.4635 1.825474 7.911477 2.761271 2.713389 2.789368 2.961602 3.618443 12.16877 2.083455 10.57415 5.26182 5.993455 7.985467 5.178753 7.952424 4.747371 4.758616 4.541423 7.148393 6.374779 12.07868 5.061421 5.483656 2.423278 5.585245 3.404207 4.130924 0.959836 7.971427 5.316133 1.996381 1.108471 1.658622 7.428614 3.590698 3.230073 1.907711 7.114287 15.55778 6.539258 10.73324 9.996661 8.656907 10.00473 6.761311 9.399816 10.58521 9.493996
4.920376 5.909229 5.103312 5.231724 2.745265 11.08946 5.105068 2.392225 11.68377 1.886482 1.346633 10.12529 11.87001 2.468005 1.578943 1.379393 6.34205 12.24339 1.448853 9.08261 7.687466 5.328954 7.257731 2.919405 8.115367 8.29437 4.590583 4.614456 16.14358 4.737078 7.206306 7.173425 4.796314 5.299794 4.239103 6.613967 9.522141 8.449211 6.892319 5.427852 3.953264 3.758629 4.536764 7.357054 2.036464 2.760952 5.162463 2.584577 7.827025 9.261942 7.491422 10.47498 8.899107 6.695775 4.243626 8.061348 9.968365 15.18213
