"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72"
3793 1748 2659 4668 3305 2354 4104 1940 8089 3134 3402 669 4462 1464 6251 3938 3917 2528 3435 3282 7928 779 2302 3397 2841 5034 1373 3206 2306 8786 8032 4255 3799 2453 7892 3878 5342 3739 4977 1464 8291 4303 6351 11728 7720 5040 4557 6876 3703 5942 1340 6033 5776 3568 1904 5697 5495 4903 5037 3629 1778 195 6364 2806 1993 1957 5112 3041 5422 2703 3480 2645
4767 5058 6013 6422 8842 3739 3952 3805 9011 6770 6400 4338 6551 5968 6190 6270 7589 4520 5904 15775 13058 5694 4512 6208 6211 5844 6444 9472 4371 5734 6891 6271 8655 7814 9680 5187 6262 9223 4704 3785 6299 6247 9361 6229 5677 4331 4480 5727 4580 5148 7554 6936 6992 8839 3903 4673 3154 1644 5335 6947 5306 6609 4505 4540 2961 3292 5086 4983 4520 6268 5023 4765
8650 10783 6295 10787 12331 3840 6650 5965 9866 9366 9858 5458 9355 10192 9030 9581 13430 8811 9496 15292 8450 6927 5832 9179 8721 9548 6121 9692 7016 5652 7145 10781 9293 6898 9628 6689 6690 10885 5846 7789 8418 5549 9201 7224 5835 5148 5857 8909 5849 5332 7032 8418 7542 10236 7648 6063 8435 4298 7094 7644 5060 5946 6020 7199 4376 7730 6354 8520 6237 11503 6465 6915
21121 21146 23203 22197 22414 24183 25128 25438 21732 24313 23553 22286 21630 23816 19980 24890 20217 20748 23276 20209 25685 23348 24983 22077 23920 22776 24166 22175 23307 20269 21733 23393 20883 22384 21328 21079 22945 21719 23717 21940 22200 21650 22605 23548 25633 25462 22725 21947 23204 24990 23434 24034 22005 21703 24748 22897 17082 23456 29380 21727 23708 21631 18239 22630 18706 20114 19227 23679 28067 20869 27836 18196
8444 1920 3118 4261 3425 1790 3810 6153 3303 1329 2525 1277 6216 3382 5831 5617 3714 1616 4692 11241 9114 2572 1601 6110 2242 3074 5374 2271 1082 2007 802 939 1238 967 1365 1568 1843 936 4101 2427 2003 2893 9908 4020 4306 2600 3423 2886 2955 2490 1427 3263 5549 5098 1799 2219 2603 3739 995 2027 1142 1456 1463 1582 1072 1417 1153 1084 2175 1598 3494 1554
4971 8389 401 3377 4676 282 1604 2826 1910 946 1945 1470 8350 576 2955 1940 8972 1168 4430 5282 943 2040 207 3308 5754 4903 763 2651 937 2655 1505 1778 1335 1930 3287 3761 940 2211 3321 7208 5941 4539 8477 980 1978 6622 4834 3594 3692 974 1471 2151 4599 5111 591 1135 2796 5887 1009 1711 1369 2506 1599 1116 1013 1319 1941 1039 901 1316 3760 1494
6027 4025 6681 5768 677 480 2453 5532 6511 1026 2158 592 374 2527 283 645 6310 549 663 4090 998 1509 516 1905 1147 885 2581 5405 1625 5384 3719 4207 4509 1157 4007 2384 6927 10161 1185 3289 3159 817 3042 6046 738 1838 1138 1445 736 2131 1380 1422 1352 691 1445 1038 2649 73 -690 3611 3178 3550 349 -110 1418 72 1036 2044 1119 5564 2176 -9
785 7260 6254 623 6139 3583 -398 -865 9695 6816 5763 4378 3068 5611 5939 3349 3152 5773 1717 8042 974 613 4307 2617 2738 3648 862 3079 572 2211 769 446 2594 3584 3147 5698 2325 -530 1337 2052 1244 2521 4805 1582 3581 995 3190 3183 1965 3363 1297 3218 2726 2882 3181 3220 1429 1021 5696 1577 2170 2053 3284 1812 -361 379 1480 3867 5857 1674 384 722
6556 10632 7688 7736 9239 4850 4822 5905 10185 7775 9182 5643 6032 11123 10378 7971 6037 5599 12277 11543 4792 6885 6548 7626 7118 6151 5399 9925 5624 5656 9075 11003 9621 9333 9806 6379 8438 9805 3176 4772 7896 7945 10338 5692 7164 7449 6365 6627 5433 7829 9038 7582 10110 8365 6747 5562 5451 2610 10729 7065 6438 7534 5873 5998 4089 5870 4165 4933 8489 6955 3844 4455
161 588 207 82 337 200 55 121 127 272 37 306 44 328 128 133 71 -7 69 -9 126 43 77 177 17 78 137 728 853 7109 3844 1507 262 1567 9600 894 347 1013 62 84 189 105 43 88 226 502 51 86 7 117 101 26 204 178 343 187 169 406 9433 850 995 3871 2241 2010 1483 4177 140 1347 106 7807 658 6913
14255 15210 16774 15804 17521 16597 18557 9859 16056 14826 17018 16362 12715 15810 13717 14963 14811 14980 14262 16053 20306 17695 17513 16138 15090 11923 17557 16024 12181 16265 15088 15674 14889 17065 15794 15868 12537 16051 13363 13948 13223 13635 14363 15318 14968 11871 12012 14464 14463 15514 15535 13760 14688 16433 13166 14100 9519 9338 16771 16542 14705 15445 15238 12608 10246 9010 13006 14815 11886 15094 14493 16212
165 504 54 250 171 39 1305 124 103 -18 97 415 82 646 99 112 5300 72 54 995 470 51 89 1101 902 188 -18 4849 533 20 2647 949 4038 2497 363 2801 13238 436 205 -5 84 512 191 1 43 182 -22 -38 95 72 130 105 220 39 2452 12 90 68 3385 -14 5792 7285 42 2185 160 -19 -10 97 178 24 5050 27
1975 5636 407 822 1118 887 1041 1418 1284 1065 622 1406 1245 548 1040 801 7542 915 1519 1614 817 857 708 994 2025 1257 849 385 1267 9712 7372 6659 4301 2818 3932 1285 3073 5624 3548 1418 4045 800 2044 1594 278 2333 1402 1017 889 767 2707 1904 320 1654 1013 581 803 1143 1202 10110 3278 5626 933 634 961 453 1423 922 1023 1800 2846 1095
12458 12421 12940 12727 14929 9771 11891 10824 12340 9504 14688 7974 10950 12895 11904 11959 11181 11477 12958 16574 12083 9600 10933 13622 6789 10419 13905 12407 10070 11287 11975 13053 11830 10630 11470 12586 12990 9674 7251 10196 10080 11038 12657 9905 9973 6792 7864 8465 8370 9419 11933 12319 12476 12079 10864 9591 8752 5109 12146 12641 8365 11280 13096 9237 5545 10736 9230 11073 11412 12922 12015 9742
2657 3766 4741 2754 3113 3134 3113 2563 8374 4453 3467 2368 2939 2284 5187 2916 8074 4273 1838 3255 795 1404 2184 3018 1327 2171 1414 4012 2034 7011 4023 1462 5453 5212 7209 9663 11501 4126 2998 2652 2744 2101 3972 1648 3504 2242 3737 4840 3079 1463 1087 2403 5085 5059 5637 3350 2119 3009 10375 5654 3455 4045 6394 3001 3050 3229 4447 3580 2386 4611 2570 3836
-94 2072 1658 2209 5846 1189 2263 1015 7449 1483 2527 1352 1974 718 1727 2161 1707 299 -2 714 1833 627 664 1057 400 1063 2664 69 476 7883 3290 595 185 889 8752 3570 1441 3260 55 2245 590 1399 1065 2364 2883 -64 -29 872 376 433 -61 818 5413 2649 1740 2122 -5 696 8009 4520 2150 2211 4813 371 2967 279 2709 2435 386 6441 1510 6111
1062 5229 3991 2035 2613 3241 982 3911 3421 6868 4234 1863 4569 1356 3463 2549 1826 1904 1692 9711 568 3640 3682 2844 2793 3442 2555 1838 812 196 186 2786 2318 643 286 1236 5703 1645 7312 917 2604 2567 5327 3554 4354 2704 2100 5751 6649 4079 1622 1996 3391 4988 7713 259 674 1911 179 6278 259 543 232 514 899 387 3662 5073 1988 868 2266 528
2583 6125 8616 3363 5697 3965 2765 1907 9147 5822 7147 1369 2681 7458 4386 4146 10508 4332 2584 9570 3641 1921 4394 4301 2432 1722 2406 4843 1175 2147 3020 2149 4957 4623 4590 3347 1495 2658 815 2626 1638 3215 6031 1420 2251 1492 2300 2465 1698 2201 2533 2416 3966 4754 2875 2771 1864 1164 2282 3097 3198 2705 1672 1939 1041 2188 2967 2973 4398 3088 1303 651
3156 5192 708 -337 545 1815 -342 -406 1046 810 390 1126 700 4880 912 799 2405 -97 465 -264 -22 -409 -102 -109 1565 3130 -680 687 504 2573 1234 -71 591 1292 1845 3850 4082 326 226 117 630 58 1610 292 -42 1175 1021 -32 339 850 1116 766 -4 1425 2605 1897 610 988 13846 1503 1140 2126 721 487 1496 360 -507 2479 1414 6700 2938 4378
3105 1118 4543 5467 3469 3309 3936 4745 4081 1658 2853 551 4746 1534 5311 4326 7155 1178 3427 6870 9177 4836 3085 5815 1872 3265 2877 1126 880 473 186 680 794 1312 485 408 1047 335 2037 1497 2105 2805 6996 2753 4240 3821 3686 2943 2809 2178 306 1374 8402 5032 1358 1188 2075 4961 407 2585 376 1238 2685 2295 562 2564 934 427 834 537 3201 417
1057 1395 823 1655 2000 537 6133 775 633 463 628 294 1220 662 1990 1143 2474 220 1271 4004 1781 350 431 3970 747 773 115 5878 2140 5162 2887 4681 3077 6000 5065 7260 2027 3072 847 784 5517 1876 1976 521 2216 3033 1105 1058 804 812 318 498 5407 2228 2504 651 672 1049 1551 3823 5629 3852 1016 7671 615 4558 489 339 2016 1251 8970 3570
68 840 58 114 55 48 191 235 99 241 139 313 74 132 83 107 218 191 19 46 143 51 148 122 8467 136 195 147 33 14080 5450 1180 1464 -34 1718 370 556 3985 127 64 323 153 241 108 53 81 62 1537 96 89 57 161 134 312 152 144 100 66 560 828 392 1316 -193 281 537 93 199 1494 110 3792 881 363
6944 5941 8794 5557 5972 6141 5939 5656 12087 5852 7936 5453 6550 5630 5794 4226 9016 3245 2798 8924 5539 5061 6955 6328 3664 2996 3157 4418 3368 5130 4145 3996 5078 2199 4955 5190 4560 4896 4210 3292 7963 2660 11152 3837 4674 3526 4447 5542 7179 4537 3534 4865 7843 7436 4168 3160 4380 7211 1093 6952 2844 4131 5456 2871 2500 3035 3454 3485 3199 4180 3226 2305
4801 2853 2648 4421 5889 2935 5111 1227 7355 6734 3457 2254 4628 4860 7462 2755 4334 4265 2689 5104 1266 1061 4174 4182 3689 4174 1436 7635 4258 5886 10584 5522 9246 5674 7169 4880 3140 3617 4147 1320 4245 4215 5576 1903 4675 2374 3197 1090 1719 2156 3150 4807 4030 3737 3683 10185 3172 4631 3249 5773 4097 8158 7386 6621 2707 3602 5316 6699 4012 5198 4305 2655
3025 6944 3739 3762 5734 2825 4392 2115 4837 4608 1799 2003 5290 3831 4018 3965 6768 2415 3437 12466 7738 3355 2447 5139 5412 2510 1154 4565 2142 3033 2444 2018 3499 1587 4474 1581 2308 2389 5798 3626 4436 4148 9660 2203 3591 3064 3523 5868 4143 4320 5923 5003 7897 7311 3004 2224 2255 2269 651 4902 1774 2307 2400 2950 1437 1697 3053 2235 2001 3942 5031 2634
196 2120 967 173 802 1984 221 130 1709 414 272 -99 660 2327 983 248 4348 549 -12 17 26 37 319 288 -28 209 -433 2506 1221 7884 4401 140 1316 1964 7616 4036 3776 2892 0 194 313 579 1240 -17 148 1288 -65 1918 886 700 1441 439 504 1619 1667 818 33 648 3180 2454 2339 4880 2537 3313 3644 808 264 1889 1206 10265 2076 6083
4788 2698 1809 2305 2739 844 1885 2097 3039 1948 920 1948 9740 2839 2579 4083 1726 1055 5441 11395 5299 3864 1746 2778 1854 3681 930 1023 435 2801 2101 903 1353 867 3166 3174 1678 1353 2189 1828 4721 3400 10164 2910 1812 1814 1909 2252 3136 2533 3768 4784 4141 5347 2926 906 2433 3566 1200 1495 836 1321 1805 874 1622 1673 1885 1654 3490 4885 2396 2300
4031 6862 5528 4058 3835 3819 3147 3151 8151 3072 6096 3052 5117 3989 4212 2207 4480 2680 2337 7101 3705 5147 3792 4282 2613 3218 2215 5948 4135 6840 7800 6545 6049 4098 7810 6927 5645 9122 3558 2671 5071 2252 4841 2770 2900 1812 1795 1988 2093 1792 3403 4095 4217 4328 5836 1640 1972 2168 1619 9661 7339 7904 3175 1784 2055 1021 4083 2848 2212 3166 3291 2034
5191 9 11 1834 1178 28 84 4084 76 50 50 94 4640 142 4512 4178 74 52 5757 10506 2702 1265 -79 878 349 4745 1211 -37 -16 87 47 -16 51 -21 42 17 50 37 3099 273 2709 287 5752 4709 745 3129 2469 1112 1199 2076 971 3809 313 2690 14 207 1998 953 -40 42 140 95 286 -11 43 2426 60 83 178 55 -10 -120
436 3426 270 88 892 199 578 1539 591 489 183 1733 781 215 726 433 340 2050 1367 2348 158 778 11 437 1275 3593 469 1537 127 8688 3947 2299 8752 588 3008 439 4115 3232 2947 101 1328 603 402 1180 716 1552 45 4381 4042 4280 2831 1562 2276 5517 3927 421 221 88 756 1515 3572 4269 696 1157 5217 490 2648 5870 1251 6771 360 2814
5765 4837 5782 3133 3919 4914 3143 2170 9462 6766 5640 4134 5435 3947 5562 3893 4434 3249 2827 7826 4771 2805 4158 3568 2880 2184 2251 799 2084 5856 3421 2463 5550 3913 3871 2987 2776 3599 2503 1121 5723 2715 10417 2525 2611 2442 2128 4406 3609 2383 2700 2751 11256 6405 2845 2925 3154 4056 4541 2169 2554 3693 4123 2423 1567 1812 1339 2916 3018 3810 672 1264
2140 3003 6947 3711 2874 4922 2713 637 7269 4682 5519 2717 3112 3805 5296 1760 2281 3207 1768 4455 5274 2922 4058 3037 1835 2174 824 2410 2092 7484 6668 5828 4122 5686 7619 5487 2483 3885 1204 1835 2100 1500 5393 2000 3486 2451 3596 1768 1276 2326 1333 2647 2548 2353 2065 2563 1884 2628 11627 5863 3678 5159 5099 1672 2247 2337 609 3531 3366 5799 455 2977
6350 1751 2818 1658 944 1410 2081 4386 2693 1804 1566 1746 8666 1405 869 8505 2268 1474 7857 4760 1253 2521 1377 1742 4091 5807 2746 2450 1899 1698 1879 1637 2056 979 1226 2092 2871 2869 6109 3545 3047 2126 4498 6996 751 4396 3700 1967 2103 2872 2419 3955 980 1875 1301 1263 2003 9956 1212 2414 1876 2097 1942 1330 2083 253 1985 1677 512 2121 2464 1809
-79 364 -313 -136 195 33 337 -268 417 21 201 -317 210 351 -70 88 844 -60 -312 -380 -337 -511 3 313 292 -118 -405 784 319 8041 1676 -433 354 170 14219 2979 1121 -218 -36 125 -214 -31 158 -622 -311 -742 -169 201 -125 -334 -62 -171 340 212 -95 -44 -154 -475 1389 951 341 708 830 -292 905 -1 19 588 -239 2977 94 982
-126 2267 205 -156 203 1536 -252 -346 451 660 20 -10 -89 1367 131 -54 -147 -78 -173 -26 -72 -111 163 -29 -122 -27 -117 64 40 5852 2046 -228 -321 143 1111 425 2268 4962 -164 180 19 -195 -232 4 -61 966 -60 -143 -140 -165 67 -65 276 -139 3063 1283 1148 284 4771 753 10 1633 91 363 2067 523 -162 -33 193 -192 187 13868
3767 2890 5996 2810 2206 3881 3723 4072 7439 4791 4406 1379 6964 2056 3688 2976 3182 2209 2580 10857 1535 4624 3710 5079 2302 2106 3307 624 680 1031 1687 1367 2194 460 1874 767 2856 2205 4057 1585 3600 2425 7275 2787 3367 2271 5083 2621 2388 1768 2097 5088 4787 5499 7408 2626 3229 2620 649 4118 522 815 690 397 1696 870 2704 1478 819 1427 680 1621
3447 4511 5403 3116 5082 4694 3600 1566 7315 7941 4239 3092 5214 2997 4478 1564 4414 9245 1688 6323 989 1290 2350 2800 2232 2578 3044 4023 3032 8042 4441 1096 4004 3028 8242 6771 2093 2143 2807 2036 2496 3028 4738 2701 3858 2458 6282 2716 3452 2322 1518 2035 5168 5913 2809 5070 2907 4163 9689 3796 4093 5060 4714 4369 4327 2317 5973 5698 5244 8111 5736 4545
3535 2886 8399 3145 4057 5921 3002 757 10994 9238 5547 2241 6595 3570 6641 2125 6516 1169 2694 3639 3644 2476 5338 4311 2841 2010 1650 1329 2154 5843 4752 3750 4239 3006 6808 2767 2983 2500 3304 1484 4804 2742 7303 1426 4431 3107 4662 2805 2460 2111 2147 4243 3035 2141 2454 2858 2603 4079 1662 3294 2184 3046 3456 1649 1097 4499 1124 2576 3186 1914 1499 1765
1525 2283 1821 2829 1448 1216 1779 1334 4977 2409 3922 7639 5105 2150 1678 1800 2558 751 841 1491 544 1378 1048 2861 9016 1985 1201 2286 2188 8017 4441 1768 4319 4859 6117 6363 2743 4230 519 2094 2704 2343 4695 2696 2236 1360 389 3667 2053 1927 1329 2060 6383 6589 2956 2084 1452 5348 6103 4377 5849 6027 3024 2028 3118 591 2154 3794 995 4867 3226 4184
5692 7041 4085 6490 7195 4109 4844 3574 9175 4488 8199 4124 4793 10548 8161 4602 8703 4437 4253 7540 8507 3089 3930 10035 4173 3857 4216 8488 4753 6348 7928 5145 6446 5244 8005 5608 6462 8054 2319 5785 4790 3769 6186 3725 4862 3776 2824 4064 2900 4636 4628 5429 8233 7858 5964 2985 3156 2076 7170 6024 4372 5497 3505 5241 2630 4047 3127 4094 5094 8387 5121 6058
1400 616 833 1402 1501 286 1529 4601 2108 413 1391 265 2428 1044 1709 2065 1200 1254 1670 15646 970 358 248 1577 207 1422 1669 916 730 1002 1832 887 899 897 1021 566 420 853 243 1424 1126 1084 3784 1428 1169 1235 932 829 1015 637 366 618 2011 2153 780 671 6715 1276 553 1783 1214 878 1647 493 401 842 645 243 882 1733 1203 1443
1173 1948 1048 763 2197 179 1829 253 246 414 233 411 717 1022 2320 734 942 528 66 895 218 155 -58 1603 326 871 546 2548 194 7867 2210 635 708 3218 5609 1098 2322 1460 1052 682 666 701 1033 524 812 1687 1916 564 931 765 984 1247 908 1548 1755 1031 478 1019 10615 1766 1693 2728 4969 3451 2599 5048 645 3152 849 7864 539 5562
35 -13 -221 -254 -23 -103 -201 -89 50 -132 12 -50 -4 10 4 13 -150 41 -53 -154 -1 -43 -144 114 7 19 -231 -40 57 -21 -242 -32 -42 61 62 -78 -86 1058 -36 -26 374 -58 0 -236 31 4228 10 1 34 120 52 18 190 114 -39 808 736 4255 -59 441 -76 -79 699 -27 74 15507 -62 -17 26 -169 -29 -141
4281 7832 5474 4225 5452 2950 2659 2635 8516 4536 5841 3509 5468 5232 4294 3221 10913 2338 3202 7814 2086 3771 1886 3467 3644 4558 2345 5637 3354 7061 5296 2487 4044 4436 7580 7093 6403 5319 3901 3017 7076 4513 6532 3853 3140 2543 3762 3024 2775 2623 4416 6353 7321 7094 9817 1982 2150 2071 3689 6215 4155 5126 4969 2403 3758 2959 5743 4385 3499 6154 5506 6053
7881 7772 4378 5676 5292 4052 3295 5181 7537 6187 7185 6502 8718 3463 6257 6094 9778 4118 4634 9683 5157 4345 3311 5116 4153 10084 3439 5083 2154 6182 4124 2982 4446 4283 7518 5874 6504 5300 6177 4785 5152 3433 7974 6812 7274 3249 4864 4885 3790 4517 5031 7425 8814 9384 7353 3028 3193 4499 5659 5109 3409 5917 6845 1784 3879 3015 5828 4016 3399 9345 4001 5880
4531 4411 5133 3426 2889 6022 2434 2443 11509 7743 7021 3328 5589 6059 6117 3248 10539 4197 3413 7516 7540 1233 5838 2978 3708 4559 2404 3589 3243 5372 7113 6496 8446 6143 4108 4485 5092 5455 3251 2371 6343 6281 6332 4343 4176 5213 4861 3635 2285 3016 4000 3815 4222 3797 4510 2935 3293 3101 2127 2852 3153 3862 4976 3007 2191 3792 2652 4379 5031 3787 2502 2745
5357 829 203 440 1029 574 450 956 463 264 76 268 3067 340 2848 488 288 6627 2728 10646 740 4592 79 656 849 2669 527 159 1555 280 802 67 492 289 1337 245 1142 2480 3577 5478 754 844 5500 61 1141 213 4287 1591 1546 1311 2702 2340 1273 630 357 841 556 3047 360 258 80 1682 240 227 5270 520 897 655 191 1977 181 2988
3989 2774 3694 3637 3245 2272 3321 4253 8351 4430 7186 2951 4956 1806 4438 2005 3782 3429 2568 4760 2264 11801 1480 4330 2358 3872 2065 989 1009 1444 1199 1460 2345 792 2580 1001 2039 3314 1870 2771 4818 941 3623 3649 4422 1206 1516 2349 3234 1896 1924 3837 5318 6247 6014 1907 1609 2503 1599 1818 1088 1150 1735 438 998 1070 1842 2001 1177 2122 1594 2409
291 441 321 660 689 60 253 218 197 6495 118 -24 1663 347 49 112 1016 185 143 631 1886 11 98 799 7344 263 212 182 55 227 372 437 692 516 7053 166 2 433 125 443 211 821 8546 185 543 1454 99 7840 869 131 65 109 957 695 17 636 404 930 303 208 142 128 1184 913 302 1208 4677 2772 286 726 870 915
6251 9740 6722 9620 11512 6271 6443 8965 9981 7923 8510 9858 8126 8726 10442 9351 7127 8475 8545 13644 13331 8317 7295 9803 10695 6992 7742 10096 7641 8076 10442 11720 9391 12366 9203 12368 8615 11235 7367 8037 8357 7172 9132 8094 9666 8220 10933 14236 9017 10197 9830 7966 9991 10261 5957 7087 7436 5767 8769 9286 8309 9543 11420 8088 6101 7161 8403 9087 8873 8741 5346 5273
15895 15047 14756 16878 17483 12273 14181 15678 15080 15810 16940 16421 15839 16363 14445 16907 15360 13989 17799 14887 18850 15891 15991 15137 15365 15301 18695 15649 13434 13880 16136 16653 14813 16574 15464 14962 15430 14817 12164 18304 16241 13516 14719 15552 16352 11843 15950 15630 15575 16099 15441 16043 13746 14114 13330 14569 15710 15439 18521 15244 11531 14059 12433 14637 8271 18498 9152 16508 14631 15679 16694 13933
-748 -195 -418 -37 252 -97 -77 308 -238 -147 -112 2020 -10 -201 -44 -182 -216 98 -104 -532 38 57 -387 -19 3548 -107 14 2228 264 1487 688 -165 242 -17 4921 2562 237 83 -627 4 -294 117 165 -255 -333 -189 -154 -359 37 -232 -159 -234 1093 -415 -114 107 -512 1039 1673 312 732 1426 -381 910 581 -185 -340 -3 -310 522 13777 3672
98 822 223 109 409 264 5 -169 320 128 -1 524 -4 1361 132 90 184 35 -23 123 530 60 -30 6 -12 56 68 714 351 5095 2244 32 301 591 4073 889 2058 1011 -2 95 99 203 -10 212 111 543 -180 -155 -8 139 117 226 301 131 1433 319 12 244 10274 1320 237 1620 1289 890 2021 597 296 807 365 8485 195 7395
2476 6070 1203 1944 3120 524 2864 2604 1047 481 266 4618 2384 6169 5718 2051 6780 261 1937 4359 1925 302 623 2987 4256 2384 2943 1158 1789 3122 388 153 3705 695 1781 2680 6044 4868 989 1443 1269 3429 4362 3721 2761 3516 1338 3265 2607 2052 2814 1754 4083 6902 9489 2449 1910 3886 2903 4302 1269 2130 3078 862 3406 2322 1586 1123 958 6520 1669 4198
5899 1898 1334 2682 1668 1097 2543 3448 2600 1411 1784 1976 6577 1831 4113 2321 4760 5923 3654 4963 1271 3200 1658 1609 2595 3322 3185 2378 3224 6953 3883 2399 4859 2305 7240 4865 6221 6563 6751 4907 3522 2315 4761 3211 1383 2915 5193 2241 4893 1867 5560 4688 3559 6951 1607 2161 3216 4669 1810 3195 2081 9012 3254 1458 6484 1348 6112 4524 1480 6691 4627 3454
2620 4782 2397 1107 2087 1086 152 2367 6747 6032 5199 1951 2255 883 1797 2329 3761 1172 416 6552 8070 1256 1495 1723 1700 2170 1087 1165 651 1542 556 503 2422 1386 3633 1714 4127 4685 2039 1020 1773 1704 1838 1851 1574 706 2140 1582 522 1386 2986 5607 4619 3611 6818 259 517 640 4663 1644 539 703 1825 308 1245 436 5975 4943 580 3275 769 2673
1598 2925 4255 2087 2236 1726 1271 1371 3107 2244 3077 6234 4869 3577 2848 2162 3910 700 1906 3281 3871 648 1837 2354 7059 1294 1038 1097 860 1527 2395 1762 2733 1186 1961 1492 2188 1385 523 1313 4760 1609 12955 1584 1136 2632 1085 3261 2614 1044 1290 1647 3607 4832 1207 1193 1539 4217 1098 1048 730 1060 1611 520 871 1024 849 1143 3629 1493 1244 993
2813 4960 482 1242 2238 2466 720 3097 2371 1617 1986 560 3037 3159 6303 1447 3207 3743 955 4229 43 1756 866 1421 2434 3212 1411 5135 2152 7010 3072 1942 4701 2853 6254 4057 8111 3745 2073 550 1682 456 3865 3364 1224 2595 1397 4102 4533 5637 5274 2995 1431 7562 3238 1762 3108 2920 1619 4062 3214 7617 4807 2794 5693 2345 3203 2021 3049 5629 3323 5226
5147 5821 6436 4864 7901 4891 3525 3802 8618 7418 5430 3311 6607 6523 6912 5975 8153 3015 6394 12612 3617 3524 4896 7172 4281 5602 3767 4354 3549 4882 4243 4027 5216 2767 4725 4791 4808 3529 2708 3611 6487 6299 8450 6795 6222 3519 4434 2761 3338 4110 3598 6013 9515 7469 5942 4631 4611 2773 2530 4790 3178 4266 6684 3447 2605 3494 5578 4380 5563 6000 4942 4332
-231 322 -452 -297 302 -10 -194 -320 -57 19 -233 -122 -184 694 -199 -42 -91 -106 -139 -118 -131 -231 -226 -133 -195 -142 -311 -23 302 3890 2921 153 1696 827 1036 -124 522 2182 -135 -166 -103 73 -206 -464 -54 326 -56 4847 -118 -148 -47 279 -117 -110 269 -14 -23 43 2936 666 -130 1104 2085 656 1567 854 600 6927 26 10653 -94 5657
4290 6798 8825 4051 5084 4890 3456 3232 8540 7790 7804 2786 6259 5654 6167 5794 5141 2688 3767 8689 5546 3119 4730 5583 3389 4499 3001 2565 2621 4966 4809 4193 3604 4555 6620 4117 3944 2914 2867 4535 3359 4026 8949 3996 3688 3687 4084 3186 2884 3593 2866 3964 6479 6157 3730 2973 2199 4026 10390 4009 2856 3670 6082 2338 2788 3354 2462 4631 5829 5535 1876 3618
