"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130"
714.7 461 74.4 692.5 11.9 482.9 1164.3 64 16111.1 551.2 21.7 366.6 105.6 2095 570.9 78.1 2740.4 2130.5 3637 26221.7 12.8 15761.9 28.2 2651.3 10 22.7 7715.8 367.1 385.6 250 41.4 12027.2 38.8 1801.3 592.4 466 70.9 58.1 795 433 259.9 263.9 48 445 146 782.9 17366.8 2258 3412.5 2763.2 1872.7 321.7 1251 561.9 12.8 3998.9 49.9 861.3 8359.3 13702.4 7839.9 14.5 4939.1 1051.9 2965.8 323.9 73.4 990.1 21890.6 1894 1052.4 16.3 2076.8 4794.2 17.8 1096.8 4272.1 4751 405.5 727.4 957.9 277 2098.3 18.4 4398.9 207.3 17.5 149.6 8347.1 1313.4 3475.6 9.4 129.8 18.2 48.7 1010.4 52.3 11867.7 92.5 1003.6 280.5 223.3 1172.8 32.6 1178 1225 84.5 731.3 8.8 260.7 305.6 166.5 30.7 3208.4 135.6 11.2 10631.4 165.2 110.1 12.1 13.3 27.7 1626.2 699.4 19139.7 686.3 673.4 127.9 18.7 14779.1
7805.4 5762.9 9488.8 6110.9 16489.7 8485 4503.8 7299.9 4648.4 4267.9 11694.8 4863.7 1114 16161.6 5912 11407.8 6108.7 6132.4 11302.1 7629 3824 2602.4 10933.7 3324.5 6984.9 4220.8 3682.7 7477.3 4353 8891.1 10594.1 2317 11534.9 17055 25800.2 13684.2 6538.7 2221.6 6540 3290.6 12318.7 6322.9 3209.9 9312.8 11080 5681.9 3409.8 1438 3175.1 6999.3 6829.4 7010.2 7969.6 12627.8 10218.9 4706.4 5239.6 2056.8 13838.6 4474.2 7506.6 12637.8 5439.4 5102.6 7878.5 11606.2 6294.5 2802.2 5291.9 10042 9694.9 4637.6 4905.3 7482.2 8037.6 1447.5 1959.5 2477.8 3944.5 13972.8 15181.1 3991.5 3199.1 9302.7 8172.2 6409 8019.4 4449.1 5871.7 2390.2 10046.7 6002.1 2719.5 20383.7 2352 1474.5 9733.2 7777.6 7349.2 4706 4529.9 2277.1 15667 18428.1 2866.7 3788 16195.2 8125.7 13608.3 5554.4 6082.6 11534.1 6723.8 7785.6 5889 5748.7 8405.3 16242 16978.4 24160.7 10413.8 10129.1 3365.3 4683.8 4546.5 12780.4 4656.8 2818.9 10729.1 1777.3
8800.9 8968.8 12137.7 7312.8 13447.9 10036.6 11074.3 10606.5 10666.5 10072.8 26027.3 6386.1 7090 11981 7417.9 19338.8 10599.3 10728 12726.6 6198.5 6828.5 10692.7 14208.4 9400.1 6321.7 7207.9 7012 7424.7 9291.1 14767.4 13545.3 4543.9 13123.2 10646.6 16944.7 14372.2 7341.6 15511 7277.4 5129.4 18471 6751.9 9297.4 19389.7 9925.1 18075.3 12177.2 14315.5 7029.4 8605.7 7958 17717.2 10579.5 10778 14143.7 6472.3 8787 4168.4 10559.6 6529.7 7587.4 12327.9 20629.4 10648.9 14161.1 11860.5 7372.1 13202.7 11937.4 9495.1 13984.4 14184 7333.6 12554.5 11177.6 3815.7 5975.5 6429.1 6645.1 14149.1 15002.1 8742.3 11286.3 21275.8 9458.5 10897.2 10901.6 8674.1 13061 6900.6 11040.7 30410.8 6581.4 12011.3 6984.3 6896.5 8196.5 14142.9 15947.5 6673.5 9598.7 7252.1 17769.4 11385.7 4029.4 9500.7 10908.2 11162.5 21686.1 9314.8 9837.3 19733.7 17518.4 11038.3 6042.6 10050.5 13020 16755.9 18567.6 24778.1 10575.8 8701.1 6100.8 10437.6 10572.3 16295.9 11774 4128.7 16931.5 5523.5
16677.8 12262.6 8352.1 14339.8 11919.5 13952.5 9563.1 12189 13699.4 8446.6 13163.1 10417.9 12963.5 10043.2 12336.6 15017.7 10556.4 10287 10964.5 8459.2 14117.1 19373.5 17190.8 21327.7 12030.1 13402.9 10131.3 19054.3 8564.7 28466.5 14916.7 16048.2 6974.5 13354.2 10156.1 19669 13441.1 8767.6 13871 5667.2 16149.4 17716.6 11242.1 15683.4 11997.1 13466 11942.3 12080.9 10921.5 11764.9 11761.4 20545.1 20463.3 14788.9 7228.6 18245.6 8628.9 18508 12633.8 9495.8 19520.2 16286.2 16985.9 13876 11580.1 14120.4 13494.3 24646.8 22849.9 15448.8 10128.3 19227.5 22638.1 14887.1 20917.3 22012.1 16345.4 21260.2 15360.1 11875.8 9978.4 19431.9 7712.7 13583.3 11063.5 7463.3 13139.2 17102.7 10547.8 13678.1 17141.8 8983.1 13855.9 7846.2 24150.5 12170.2 13150.2 10124.2 15163.1 6865.3 30975.3 5189.5 12073.5 19066.8 7643.4 9923.9 14454.3 9429.9 18273.1 12329.6 11512.3 19876.7 15222 10726.5 8864.3 7653.3 11784.7 10189.3 14839.6 10396.7 17634.4 12944.1 6036.4 18216.8 16658.4 9519.9 19946.6 14135.5 8187 13317.3
28516.8 27822.6 16898.6 32096 19001.5 17188.6 23658.6 36241.7 28876.4 19428.1 27200.3 24503.4 31777.7 24184.4 22063.6 24690.2 19823.1 27468.2 24481.3 20676 26631.1 21680.1 20220.9 20905.8 26977.9 27839.1 16960.5 22788.5 20985.5 27416.2 26202.6 25667.8 22322.7 22400.7 26422.6 32016.2 34668.2 25041.7 23639.3 20788.8 27161.2 20735.2 21405.4 20177.4 29886.4 30737.4 24574.1 22730.8 18636 23931.9 23892.8 19003.5 31961.4 22564.8 25933.4 23964 19175 16680.7 16318.5 19615.1 20631.4 19079 21506.1 16877.8 19439.8 18011.1 28015.2 19386 20159.1 25330.6 22593.7 31303.2 26714.5 29053.1 30230.3 35080.7 23873.7 16950.8 24992.7 23766.8 21064.3 23209.8 18534.1 29258.6 17658.6 16777.7 34915.1 27185.4 20475.8 23716.6 23823 23977.9 19933 23441.2 32102.5 20006.9 24404.5 28924.7 30968.1 22984 30299.9 15242.9 19764.8 21026.1 20485.6 22232.9 21500.4 24862.3 21844.9 16743.7 23091.9 30331.4 28267.3 28244.9 27076 15804.1 20541.1 26211.8 25022.2 21761.4 22375.5 21887.9 29607.4 25999.9 18093.9 15594.2 23091 26419.4 28565.1 24622.9
7594.9 1028.5 5057.6 2649.7 10060.3 3021.8 3460.6 4977.7 2426.1 208.2 1556.9 1562.9 27.7 4110.8 8219.9 1776.8 5761.4 4816.7 6571.9 5808.8 1499.8 359.1 1437.8 2092.3 6871.4 550.7 3828.7 1209.2 2680.8 22099.1 810.5 357 10505.3 4787.9 12377.4 6267.6 7827.6 1329.7 3579.1 639.6 7094.5 1641 7254.9 4990.5 2115.4 7110.2 6500 1526.7 2651.3 14001.5 6401.7 1053.7 1751.4 5794.5 7187.9 18440.8 2871.9 759.1 8930.3 5841 7260.6 9662.9 4222 2427.7 3942.5 14585.2 4396.1 9700.8 5756.2 2010.4 580 3250.7 254.5 2901.2 6036.6 271.6 1922.2 64.2 9751.3 4780 6434.1 834.1 575.9 164.4 13534.7 2974.5 6652.9 3580.3 1612.9 1010.6 957 123.4 4537.2 825.4 2198.2 99.2 1382.8 8290 1096.5 7003.5 1211.1 1240.6 886.4 1932.1 3339.6 7835.4 14887.9 6776.3 20726.9 550.7 8561.4 2470.2 6869.9 8466.8 5372.7 9639.2 4224.7 1896.8 2148.3 17298.2 14238.2 3193.7 677.5 1353.5 6806.2 21517.7 2476.8 28.7 7696.8 656.2
23357.4 21328.1 20177.3 31042.2 17496.6 18856.1 25275.5 23429.2 29483.3 15992.7 32386.6 20019.3 30207.1 23776.9 23156 27097.9 21711.4 22139.7 19230.1 23683.6 24949.3 19579.3 19628.6 32440.8 29301.4 29264.8 17861.8 26866.6 21063 32587.1 23876.1 20800.7 19743.4 18137.2 21591.5 26885.1 29883.3 20466.3 28324.4 22558.8 27389.8 31654.9 24537.1 29214.4 21980.2 29364.1 25576.4 32269.3 18077.9 24243.6 20209.3 28724.1 28009.5 20900.9 24010.5 24331.4 23020.7 21497.6 26625.1 19500.7 21387 20297.6 31132 36850.6 26544.4 27161 23556.3 26035.9 27447 33843.3 20529.8 34895.5 26998.7 25739 23039.5 33489.2 15625.9 24595.1 25048.3 23182.9 16264.5 29582.7 18025.9 14233.5 18483.6 15925.6 20114.5 27643.8 19529.5 22568 21555.4 24489.2 20463.6 25755.5 32164.7 21600.8 25852.3 21274.9 24315.1 25969 21777.2 18925.3 18917.3 23827.8 24642.4 20933 23706.9 19686.4 25539.5 19727.7 19243.8 19880.2 26117.1 20492.4 30045.2 18033.6 24811 21887.2 16486.6 20223.2 25885.2 19646.2 22672.6 17400.2 29867.5 22028.7 20366.9 27536 17369.1 22050.4
23076.9 26192 20247.3 27071.9 21639.5 20119.4 25849.6 24178.2 26778.8 20544.2 29832.8 20280.9 23131.1 31288.5 23425.9 22425.6 23635.8 24259.7 15457.6 26690.9 22386.9 27711.7 18273.2 39091.5 28543.2 25268.4 22899.1 26022.4 26021.3 27841.5 23083.5 20758 20598.7 21780.1 26800.2 28621.5 28555.8 21163 26961.7 20061.1 28238.2 29928.6 22793.2 23599.6 21525 32177.6 25012.9 28093 19884.6 25325.8 21158.7 27342.3 29727.2 23545.6 24091.9 21931.8 23400.8 19362.5 28765.8 23112.6 25370.6 24131.8 33225.7 34402 41049.7 26936.7 24121.9 31471.1 28723.8 29067.2 23626.9 38641.1 30170.2 25032.3 25048.5 36143.7 20728.9 27806 23473.5 26406.9 23852.8 31775.9 18518 21717.9 19938.4 21929.4 24153.9 28424.7 22261.8 22968.6 22785.9 24069 18685.9 27185.2 22837.6 22309.5 26542.1 34633.2 21768.8 27063.7 25130.7 15028.7 21718.9 26267.2 23967.6 20902.8 21101.8 23083.5 27784.7 23330.3 20836.2 24395.9 31008.3 24121.7 20653.5 19723.7 32748 27876.4 24235 32151.5 21530.9 19374 20435.7 21310.7 33417.4 29227.3 17867.6 19237.7 19752.8 22282.2
23679.8 18572 21888.6 24041.2 20536.9 18161.7 21384.6 22821.6 23940.4 17000.4 26779.9 26272.6 33311.3 21547.4 18779.1 24933 16239.4 21945.2 28260.9 21263.4 19221.4 17003.4 20696.2 17073 21284.3 29609.3 16101.7 25620 19115.3 21769.9 15990.9 18136.8 18142.6 17827.4 24244.1 19406.4 22806.7 18768.2 14670.7 18625.4 29092.9 21703.6 17051.3 15542.8 17228.7 36698.9 19849.9 39413.8 14458.6 11166.6 19779.4 14295 18273.7 20309.2 22490.2 18953.5 15627.1 22034 19197.9 21378.3 23787.3 16487.4 22866.9 26423.6 26327.2 25276.6 21284.3 24477.3 23309.3 26238.2 18640.4 25263.4 18122 18022.9 21159.8 21797.1 16728.8 17306.3 15871.1 20571.2 18862.1 20555.3 17409.5 16579.3 17240 18639.9 20228.7 16285.2 19867.7 21174.7 18246.6 27526.2 19402.8 23607.5 22873.5 17980.7 22647 26115.5 26226.7 21524.1 23483.2 16324.3 19290.6 20153.7 26878.7 21418 21818.7 21753.5 26835.1 22678.4 16658.2 21070.2 20142.9 16950.7 6748.8 20053.7 23293.5 23609.5 21694.8 26636.1 23678.9 19762.8 19245.8 13975.8 23794.9 22438.6 16060.3 4846.7 19305.2 21105
19010.2 17714.8 12896.8 26176.3 13629.8 14917.6 14554.2 20103.2 23371.1 15359.9 18944.4 15569.2 13422.1 16291.4 13666.8 13254.5 15698.5 23210.1 14993.8 14593.2 18321.5 14460.4 20504 24899 24011.2 21061 17257.3 16465.3 13341.8 31876.5 16600.5 18965.3 14763.4 16041.2 16940.6 22077.8 21032.3 16905.2 19496 13038.9 22950.9 21865.9 16866.7 19129.4 19102.8 25528.3 17277.8 25487 12601.5 17281.2 20400.4 21701.1 22861 17372.4 23479.5 19459.7 16258.9 16119.9 16584.6 13760.7 15127.5 20000.3 26481.7 20197.1 23976.5 14004.5 13744.3 26909.3 25888.8 24247 15544 17048.4 29983.1 26120.9 24657.1 31290.1 15740.7 22238.2 26912.5 18972.8 16394.2 25630.3 12713 14130 14463.4 15593.9 17911.1 30321.3 14785.2 19144.5 19587.9 18984.3 15634.7 14942.3 29227 17446.2 28224.5 16697.7 13850.7 19403.2 22977.7 13795.7 17059.4 17294.9 18931.9 16157.3 19500.9 13996 19789.7 14777 15207.2 22028 23230.4 18323.8 14567.8 17376.1 18760.5 20627.5 17657.5 15829.3 24373.2 14764 17788.3 18608.6 24314.7 14012.4 18733.2 31085.3 15735.4 11324.2
5088 7185.7 8633.8 1157.9 4553.4 1041.9 1217.9 11789.4 17373.8 1249.3 7091.6 978.7 576.7 10144.2 920.6 23318.3 5241.5 7695 6204.6 3056.7 5987.6 12352.1 10192.4 2991.7 1129.2 7334.8 7801.5 3917.5 6474 8182.4 7061 7422.6 8887.8 3973.7 2832.8 6796.1 765.8 1167.4 899.6 890 3474.2 1363.3 4850.9 25194 1201 18310.5 15547 845.5 1254.8 2569.7 1147 5624.2 6228.8 1720.8 4591.5 1207.3 1241.2 343 7948.1 4587.9 15999 4419.2 8543.4 9366.2 9377.3 5261.6 2758.5 4141.6 2739.8 5384.7 1882.1 4322.5 560.9 5038.7 1406.6 10804.9 9788.3 607.7 13970.7 5646.3 2965.5 2875 4218.6 6730.4 3937.5 1475.6 7738.3 3807.6 5395.9 1232.8 3484.5 16378.8 528.5 3966.1 528.4 1651.6 6740 2630.7 4003 1261 672.9 9970.3 11637 3054.7 533.5 7833.6 1119.1 2865.7 7156 10358.1 9672.9 5667.7 599.8 5024.8 5251.4 1328.3 9943.3 3475.9 4379.9 3278.8 1381.6 2751.9 7048.3 10659.1 2541.4 3065.5 887.8 881.2 3275.4 1468.3
3599.8 1468.9 3902.2 1786.4 7102.1 5332.3 1748.7 1512 2695.6 4377.1 5874.8 1808.8 18380 2832.4 2800.2 2491.4 3854.4 2568.7 4897.7 2053.9 2946.5 12510.1 2613.8 3535.5 909.7 8629.3 8031 2226.3 18334.3 2271.5 6163.6 3950 7900.8 9514.8 7291.4 2427.8 3634.1 1444.8 2148.9 1107.7 5019.4 1095.3 5248.9 1071.2 3768.7 1842.8 24049.6 1889.1 2389.9 2096.3 4307.8 9156 12452.7 2980.5 1646.3 3183.3 1116.1 5391.8 2791.9 4716.1 3256.3 3734.3 10537.2 2628.4 1131.2 3568 3381.1 10965.6 6027.8 7021.2 3934.8 16541.7 7426 1297 3885.3 843.7 2984.1 13356.9 1245.7 5273.8 9105.6 4498.7 5889.5 32726.8 3394.7 4020.3 2230.2 4975.9 11515.3 8089.9 4991.9 4589.6 982.3 12367.3 1695.8 6547.2 933.4 4139.4 2601.4 2516.3 6856.6 1435.4 5406.6 5535.9 1980.6 5314.5 3159.8 4483.4 3204.6 1225.6 2082.1 12584.4 9789 2371.8 2151 2495.8 7076.1 3706.8 3390.1 8710.2 1721.6 2927.7 4132.2 4656.2 5898.5 9860.2 2497.4 2449.8 3655.3 2826.5
23791.8 25214.2 14469.6 29937.6 17363 15125.2 23137.3 33565.7 24937.7 19721.7 26306.2 20361.5 29311 23382.6 20888.2 23134.6 17934.4 24890.5 18673 17275.7 22271.3 20503.8 20764.5 22507.3 23147 28209.6 15124.6 24328.4 16251.8 27764.9 23235 19137.4 22226.6 19722.6 22263.3 31921.5 30267.8 24201.2 23516 23836.7 23995.7 19384.6 21075.8 18964.6 22092.6 23999.2 23332.9 20570.7 17166 20085.9 22958.2 17716.7 23915.2 19245.8 21990.2 21136.2 15787.1 15545.2 15280.8 15728.8 17969.9 16563.7 22070 14566.1 22263.6 16811 24110.7 15399.7 15890.7 24790.6 21197.7 30590.8 21528.4 26481.4 29356.5 27975.1 19386.2 13763.5 21799.4 22517.9 22423 21146.6 14226.1 26789.4 15720.9 16743.5 34814.5 27583 17228.1 21512.9 22784.5 22580.6 15419.4 23312.1 24423.9 17958.3 21130 29129 22517.8 20134.7 27076.6 13759.4 18375.1 22878.3 17543.6 15418.5 20191.3 25634.4 18974.2 15041.2 21120.1 30245.9 25558.6 29451.8 23373.9 13329.5 19729.4 25079.4 23726.5 16490.9 20693.4 16333.2 28449.5 23641.8 15235 15313.3 20651.2 23230.9 27166.2 20739.2
8793 5165.7 6117.5 3684.8 10478.6 17477.1 3817.8 5803.5 3751.9 17935.5 7501.5 6581 2332 14897.2 8265.7 3019.1 4495.5 11439 12040.2 10565 6282.7 6527.8 7239.1 5759.6 4324.9 1033.7 9257.5 3313.2 9961.4 5608.3 2933.2 14592 7908.9 12226 9790.3 10088.6 7222.1 6909 4027.1 4685.1 16812.7 3457.8 29147.3 1269.5 5240.7 7395.6 7946.6 7800.2 3514.8 8150.3 7352.9 1716.4 6577.9 7651 5306.5 5034.2 2788.8 7223.2 8430.3 8881.1 8110.4 9541.5 10099 7420.3 2721.8 9606.1 6954.8 15529.6 10087.2 6980.8 6706.1 4389.8 4509.9 6162.7 7259.3 1639.3 3776.5 14686.6 1954.4 14669.7 13091.1 3051.9 5185.4 6502 10200.8 7840.8 2769.9 7272.7 19107 7386.4 9545 1446.5 4507.8 13834.9 4175.9 3066.4 2593.3 7940.6 7541.9 10944.1 10382.9 4232.1 12307.4 6391 3619.3 9480 13887.9 7896.9 15762.7 5883.7 5690 16869.4 17159.8 8870.9 4461.5 8427.7 19393.7 11300.8 11732.7 13736.8 5309.3 6295.4 6233.3 1994.3 11036.9 16371.3 7974 3146.5 4527.1 7373.9
10045.4 3248.2 3346.1 13885.4 9839.3 1675 7235.5 3223.5 7728.1 7195.2 14935.2 5427.7 3359 3589.7 9801.1 7204.8 2384.9 8350.3 3193.5 5234.7 3218.4 10596.3 8325.2 5982.8 11105.6 6253.2 5405.1 9714.2 14145.3 6183.4 8190.4 8432.7 8807.6 13787 3025.2 11865 7263 2974.5 5787.2 5488.1 12044 18855.6 6603.1 4078.9 11365.4 7023 9923.6 4639.5 3188.1 10543.4 9583.8 19739.9 8992.2 3130.7 11060.2 7616.2 8103.4 4983.5 16634.3 7699.2 4014.1 2400.2 3275.4 9908.4 1637.9 19251.6 6850.7 11063.1 5862 6857.7 2303.6 10137.1 11824 6152.8 2914.4 4209.3 16379.7 13649.7 14534.5 12117.9 7030.8 17882.2 5221.9 15146.9 10377.9 15352.7 8153.5 6151.7 9870.2 14399.6 2556.6 14098.8 7886.7 10639.9 12959.1 4314.5 3575.2 7521.2 2732.8 5246 11775 3392.7 3322 22020.3 6489.8 12643.7 5371.4 3595.9 5004.3 5672.8 10510.4 8576.2 12328.6 9394.3 15672.8 4270.5 8615.2 1217.6 685 10473.6 18307.3 5449.3 17220.8 4194.5 7734.7 7613.1 654 3404 5926.3 9819.8
1163.9 5257.6 957.9 860.5 2773.6 1880.5 2323 931 4042.7 7143.6 743.8 17243.2 1086.6 3546 2215.8 2088.3 10221.5 10379.4 4839.6 4058.7 2107.5 2408.3 534.2 3544.2 966.4 1071.7 6536.1 1737.2 4734.8 1675.4 1769.1 3638 498.7 7889.5 2221.1 2025.2 3823.4 603.4 1754.5 1198.9 2465.6 3019.2 945.2 456.7 2542.3 1764 5395.2 2493.1 3718.5 2243.5 2590.1 2574.8 4038.3 12218.8 1680.6 2287.9 5437.5 679.8 6358.4 23284.2 5336.1 1210.3 5400 4007.7 31985.9 1357.9 1937.6 6502.7 14091.2 2360.9 7463.1 2885.7 3974.3 3612.9 1918.8 1326.4 1810.2 601.8 1119.2 1990.8 2732.5 1005.8 18886.7 2590.8 9624.5 4483.4 868.7 2381.9 9155.8 5072.9 8160.5 183.9 1891.4 798.9 3906.5 1093.7 425.3 5412.7 4101.4 3626.2 4193.1 1625.4 4269.6 2566.2 16730 2786.1 696.1 1421 1598.2 4839.1 5665 2057.2 1334.8 4672.5 579.5 731.3 8639.8 1106.1 7693.7 1855.4 1478.5 1295.6 6968.7 6930.2 12261.3 1294.7 4474.8 466.1 306.7 2048.8
23981.2 9565.2 14999.7 15029.5 13351.8 16828 16257.5 9646.9 7152.9 11113.3 20185.2 14120.4 10779.1 18585.5 20038.1 13842.4 13991.5 8719.7 9350.3 20960.9 13811.7 13541.5 16010.7 24599.9 27296.7 9904.8 10623.8 22810.7 20674.6 13891.7 8882.8 17323.9 12991.1 16772.8 20186.2 14833.3 12409 15841.8 20696.3 20744 22672.6 17317 15129.3 15403.9 18510.9 19715.8 20182.9 24861.4 7843.4 17950.3 21489.9 25249.6 11404.7 17278.4 19589.5 10262.5 19110.6 17006 19701.9 16825.7 18317.2 14438 21025.5 16578.8 17108.6 25405.1 14418 12667.9 7869.2 16800 15352.8 12083.6 14799.3 11637.4 11873.1 8139.1 14712.5 22088.8 21314.7 19788.2 14551.5 21133.6 9788.2 12796.6 12006.8 17372.2 13107.5 15623.3 17117.9 18338.3 11018.3 17703 13633.2 16265.7 13918.1 18864.9 10237 12865 8838 17471 12552.3 14015.9 12331.5 26029.9 16934.6 17035.6 18649.7 16433.5 19440.6 10238.5 12416.4 15495.3 11549.3 12977.7 19838.1 15464.5 22150.8 18264.1 13362 29542.9 21385.6 13245.2 18600.9 9709.7 14587.2 16604.2 11066 20453.9 8862.8 20365.6
11976.6 7990 11828.1 14299.8 15576.2 17299.2 16784.5 19708.4 12877.5 5188 14746.4 11158.3 13204.1 13981.5 10662.3 10994.3 9815.5 11189.7 12203.9 10456 16820.6 11094.4 16869.9 31752.2 25191.5 16010.5 10509.2 13528.9 11720.9 16048.3 11086 14902.9 8775 13842.5 14491.5 14970.7 12424.8 9065.3 15622.2 9392.2 20659.1 24911.1 11654.3 15733.7 16626.7 18358.3 14606.9 17123.9 9499.4 16888.3 13147 25319.9 10030.6 17792.5 11659.1 14142.1 12279.3 18328.8 11887.8 10648.3 14253.9 13532.2 16941.9 16073.5 11674.4 9377.9 10159.6 15208.2 10690.9 12071.4 11368 11588.8 13299.9 10172.6 13287.7 26425.9 11872.4 14362.8 15177.8 19092.3 9120.1 16585.9 5275.8 7143.3 14508.8 13751.2 10223.2 9399 11275.1 18270.9 16727.1 17771.5 18867.1 13796.3 19097 14788.8 17997.4 13132 7693.3 9395.7 13758 12245.3 14785.3 14404.1 12623.6 8358.5 17031.9 13417.6 25999.8 10513.4 9418.8 9687.7 9980.3 6479.2 6679.9 11219 15958.9 15038.7 12660.6 17347.9 16216.1 18143.7 7209 10863.9 14157.9 10636.8 6111.5 28739.3 8148 13092.1
16456.4 24929.8 20451.3 12021.8 15291.6 14331.1 11248.6 24920 22099.1 21575.3 17042.1 21372.9 22836.2 14304.5 19531.3 13535.1 21645.4 18378.4 14439.6 19611.2 18486.9 14583.1 12686.2 20499.8 35825 20433.5 12986.9 27974.5 17996.9 23005.3 21179.3 13513 14676.5 15187.3 18456.8 18544.4 12307.5 24358.3 19823.3 16333.3 12735.7 16196.1 17992.3 12188.7 13787.7 21649.1 11703.7 20301.4 13871.2 20440.5 14457.7 9144.7 19083.1 13468 10652.1 14277.7 20749 18244.5 13337 18730.2 13261.3 15925 20335.8 22244.3 16670.1 16019.8 20281.3 26813.9 13033.2 13560 13637.7 13079.9 13286.3 22533.3 19044.5 26909.6 25803.4 14997.2 10352.8 16361.6 17917.7 19526.3 22150.7 20723.8 12579.4 20025.7 13321.4 19920.2 14023.3 15140.1 12069.2 15639.7 17103.5 15469.1 20487.8 11571.6 12187.8 19132.2 20988.2 18772.4 23811.3 12181 13229 23917.1 26918.2 15331.1 18553.9 16713.9 19523.2 17919.6 11918.7 15028.1 14040.1 16226.5 12473.5 6627.7 17790.9 11949.6 16263.8 15853 27679 15080.2 19697 14862.5 14188.1 13711.2 14963 19228.1 20062.1 17498.8
24109.8 24280.6 11815.4 15508.9 10271.7 12815.5 9331.5 28833 12578.9 9747.3 17656.8 14819.3 9978.5 13328.2 10363.1 13247.7 13461.7 14134.7 14726.4 11848.5 21501.9 18141.4 12581.6 13579.3 14861 15334.2 8188.2 15517.7 12523.9 15836 15065.4 16156.3 15603.7 8664.2 16176.2 17091.6 15878 14669.7 9441.6 18680 20666.5 13421.9 15380.5 19660.5 11386.2 17111.8 14844.8 36585.4 13287 11699.6 12876.2 11636.7 20871.7 11954.1 14512 8294.9 14411.2 12528 11440.2 13171.3 16894.2 8837.1 7279 15694.1 14261.6 9254.6 12968.7 18696.3 10684.3 12977.3 16933.2 12558.2 12123.7 22887.9 14496.2 16072.1 12436.7 12222 10707.4 16901.9 10182.2 12548.9 12246.4 13405.4 11651.1 11449.7 24193.9 20786.3 8707.2 12156.8 11024.2 11269.8 14083.2 10141.5 14933.1 14312.3 19143 18697.1 18508.2 15560 18076.5 16499.9 11450.7 15041.3 13714.4 9889.9 16971.9 12032.6 10590.7 17700.8 11136.4 16509.6 23232.8 8329.4 6722.5 14425.1 16227.6 25505 19000.8 13250 16211.5 10345.7 16437.1 9564.5 10990 8593.7 12276 24364.9 18267.7 13491.3
21803.1 18638.9 13531 28670.2 14077.8 16320.9 26457.5 23263.9 23743.2 11852.1 23222 22174.5 22353.9 18383.1 18857.2 16532.4 16085.9 19044.6 14681.6 21860.2 20399.4 17881.1 18680.2 20513.7 20243.6 25041.7 14238.5 21151.9 17571.1 31601 18213 18017.6 15314.6 14692.2 17074.1 27336.2 19136.2 15784.3 27706.7 22315.6 21417.5 29161 14820.2 23546.1 22308.3 28081 19873.8 20947.4 16314.8 21552.6 18341.6 18663.4 22331.6 15361.6 16152.5 22734.6 19536.1 18802 20068 14171.9 21610.9 18791.9 22478.3 28980.1 25659.2 18726.7 18381.8 18931.5 17025 23443.8 15383.9 21955.8 18913.7 22376.1 25155 36214.4 20354.9 27729.9 23220.5 16568.3 14946.9 26061.1 12697.2 13253.5 14077.3 11792.1 15570.4 25953.6 14318.7 17728.6 22240.5 23496.7 18382.8 18067.2 23319.6 17879.7 28639.2 18170.7 15368.6 15845 25519 15005.1 15449.2 15501.4 22449.3 18578.8 13347.2 23048.7 20400.6 19359.6 15083.6 16077.1 17185.2 16259.9 19999.7 13463.1 24556 17757 17010.5 18121.7 23607.3 14823.2 18499.1 18244.8 19976.1 13034.4 11378.1 23787.4 16558.8 16116.7
