"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86"
15074.8 13196.2 12031.2 19698.7 11067 11572.5 11120.9 14753.6 13139.3 17414.7 14550.4 13452 10410.5 11876.4 12787 12276.5 9507.4 12688.6 16928.4 13819 12150.8 9001.2 10447.3 10113.4 14386.3 10254.7 12354.9 13470 14686.5 13885.4 13364 9114.8 9607 16704.4 19569.7 17538 15761.8 9520 11196.9 14673.8 13739.9 12434.6 13928.3 16169.2 13423.8 15983.3 15636.5 12361.5 12830.2 15806.8 12242 15007.6 15039.7 14106.4 13595.5 12540.8 11132.2 14390.6 14396.7 15625.5 14325.6 16577.9 12987.5 10209.1 20820.3 21766.5 13431.3 15620.3 7582.7 8006.1 15538.8 15887.5 11116.5 15257.7 11351.3 15570.8 9468.5 9199.4 13531 13476.4 12552.2 12465.6 16596.3 10298.3 15353.3 9628.1
6950.4 5948.6 9950.8 7106.2 6224.7 12121.7 13946.2 7999.5 13825.8 9554.6 9468.2 9117 11761.5 11639.4 6085.9 6638.4 6564.1 5762.9 5769.8 6258.8 4294.9 6026.6 3054.7 7640 4656.8 9254.5 17727.2 4608.4 5451.3 9995.9 5035.3 9652.4 10117.1 8387.9 4004.1 8089.7 4859.1 7792.3 6396.7 5492.1 7217.5 8036.2 7385.2 6635.9 12894.6 4866.1 7439.3 1142.6 12360.2 7837.9 12267.1 8932.9 9572 7794.9 6976.5 5338.5 7359.2 5370 9282.4 9399.1 4879.1 10915.7 6606.8 6616.9 7627.5 3427 7047.6 7249.8 4023.2 6254.4 6047.4 6550 11013.7 5485.7 9511.5 7231.8 7157.8 8616.2 4774.4 8300.6 6541.7 6098.2 6264.4 10901.2 5959.5 2345.3
5934.1 10031.1 8105.2 11779.1 6308.3 8858.8 5714.4 7887.6 9749.9 11614 8244.6 10070.4 9854.8 13135.2 11043.9 8841.2 7117.9 8599.7 7898.8 11897.7 10832.4 7162 11406.1 7339.2 11103.5 9047.2 6034.8 13314.5 12609.2 8584.6 8271.3 6761 7275.2 7081 12418.7 6825.2 9303 7507.9 9121.8 12272.4 6804 8058.2 9792.2 8006.7 10818.3 19289.8 11748.5 10809.5 10147.6 11660.2 6760.1 6695.4 7566.7 12042.3 10675.8 11311.9 8093.5 8529.3 10756.9 9940.2 8280.2 7612.9 18667.8 6280.2 9069.4 10557.2 10931.4 7275.2 8929.5 4981.1 13768.4 8227.1 8125.7 7063.7 8674.6 8995.4 11678.8 6255.9 13433.6 8149.6 7582.1 9178.7 13687.1 8960.1 18481.1 6897.8
13294.9 14642.4 11151.7 8723.6 13593.6 12891.6 10675.4 9992.2 13426.6 16573.7 12648.1 15493.5 10520.2 16938.9 8331.6 10343.2 7128.5 11151.2 21742 7343.2 8027.8 10708.5 12122.6 13158.1 10961.9 13203.4 15858.1 8652.5 12028.7 8940.6 9956.4 10794.5 12846.3 16434.8 12500.1 16687.7 10956.9 9532.3 13183.2 10778.2 13525.9 10786.5 11178.3 8229.1 11679.7 5437.2 12227.3 10494.8 12932.2 11361.4 11125.4 12456.4 15191.1 11754.7 10322.1 11933.3 12235.9 8083.3 15303.5 13874.6 7047.3 10249.9 9957.6 11772.6 16457.8 10077.5 10712.6 9216.1 7243.7 8919.8 12313.4 10495.1 12405.4 13934.1 13330.1 10691.5 11359.5 11384.4 12103.7 7154.8 10529 6503.3 7625.6 11158.9 10576.9 10077.9
6742.4 570.1 681.9 3045.6 3215.2 250.9 3308.6 1114.1 2543.2 1486.8 101.6 501.6 664.6 693 440.4 8959.4 50.9 826.5 9013.1 7649.6 4881.6 522.5 842.8 1965.4 3558.9 7371.2 1071.1 5512.1 660.3 1540.8 4737 1337.7 1129.6 47.3 3775.4 1071.6 84.6 207.9 6340.2 115.5 988.5 79 3500.6 1239.5 2457 180.4 465.5 3520.4 102.5 150 8764.3 4852.1 6281.2 983.4 820 3563 5422.5 327.7 614.7 8602.7 490.1 81 319.2 5488.7 437.8 2261.9 6500 951.4 6179.2 1071.6 1271.4 135.8 967 5791.3 4142.7 168 144 596.4 1229.4 139 -59.1 920.3 2718 11565.7 2120.8 5730.2
14873.3 11679.4 10951.5 8800.7 10523.3 14176.8 13033.7 16839.8 13131.6 12511.2 14356.5 11614.2 11157.6 13398.4 12731.6 12971.3 7838 11454.2 13761.9 15181.3 10738.3 11438.3 10063.7 10228.4 12520.4 9771.4 14673 16315.5 8553.6 14256.7 12209.2 11076.9 10024.9 10365.7 17074.7 18072.8 10070 9499.3 15698.1 12967.2 8937.1 12395.3 9599.7 8365.3 14350.8 13587 13148.5 12170 18620.7 14773.1 14329.1 14559.3 9244.9 15541.1 8891.6 12271.9 15372.2 14983.2 10412.2 17413.1 11689.3 5267 13076.7 11377.2 10814.2 14378.1 12296.5 13061.3 12643.1 12930 12287.9 14299 14343.6 14959.8 13333.9 12630.1 9030.7 9112.1 7326 18604.6 20025.8 10981.2 13498.8 11217.3 10479.8 11796.8
10198.5 11886.4 12051.2 20054.5 12686.3 12954.8 8655.1 11099.2 12629.8 15031.1 10803 12901.8 11423 12222.2 11578.8 11436.3 8764.5 4854.4 10810.2 11423.3 11802 7324.1 10031.8 11836.3 7045.4 11080 12658.8 15319 15654 9737.4 14287.8 9533.7 10435.4 10296.6 13365.8 15833.5 9565.4 8237.3 17067.6 12430.7 11444.7 9698 10089.1 12082.7 12201.7 6239.8 11464.3 16579.7 10090.3 13718.4 12831.7 10564.7 16468.6 13659.6 14390.9 12443.2 7796.3 10650.7 11168.4 11935.3 11467.8 11401.1 12375.4 7237 10050.7 11613.7 8922.5 8890.6 13871.6 6178.7 13360 8211.6 8466.7 8758.6 8744.7 12875.9 8832.2 7845.7 11790 12516 5942.3 13858.4 14152.4 8153.4 14850.8 9238.1
4664.1 5309.4 10389 8185.2 4714.2 7368 8608.6 6790.6 9807.4 15506.7 8107.8 6140.2 8843.8 9181 4935.3 3344.6 3163 5109.6 3765.6 6012.3 4580.4 7432.4 7640 10203.6 6581.2 4575.9 13952.9 7896.7 6178.1 6615.7 3961.6 6893.2 6220.6 8848.1 5143.6 4271.4 7588.1 5593.3 7906 6000.2 8432 8555 9875.5 6521.5 6940.1 10651.7 17302.4 8658.5 10332.2 7949.7 6380.2 7149.7 8009 5666.1 7179.5 5745.3 9075.9 5028.9 10747.7 9226.7 9557 8758.1 9356 7561 6440.1 9747.7 7362.7 8294.9 10503.9 795.6 5652.8 10612.8 3920.4 5342.9 4888.3 3679.1 5133.2 9028.1 7386.7 9569 11369.8 12746.9 7715.7 7954.9 5649.7 3595.5
2216.5 6966.1 1263.6 961 2300.1 1106.2 1460.2 4957.2 1548 2528.1 1559.4 1238.7 1381.8 671.6 1155.3 678.8 1229.2 964.6 779.6 1377.4 694.5 1295.9 8203.3 565 1954.7 6269 687.4 3985.9 790.9 1497.4 1232.8 2266 2288.5 1134.8 504 2613.1 1788.1 2751.1 749 1682.6 1840.9 2449.7 8990.9 1188.3 908.7 7751.8 3947.5 1147.5 2849.1 1322 4430.7 607.6 1456.1 897.8 1928.9 1055 1838.4 909.8 4855.8 8062.4 5504 1334 13679.2 961 3076.4 2891.8 4827.6 16292.9 783.5 3301.1 1021 1796.8 1835.5 1308.7 2630 1019.2 1649.2 2340.8 965.8 1048.2 3099 1154.2 1891 735.6 939.2 1019.2
5161.9 3182.7 4843.6 2449.3 7924.7 5750.2 9301 6315.2 4947.7 11205.3 10038.6 4861.4 5865.4 4627.5 5930 4610 8218.7 7537.4 6139.2 5327.6 4784.6 6222.3 10687 8883.6 6465.8 4334.7 9272.2 2080.9 6225.9 6421.6 3148.6 7826 8095.6 9372.9 3622.9 3820.2 5669.6 5821.5 6312.4 3946.8 6059.7 4290.3 8347 7419.2 8281.6 6026.9 8112.7 13360.6 6496.3 5035.3 4969.9 5389.1 6403.2 3144.8 4082.8 3633.2 8401.4 6005.7 8037.8 7979.4 11340 5975.1 8764.9 6749.5 8356.3 8888.9 8688.2 11124.9 10923.5 4795.5 2849.8 8552.2 6253 7382.3 6554.6 4538.4 9172.3 8434.2 11533.1 6723.2 9873.7 19374.3 5958 8677.1 5319.9 8954.7
1149.2 1277.8 5176.3 820 1220.7 3931.4 1372.6 771.5 1188.5 858.5 876.3 727.9 3201.3 1982.3 1803.2 1761.3 1819.9 2481.1 1819.2 2022.1 5420.9 4009.7 1003 672.1 1225.7 807.8 3942.8 2880.5 1840.4 2793.9 1223.6 1374.7 1225.3 860.3 827 546.5 527.5 1969.7 1396 598 1078.7 2399.8 720.6 1029.3 3800.6 554.3 1133.6 560.7 758.1 1305.7 7356.1 4114 2859.1 2735.9 2293 2430.8 1598.6 389.9 831.7 1445.2 19478.8 798.5 1609 1741.4 1156.3 890.1 2611.1 1369.2 796.9 1144.9 978.2 1029.1 1377.6 4324.4 2267.8 1471.8 4463.6 3776.5 881.1 2270.3 656 734.9 1124.1 15153.4 1770.1 2137.3
3236.7 4333.4 4334.2 3468.1 4838 5179 6018.9 5957.6 6167.5 3357.1 5347.6 7296.4 5592.3 4800.5 2644.5 2690.3 5791.9 4166.9 4197.7 4126.1 3236.5 2438 9240.7 10586.2 2062.8 4551.4 3640.1 1929.3 3836.4 3664.1 3204.5 4547.4 6964.9 20839.2 3346 4275.7 8692.3 5066.7 3824.1 6558.5 4606 5108.3 7434.4 5143.4 4712.7 12496.7 8463.2 2997.7 9245.4 4185.5 3963.4 5652.4 6553.3 3874.4 3045.9 1779 4029.9 3834.2 3332.5 3144.2 9866.1 4599.5 2451.2 3404.3 3924.8 6520.6 3938 5403.7 2490.9 2537.6 3289.8 2387.7 4635.3 4191.4 4498 4468 6353.9 3706 1737.8 3284.9 7667.4 5911.6 3416.8 1903.1 3580.5 3388.1
7433.3 6649.2 5897.3 10197.5 5050.8 7907.7 6891.1 15386.9 9115.6 10385.9 9227.3 7361.3 7091.9 9874.5 9704.8 8434.7 4415 9478.9 7031.2 10998.7 7281.7 8436 8858.5 5928.9 8008.3 5336.2 7729.2 12919.9 4643.8 6853 8664 7708.1 6230.1 12948.4 16490 12381 9620.2 6903.5 7329.1 12111.8 6256.7 8610.8 7141.5 7320.1 7877.4 8647 8590 12196 10012.4 10214.1 6961.5 8741.1 4671.6 9804.8 6174.9 9235.4 7425.1 14572.4 10808.7 11106.1 4871.9 6878.2 6373.3 5419.7 5485.8 15306.6 6586.5 7229.7 13823.6 9048.2 8156.8 11695.2 9622.1 10109 8665.3 6626.6 6331.7 5431.2 4151.8 5377.7 11887.9 3564.5 9675 9843 6513.5 7761.6
10475.9 6689.4 8681.5 9056.2 5142.3 7937.9 9156.3 14536.4 9865.6 8375.3 5722.3 8665.4 6681.8 9575.3 5103.8 8601.8 6702 6286.1 5938.4 12543 7018.3 7317.4 7327 6297 6324.2 6809 10094 12434.8 5272.7 7947.3 9885.2 6415 5373.6 9005.2 12768.8 9958.4 12967.6 6573.1 4515 10313.7 7305 6999.3 5749.2 11394.5 8633.6 4781.8 15146.7 11082.7 10148.8 12129.3 10492.7 8036.2 7925.9 9394.6 9253.7 10407.6 6192.1 17744.2 7002.3 4736.7 3003.6 7160.7 6912 3801.5 5335.5 8396.3 8831.4 6842.2 13381.7 8426.4 7473.8 5768.6 7997.9 6859.1 7457.2 7236 6157.7 4164.9 7078.9 7260.2 9220.2 5346.8 12867.3 7660.4 7299.7 9801.4
7508.4 9929.1 7190.9 6746.1 6122.6 8159.6 7147.4 9357.2 8260.6 11833.4 10293.8 8120.9 6547.2 7590.9 9010.3 7174.5 6613 7779.5 7126.8 12241.1 8623.6 6007.3 7677.2 5930 8285.7 7980.7 7977 12525.3 7427.9 8807.6 9024.8 7695.4 6833.9 4357.9 11665.6 14395.8 12256.9 7775.3 7650.5 13537 6673.5 6732.6 5789.2 10221.2 10684.6 11746.1 5639.4 10828.8 14302.2 10456 8652.1 10143.3 7550.6 10312.5 6414.5 7336.2 5601.9 18409.1 9374.4 9942.6 6746.7 12585.5 9282.6 7715.8 7849.4 14815.7 7886.8 9457.2 19003.5 7012.6 7920 10749.1 6345.5 8124.9 8672.4 10683 7068 7983 6485.4 10057.3 11009.3 7460.3 11548.2 12220.2 8720.8 6092.2
2226.2 2632 1436.5 1597.7 5027 1966 1651 4720.1 3937.6 10246.5 6975 5652.1 3085.2 3010 818.8 952.7 1559.2 11458.4 8626.6 524.4 1677.3 2986.7 2115.3 4845.1 5126.8 2606.5 4887.4 916.7 2287.2 5781.9 812 1309.3 2861.9 11448.7 2178.3 13573.7 8660.4 4384 1704.5 2819.6 5621 1663.7 6855.7 2042.6 5859.7 5761.3 401.8 1514.4 1333.9 1753.4 2999.5 3231.6 6821.4 1807.1 3709 1501.1 1948.9 1471 3372.3 2974 4191.6 2741.4 4192.6 1500.7 1587.1 1548.7 3539.2 2283.7 532 2165.2 2870.9 3999.7 4706.6 3580.1 2248.4 4695.4 989.3 2662.9 1063.2 7825.5 54.3 521.1 418.8 1623.4 2844.2 696.4
7138.9 7566.5 6049 4077.2 7059.1 10113.8 2930.2 2168.4 2933 1194.7 6101.4 3728.5 7156.5 4900.1 2450.4 3936.2 4896.3 5822.1 4652.2 3224.5 3250.2 8458.7 1100 4255.7 3729.9 10729.4 6921.2 5314.4 3786.8 4193.8 7105 3148.3 8084.7 2423.3 1967.8 1707.1 1790.5 6189.6 7287.5 2922.4 3944.9 6118.8 4369.2 4532.4 3439.7 1682.8 6865.7 1325.5 1204.1 5857 9218.7 9690.8 8084.1 9052 6898 9245.4 7913.2 3287.9 5283 5242.4 6678.5 9394.2 7394.7 6357.2 8032.4 2869.2 3084.8 4052.3 1256.4 826 6918.3 2525.7 5110.1 3750.3 3268.9 3842.1 4331 6992.5 2031.5 14639.4 1087.6 2286.2 4616.3 8320.2 5773.7 4654
8275.1 2122.2 2663.8 1889.5 2412.9 8382.3 5464.2 2915.5 5450.9 6847.8 4751.3 6059.7 5365.8 4571.2 1185.8 2994.3 1150 2797.3 2055.8 2579.7 3928.9 7828 776.7 1918.8 3251.4 3089.6 13097.3 3224.1 1915.5 5970.7 2479.6 6052.9 5774.2 3077 1239 1850.9 1652.8 6202.5 5248.9 1736.1 3437.8 9640.8 3345 2400.9 8041.1 1316.9 6010.2 629.8 1553.5 4181.5 4117.9 4325.3 4464.6 4687.7 4730.6 2742.1 7202.6 9764.8 2405 5155.1 2910.6 4255.7 10520.8 7896.1 4000.9 3139.9 4567.5 4072.1 1303.3 687 4195.8 3369.4 5163 2959.1 5720.9 3086.5 2818 4471.5 1443.1 13390.3 2196.1 2546.3 2186.2 7959.6 3373.9 1292
4290 4994.6 6948.6 4094.6 3526.3 8221 8645.8 6948.5 6496.2 10949.1 9512.1 9382.2 5711.7 10434 5173.1 3315.4 4737.7 9865.3 5037.3 6014.6 6187.2 3800.7 10441.9 3877.9 5909.4 5158.7 13369.4 4752 6875.9 7581.1 3091.7 7730.1 7570.1 9925.5 4968.6 7062.5 9805.5 7447 8309.8 5692.7 9991.9 9159.2 12329.6 6843 7168.7 7888.3 5100.1 11573.3 9254.6 6348.8 8432.7 3960.2 8424.6 4087.3 8944.9 3184.1 6996.8 7385.4 8449.2 11065.4 11934 6815.3 7274.9 11666.2 6298.1 11390.1 7939.5 8617.4 10904.1 3917.6 6635.5 13734.4 5482.1 4088.2 5018.1 9352.2 7619.7 9061.5 8629.1 12021.6 8393.3 10517.9 4695.9 7498.9 5189.7 2670.4
11720.6 9920.2 8595.1 10442.5 5306 11050.7 10829.4 14657.5 10192 10089.7 11312.3 8124.2 11261.1 8794.4 14127.9 10614.2 8100.7 11125.1 9979.1 12774.4 9583.5 9412.7 13077.5 8773.2 9562.5 9078.7 13569.6 10282.6 8294.1 9947.6 11282.5 8081.2 6258.6 7379.6 13378.1 12596.5 7735.9 7701.5 7657.9 10847.3 7521.5 9522.3 5917.4 8675.6 10529.6 10908.2 10199.9 9895.8 15700.8 13262 11340.5 12407.7 8805.2 11596.3 7209.9 10026.2 5906 14825.8 12098.1 9096.7 11163.5 7272.3 7265.3 5882 9062 21241.5 8822.2 12534.3 12372.1 11863.6 9747.6 13952.4 12492.1 11917.1 10375.3 10635.2 10615.3 10375.2 6184 9788.8 17996.1 10712.1 11316.6 9390 10155.3 9069.1
108.8 50.8 50.6 79.8 65.9 72 193.4 82.4 89 87 54.5 164.4 6992.3 91.3 179 96.3 411 50 100.2 75.1 71.1 30.2 116 67.3 84 8368.1 86.9 65.9 100 109 174 65 54.1 28 44.1 100 724 113.8 99 8392.4 52.8 41 1996.6 90.2 101.3 100.5 750.3 106.9 390.8 79 98.9 68 94.7 100.3 72 274.9 144 201 832.6 328.7 12003.3 178.3 73.6 116.2 60.4 84.1 120.8 12076 791.7 439.6 57 538.6 219.4 5970.6 100.7 90.2 131.9 265 335.6 78 7417 9490.6 2201.2 26 74.3 247
5733 2947.9 3325.2 3904 3485.6 9312.7 4457 2065.7 6463.2 3183.5 6883.2 2627.4 4638.9 7497.7 6721.3 6735.5 6385.5 1763 4079.9 6118.8 3683 3071.8 1239.6 1918.8 3783.2 4704.5 5398.8 1439 4475.8 5949.5 2352.4 7239.2 3811.2 9645.9 2990.5 1042 704.6 6288.2 3464.1 1444.5 6676.7 5641.4 2089.4 1644.5 13062.3 317 1297.3 1047.7 5591.4 7303.7 4944.3 3465.8 3210.1 5980 2994.7 2372.9 4758 2038.7 3529.3 3218.1 1101.9 3270.1 2562.2 5607.8 5665.4 350.4 3744.3 2505.9 511.5 1158.2 8747 1421.5 9472.4 1051.9 9604 3010 7852.4 6614.5 4596 718.2 1208.2 1306.7 1555.4 3965.3 5117.8 943
8385.2 7247.6 5847.1 9874.5 6106 6938.7 4569.7 9870.2 7017.9 7981.8 5300.9 4884.8 7102.8 5930 6888.2 6992.3 6132.7 4745 4103.7 10592.1 7689.8 5288.2 4006.6 4643.3 6335.1 5930 6355.7 13050.8 7770.5 11250.3 8957.5 6030.1 7062.9 18886 16971.6 11401.2 8279.3 7006.2 5029.1 12522.2 9630.3 6315.8 10268.6 8748.1 6936.1 8338.6 8320.4 7025.6 7698.9 9627.6 5512 6202.5 4769.2 8874.4 5539.2 7505.5 6317 8661.4 8110.2 8775 3407.9 5127.4 7805.7 6015.8 6364.4 6632.5 7801.4 4321.8 11933.1 4639.6 5420.1 7074.7 5872.5 4605.1 5011.9 7732 5487.5 5247.3 7163.1 6557.1 6074.5 4912 9684.4 8474.8 8254.4 6926
8925.2 11987.4 8289.6 6048.2 8120.2 17303.7 15162.5 4863.6 12092 7826.1 9916.2 5609.2 12013.7 9548.1 6561.7 10392.9 5833 8645.2 8121.1 5936.7 7060.7 6724.5 9138.2 7810.1 7986.4 10446.2 13604.5 7499.5 6881.6 8488.9 6044.5 9983.9 9495.7 12239.8 5240.1 8047.4 6118.8 7444.4 10912.7 6299 6735.1 5451.1 7415.3 8631.2 9637.3 8637.4 5903.5 5756.9 11815.6 6990.3 11093.9 10270.3 11337.3 8556.8 11426.2 5897.3 8184.1 7235.1 7060.9 6087.2 6178.3 6621.9 4963.4 10087.7 10809 8420.6 10996.1 8894.4 4433.4 7534.4 9175.8 7735.6 12828 6892.7 13493.2 8299.7 9484.7 8565.5 4384.3 5645.7 4710.4 10559.2 6096.9 10057.6 10936.7 4153.2
16 16.7 1105 240.9 16759.3 71 7228 233 66.8 -14.2 108 117.1 1174.4 1962.8 720.1 3125.4 666.9 338.9 1754 1215 430.1 2386.9 1699.4 12362.4 14 87.1 410.3 3455.4 629.2 183.8 4818.7 105.5 42 306.6 228 95.8 139.8 16.8 1510.2 650.3 686.3 211.7 1060.5 1769.7 130 2120.1 31.1 882.8 4775.3 1153.4 16.7 511.2 61 271 158 3718.8 787.1 -14.6 425.8 69.4 3275.5 369.8 2318.7 78.1 52 112 1072.3 879.7 603.8 417.5 556.2 1021.4 750.6 2380.9 37 39 271.4 27.1 74.9 114.4 103 2780.7 3918.7 124.5 431.9 8113.2
163 -25 403.1 4676.9 13109.3 65 5021.9 462.2 -54 -51.8 206 11.8 235.2 1578.1 13.5 208.6 75.3 1920.1 654.2 70.2 749.1 853.3 73.8 2190.1 8280.6 26 279 3114 224.7 -55 6014.7 1.2 -93.5 -49.2 1091.3 -31 515.9 -25.9 259.5 647.4 -24.8 19 130 5718.4 -38.6 9920.2 -24 -49.4 6795.5 -39.8 -41.7 1953 206 1064.6 98 5302 29.6 -31.1 1039.4 1809.6 4581.5 405.3 128 192.7 158 -69.1 454 164.4 2177.8 70.8 109.7 -54.2 6359 3470.5 243 809.9 293.4 24.8 46.8 33.2 -47.4 -45.5 770.6 559.6 7363.5 6015.3
5817.4 2649.1 4991.9 737 1711.8 8296.5 6079.8 2074.8 2702.1 1099.4 3130.3 2610.7 5322.5 4193.3 473.1 637.6 349.5 881.1 823.7 1483.9 891.2 7109.9 215.4 820 4797.7 5264 6313.4 4797.6 615.1 5870.6 2291.6 6874.6 6514.8 2066.5 1150 3131.8 988.8 6670.2 4420.1 2004.4 3875.3 7942.5 4498.2 3187.8 2909.2 1404 7492.5 79 1701.8 5574.5 8444.3 6920 4710.6 4266.7 1014.6 1159.1 6539.5 6317.7 4577.3 3308.3 3644.5 3367.2 12061.5 4796.2 3796.9 3325.8 3886.8 4340 1871.9 258.9 2646.5 1828.6 2999.2 2461.4 2933.8 6501.1 476.8 4628.9 494.7 11479.6 1568.3 1299.7 3405.5 5629 1543.7 1032.4
7191.9 2158.6 1444 3918.2 2450.6 3143.6 2034.6 3856.2 2880 9242.2 4638 4423.7 2805.7 949.8 5942.9 2347.8 3804.8 5229.6 2998.6 2535.7 2385.4 2136.8 3214.9 1729.4 2104.1 2203 6393.8 2651.3 11383.3 7720.1 3278 2673.1 1939.6 2134.6 3719.4 2880.3 1599.1 2482.5 3164.1 3681.6 7288 2381.3 6960 1297 2714.3 3135.5 4951.6 11825.6 1744.8 2719.9 3052.6 1428.3 4360.2 1924 2818.3 2050.2 2061.8 1207.8 9242.2 4019.3 3320.5 4655.3 4141.2 2679.4 8680.3 686 3514.9 13420.4 4291.8 2811.8 1704.8 6119.8 1835.5 1585.9 2768.8 2350.6 1863.5 1208.6 4529.3 6684.7 2140 8715.5 2125.6 6263.8 3054 1580.2
-234.4 -334 1413.9 -63.6 -194 -150.5 -232.6 307.7 2591.2 -268.3 -133.3 33.2 113.5 5144.9 -62.6 -320.7 -482.3 -296.2 -236.2 566.5 53.4 144.9 1833.6 -68.2 -228.7 606.4 -99 2123.2 164 -170.9 -44.3 209.6 81.2 -105.5 16 -91 -292.5 8.1 2982.6 103 1088.5 326.5 4999.2 3669.6 -254.1 -331.7 237.7 -235.4 2112.1 5255.2 -280.5 648 -174.3 181.5 -330.5 -166.8 -18.4 -1375.3 503.2 1164.1 4859.9 16.5 834.9 -143.6 -210.8 -228.9 -418.9 2386.2 4898.9 -11 -173.1 19682.6 -213.9 -34.3 -219 -329.8 -276.8 -1616.8 -1932 2071.2 -166.6 3393.7 1507 706.1 319.1 -455.1
7654.4 6675.7 7447.9 7210.7 7076.6 6829.2 6843.5 5713.8 6095.5 13046.3 6170.8 9303.4 6605.5 5428.1 7045.9 6688.1 6604.3 4893.9 5221.4 9586 7916.8 6066.9 7263.1 5154.9 6611.8 7252.2 6189.5 8443.3 5861.3 9133 9281.8 6764.4 6900.5 6367.9 11188.7 10052 10759.8 6269.6 6956.9 16030.5 6598.1 6328.9 5959.1 8562.7 8193 10493.4 10186.7 7551.1 7311.4 9545.1 6602.6 7762 6262.4 7604.8 7319.7 6991.6 5661.4 19344.8 8543.4 7671.3 3683.8 6626.6 8196.5 6888.4 7563.3 7993.6 8581.1 7602.2 17073 7714.1 7380.9 8465.6 6258.8 6489.5 6590.1 7207.9 6665.4 5242.2 6631.7 6659.4 6516.3 7763 14461.5 8571 7759.5 6773.2
123 162.6 103 82.3 967.8 47.8 9272.1 276.5 73.8 109.1 60.4 34.3 5591.5 2424.4 213.6 521.6 1949.3 216.2 168 159.1 134.7 490.3 2191 13400.9 273.7 2549.3 75.5 130 81.2 123 2179.4 310.8 884.5 3010 296 108.9 7665.8 104.7 713.4 2566.5 34 219.5 3159.7 2647.1 75.9 719.3 165.5 137 234.3 133.2 170 2944.8 1673.2 137.5 116.3 461.8 39 245.9 198 401.7 11487.3 3746.7 80.5 9 105 57 173 6404 130 277.4 88 104.7 5143.8 1501.9 170.8 48 2555.9 116.5 160.3 120.2 926.2 3071.4 256.6 36 183.4 4767.8
3930.7 8423 10450.1 7165.3 6349.2 4922.1 4393.8 5585.6 5354.6 2583.2 6439.2 6118.9 6865.5 9233.4 5552.6 8119.3 6847.8 6224.5 7055.5 7587.5 7056.6 6213.9 10699 6800.2 4913.7 9766.2 5297.9 6246.4 6157.6 8222.7 4842.6 9169.9 9472.3 7142.3 5978.3 7407.4 6988.4 6936 12808.1 6992.5 8017.7 5314.2 6362.3 5967.9 8555.3 9420.8 10876.2 8900.5 8699.7 3288.4 4624 5105.2 10026.4 6005 5861.7 8514.4 5021.7 2016.7 5869.3 9780.6 12420.8 6646.8 10256.7 5187.5 5685 6862.6 7412.5 11816.9 7932.6 1688.1 5941.2 15283 4723.5 8673.1 7173.7 13898.6 9083.9 7449.7 8549.3 8409 8034.5 11267 11530.9 5312.7 9320.5 7842.6
2264 2974.7 2116.5 2520.4 2647.2 1923.7 1388.6 4566.8 1834.1 2727.5 1473.7 2620 2250.5 2501.8 5739.2 6259.7 6463.4 8218.3 7093.1 5435.3 6700.2 5930 5501.4 2640.3 6580.4 2154.2 1606.7 2309.2 2550 7025.1 2918.3 6669.4 7955.1 5921.9 7700.2 7103.5 4916.9 12481.2 7264.3 6175.2 8881.1 4939.2 5912.2 4821.7 7886.1 7147.3 8975.5 7440.5 6198.3 1708.4 939.8 1892.2 2082.3 3044.3 2247.1 3384.1 4562.2 7665.5 3330.4 7560.4 7397.8 2868.1 7073.8 5383.6 2968.6 3174.4 8286.6 7500.6 5214.6 3161.3 3294.9 9924.7 5970.5 7788.1 7507.6 9568.2 5467.4 8612.9 7242.8 6197.5 4891.1 3579.9 4576.4 2609.2 6418.3 7450.9
8138.1 7193.7 8721.5 9499.7 4533.6 8277.6 6310.3 4254.6 7751.1 14428.9 7039.3 11747.2 8220.4 5747.2 7807.7 7490.6 6095.6 5021.5 6796.7 10185.4 7233.1 6053.5 7255.1 4701.5 7836 6829 8278.8 8685 7418.8 6507.2 8584.1 7023 5431.1 4358.7 11808.4 8791.3 9825 4732.8 6201.3 14574.2 6222.7 7137.1 6216.8 9607.9 5162.1 13974.6 8170.2 10822.1 10631.4 11348.6 8293.2 10524.3 9405.8 8118.3 10693.6 7449.8 5266.3 14174.4 11799.3 7848.5 4954.5 8221.7 6986.3 8861.6 3839.8 8506.5 9849.3 7888.1 15996 6776.1 9075.8 7873.8 5810.3 6050 7127.1 7871.1 7717.3 6102.6 6103.2 8837.5 6180.4 9249 10504.1 9057 9039.7 5128.2
