"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173"
5334.3 5185 6502.2 6297.3 11022.7 7598.7 8491.3 7969 7283.8 7618.2 6982.1 10002.3 7702.4 8168.9 6313.5 6823.4 10228.3 9666.9 6458.4 6244.9 5424.9 5950.3 8885.4 6074.1 4669.2 12754.8 5579.6 8591.8 8507 5030.3 6524.7 7351.3 9449.4 14134.2 12011.1 8450.7 4658.8 7958 8916.4 6234.7 7362.3 7622.4 9527.2 6162.1 10157.8 6998.2 7808.5 5487.9 3940.5 7871.7 7809.2 7110.3 6451 6968.2 7369.2 9386 8796.8 8369 7171.5 6329 5103.1 3987.7 15405.3 6964 11592.3 6906.9 5250.4 9433.8 7433.1 5344.1 12192.7 4874.4 8996.6 9462.9 4407.3 5586.1 6246.6 9332 6126 9224.5 10018.8 5862.1 10746.4 11407.8 9548.3 8027.9 9469.1 9107.8 8176 7657.8 6979.7 7789.7 10456.1 6233.2 7634.7 9931.8 8615.2 8940.6 9503.7 10908 10512.8 6738.8 4010.8 8751.3 6687 6638.8 6410.6 6271.5 7377.7 6779.3 5833.1 5366 8868.8 8111.6 4994.5 6776.7 6901.3 8864.5 8418.9 6379.4 8973.3 5190.4 10600.2 5280.4 4989.9 9312.2 7163.3 10699.5 11490.9 7153 6062.3 7854.3 7997.7 7436.3 9657.1 7810.7 8758.2 7948.7 6940 8049 10495.9 8523.4 4118.1 11784.1 8703.3 9445.7 4944.4 7621.9 9221 9456 10630.4 8173.4 11680.9 10016.3 11896.8 9664.5 11234 15537.9 11573 8844 7050.1 8847.4 5710.8 11229.8 9735.2 10422 11607.7 8011.9 12841.4 9959.1 10068.7 6230.9 7947.2
96 262.5 349.6 428.9 701.3 231 86.3 292.9 415.7 1416 223.1 1377 193.4 767.4 70.6 39.1 2133.1 519.5 36.3 1664.5 100 1202.3 195.9 260.1 2100.8 931.2 175.1 66.5 141.3 851.7 55.7 313.9 393.2 463.9 382.8 404.3 112.5 62.7 166 182.3 335 52.3 48 132.9 245 64.8 562.5 308.7 147.3 547 326.8 111.9 28.6 219.4 10733.9 182.9 30.8 340 354.1 385.7 72.5 285 38.3 200.8 149.8 49.2 177.8 421.3 347.6 307.4 168.8 367.7 557.2 128.1 80.9 134.6 698.1 52.2 316.3 347.9 168.4 769.6 356 404.2 295.2 73.4 1482.9 342.5 69.5 164.5 31.8 71.5 297.8 173.9 302.2 189.2 289 87 117.9 1060.8 920.7 132.2 331.9 32.6 44.9 83.9 447.3 218.2 138.8 357.9 456.7 106.7 683.2 87.9 433.5 447.4 221.2 175.3 195.1 961.4 209.7 236.7 45.6 26627.5 129.4 568.6 1005.7 82.8 260.6 1038.4 369.3 479.1 125.9 1782.5 468.5 176.4 146.5 44 300 702.2 413.4 4533.2 331.4 213 211.4 57.8 387.8 96.2 306.2 299.6 3113 105 366.8 308.5 655.4 359.3 1062.1 2714.8 936.5 77.9 311.1 257.1 445.6 416.7 166.3 717 928.6 777.3 246.1 140.1 546.7 1306.5 155.1
5931.5 5387 3529.8 8952.8 3378.8 5738.5 3351.2 3239.5 3501.1 5769 5118.3 2809.1 3002.8 4160.1 3891.7 4187.4 7147.3 5636.3 9728.4 5368.7 5077.9 6482.7 7421.3 10129.2 4684.9 9162.7 4401.5 6881.4 3020.7 9329.9 5929 8047.6 5130.7 4696.7 3784 11275 4433 4447.3 6552.9 8332.4 3586 7181.6 4900 5726.9 10375.1 4266.9 4734 19297.4 4259.8 3754.5 7367.9 8413.5 6069.4 3915.9 6010.8 9758.4 7640.3 9975.7 4709.7 6052 3622.8 9589.4 4243.3 5070.8 5414.2 3951.3 4466.9 6664 4544.5 9712.2 4162.1 4542.8 6293.1 6498.6 5365.2 6971.1 5712.5 3025.2 5190.2 4221.2 5476.2 3267.5 4367.9 7125 5599.4 3677.7 7226.3 9291.3 4810 4875.5 5229 7549.4 5197.4 6119.6 5841.4 4539.9 5109.2 4527.6 5669.2 6318.1 5772.4 9015.1 6047.4 5049.9 8113.7 6204.4 3657.8 6020 8362.3 5644.9 4425.7 7950.7 7844.8 5715 4575.2 9782.6 6547.2 5109.1 8867.4 9174.3 6399.6 7665.8 5645.7 6466.7 3959.4 4003.8 8036.3 8844.8 4382.1 4775.7 7678 4430.6 3047.1 9803.9 4533.3 6217.4 7530.8 3379.5 5829.2 6829.5 5194.5 4228.5 5784.9 4533 10559.9 5017 8367.2 5586.9 4160.5 8950.7 5437.8 4883.4 5137 5784.2 3857.9 5816.6 4756.9 5769.4 4471.7 4832 5232.2 12634.4 3426 8591.7 4653.3 7491 5512.3 7694.9 7578.3 4737.4 6361.6 8019.4 6253.6
111.5 137.2 892.3 22309.8 1205.1 116.3 12.6 266 103.7 122.1 841.2 152.8 343.2 5122.1 289.4 461 241.3 164.6 94.6 45.5 107.2 570.8 92.7 3806.1 165.1 169.3 65.3 173.2 126.1 142.9 113.7 561 137.3 574.3 741.6 235.1 606.2 179.4 172.1 3660.5 123.6 30.6 41.8 132.3 213.6 2772.9 31.2 263.7 79.4 215 13 171.6 28.3 290.9 356.5 173 2052.4 264.8 496.6 237.8 196.5 208.9 143 27.9 121.9 89.1 212.9 7586.8 189 218.8 53 1001.2 28.9 138.9 369 6716 99.3 235.6 101.8 410.6 2368.7 385.6 282.4 437.6 159.9 206.1 372.7 3622.9 34.9 811.9 34.2 124.2 48 286.1 26.9 2988.3 312.4 5078.1 188.9 31.5 118 76.5 36.2 27.9 640.9 224.8 145.4 65.5 49.5 226.2 63.4 82.2 386.8 117.3 200.6 242.1 50.6 52.6 68.8 19.6 60 65.2 207 71.9 25.4 24.3 84 82.3 281.5 19.3 190.8 355.1 66.4 12835.9 629.8 216.2 104.4 1415 55.9 677.3 251 184.9 31.1 163.6 129.4 183.2 3670.4 100.8 261.9 1215.2 397.6 175 243.5 291.2 44.3 348.6 394.3 141.4 115.8 243.8 96.8 67.9 81.5 235.2 276.7 326 1503.7 134.6 708.3 14.3 190.6 611.2 69.9
6407.4 2531.1 3872.3 1758.5 3079.3 992.5 2044.1 1871.1 934.9 2098.3 1344.6 2863.7 1489 3912.2 5169 2129.5 3615.2 2655.6 2781.9 865.3 2040.5 2696.3 1922.2 1151.9 2685 1778.3 4063.4 5967.4 2117.7 7738.9 8377.9 2365.9 2998.2 7427.1 5219.2 3257.2 3677.6 4444.4 2014.1 3555.9 2287.1 3253.9 1210.6 2954.5 2509.4 2273 2359.9 2236.7 3634.3 2619.7 2877.7 2431.4 3222.3 3506.2 9263 4067.3 1445.7 3377.1 2755.8 1746.1 6303.8 4503.9 2073.6 1965.2 1559.8 7350.6 4523 801.7 1000.3 52.9 3761.5 1964.6 4103.5 4883.4 1988.8 1474.6 3452.9 2645.1 33.9 1945.6 2040.8 1224.1 5896.5 6657.5 3792.8 3351.1 2428.2 1878.1 52.3 9278.3 29.2 1253.7 4087.5 2251.1 2082.2 1938.3 3308 1624.7 1583 2860.8 5434.4 743.4 3230 62.3 2638.8 3030.7 4308.3 3355.9 2810.7 5004.5 2557.8 5883.2 2135.7 2807.1 5673.4 27.6 4151.4 1441.6 4409.2 1267.1 1126.8 4573.6 4854.3 7851.4 4226.9 170.9 1884.3 1680.7 3243.8 2047.9 2067.6 952.9 2451.8 4581.1 1496.9 4162.6 2862.6 1735.4 1031.9 13946.9 3596.7 2361.7 3453.9 991 2033.7 5243.5 1135.5 3253.6 6507.9 3561.5 2682.6 12851.9 5792.1 3155.3 9226.6 6536 5512.5 8163.4 4291.8 3801.4 3072.5 4504.7 3232.7 2491 2655.3 2592 1815 2518.2 2520.6 3749.3 3835.5 3335.8 6188
3782.9 4342.7 3330 5906.4 5964.1 5777.8 4571.7 5824.4 4642.4 4965.4 5028.4 5040.2 6482.5 3012.6 5145 4865 6046.6 5941.8 5428.5 8634.3 5630.8 2663.1 5064.5 3840.6 4620.5 5894.6 4465.8 5767.6 7561.2 3155.4 9015.4 3836.3 5285.9 4107.6 7083 8102.2 4924.6 9426.9 4305.9 3526.9 5768.1 3668.7 9303.6 4400.4 6808.6 5897.6 5304 5416.4 12397.1 6665.1 4148 4114.6 9502.7 5496.7 6021.3 4785.8 5788.5 5264.8 6972.6 5348.5 8689.8 3771.3 3150.7 5335.6 9719.9 4702.7 4917.1 5729.1 3804 2268.4 7393.3 7151 11754.1 4745.9 3545.4 3432 5649.2 6070.8 7317.6 10583.9 9505.8 2445.2 3803.7 4452.2 10678.5 5340.6 4859.7 8407.2 7836.6 3863.9 5025.9 5222 5210.4 4750.8 4281.1 7584.1 4703.7 8346.8 3977.7 6232.8 9207.2 6517.4 4771.5 5618.7 1781.3 5865.4 8322.5 5466.7 4393.6 9050.1 5549.9 2837.2 6192 6320.3 9337.7 2099.9 7220.3 5928.9 2166.8 3557.8 3378.5 5240.9 8603.1 3238.8 4988.3 10731.2 6254 7200.3 10869.9 6110.9 5965.3 4368.3 7598.5 5398.3 5408.1 7021.1 7015.2 5582.4 4793.7 3799.6 11838.9 6420 7944.5 6662.3 5332.3 6197 4657.6 6765.9 8540.2 7642.9 5736.3 5940.1 6598.7 11473.9 7860.3 14138.1 8101.8 5801.1 5759.2 5356.3 2983 5729.7 7646.6 6663.1 5609.2 3740 3535.7 9167.4 4365.3 6746.2 5542.7 5917.7 10326.4
3559.1 4430.1 2639.1 3687.4 3099 3627.4 4079.8 3165.2 3155.1 1480.5 1879.8 3007.8 4103.7 1913 408.8 4950.3 3250.6 3530.4 2035.3 1378.8 3214.7 1596.9 2810.1 6179.2 6469.3 4064.5 5267.8 3932 2958.5 5702.5 2621.3 1353.7 48.5 3608.2 4228.7 3800.9 3859.6 3301.8 901.5 7403 4411.8 7757.1 4586.6 6375.6 6000.4 6421.6 7176.5 4613.5 647.6 5276.6 1939.5 4239 3612.3 2314 2406.1 5766.7 8172 53.5 5584.4 1838.9 8421.2 5521.9 6853.2 2989.5 952 3647.1 5197 714 6718.9 4510.3 3360.5 3989.5 4952.5 2395.1 1147.1 4795.1 2752.4 2608.8 2828.1 6759.2 9111.8 1003.1 1854.1 2094.5 2385.1 1697.3 3394.4 3359.6 6479.8 9258.3 4572.2 1026.1 5423.4 5508.2 3199.8 3009.5 3952.8 5495.6 4609.2 5924.9 3743.8 12755.3 5173.5 5940.1 4579.7 823.2 3454.4 819.5 2362.9 1437.1 6194.9 3919.5 2002.6 2817.5 4965.1 4438.9 388.4 4294.9 3952.3 4859.6 6219.1 7359.6 5074.6 847.4 8748.4 6463.3 1143.8 2569.7 2525 5915.5 5093.6 6092 4952.9 5102.2 5084.1 3954.1 3454.3 5860.1 3239.6 1816 6573.1 3736.4 2255.8 4337.7 2100 4563.5 10083.7 12800.8 4563.3 2225.5 2441.1 4334.6 5105 3794 6358.8 1725.6 2949.1 3518 2052.5 5843.9 3456.8 3916.6 3763.3 4987.2 4922.1 5439 3221.5 2713.8 1159.7 1720.2 2472.5 2255.5 3650.8
6989 4736.4 2014.1 7795.4 6197.4 8776.3 2802.4 2582.2 4052.9 3119.6 4864.4 2887.2 3552.3 3832.2 2659.6 1885.4 7349.9 8910.1 4267.3 4017.6 2670.5 2602.3 5222.3 4346.8 7800.1 5654.3 2675.9 9636.7 6177.1 6059.9 4146.1 5616.1 6121.2 5871.2 2800.3 1831.1 1818.4 3411.7 5043.8 8440.8 4103.5 3018 6714.6 6965.4 4834.8 10322 2945.6 7196.5 9802.2 5203.6 3799.4 11835.7 5303.3 7542.4 7947.1 7097.5 3410 3178 11034.2 3661.6 3436 6831.5 5335.8 4246.8 6923.9 2923.3 3033.5 5347.3 2121.1 3001.9 1518.3 4044.4 6350.8 2921.9 2220.7 9809.5 5109.7 5972 2241 8843.4 5700.2 5233.8 4346.3 6252.4 7383.1 5394.7 4475.3 3163.2 6037.6 8600.4 5162.2 6648.8 5290 4012.2 3562.6 7228.8 4546.9 6240.3 3682.7 7117.9 5030.9 7751.5 5290.2 2365.9 6057.6 5224.8 1825.7 2108.5 8191.2 4779.8 3441.6 4934.7 4551.2 6277.9 9243.5 3843.3 5099.9 5466.5 3384 3678.2 3830.3 7830.6 2883.5 6136.2 5386.3 6421.2 6075.2 3026.1 2514 6487.2 5401.7 4369.5 2730.2 7735.6 4331.1 5516.1 5933 3330.6 5793.9 2660 2724.6 3691.9 1704.8 3713.1 4395.5 10005.5 724.7 5345.7 5436.3 4008.7 3676.6 4562.9 3152.1 5379.6 3725.7 6935 1913.8 4400.9 8004 6078.4 7157.5 3943.8 6560.2 6179.2 7074.1 5063 3733 7738.4 5414 2264.2 5484.9 4738.4 11957.3
5126.6 5948.3 6281.3 12054.5 10375.5 5852.8 6446.7 8405.3 6389.4 5827.4 6920.4 4655.9 7873.3 6678.5 6343.8 8322.9 7695.5 7333.2 5346.2 7751.3 7004.9 6469.2 9210.8 7933.8 11139.9 12190 7164.9 8203.8 8462.6 8379 6936.9 11245.4 9004.4 9615.7 8505 11182.8 9403.2 11432.5 6572 7543.4 3811.9 9701.5 6657.1 5930.4 8400.3 8990.1 7374.4 7177 7136.6 8896.5 5819.3 5687.9 4987 8236.1 9823.7 7649 10035.8 4479.6 8502.2 5678 8183.8 6916.3 6461.7 7780.7 9578.1 4497 4812 4539 5311.1 6565.9 7479.5 5932.5 6770.1 9016.5 4904.2 5941.9 7505.2 6315 6330.5 11488 10317.2 8165.1 6354.7 8666.6 6700.1 7186.8 11634.9 10228.7 5922.9 6880.5 6181.5 7140.4 11594.7 10545.2 6181.1 7482.9 10351 9873.3 6841.9 8938.1 7892 6896.2 5931.6 6675.6 7424.8 8004 3658 6579 11411.2 5468.9 5005.1 8476.5 8295.2 8792.4 5395.4 11288.7 7115.5 10342.6 6850.3 6687.8 11034.6 5788.6 9695.2 5414.1 8399.5 11558.2 8219.3 7636.8 10288.1 5325.8 12269.9 5679.6 3373.2 12311.6 9113.1 7096.7 9957.2 8860.3 9098.8 9984 9865.2 8627 7240.6 11094.8 10629.1 11945.5 7010.3 10045.2 8172.1 5759.4 17892.9 8840.9 8746.7 11220.6 8992.7 10090.7 11092 11184.6 11683.3 9420.8 7323 6083.4 10268.3 8786.8 8040.1 9610 6528.4 9921.1 7318.6 9221.7 6575.5 8472.3 10478.3
1192.9 289.1 114.5 37.3 95.3 75.2 156.8 63.2 64.4 306.1 115.4 72.7 160.3 68.9 73.5 144.5 256.4 332.7 277.9 51.8 2101.1 482.6 81.4 83.3 774.1 141.4 288.5 320.2 41.1 98.1 545.9 59.1 52.4 66.4 302.8 6008.5 107.9 303.5 302.8 2966.7 75.5 39.2 301 276.1 442.9 668.4 381.7 51 1027.2 1044.2 89.4 49.5 23.2 191.5 291.4 124.1 26.6 2255 472.4 541.6 148.6 99.5 215.7 555.7 842.9 68.3 3737 2134.7 525.9 2037.3 14160.6 92.8 59.3 1502.3 608.5 556.8 154.2 183.7 48.3 2296 50.8 86.5 90.4 125.2 4023.6 353.9 344.7 141.9 243.3 297.2 2420 186.8 54.1 260.7 311.3 2068.7 79.5 964.8 102.7 8118.4 38.5 2572.1 341.5 58.2 5809.2 62.9 45.1 86.3 482.5 500.4 2068.7 456.2 1449.3 348.1 83.1 101.8 1642.5 76.8 197.4 225.1 115.8 9751.9 1604.7 421.3 440.2 185.6 1039.2 959.6 222.4 169.1 436.7 393 587.5 77.4 491.3 48.2 328.6 189.5 2019.5 476.8 384.1 95.6 248.3 1307.4 57.9 68.3 411.4 8405 228.8 253 487 326.7 10232.1 51.9 464.1 462.6 309.2 182.5 50.2 1671.5 320.5 84.7 179.4 401.1 426.3 410 806.3 220.3 2217.2 117.6 598.4 49.7 15435
11573.1 2051.2 4338 5332.9 3212.7 2028.1 3756 7544.8 2469 3320.9 3736.3 7505.5 4700.2 8635.2 2188.2 3342 4580.8 2573.7 3549.9 3978.9 3262.7 2754.3 4206.5 4095.6 2816 4766.3 5417.7 12870.6 5107 3742.8 17759.4 2089.3 2826 8635.3 3868.5 5109.7 4456.8 3044.7 7243.4 1459.2 2588.8 3694.4 2432.2 3693.3 3830.9 3611.6 5148.2 2545.5 2381.4 2707.9 5485.2 2470.5 1896.6 4447.3 3522.3 3902.9 2952.1 3455.4 3320.2 5857.1 2973.3 5394.6 4390.2 3605.2 2452.8 5062.5 3097.5 6753.4 3844.4 4306 3552.4 2317.5 3450.6 3017.5 3747 10586.4 4270 2264.7 2110.3 2680.9 3556.3 4023.6 3499.7 7844.2 2648.5 5728 6453.7 4640.5 3507.6 3983.5 3584.7 3157.4 3732.9 4197.1 5005.8 5636 2741.4 3012.3 2581.8 4001 3088.3 3684.6 3247.7 2596 7898.6 5329.6 2955 4191.1 5999.8 3762.5 3014.3 4205.3 3614.4 3951.8 4891.8 2830.9 6107.6 3767.6 5681.2 6100.6 6193.2 2121.6 3473.2 3332.8 2849 3141.1 7928.4 5722.7 5424.1 1817.4 4798.9 3145.7 2674.6 2534.8 2805.7 2663.3 4565.5 3251.9 3781.3 11186 4849.3 5436.6 2437.4 8883.3 4139.4 5815.1 3218.1 3003.4 8148 5840.9 7252.9 7401.9 3734.9 5171.3 4867.3 3456.2 4401.4 5585.3 4182 1896.5 2282.6 5297.8 4106.8 4527.5 3772.5 3945 3617.1 8071.8 2642.8 7547.6 3509.2 2455.9 3661.1
4855.6 4543.6 2796.8 4572.2 6111 4014.4 4365.2 2134 5088.5 3966.7 2872.7 2718 4648.3 6502.2 7212.2 7705.3 7737 5775.7 6092.7 5296.5 8596.9 2855.6 6591.8 11076.9 3816.7 4972.5 4313.8 7405.1 2950.1 10223.2 9038.6 8190.3 5241.1 5569.6 5317.4 11397.8 2842.3 6224.7 7722.6 6720.2 5362.1 8410.8 3602.3 4558.7 8127 8576.2 2704.5 11606.7 6667.8 4036.5 9464.5 6336.5 7071.3 6297.3 6518.5 4266.6 7731.8 3423.8 6751.7 3975.5 4049.2 3570.3 3653.9 3845.3 10121.2 7740.8 4733.4 4531.8 6899.6 9086.2 7049.5 3923.2 3185 6985.9 8416 7151.1 4512.4 4512.2 6075.6 6824.6 5199 3174.5 6420 5980.8 6786.5 4113.8 6182.4 8852.7 4281.3 7007.1 6029.4 9557.4 5027.5 5654.3 5714.8 4638.1 6518.3 9710.2 7746.9 8173 7525.4 4409.4 6472.4 5533.3 5006 9867.5 4476.1 7284.2 6314.7 4933.7 3925.4 4142.6 6640.4 4898.3 3935.7 8510.6 7826 5773.4 9484.7 6544.5 3683.3 8844.6 4454 6662.1 4829.4 7197.6 6938.9 10311 4652.1 5883.1 5996.8 5546.3 5761.2 7290.6 7701.2 8971.5 11466 9603.2 2952.8 9133.6 9084.3 6174.5 6148.7 7368.3 5571.7 4579.9 7422.4 9884.7 5577.9 10833.9 6275.8 9901.6 10263.9 4292.8 7501.6 5917.4 4702.4 9577.4 3715.5 6559.9 4705.2 9532.9 3941.7 7801.5 7741.2 12540 5943.9 4719.5 7904.6 9404 7127.7 6806.4 8424.3
7941.5 5642.5 8904.3 4457.1 8111 5413.8 11075 4134.7 5755.9 6965.5 4127.1 7766.6 7864.5 4207.2 4896 3246.2 5470.6 3809.4 7474.1 5907.8 6782.5 5028.7 5043 4541.1 2022.1 2926.1 4256.8 5418.9 8266.1 3183 5756.4 5183.9 4980.7 3238.4 3433 5899.3 5949 9358.3 5744.6 6629.8 6179.9 6027.1 4511 2386.2 5090.8 4356.4 9685.1 3757.1 11306.1 8996.3 8782.8 3998 13637.5 4599.1 5700.6 9247.3 3684.3 6808.9 8062.8 4437.5 5684.7 8429.1 12127.6 9437.6 4962.4 8418.9 6672.9 6530.1 7447.7 4158.4 7247.6 4123 5604.6 5504.4 4841 6744.9 5345.2 3858.8 10017 5157.4 2513.2 3804.7 3230.8 4171.9 4690.7 4863.3 3130.7 4231.9 5473.8 2787 5247.9 4308.2 3570.9 3945.1 5749.5 4174.4 6229.9 4218.3 3374.5 3885.5 6061.9 2804.7 6147.8 5352.3 5288 6985 10240.6 2990.6 4206.1 9539.2 4647.8 6031.9 5466.8 5707.8 7260.6 4061.9 5443.3 5646.8 6241.2 5157.5 7272.5 6993.1 6238.1 2785.7 7106.6 4054.8 1178.8 8017.1 6091.1 8165.1 4745.2 5547.9 2336.1 3035.1 6613.5 5671.8 3674.5 4530.8 6302.2 5295.7 4948.4 3255.2 11765 2792.9 9996.5 5958.6 2655.9 5205.1 6996.6 7530.3 2983.1 8582.6 6633.8 3027.9 7735.5 10595.8 4578.3 4165.1 4321.8 4983.5 3935.5 5992.2 4919.6 5259.8 8334.1 5512 3652.1 6509.3 6048.6 1793.7 3910.9 5266.9 4164.2
6180.8 6884.8 5900.5 8120.9 9611.5 4084.7 3924.9 6273.5 6391.3 5455.2 4689.9 11099.6 7817 13609.7 7977.2 7417.7 9652.8 5768.8 9276 8557.3 6359.6 4101.2 9123.2 6820.8 4301.4 8172.5 6603.6 9996.9 7666.3 9230.3 8864.3 8598.1 9844.5 7620.1 8917.3 12946 12481.6 6863.6 8208.2 6692.7 6988.4 9100.6 5990 5991.6 9213.9 7653.1 8215.7 13267.8 14799.4 5265.8 12768 9739.7 8590.5 8319.7 7385.8 10975.2 12085.7 9636.9 7072.5 6539.5 8505.7 7876.9 6406.8 5523.4 11853.8 6177.9 4899.1 9388 7136.4 6816 5664.9 8952.4 9797.9 8017.8 7040.5 6168.6 7775.2 8578.3 5581.3 6847.2 8927.2 9517.2 10875.2 11552.5 9780.9 6907.2 11657.8 8338.8 5425.4 4410.3 7355.4 7137.3 6542.3 6909.2 7931.1 9436.8 7087.2 11939.2 6819.7 10695.6 7405.8 9990 5170.8 7345.4 9782.6 9991.5 7674.6 11558.4 7614.6 5150.7 4636.2 7128.9 7933.1 9454.8 6396.2 7057.2 8148.7 7949 11137.7 11413 6742.4 6928.5 10020.5 7457.8 7192.9 8862.4 10417.9 8471.9 9965.3 6341.6 10610.3 7513.5 7030.7 7312.7 5846 7207 7596.6 7380.6 7576.8 7502.3 7440.3 9195.1 6145 7588.2 6159.6 6799.7 5771.5 9372.5 5983.8 8521.8 10062.7 12481.2 6481.9 7683.5 6992.8 10408.7 11325 11676.1 10173.7 4742 5608.4 11852.3 9107.4 10738.6 4354.2 13163 8415 8333.1 9470.8 7793.3 8035.7 8707.2 11956.5
3730.8 4062.4 3161.9 5307 2246.1 4499.7 3660.3 5277.6 2452.8 4514.8 2476.6 6576 3844.8 3160.6 5399.1 5772.7 3415.2 3460.9 6805.5 13023.6 2349 3891 5881.8 6818.2 5697.2 3654.4 3655.1 17615.1 10585.8 2250.5 9727.8 6687.3 3918.4 7401.6 4913.9 4837.2 7073 5143.3 4887.2 6284.3 4262.4 5882.5 3360.7 2447.5 3345 3189.2 3643.7 2568.1 2270.2 3573.1 2292.8 4656 2498.3 4003.1 3934.3 2557.1 4099.1 3201.3 3898.4 5045.4 3733 6411.7 2715.1 3393.8 3250 2637.8 2814.6 2724.7 2730.8 1540.9 2709.7 3268.1 5536.4 3930.4 5292.4 5719.6 5689.2 7833.7 4170.4 5463.1 3879.7 8279.7 4126.9 2819.3 2601.5 5257.7 3658.8 6742.6 7378.8 7859.8 7048.6 4451.9 5083.2 9655.2 4144.5 4577.6 4786.5 3556.6 2425.2 5592.5 7003.4 6560.7 3511.2 6458.7 7077.3 2620.3 6231.1 4984.1 4747.1 5030.1 2626.5 7296.7 4740.3 7341.7 4654.4 4950.8 6415.4 6071.5 4869.7 3153.8 3460.1 2453 3939.7 4362.7 3005 4674.1 4126.7 6162 5616.3 4899.8 4859.7 4391.5 3895.3 4822.5 3135 6809.3 9247.1 5899.1 4996.2 6778.6 3029.9 7758 6482.3 4874.2 6319.4 5533.1 6052.9 7597.9 9432.8 5925.1 3683.4 4618.3 4216.4 4917.1 4664.2 6931.9 6936.2 5543 6208.3 4230.5 3753 5137.2 6178.3 5557.6 6469 2541 2979.8 12915.6 6613 6470.1 2360.4 3292.9 5238.8
4190.8 2763.5 4233.7 10049.8 12088 7731.5 5117.9 4418.9 8000.6 7447.4 3453.4 6711.7 8408.6 11625.3 7640.2 7817.8 8299.8 7433.4 5960.6 3874.8 6152.6 4555 8431.7 9713.2 5559.3 8637.5 4959.2 9783.6 6050.4 4790.7 6940.1 6014.9 7490.8 7943.8 9139.7 10901.9 4621.7 3806 5775.7 3080.2 5567.4 7231.5 3239.8 4205.9 6622.1 3032.9 3049 11804.8 7161.3 6573 7391.4 2401.3 3300.6 6972.7 2569.7 6169.8 6843.7 8436.7 5076.7 3005.5 5685.6 6757 4327.7 6594.8 5751.8 5527.3 5274.9 7848.4 7518.2 4034.5 5035.3 6333.6 8594.8 8611.2 5170.3 8307.9 7328.1 6311.3 3726 6735.9 8862.5 9285.1 8356.5 8560.9 3900.7 11412.8 6801.8 8908.7 6855.9 4579.5 4353.8 6814.5 9038 8138.5 6263.4 7404.7 6512.7 5105 4920.7 8997.5 5501.2 6211.7 2989.1 5926.1 10947.4 9088.9 9195.2 6065.1 8959.1 1393.3 6035.9 10590.5 3907.3 10117.6 9880.3 4974.7 5634.7 6306.7 7238.5 7499.3 4682.1 6532.1 9476.7 5353.8 10275.2 6187.2 6108.1 10773.3 7548.2 9525.8 6940.3 7431.8 5229.9 5929.6 7157.8 8000.8 6449.6 6742.5 8042.4 5090.5 11232.4 8174 2750.2 5317 7753 5588.3 9696.7 6794.9 9001.9 8173.5 7726 9142.3 9555.2 7719.1 9075.6 6982.4 9746 9806.7 6162.8 7071.9 8414.3 6127.4 4401.6 6732.4 6629.4 6934 5851.1 9068.2 7832.5 3551 8608.6 7795.4 6172.5
