"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111"
21423.5 7967.6 13229.7 500.9 579.6 11243.6 5712.8 6351.1 1674.6 1062.1 3435.6 17339.5 2710.7 20399.4 616.2 8419.7 62358.4 2605.5 2038.5 34594.9 2103 5145.7 2086.9 11724.9 1032.6 38955 12769.6 851 7364.4 27878 4363 8216 7450.6 1732.3 709.6 12028.8 6218.7 974.5 2998.8 14395.9 3750.1 4191.3 24764 23532.4 4316.1 15642 9501.7 26198 1190.4 9117.1 15624.3 826.5 9144 31013.9 40892.4 4073 22548.5 796.5 51832.5 17648.9 14525.6 19255.9 1880.9 7694.4 383.8 28101.5 877.5 14979.4 14971.3 36146 636.8 13245.5 8861.6 4704.3 412.6 28468.3 29516.9 3105.7 32383.8 10569.3 25440.1 5114.3 8450 24625.7 11658.4 353.3 27486.9 25603 15868.7 216.6 48.3 1033.2 2716.5 1221.5 35805 21611.7 2041.1 7297.1 1412.3 16886.2 18192.1 36831.1 7458 4445.4 11403.2 4178.7 1271.3 4445.3 3101.9 1281.9 9808.7
6886.9 5172 8216 11735 13052.7 17328.5 14000.2 30975.3 13641.5 6119.9 18236.1 7897.2 9156.8 13772.9 12691.2 32072.6 10530.5 36702.2 9844.9 13152.9 17105.2 12130.9 4165.2 5581.8 15056.1 23439.4 43669.9 12325.4 8878.8 32015.9 7232.5 3504.6 20107.5 14923.9 21379.4 12998.2 24152.2 13092 5281.4 13808.6 1566.1 20161.1 5688.5 12364.9 20453 23987.4 4207.2 21841.1 48439.7 23771.5 15096.3 32722.4 11223.5 9502.5 10937.6 32778 17420.9 12127.8 2414.8 22628.5 6197.1 16117.5 26553.4 13166.9 11773.5 25557.2 6750.5 14706.7 10258.5 10360 42442.9 24306.6 36007.5 11195.7 147.3 7371.2 19006 34831.8 2692.9 4588.7 5415 21763.9 26858.8 21577.9 19917.1 24914.5 4363.7 9881 32335.5 21526.8 91997.9 15361.3 10365 7656.7 2690.6 1607.2 9416.1 6728 5099.5 17516.4 19041.3 25078.8 6378.9 8919.8 21468.8 8883.3 1351.1 11894 8596.5 14106.8 3905.7
10023.6 20494.3 10381.4 24531 43598.1 16186.5 28857.3 45878.2 34180.4 31522.2 26965.1 18508 61391.1 24387.7 16205.3 26121 9477.4 21174.5 29058.6 21193.5 21697.5 7665.5 40711.2 37362 33413.9 36864.7 17432.2 74000.4 19393.6 15582.8 9477.8 47003.7 54869.9 40876.1 15263.8 41586.3 17096.6 43212.8 31551.2 10260.8 24192.9 38098.1 18445.2 43413.4 23563.6 47293.4 43864.4 28842.6 43361.2 42636.7 18609.8 15621.6 27510.7 14339 18539.8 38074.1 12576.5 37511.8 5200.8 32326.3 29809.3 28024.2 19696.4 25895.4 31839.4 29976.5 13095.8 21709.1 16839.2 12212.9 21800.8 22586.2 36438.2 28654.5 36102.4 34360.6 26051.8 17448.2 21175.8 30744.5 19719.2 28641 28546.3 22676.5 27826.4 24543.9 14748.7 34037 36784.9 27521.1 21326.8 28428.9 27264.5 24912.6 23889 19139 21672.5 20513.9 53429.6 18177.5 31116.8 24643.9 22238.2 48801.4 37912.9 32383.5 45092.6 39694.4 58835.9 26552.8 20134.6
4118.9 10097.3 4091.5 3094.6 17067.9 24258.3 14643 8388.9 6913.1 15817.8 3881.5 6637.4 10058.5 10441.9 3856.4 41550.7 1993.9 29508 10275.2 15357.2 25553.6 3326 2248.4 16135.3 7222.1 10327.4 14733.8 5158.7 40116.8 21992.6 1438.7 29982 9672.5 2457 49531.7 7958.3 2782.1 10518.2 36801 6995.8 2622.8 13826.7 10703.6 11915.9 34918.7 17296.8 6698.6 9693.3 55961.4 35727.2 17885.7 3697.7 4198 2818.7 8688.8 5128.7 7789.9 8514.7 12068.8 17435.6 4824 8845.2 3908.1 15347.7 11554 10822.8 1497.5 9265.8 17704.1 22357.6 15700.1 12439.8 44048.7 5893.9 1307.7 10350.1 19397.5 13653.8 23232.5 13715.1 13294.6 3329.7 27401.4 27332.4 9408.9 6976.4 4346.9 5549.4 4906.5 8688 10222 7367.5 6125.8 9222.8 26248.3 15142.7 2359.4 3697.3 23718.9 10408.6 27628.4 20012.8 4715.8 12688.1 37738.7 5963.8 13406.9 18001.3 66876.6 11731 36680.2
34689.1 40924.5 46197.3 56892.8 68009.4 39725.2 46364.7 30302.1 43464.1 44415.5 36415.8 33961.4 66293.9 47376.5 31153.5 34825.3 63051.4 49553.7 35525.3 40457.1 40897.3 72629 58152.1 59174.5 53295.5 41388.8 41286.1 82827.1 62945.4 49683 73391.4 61841.5 42445.7 33377.2 36450 48372.6 58948.2 49203.7 52838.1 33559.7 48950.2 53962.2 37215.2 82395.2 44822.9 71630.1 72727.3 43899.3 44054.8 53841.8 39891.6 37159.2 28593.1 40518.7 42084.8 59660.3 33219.7 41724.4 44710 41318.7 27633.7 42086.6 29506.1 25602.8 33611.1 39644.9 60848.1 23846.1 50108.2 32638.7 48832.7 53144.7 48714.4 44986.5 47601.7 50497.1 44455.6 28105.4 43848.8 51747.6 31249.1 28629.6 26527.2 56815.3 53727 30252.3 38904.5 55111.3 58766.6 37825.2 63987.1 22852.3 47473.7 48616.7 52024.7 44916.7 48975.4 50334.1 45445.3 37528.5 47746.7 33887.5 36099.3 52954.2 37443.4 56276.4 43494 42522.3 53025.6 36967.9 37309.1
29274.6 51408.5 27897.2 43659.4 34088.5 17693.7 32152.2 38189.2 36057.6 30293.1 28440.2 22691.8 64134.4 25127.1 26355.5 25295.9 38690.7 33114.4 30192.4 23897.4 23224.1 33365 41816.9 34541.4 55117.1 26893 22406.7 52024.6 16458.2 29568 8713.1 36141.3 42320.3 40204.8 80486.1 28439.1 18952.9 37916.9 19747.4 20919.9 53156.3 54530.1 37047.3 55674.3 38065.5 47096 59229.4 26717.9 38042.3 37570.9 19870.9 38390.3 24766.5 31033.1 30867.5 41464.3 29269.1 31694.7 11322.9 27420 23547.2 21138.8 24686 31637.3 29905.7 33155.4 40786.5 32333.3 34550.5 36182.3 33654.1 14257.2 30677.1 42707.9 39474 29055.6 25988.7 34549.8 13169.4 16095.9 26302.8 25428.1 23876.6 36466.4 36081.4 29598.5 22554.1 35300.4 31953.5 27411.7 26081.8 64877.6 47242.2 42141.2 22993.8 30096 54111 26769.3 50747.2 32616.3 26800.8 41486 56966.1 34907.2 33978.7 41933.2 64928.2 47432.4 41205.7 29702.7 27353.7
4178.8 4255.9 1212.7 32580.6 40029.9 878.3 2569.5 11865.5 9838.9 457.4 30772.5 1057.4 23599.8 1664.5 3784.1 1910.6 4775.9 12452 20826.3 1308.6 827.2 9118.9 28281.9 3398.6 7775 1496.6 2935.8 15575.6 4463 1608.7 1242.9 3540.2 46818.2 7914.9 438.2 7822.7 2503.7 11913.6 1469.4 1261.3 2854.5 58367.4 17063.2 7071.1 1208.3 585.3 32618 2979.7 3358.5 732.7 5609.7 6770.1 35988.5 2856.9 1894.2 4317.5 3476.7 37974.7 1380.3 2760.4 29396.5 8365.9 13455.7 8043 15673.8 1030.7 12848 12159.4 630.5 736.6 1424.2 162.9 1136 4078 1676.1 5185.3 1163.2 9131.9 1230.2 1541.8 5623.9 33265.1 4655.9 869.7 3329.7 36148.1 9347.6 20033.1 47256.5 1188 5990.8 766.9 22089.2 1346.7 1546.1 1242.3 9819.4 4941.1 3249.7 4933.1 2790.1 1815.9 13291.7 4396.8 1440.2 1949.3 2240.5 35527.7 1750.6 22156.3 1909.4
25197.8 26346.5 30745.1 48333.4 32614.2 20404.5 41963.1 50757.3 36614.2 47145.4 25964.2 22792.8 70228.1 36762.7 28680.5 28699.6 46323.9 31756.1 26232.5 31066 18729.1 33827.7 33329.7 43599.9 61250.5 36011.6 26583.3 61918.6 31249.9 27908.3 18876.4 43279.9 27543.8 32718.5 80227.4 38822.7 54661.8 33191.7 31180.8 27819.9 28508 58327.2 40473.4 44530.5 47349 58975.2 41566.5 27396.3 47936.6 28193.3 28515.7 44421.1 20909.8 26695.2 30969.5 62216.2 27574.7 27610.3 35217.2 25822.6 23270.3 23084.2 30057.7 19003.6 29477 31066.1 38922 22176 31239.9 39777.1 28246.7 22308.1 23529.3 54564.3 43029.3 31779.8 25427.4 32249.2 25316.6 24946.9 24592.4 27067.2 25670 43521.6 25800.8 33458.2 21044.6 38097 41438.7 34181.8 64087 58815.1 28272.9 26087 33723 28911.8 51034.3 26390.3 57508.2 27359.4 45855.5 39133.8 30394.6 33350.7 24540.8 29198.8 42256.1 33942.5 50186.3 36879 25523.7
3903.9 48652.4 916.6 763.7 5020.3 3899.4 6242.3 36670.4 20846.7 17716.9 32139.7 4477.6 26853 1996.5 23937.3 18089.1 306.9 32332.1 29981.3 4695.2 7501.2 4277.6 2047.5 2745.2 29749.8 5363.4 6201.6 22660.7 6368.4 1329.8 903.3 8280.4 37232.6 1460.6 8525.9 27238.8 33543.7 14753.7 10649.8 3473.9 27485.6 41426.1 6660.3 35612.5 21306.5 2925.2 14350.8 14129.5 15817.3 9753.2 10039.9 39021.8 2128 2701.1 3601.5 36099.8 4653.4 15976.1 2222 6746.4 8267.6 17386.3 19361.8 27997 37873 2705.2 2143.2 15033.2 595 7317.8 13345.7 7391.6 17054.4 4864.5 5.5 1523.8 26157.5 49442 9871.1 12072.8 5694.1 14242.9 23433.4 19907.9 9620.9 22625.6 1907 10581.3 27176.4 15465.3 15088.5 764.9 22598.6 5017.9 10318.1 6599.4 30050.3 719.9 5006 3779.8 15250.6 6470.4 10215.4 4539.9 12995.7 1260.5 10369.1 30551.1 4013.7 8222.1 5714.4
22210.7 12366.5 29688.6 10462.2 6263.4 16010.7 5771.1 9433.8 20454.6 39778.7 8310.7 22716.9 5851.3 11060 14338.3 23379.6 25067.6 12259.5 20827.5 20578.2 14238.7 5883.8 17141.6 22234.3 7942.9 42510 18260.5 7073.4 4158.8 23243 16165.9 28159.3 6660.2 7958.5 15044.9 11496.8 17788.7 16607.4 23729.8 19397.4 45371.8 5878.5 20253.2 7538.9 39653.5 17721.9 41224.4 32077.8 40629.6 20291.4 29665.1 4315.1 16310.5 21021.9 31861.8 24812.6 24283.3 34776.8 4217 30918.6 15560.3 8042.8 13362.2 28779.2 4587.6 30031.9 31099.4 23731.3 9239.8 13088.1 43544.4 27758.1 11352.5 10338.5 29163.3 42922.7 27215 7215.1 9185.1 30014.8 26305.2 23648.2 8236.4 15734.6 32239.9 20383.4 28563.2 13352.9 12557.7 13145.8 7775.5 3953.5 20353.9 38212.7 14282.2 32060.8 27267.1 38341.1 11158.1 48206.3 28054.6 18906.5 31728 51934.4 33960.3 55680.7 4275 15055.9 33248.8 27386.4 33434.4
16633.2 9181.8 12963.9 2136.5 146.5 14818.1 8287.6 3069.1 3377.7 7989.7 3580.4 23841.6 1257.7 6049.3 9054.8 10286.6 16992.4 3086.9 14146 7914 2519.1 251.3 6600.1 12526.8 1030 41574.6 11552.3 569.7 914.9 11200 16041.5 28277.7 356.6 63 1096 2580.6 3431.6 3718.2 15590.5 12890.4 25264.4 839.6 6932.8 2619.1 20153.1 8975.4 12559.9 26867.7 3798.5 4605.1 17652 900.1 8786.7 20863 26211.6 4526.8 21239.8 26449.3 3804.1 18867 13830.4 3250.2 10914.7 4285.2 1706 9513.3 38190.1 9223.8 4610.3 9010 19485.4 10056.5 3755.4 8617.5 9623 16352.8 7180.7 1619.7 14276.8 19114.8 26566 11407.5 251.2 2604.2 35823.9 4957.1 36035.1 7700 5760 8797.7 438.3 2094.6 10980.6 35057.8 11010.7 23993.4 10841.4 59859.7 7585.7 41320.4 27899 13675 16440.6 51188.9 8333.6 42240.7 936.7 3332.2 17855.9 9814.4 36932.5
34460.8 48177.7 40143.6 54930.3 46330.2 28285.8 40555 64181.5 35840.2 57969.7 23988.7 25734.9 58832.6 32186.6 24830.1 26590.2 40008.6 32342 42681.6 26593.4 34718.9 54767.9 37189.4 47884 39523.4 30498.8 28850.1 48541.5 49041.7 31514 23029.5 37320.4 42423.9 52558 102758.1 30492.1 56055.2 42216.6 36165.8 34255.5 43820.8 48787.4 40984 50184.8 34743.7 50409.9 58977.2 27856.2 44395.1 28328.8 26431.1 34348.7 24585.7 26144.6 33878.1 47881.8 26923.6 30701.9 31829.5 20780.1 23045.4 49859 38986.5 31891.3 24956.3 35540.8 41819.6 26139 28621.1 24679.6 25759.3 39169.3 38066.4 45254.1 49888.7 25352.2 34372.2 36408 35348.8 26229.7 25361.3 24410.4 28470.5 40323.1 26190.8 32961.3 20849.6 32857.1 24430 46876.4 49781.3 50019 32694.1 42404.5 33984.6 28829.1 52887.6 42883.4 49028.1 41742.2 42656.8 34628.2 27193.8 34113.2 47814.4 32951.8 49564.1 54002.3 44185.4 44554.8 23018.8
38538.3 60821 41449.4 62795.7 45104.1 41036.4 52255.3 58696 41053.5 35550.6 39405.2 44247.6 61962.7 48088.1 35585 33055.8 61684.5 33372.9 45792.9 33148.3 37086 46988.3 40958 62379.4 57356.4 53968.2 36611 62795.9 47488.1 53138.2 28128.2 51375.9 33095.8 50233.1 77603.4 46275.9 48239.5 38472.3 44301.4 47756.3 54183.8 76593.9 45370.2 50573.8 39869.5 84128.1 46251.5 41000.8 56906.6 63168.1 30472.5 36414.5 30632.9 39966.2 47773.2 66601.6 41419.3 42181.5 39299.1 41590.1 30206.9 30439.3 32732.1 26628.1 35448.1 45940 50529.3 31803.1 48980.1 36472.6 47653.2 58967.1 28054.6 55285.4 45428 40066.4 36616 50319.7 35439.2 30620.9 33151.9 27876.4 29748.8 57589.9 42567.2 37935.7 30436 44289.4 39299.7 40448.5 24595.4 52895.6 44746.2 52230.1 46148.2 47372 66733.6 40987.2 55461.7 59620.1 57747.3 57778 59867.1 61854.3 48135.7 61337.2 52563.2 48010.5 74926.1 42170.4 48597.5
33823.1 52541.9 46353.5 46215.6 49508.5 42973.7 56201.5 66961.8 60568.1 55369 37019.7 40297.1 54880 52657.4 36894.9 42903.3 68149.8 53219 44061.6 55385.4 57922 51368.5 72341.9 62807.6 59467.6 50711 38301.4 83910.4 83654.2 53419 32370.9 60989.8 65706.8 74020.9 68178.8 48626.5 57879.9 43874.9 68632.8 45526.3 59410.4 74622.4 37387.4 77855.4 74037.9 73589.3 56930 47670.8 60405.8 63287.9 35031.6 42339.1 35301 47915.5 46097.5 70548 39409.9 49359.4 46465.2 60661.1 33324.6 52980 36749.8 33621 38839.8 47050.3 40659.8 36962.5 54006.4 50013.6 44883.2 40168.9 50483.2 56408 51018.7 54129.9 46755.5 60803.9 40735.1 48899.6 35493.5 33254.6 37467.7 58506.6 58033.6 39406.1 41808.6 60218.3 62767.8 43697.8 57842.3 67808.5 56800.2 53491.1 59357.5 62125.4 55370.4 64707.1 74436.4 55059 54676.4 50104.5 60917.5 73056.5 58414.6 63583.5 45670.8 52773.3 62522.6 48410.4 51924.7
27075.5 46205.6 28678 52937.6 31610.9 29582 33860.5 46637.4 46205.8 50796.4 31333.6 23607.8 57880.5 34963 29497.7 37698.3 46494.3 44214 38488 25084.4 25214.2 21359.5 42486.3 45584.7 58419.4 33524.7 25606.5 53417 22242.6 42465.8 12418.6 43769.7 50951.3 27274.6 59126.9 40190.2 22413.6 39203.4 34383.5 20608.9 51620.1 70178.2 37133.3 57781.6 43606.3 56758.7 57088.7 34636 46921.5 39637.5 29282 44063.1 25288.8 33526.6 35498 49772 31374.5 35814.3 10492.1 30141.9 25540.6 27320.2 30485.8 27267.1 29830.4 37500.8 36131.6 30018 46708.7 27900.6 39785.2 17847.9 30899.2 41808.9 43400.8 39752.8 32819.1 51946 31378.5 24328.6 27400.3 24318.5 26358.6 33498.1 36520.5 35610.5 24352.2 47583.2 33630.3 35452.9 10064.5 59651.4 54265.1 50436.3 55970.3 38963.8 50249.4 43330.6 52352.7 37464.2 53679.7 52492.1 50718.6 46205.7 54253.7 42098.8 55544 44981.7 52300.2 32827.3 37845.9
32566.6 35882.1 31520.5 49483.3 21845.5 31487.5 53020.8 52791.1 36786.3 41965.8 27351.6 34714 57134.7 41045.7 33544.4 38970.2 67868.5 42362.9 42248.3 35357.6 25089.8 39925.8 51514.3 62605.5 55080.1 53915.9 41593.5 50656 34915.4 45650.2 16823.7 53937.5 50056.6 41831.6 65030.9 37499.4 35732.5 34831.4 30548.4 47109.9 37259.2 57015.5 33245.8 52797.1 30137.2 60112.9 36935.7 40626.3 52863.8 37035.5 35820.5 38502.1 27089.2 44104.7 41687.8 67327.6 43397.4 31444.9 31187.8 35135 30703.7 29708.8 39363 24302 27073.7 40454.5 61295.4 36546.4 36345.5 42999.7 49149.5 25078.3 27209.5 51820.8 52727 37039.1 34037.1 52204.1 37652.6 29504.2 39781.1 25999.2 25113.2 58153.9 40742.4 42112.4 29011.8 47164.5 38766.8 38673.1 33688.6 80467.9 59049.1 45595.3 46297 37457.8 75440.7 44888.5 37008.6 51568.4 57557 64214.1 45728.1 43298.8 44923.9 43030.3 55908 45088.3 64032.8 40492.2 30177.1
36578.1 52791.2 46001.4 51164.3 50043.5 41440.5 60436.5 63640.5 60420.3 53659 36352.7 38585.8 54519.2 51340.4 35815.7 44829.1 68130.6 54698.2 43281.4 57232.5 57031.5 55023.8 70057.3 64698.1 55986.6 46880.5 37415.9 82957.9 85315.3 47470 30741.3 61334.1 65984.8 70189.7 75807.1 48180.8 61029.8 45762.3 68536.2 46704.7 57046.3 73893.2 37964.7 78328.2 74112.8 70841.5 54964 48612.1 61337.3 64312.7 37690.2 42989.3 33296.8 45630.6 44956.7 70569.7 39347.1 48925.1 49550.4 60234.1 32893.4 53279 37691.3 33535.1 37567.2 47722.1 42658.3 37754.8 53543.2 49010.4 44584.7 40455.9 51314 54786.2 51880.7 53813.9 45790.1 58852.4 40864.2 42779.5 35857.8 33092.5 38185.2 59865 57102.9 39963.4 38283.1 55991.9 61549.9 42699 61446.9 62528.1 56712.2 52665.1 60776.4 62717.9 55149.6 62541.2 68648.4 54484.8 53283.6 48063 60193.7 73940 54951.7 61468 38686.7 49646.5 61368.3 48267.8 49654.4
22590.8 24774.6 26294.7 31251.1 33929.3 16189.8 73838.3 25717.5 42239 27109.8 17621.4 21403.1 49979.8 27740.3 19716.3 27442.2 25815.6 42265.2 30512.9 41080.9 23814.4 48496.3 31635.7 32789.6 43118.8 25572.7 32733.8 32859 52700.3 45331.5 40717.3 29745.8 38051.1 51107.8 64827.6 31616.7 35237.8 48002.2 25405.4 42371.6 32687.1 32298.9 44310.3 49739.8 35682 28326.3 30551.8 25661.7 44600.4 30946.8 37944 37466.8 9909.5 21436.2 23734.9 24194.6 27327.2 15955.7 40254.5 13212.8 14820.9 9861.3 30603.8 25173.2 11935.7 28765.9 36121 19039.7 15029 18449.7 14689.9 25691.5 29512 16774.4 28133.5 14561.4 19719.8 18275.9 21408.5 14786.9 28084.2 25795.7 28417.9 32725.5 12396.3 32007.7 17399.7 20735.6 22793.9 25534.9 66497.1 47816.3 30206.4 24151.4 30728 28739.7 48745.6 16476 33072 34037.1 29702.8 34501.8 25743.6 42624.9 35785.8 21432.8 39140 24129.1 28526 30518.4 20654.7
22555.7 33026.6 26796.7 56903.9 53876.7 14004 68805.9 72078.8 40513.5 37991.4 35214.6 19588.7 32224.9 35884.1 28658.6 32087 24593.1 43750.3 33562.5 40473.8 41430.8 18982 36452.6 70286 50564.1 22065.8 39320.1 51452.1 53826.3 43889.4 28192.5 41696.4 55861.9 27928.7 53435.1 36075.2 57415.3 38652.7 60096.4 38798.5 46382.2 57617.6 28124.4 33704.5 41854.9 36493.8 32181.6 39692.7 55704 24787.8 29037.7 42136.1 24405.7 29455.8 29733.9 41736 28363.8 26147.3 43505.4 21715.4 21885.1 29169.6 31846.6 27163.2 27397.9 32040.3 37766.5 25899.5 35228.6 23938.8 26758.3 22218.4 21733.3 29896.8 44129.4 28005.6 25887.1 46136 24116 23540.2 20428.5 26580.7 25553.9 49504.2 22919.7 36607.7 24271.9 36431.3 21131.7 24497.3 17353.9 34084.6 36039.2 29014.1 33642 26667.3 44677.5 35669.3 37841.1 32129.4 39633 22973.8 27554.4 18891.3 39238 23893.2 42493.6 39146.4 39567.6 26976.2 26613.8
9213.3 28168.1 2419.5 47826.6 2605.6 5585.8 7170.9 13195.7 33623.2 24972.9 33041.6 6738 36795.6 4919.6 32065.4 11030.1 2632.2 27102.9 31797.9 5476 8363 1922.8 14529.5 2588.9 46823.6 12708.4 3668.8 19316.2 6360.8 3801.9 1290.8 15789.7 39673.4 4314 16587.5 36366 16252.2 12543.6 12528.4 3813 37417.8 29005.4 19436.8 16194.5 16209.6 2179 11790.7 11854.7 14870.8 7458.9 8197.6 26119.9 16930.4 7308.2 9571.1 30809.4 8806 13296.7 1518.8 5757.6 24574.9 19404.7 26792.4 25926.5 27677.2 2806.4 14199.6 31777.8 8492.1 4879.9 24962 1750.7 5509.8 10952.5 1903.8 10493.8 11851.6 17037.3 6905.7 3087 12498.5 18270.9 16321.6 6468.3 13910.4 14214.8 13986.3 5362.4 19036.6 4601 2216.2 4483.2 46451.6 7043.9 7528.7 9207.6 45475.7 13817.5 11967.1 10474.9 11065.3 12420.7 5828.7 6840.9 29161.8 11108.5 31143.6 44454.4 8116.2 19094 23329.4
33722.2 46341.7 45233.4 52368.7 53301.4 18471.8 64285.2 63184.4 32841.1 36407.5 33703.6 25987.2 58567.7 25035.3 29183.8 28876.3 38707 38870.4 41898.6 29066.8 37447.9 16431.8 47749.2 63149.3 43993.2 33730.3 30683 47997.2 22308.4 33881.5 11057.4 37835.8 48147.4 48046.5 58345.7 40902.3 27658.1 45748.3 42656.1 27306 57335 49004.5 32494.5 33514.7 36345 30533.3 51392.9 45534.2 61352.7 36565.6 31128.1 35087.8 33822.8 35916 39074.7 56072.1 39476.3 35546.8 16858.4 27363.2 34103 28202.4 42579.9 35931.5 32055.9 32062.1 45390.2 31295.6 38333.3 34683.9 44749.7 14124.7 38081.5 44601.3 56114.3 34576.7 39079.2 46885.6 21994 26297.6 33327.9 32951.3 35369 44943.6 32264.3 50170 27755.5 44754.9 26746.7 32961.6 12750 60460.8 49486 41787.2 40421.9 30652.6 57735.1 50734.4 62697.8 48775.5 47058.5 46633.5 39087.7 36048.9 54190.5 38962.1 62044 48739 54127.6 37622 55805
11543 3503.8 15792.2 4619.1 770.9 15284.8 1145.3 14707.7 1677 11967.8 6438 13414.3 227.8 1312.3 2642.2 1165.8 11133.5 1390.7 356.7 13868.2 5165.4 2622.2 4374.3 8343.8 673.8 4407.4 1511.7 1253.1 1070.9 23497.1 4880.1 3181.7 1118.1 488.4 1691.6 3086.1 1540.9 1602.4 2794 12127.4 4052.8 599.6 683.1 324.7 2229.9 13697.9 184 1133.8 203.9 4618.1 1171.9 7970.1 15814.3 23117.3 12985.2 917.8 7769.1 28745 527.5 29080.6 7630.5 4700.3 4196.8 4576.1 1362 42636.1 20010.3 1988.2 2141.4 14446.4 333.6 251.7 2056.2 20303.4 275.3 6117.4 4505.1 309.6 402.5 13325.1 6882.1 971.8 864.3 4792.5 20840.8 1763.9 972.5 6780.2 5348.8 5588.6 86.3 970.6 29497.2 54628 498.2 16520.6 6347.6 987.8 3743.2 4663.3 3317.1 2667.7 64413.4 3830.8 2630.6 32800.7 547.7 1274.6 24960.4 7355.6 56128.2
25361 30243 31929.6 52808.7 51515.1 18763.6 63546.3 75484.7 40511.8 39096.9 38885.4 27140 32267 37176.5 33116.5 33372.4 25665.1 47428.7 32496 40600.6 45933.9 24119.9 39028.1 67070.2 55514.7 24700.5 33018.5 50739.3 53120.4 44226.3 18951.5 43697.4 57908.6 33901.5 52393.2 41297.7 56081.6 41272.5 59793.7 33997.7 53350.8 62857.4 30931.7 32982.5 53658.5 36428.8 39369.1 44517.1 58858.3 25577.7 30274.4 46517.6 24469.8 29070 32243.6 42928.8 28159.2 31237.1 36358.5 24499.5 23083.6 30036 32199.2 28536 29651 31872.4 38185 32228.6 36922 28990.7 28318.5 19685.6 23483 33403.9 45331.1 30060.4 26522.3 45754.2 23757.4 23850.9 21975.8 26073.9 28098.7 46031.6 24919.2 36629.8 24167.2 32552.9 20660.7 21605.8 14006.1 40327.6 52572.3 36732.3 33246.3 29162.7 51157.8 44488.5 45115.1 34899 42908.4 27935 34470.8 30723.5 41436.9 29506.2 52565.4 38043.1 42812.2 32627.6 26742.6
2019.1 7943.6 1206.3 36634.8 8108.5 3146.6 1190.7 19838.3 58854.7 22470.4 16798.4 2991.4 42790.1 4504.9 21388.2 11272.4 1953.2 22933.5 27942.6 2493 1134.7 8772.8 13403.8 2879.3 9404.2 2419.6 11361.9 23656.7 1606.2 787 600.1 1263.2 15229.8 899 8043.2 7760.5 53300.8 14764.2 1085.6 3019.9 37718.9 15866.4 7710.8 13420.3 4007.6 948 13224.1 1484.4 6500.9 11644 16099.2 21113.5 17090 3552.4 2239.6 60606.2 3553.8 16994 2730.6 5074.3 20183 5318 7392.1 15917.3 12267.6 754.6 1638.2 10778.8 764.3 1219.8 3401.7 2381.5 11533.7 982.3 35.2 4245.4 10535.1 14358 3678 1392.9 4701.8 20661.5 3058.4 1732.7 2369.3 12677.7 2499.7 11790 24609.8 2377.1 13907.5 74.4 7194.1 802 9350.3 1243.9 6879.3 110.3 9662.8 1179.1 2131 10889.7 7171.4 433.2 628 631.7 2735.8 18745 12291.6 22114.4 304.4
17309.8 25291.2 23716 45840.6 53580 13527.2 18520.3 4918 14841.6 10904.9 16616.5 13522.7 50168.7 22563.4 19314.2 11068 10801.9 33863 28174.9 8321.3 11795.8 10977.7 25287.7 15575.6 22790.9 22175.9 19007.2 51580.6 7556.9 12709.1 13190.5 23981.2 20666 11858.3 4588.3 33928.1 14774.4 35156.5 14731.1 8857.1 22412.1 17908.6 13031.8 40041.9 17225.9 13277.1 52587.9 21844.1 12912.5 23661.4 29288.4 17084.9 11778.7 14292.4 17268.1 24971.6 17433.5 30427.3 7226.5 20894.1 18798 12064.7 17361.2 13021.1 34514.9 19713.7 74241.9 12652.8 19559.9 6732.6 21349.7 7471.1 34222.7 28102.9 32427.1 21061.7 26014.7 4962.1 18880.4 12523.5 27318.7 30225.5 9683.7 43398.4 21204.5 15784.1 34877.1 13454.1 21743.4 22936.4 16800.4 11708.5 38013.9 34346.6 29054.5 24216.3 27813.1 37493.7 27834.4 17433.3 26529.8 18879.6 15880.6 23635.5 14771.3 38602.5 33260.6 23695.5 29017.6 26341.6 22370.6
