"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49"
2586 4400 4171 4382 1276 4730 3399 4043 8053 7448 3679 4330 3671 7719 4340 3952 5872 4594 2251 1833 3633 4186 2153 5771 2870 3363 2911 3374 2434 2221 5328 3159 3601 2709 3894 3455 4857 2580 2159 2459 2914 2256 5723 3033 2762 2226 3067 4587 1236
1087 1805 819 859 461 698 1898 2279 1183 1194 -313 -2679 1371 1253 1280 1302 1595 1338 5424 1520 699 713 1863 1461 3425 1951 1453 859 1727 641 363 1141 1590 1159 537 464 1011 1543 814 720 1685 958 1289 599 1166 9130 1387 1564 2036
-408 -357 -525 -315 -950 -220 -219 -244 -188 -266 -1014 -1346 -275 -420 9640 -521 -792 210 -2393 -158 -218 -534 -572 -886 -329 -664 -385 -484 -393 -2314 -181 -260 -339 -246 -349 -306 -436 -362 -273 -306 -484 -224 -267 -291 -238 -404 -90 -506 -214
914 441 839 692 455 627 648 515 614 456 6842 9048 879 1195 692 619 376 584 1143 782 -8 719 845 860 138 1100 1137 372 672 -380 348 428 469 613 448 136 53 453 505 716 763 1098 397 809 554 356 1052 369 589
1582 1044 1941 762 1277 4643 2805 3620 4695 2404 1875 1613 2723 3326 5141 2362 3903 2873 654 3670 2688 7153 2200 6513 2086 2244 2490 3673 2138 1319 3049 1646 693 2047 668 1598 1050 1000 433 397 561 1879 1164 1119 1965 1039 931 1323 653
2761 4422 4801 1791 3096 3334 3749 4713 2783 3944 3226 2067 1605 3298 4345 2247 2317 2170 1875 3641 3065 1481 2404 2900 3405 2113 2830 2787 1949 3253 3814 1962 4420 5142 2480 2472 3404 4145 4080 2634 2814 2484 5861 2417 1485 9355 4289 2912 8136
2353 6485 3370 6601 1110 2662 5977 3195 3380 5495 8705 6629 4539 3984 1216 4426 3952 2013 3817 4170 5449 2915 3126 1927 2704 2959 1890 4811 3079 3983 3320 5073 3919 4002 4766 1909 3578 3124 3079 3865 4117 5815 1801 3995 3131 4369 2826 3767 2954
2209 1760 2220 4350 2200 1691 2940 1692 2247 1054 3144 3614 2688 2594 735 1802 1547 1318 1076 1013 1698 1932 987 450 1057 1779 947 1661 661 953 3423 4476 1909 2409 3753 4182 7081 3551 4312 6119 4093 3742 4902 1286 1299 1647 3539 5380 2087
492 501 257 304 -297 -144 2751 428 404 369 -532 -831 280 75 769 302 -61 -218 -188 395 353 -524 1379 623 2210 69 744 247 2467 432 952 141 411 263 384 656 -9 173 1118 731 712 665 886 6096 108 5085 228 283 6800
1776 988 1959 4879 3388 2137 3673 1498 1314 1598 5594 1976 7752 6641 948 1997 2758 2076 2785 943 1772 3785 1549 2233 1919 1488 486 2967 1878 2137 3733 2810 1102 1164 1355 1697 3765 2289 902 1962 1230 3813 2047 857 1369 605 2013 4254 2002
128 -203 -89 -323 62 7944 -154 -180 609 1818 485 1838 -112 536 828 1779 679 169 -906 -105 -389 296 573 1483 -179 -420 475 406 -56 334 240 -159 197 -30 666 -61 216 195 66 -99 2066 771 3133 82 2844 3 213 5181 -76
2795 1201 2936 1123 1895 1173 2087 1204 2047 3360 5752 7558 1281 1414 3041 1561 1582 2002 2970 1770 2369 1558 1931 1538 4702 1340 1853 2045 2173 3305 2372 2923 7188 2325 1497 2209 2408 6061 2317 1696 1594 1336 1264 1027 1544 1535 1295 2134 856
166 355 681 82 -76 296 9312 238 567 257 -690 -637 163 351 411 230 439 -24 885 783 1004 263 504 576 1256 330 176 397 1966 85 290 447 1239 343 50 254 160 822 651 380 876 313 475 4388 196 324 175 238 3201
-168 40 -942 -1846 -3635 -2625 -896 -304 -907 -1061 -4693 -9380 -447 -457 -401 -346 -1602 -1464 -1271 -1093 -1294 -498 -528 -1200 -1006 -1073 -656 -1017 -1768 -2837 -1001 -861 -1109 -728 -697 -625 -1019 -1252 -621 -12 209 -1769 -1106 -872 -707 -596 -1983 -2424 -136
1389 3268 2160 3209 1558 2047 6219 2559 2085 1706 7305 5947 1889 1960 2062 2154 1086 1721 1262 2552 3780 2451 1822 698 1031 1893 2228 1292 1577 -1606 2386 1407 2739 1848 3788 2954 2608 3103 3076 2264 1069 1874 1852 1894 3232 6033 1788 1658 2697
1611 1887 1984 1124 1678 1899 1327 2236 1270 1020 8512 7429 856 2151 1282 1098 1454 852 1079 1402 685 679 752 690 1052 1003 869 1129 1612 739 1438 559 2005 1765 2208 3744 2079 1078 3194 3395 1872 939 3102 605 699 1781 1479 1954 2225
4379 662 1545 -48 -142 20 94 956 1952 817 3071 -55 66 198 100 26 773 1956 5257 2170 4462 205 74 21 4755 -78 104 93 665 5118 137 2242 822 558 764 1086 -18 1320 1292 299 0 21 31 21 -6 359 78 1 102
2470 2858 1659 2505 1746 1579 3671 4150 2752 3508 5831 5294 5168 3281 8306 4327 4102 3309 5305 5305 3822 2502 5400 5495 3526 6369 4920 3848 4013 2324 4006 4804 3937 4412 2197 3709 2392 4550 2837 5785 6573 7319 3323 3094 4088 6178 3367 5026 3305
2906 1592 1007 2718 182 338 1895 1910 1516 2786 2714 -305 2491 425 1095 922 3509 1884 1398 3348 1840 2458 1734 680 3502 3306 1347 2071 2428 2708 1393 7761 4585 1950 2530 1629 1953 3906 1676 3108 1144 1792 1815 4338 6267 4207 1602 661 1387
535 254 771 811 537 1160 559 285 293 550 10399 2266 279 593 339 982 -28 116 452 139 19 617 181 324 122 178 291 335 405 625 470 447 169 370 542 1260 1452 301 806 120 589 102 2025 313 267 221 626 649 131
212 225 854 402 918 1099 1332 1231 934 734 -1602 -6536 550 846 1699 611 110 618 1335 482 178 1404 1556 179 651 430 516 885 533 23 820 652 135 1081 1120 651 1025 410 1143 1359 906 1393 2851 983 1430 504 1923 1784 6433
64 185 93 227 566 247 126 247 167 29 2114 -9788 337 265 -5 245 291 231 743 205 -526 341 9 741 261 427 388 304 368 1341 -4 -20 134 -59 -57 -385 124 73 -31 146 77 191 177 363 28 344 -103 182 -192
1785 2969 2488 4290 2285 3176 2076 1139 1738 615 -1475 7829 918 864 1314 2326 672 1533 1005 958 998 1841 2421 2302 2157 1571 2240 796 2390 1177 1824 3014 1688 972 2033 2066 1475 1337 1930 1262 7741 1741 1756 1760 1235 1448 1641 1834 1321
-3072 -1489 -3103 -3800 -5601 -1861 -1337 -117 -2024 -982 -3967 -6166 -1114 -1634 -2583 -1306 -696 -2189 -3873 -1132 -1518 -2188 -1797 -4608 -2072 -1570 -339 -533 -158 -27 -394 -965 -624 64 -412 -470 471 -335 -900 -1168 -655 -93 -322 -1035 -853 -81 -246 -1153 -204
862 539 700 95 -224 8913 1047 717 1418 2717 -14 835 1157 1985 1975 330 1229 1059 -224 172 1100 2191 322 -245 401 110 224 304 377 802 2745 356 283 2712 1591 2118 4271 157 414 200 167 1287 1982 611 980 670 356 2269 407
2713 1518 3971 1335 3681 1151 2096 3971 1835 7631 1463 65 685 399 1884 796 1907 1556 3873 1664 1920 1261 1653 1964 5972 1054 1412 1493 3155 459 844 1707 4476 1255 643 333 697 2746 2674 1491 748 987 801 1571 864 3388 1106 949 1952
187 -273 -644 -765 -806 -81 -334 -112 -1170 2 -1634 -216 -49 -440 -230 -663 -1212 -717 -1938 -113 1488 -375 57 -669 -846 -1365 -299 -26 328 8186 -628 334 109 1365 -423 106 1727 1385 -75 527 1646 1297 1100 594 91 1816 1727 769 537
-394 438 474 112 -144 1506 -553 479 -10 62 112 -385 -524 188 3660 -566 -176 145 -1433 -266 -619 121 8318 701 472 -975 143 304 -429 1609 -204 -275 103 -267 -292 -329 -537 -50 -232 -97 2749 428 2021 1493 -159 -503 -172 39 -246
241 21 48 508 32 123 50 37 227 78 10186 1122 75 35 52 22 2121 476 553 27 -115 122 86 -73 79 55 -57 82 62 105 151 109 115 76 75 300 96 4 42 192 133 50 95 112 57 22 16 261 77
916 831 1355 1450 981 937 802 976 1979 1332 4451 10419 1975 1502 1340 1030 1666 1956 3642 2083 2639 1722 1342 2967 1638 1257 1622 1998 1830 1628 856 2574 1434 981 996 1609 977 1861 1706 979 1346 821 593 2993 1165 1336 1657 1086 1846
416 416 928 578 559 1584 2843 1194 2559 2079 658 2240 1474 684 479 343 1836 2278 -53 326 969 8239 964 859 702 901 68 746 494 557 3549 826 458 1765 3986 5105 701 738 646 502 3555 1005 1269 1307 1334 1214 581 317 634
2089 2262 2195 1577 2522 1167 2300 3007 2060 3960 2272 2305 2672 2210 3158 2807 1331 1174 1571 1557 1760 2009 4546 2513 6020 2635 2029 2361 1874 1874 1064 1353 1987 2758 1701 1269 1487 1904 2551 1406 2599 1908 1674 3159 1740 10054 1856 1372 4700
1573 3112 1338 2804 4251 7823 3034 4383 4068 3460 2259 3791 5648 3086 1687 3514 1673 2036 1015 1405 3406 2518 3511 521 2219 2752 4807 6415 4269 1747 3764 1246 3324 2265 1721 3065 4471 2406 1940 2140 1416 3701 5057 2820 5645 3200 3847 3621 2482
2475 8729 4193 698 334 344 378 350 940 308 2103 1569 244 295 298 503 238 462 -435 4313 1012 771 158 249 460 308 455 141 149 222 398 633 854 794 671 866 172 1349 869 1843 317 88 625 237 61 145 532 220 69
457 1178 582 705 627 878 -22 650 891 8257 -707 -1572 895 696 1183 594 1941 1325 4488 614 1630 431 266 741 564 927 3955 525 679 -1698 679 -99 296 520 101 451 19 254 265 1109 215 713 429 470 53 1037 95 172 352
-157 200 -312 -267 -1191 -232 -434 59 -563 142 -5628 -8337 -330 -284 -75 -199 -1110 -428 -1666 -12 -1152 -1005 -425 -208 -278 -1126 -132 -28 -676 -2662 -200 142 -220 -285 166 75 -192 -242 68 -225 128 164 114 -245 147 -257 29 -128 179
1344 555 911 957 1310 2476 1914 653 1164 1466 68 2977 7669 1200 238 2686 1540 1488 988 852 765 2424 -81 143 674 357 2096 1513 3768 1080 1014 629 830 245 388 633 1523 295 696 95 307 730 131 368 6213 776 2328 271 -39
4773 3524 5761 4904 3006 5138 3537 2390 2555 2719 5620 5383 2594 3562 3359 3600 3069 2631 3940 6778 3557 2187 6455 3580 1866 5394 2098 2834 2690 1549 2956 8300 4450 3343 3773 5125 3685 5526 3552 4441 2743 4177 2680 5993 2043 1933 2216 3223 3193
2235 2658 1688 2547 959 1662 3161 2875 2298 2491 2179 683 5519 5316 1160 5265 5175 1103 1862 3841 1601 1053 3457 2997 2227 7052 1904 4822 2650 823 2556 2955 2875 3514 2060 1520 3475 2528 1814 2448 927 4416 3199 5847 3810 4145 2241 2429 1561
523 311 261 600 893 398 213 185 387 252 172 -252 150 97 161 125 560 1297 2036 286 283 432 137 328 294 248 238 349 170 838 576 257 351 244 326 380 486 548 75 153 10261 169 337 138 202 196 306 203 328
713 579 1640 647 350 495 1850 2008 3591 1151 833 2661 588 833 280 180 2184 5028 294 193 1495 7789 200 1439 756 281 281 935 424 2942 4061 1331 292 1745 2027 1742 -36 294 1165 325 1045 74 1810 627 2534 505 317 178 228
107 17 -14 380 -12 1078 222 -41 65 77 -32 1227 1644 1245 8177 1504 91 160 343 54 10 11 1931 1629 -7 144 727 3680 83 -15 274 -53 29 38 -16 49 131 14 15 -9 379 295 237 16 496 6 2511 4526 118
2698 852 7503 3389 2943 1685 230 2965 2191 1566 -739 561 611 896 715 -42 1477 2111 6147 1713 1594 1054 2436 1978 2979 975 1024 1490 1293 641 2889 1911 1095 2111 1101 1184 1255 2373 3102 773 249 727 1120 434 177 3513 580 670 2242
3674 7249 3694 5819 7308 4513 4915 4792 4024 7722 8746 5228 5173 4286 4072 5228 3653 3173 5529 8407 3278 4089 3420 4232 4494 5564 3278 4304 4743 5419 3398 4083 6298 4795 3283 3456 2031 5176 4501 7953 4594 4105 3848 4062 3634 5720 4291 4164 5900
4690 6867 5009 5338 2992 8482 7898 6678 6055 4944 6050 5222 4593 5094 6771 5110 5195 5923 3258 6691 7443 6370 5544 4878 2646 4294 6001 4375 3532 4426 4490 3884 3282 3641 6166 5120 1725 3261 4427 2643 6824 4265 4555 4801 4753 6534 3861 3887 3308
1710 1671 1525 2816 4304 4276 2153 1557 1612 2155 3481 4246 3398 2999 1811 2991 2119 1969 4001 2029 2456 1924 1543 1918 2327 2015 3813 9684 3622 5228 2272 1476 1418 2064 2055 1630 2289 1772 1361 1687 1519 2116 1123 1108 4119 4413 1867 2191 2526
1425 1148 330 339 1343 439 578 397 1862 784 -141 6197 692 1397 4355 645 2213 1725 3646 1037 1467 1144 3101 1183 1443 1887 3877 954 1405 2424 785 400 1793 653 2286 175 5462 1988 1164 808 237 4817 404 307 931 417 3709 260 1147
1340 2965 1256 4734 2007 3225 5820 1632 3175 2746 5393 3203 3399 3387 3704 5046 2342 2031 -3338 3274 2189 3212 3050 3662 2157 5970 2259 3314 2602 2800 2282 4076 2578 1690 3917 2940 1802 2196 2800 3544 5077 3200 3556 2258 3806 2926 1464 2488 1657
2161 1732 5351 7168 4234 5509 2056 1797 3079 1746 3386 6430 955 1185 1301 1973 1600 1448 3702 1831 1830 2787 2154 4657 3466 2635 1890 2686 1463 1078 1561 2010 1745 1307 2035 2068 751 1515 1986 1348 3070 1105 1213 1688 1140 891 1184 2509 1193
3510 1003 3018 1650 175 2655 1060 167 1870 1100 3739 5071 1186 5446 998 656 1053 1017 -1065 2353 2114 1001 354 699 250 1182 487 1651 353 332 2358 2924 1958 1341 2284 5597 2031 2968 3181 2860 932 1091 1930 4549 1916 539 1461 119 2125
510 393 41 345 757 300 405 603 281 693 -5725 -6783 1108 754 907 412 858 831 2432 832 257 459 373 798 760 1287 844 859 1009 -127 -186 -152 687 335 331 -519 239 524 -113 247 359 158 16 545 754 988 250 -336 383
1959 641 2110 1499 3503 1233 590 1 674 444 5145 6435 562 2113 994 1159 249 2105 5942 510 573 468 827 1443 730 424 85 496 154 161 1520 282 264 231 1199 1532 1407 1000 1842 2830 573 1232 972 1350 1996 422 1122 3932 2376
802 1470 1015 1306 1021 519 1873 1186 1971 1663 2645 9286 1992 1084 1350 884 2895 2606 5223 1426 2493 2098 1291 1727 1185 1822 1744 1292 1779 5526 1216 1572 1512 919 1238 1978 1366 894 853 1277 1455 1309 1070 1774 810 2011 1511 1386 1199
-121 113 -187 -169 -367 -201 -238 -94 -175 -331 -6051 -8142 -51 -208 199 -18 -142 -108 659 -141 -411 -136 -330 -450 -326 -260 54 -249 -102 -1706 -81 -169 -285 -40 -378 -69 -213 -40 -127 -86 -137 -101 -94 -73 44 -15 -128 -147 -231
3038 2458 4675 2470 1319 5868 4029 2398 3887 2562 1459 -538 911 1756 1461 2322 1347 2198 -377 3054 2184 3324 3639 7505 2576 3466 2110 3046 3273 1339 1352 4769 2868 2504 1131 1742 2848 2784 3376 3087 4742 3160 1942 2095 2678 4546 4166 3199 2257
899 925 1337 1593 2110 2229 1606 2249 1382 4538 550 1115 6402 4060 396 1733 985 745 682 602 3008 1429 932 572 1195 556 1975 4822 2290 2035 5554 1623 2196 1737 1842 1335 4850 2177 1823 1229 1379 2675 2280 494 3698 4715 3134 2226 1278
890 1862 1310 1435 3240 2057 2364 2992 1990 3011 3359 3111 6213 3158 3554 4720 2487 2982 3131 3131 2762 1402 8323 5410 2173 4047 5907 3466 2144 3603 1944 992 2348 1948 2306 1041 1610 2198 2083 1186 1520 3737 2106 2067 2418 2776 3366 1673 2515
5047 1465 3118 4489 6513 3753 2613 4929 5649 4698 5195 5984 3919 5480 6052 5036 5071 4212 5812 7190 4682 5599 4524 6124 4549 7752 3594 4348 5458 8820 4452 8884 5338 6040 5296 7032 5379 6972 5490 6882 6997 4284 7344 5849 4191 4939 5465 5603 4378
2108 1786 3857 2416 2787 8287 3335 1788 2355 2397 1761 5996 2750 5012 3622 3397 829 1223 1201 2293 987 2462 4673 1692 1139 2563 1826 2970 1243 1403 3339 1702 2051 3358 3288 3947 1692 1980 2448 1756 2444 1860 3696 5770 2476 1111 2386 2524 2892
-177 -379 7382 -861 -440 10 -187 -195 -426 -20 -1295 -432 375 2007 475 117 330 204 5571 83 2639 392 211 -198 -307 -20 742 239 535 487 298 -55 209 268 189 856 258 270 449 -39 305 311 2124 -104 137 154 499 272 103
595 712 788 849 1094 632 2435 588 751 639 2485 8989 850 936 395 1297 2234 936 3386 996 1323 975 758 1429 982 2237 965 983 865 5418 687 950 1209 523 1568 671 735 1817 429 499 919 607 373 551 1238 1375 571 642 1078
17 91 574 242 819 230 106 178 329 57 -1340 -8660 127 79 186 150 299 87 1226 148 812 172 201 658 252 -143 269 247 196 3830 199 223 143 26 332 56 111 100 40 6 -29 -11 -42 75 111 279 4 209 122
1297 2573 2522 2263 261 2165 728 1300 803 875 4081 -4093 1306 1463 1009 1393 1870 1203 -287 2204 962 1673 2742 923 1383 2369 2814 2587 2300 2641 1383 3518 3353 2162 2822 -58 2120 2455 1201 1469 1327 2398 2818 6616 1049 1204 1523 2027 2113
2746 1653 3080 1933 855 3002 2879 3777 2965 4106 2758 1773 4544 5072 2113 3085 2450 1799 -33 6182 3984 2124 2375 1441 1827 3060 2235 5245 2640 2077 3945 2565 4791 4447 1328 2358 1228 4146 1436 1929 803 2727 5446 5372 2299 5220 1524 1574 2290
2622 1937 2662 5841 2209 4347 3222 1749 3006 2682 8312 5149 4548 5749 5586 3994 3796 1806 2825 2545 3050 5691 2579 2878 2390 2367 2596 4838 2841 1875 3011 2965 1616 2241 4703 3622 3513 2373 3294 1977 3363 3960 4848 1681 1790 2552 2744 3994 1244
5189 4903 2193 1800 1041 1278 1136 2205 2970 1913 2722 1049 4720 1283 615 1641 5066 4557 1938 5056 4917 1473 1110 722 3645 2781 1940 1336 4018 1048 2511 2363 3473 2463 2227 1487 1073 2999 3268 5938 972 1762 1682 757 1841 3351 1811 2506 2898
1213 841 1197 1730 1996 2674 1590 958 2043 1807 5775 7639 2340 2920 1151 897 2305 1938 5332 1447 1789 1852 2676 2824 2298 3005 1627 2631 1884 -251 1169 951 1542 1569 1796 518 2864 1243 620 1002 2023 2118 2767 4977 3455 654 2374 2437 1540
1482 762 859 1235 4056 4950 3544 1624 2212 3102 1692 2504 7078 2440 1080 4278 1379 3453 736 1390 2008 4564 946 1555 920 603 1213 4071 1588 1435 5211 1364 1120 2254 3138 2848 1984 1431 1425 469 2193 1825 2353 1003 3348 1625 2348 915 961
-642 -138 363 -993 -525 -52 -785 -158 -617 -413 -5937 -7571 245 687 -389 -98 -568 -492 -641 -226 551 -153 -32 -406 -505 -311 393 709 17 -2445 207 -152 -440 -484 -96 -453 -614 -511 160 32 -117 -515 -129 215 -192 -379 248 -583 -664
350 78 1359 1703 -205 98 80 34 1734 227 -72 372 -28 431 107 -19 261 433 1637 56 660 8904 47 93 -111 99 -162 -26 7 -548 196 1253 586 61 356 -22 -180 761 127 1729 -61 375 317 127 3392 23 531 67 157
3094 3237 3638 5290 5560 2859 4303 2768 2799 2377 5053 6494 1914 2349 3393 2579 2841 2791 2682 2672 2255 3624 4090 8322 4536 4620 2938 2866 1588 3759 1731 2371 2139 1401 3023 3309 1805 2656 3964 1727 1475 1290 1412 2969 1801 2114 1591 1961 2794
234 226 247 278 362 211 83 161 62 111 -1390 -9320 267 -245 240 66 -514 -491 751 247 112 -313 176 289 380 263 380 141 368 -1019 4 85 25 244 359 48 -171 408 474 224 515 189 227 195 61 118 118 199 142
2649 2339 3291 1874 4686 3138 1756 3495 1582 980 -176 670 3168 1784 1914 4078 2847 4223 7815 4116 2983 2213 1877 3657 1876 4655 1505 1640 2597 2533 1629 2110 1661 657 1328 1882 79 767 2274 1404 1444 826 999 2062 2148 914 1213 2502 1449
2843 6535 4461 3625 3464 3183 2389 4628 2996 3121 3768 1138 2916 3124 4751 4976 3004 3334 1646 5013 2280 3982 3083 7491 2028 4394 4209 1783 3403 1630 3207 6569 5066 4178 4933 3838 5596 4263 5093 4999 6654 4271 5422 5913 4130 3568 4601 4817 3663
1137 752 390 690 1716 496 2219 1071 1557 2350 3477 4999 3942 1315 3242 2847 1354 2119 2451 692 1979 3344 2858 1769 1452 3155 3059 1519 1589 -312 1313 967 1080 843 3163 1131 7654 1655 2210 1493 1979 2071 1176 3305 4308 764 2219 489 3243
346 730 356 520 163 83 126 282 449 59 6579 7411 140 24 256 37 416 312 -336 -4 534 104 25 301 570 123 350 26 371 -930 649 565 174 322 76 330 181 431 87 -187 447 26 139 420 1 345 100 68 564
2911 5130 2766 7007 2578 4269 5808 3616 2958 2795 3138 2615 3360 3978 1517 4907 4309 1917 2333 1840 2878 3778 6062 3722 2748 2832 2072 3937 3993 1485 1764 3710 2446 1920 2583 1633 1401 1780 3182 3181 4956 2729 1162 1741 2852 2418 1854 4706 6500
2221 2131 2993 2164 3191 1478 2165 2970 4274 3452 7537 1716 2527 1094 3239 3193 2709 2730 5379 2911 2282 4179 3877 3070 5198 4288 2840 3762 5122 1144 3520 5343 4119 4680 4113 3850 3598 4236 3165 2374 3438 2914 6146 7676 3598 3157 4251 3330 3810
954 188 902 149 532 3002 1143 600 623 333 1704 -6 2838 2532 1458 1422 257 134 230 330 352 787 830 511 192 463 421 576 978 532 4236 234 786 1693 2587 4632 301 1452 2221 284 5827 2733 3703 345 220 645 4431 1069 1083
2104 2119 2647 2574 4109 5918 7337 1587 2957 1720 3621 3031 2895 2820 1281 2981 1600 1396 350 1275 1432 3694 2553 2001 1438 3662 840 3518 2065 1675 2906 3603 1778 2854 3359 2393 4168 1526 1741 1667 6054 2642 3018 2865 2417 2714 4915 2608 5042
936 559 144 498 400 1744 2408 2626 2461 1766 -66 2060 2540 1847 6780 116 808 1674 -595 745 1929 854 731 853 2353 482 2574 6302 3064 826 825 1095 1801 1649 571 478 675 815 244 225 625 284 2394 1049 1515 1731 350 1114 160
1651 598 957 4569 578 599 292 892 2031 203 1271 1443 606 165 1285 257 614 2638 394 210 1180 426 633 587 2015 946 939 207 689 3828 1472 526 411 1447 1003 1273 295 779 440 1934 750 148 364 502 1756 8398 525 626 762
-546 -591 -80 1285 637 -1035 -197 -417 -98 -906 1175 -7926 -379 -366 -557 -763 868 908 -3832 -324 -366 771 -1059 -1807 -885 -1061 -188 -649 -253 498 -219 -447 -308 182 448 -134 -897 -121 -750 125 -284 -228 -298 -455 -281 1372 335 -589 191
3029 2956 2625 2313 4537 2445 2976 2412 1856 3393 2288 3081 7763 3167 2153 3794 3005 2025 4268 3128 2331 3711 4388 3623 2159 4243 2590 6621 2715 3172 2524 5346 4168 2815 3371 3641 7094 4895 3272 4414 5503 3105 2480 2734 1644 4793 6391 4022 3240
-259 104 633 -573 298 -326 -862 -325 303 -129 -4493 -7917 385 207 -586 387 -1 555 -151 19 294 -447 -266 -116 -155 -173 244 346 613 -2139 -482 575 56 380 510 -711 -393 414 368 171 -63 -162 -21 133 -76 54 70 -331 136
57 299 -4 498 49 171 -706 155 -491 -676 -7764 -5738 30 -157 157 311 -761 -115 -831 -217 -256 -659 -371 -403 -305 -424 24 -503 367 -182 -275 -450 -663 -43 -91 -381 23 34 150 64 -152 -224 -233 -221 -94 63 -197 -77 -162
1844 3139 2145 2599 2485 2286 3146 3876 3090 4085 6285 7262 4792 2618 2340 2363 3997 2644 3781 4408 3385 3493 1569 5686 4510 3633 8113 4216 4377 3930 2793 4620 5055 4059 3159 3041 4729 4423 2971 4801 6894 2670 3499 3364 3119 4565 3971 4524 3048
1652 4321 2075 1779 1470 1801 3357 5769 3917 4995 4433 1830 5774 2567 2600 3705 2780 3870 4192 3133 2302 1524 3977 2377 7165 2131 1527 5007 2223 2038 2937 2826 5635 2547 3064 3475 4461 3084 2586 2962 3739 2084 6096 4600 3461 2811 3068 3088 5181
1327 1204 1282 1224 1843 3733 3095 1757 3981 2077 2647 6128 2672 2062 6102 3763 2387 2335 1195 1266 1657 2879 2404 2239 1586 5111 4769 2016 2144 1323 2866 1234 995 1772 1840 2779 557 956 1024 272 1823 1697 2362 3610 2640 1775 4652 573 814
-144 -325 -456 -869 -1267 -304 -1035 644 -473 -248 -6196 -6631 -702 -686 -716 -813 -404 -513 -2998 239 -108 -1326 -864 -688 -1310 -637 -468 -806 -126 -2288 -1274 302 635 160 239 -1173 65 -335 682 -253 -991 -121 -326 -491 -272 -268 -7 -389 -737
-312 -392 -505 -642 -778 -383 -406 -347 -550 -364 -4963 -3764 -475 -299 -397 -410 -932 -508 -865 -381 -750 -670 -326 -629 -597 -684 -582 -386 -440 -8177 -410 -639 -381 -351 -350 -477 -202 -584 -235 -208 -478 -255 -154 -389 -273 -413 -324 -553 -509
-2772 -1578 -1417 -1273 -4671 -1367 -1575 -1367 -2775 -2039 -7165 -6241 -1669 -1628 -1651 -1532 -2025 -2155 -5859 -1859 -1817 -1581 -2937 -2270 -1535 -2180 -1527 -1647 -2668 -313 -1511 -977 -1129 -1227 -959 -2064 -1416 -1297 -883 -757 -1563 -960 -1483 -1316 -1274 -1189 -1401 -2539 -1385
7431 3178 1406 1860 3772 2197 1691 2317 3327 3552 2733 2481 2841 2003 704 1645 2469 3480 2581 2055 1949 5462 2043 900 2725 1292 1417 3084 2190 3006 2594 4656 3446 2441 3249 3940 2516 3419 2032 2957 7650 1966 2486 1583 2053 2353 3410 2649 1663
-23 -79 -33 -138 -234 392 218 -58 242 213 4497 7518 -49 407 272 435 347 440 2418 69 1696 -207 244 477 -655 1971 1077 521 757 3206 696 -13 -488 400 408 447 324 331 228 312 781 278 343 297 519 -81 719 403 707
