"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54"
6346 3811.1 569.7 2607.3 4377.7 23804.9 5125.6 3940.7 4037.8 13320.6 613.9 354.1 1356.9 8847.2 364.5 223.7 849.2 787.2 315.7 323.3 1752.5 31052.3 626.1 2487.5 173.8 539.7 439.3 290.1 410.5 180.7 3072.4 1399.9 3015.2 620.6 696.7 889 21524.8 336.5 248.9 394.6 164.2 1242.4 528.3 1502.8 184.2 155.3 533.5 761.4 328.6 707.9 308.5 125.8 340.8 613.2
2887.8 2377.4 2174.6 2408.9 5578.7 3214.2 1547.5 6645.8 4146.9 11717.6 4884.3 22390.1 6344.6 14820 6073.7 6122.7 1732.3 3743.4 2583.6 5428.7 3662 12995 6784 6030.1 15402.2 13367.3 15416.9 37227.6 5031 5480.8 2724 3867.1 5083.1 14090 7829.3 5741.9 7001.7 4657 8677.9 8071.2 4252.7 2729.8 6574.1 11541 4056.4 4398.5 13127.1 5266.2 9041 13190.2 3439.6 4263.8 2630.8 3852.9
4784 7131.2 7002.1 12768.5 9207 13996 7060.4 9021.5 9280.4 16314.6 5615.6 13611.4 10645.8 13239.5 22246.3 21105.9 11885.7 24954 12977.7 22225.8 11441 11434 10129.6 10763.8 19014.7 12612.6 15067.7 15750.3 5990.7 9923 18221.5 12076.3 10798.2 21635.7 13964.1 9834 6212.4 11622.3 13130 11091.3 8566.8 9515.4 8173 10254.4 13846 6891.9 24044.8 19620.5 30763.2 28727.7 16214 19219.5 24257.2 16736.2
92.1 145.2 776.6 299.5 452.2 1460.5 493.6 376.3 518.9 1160.1 116.8 43960.4 5021.6 278 7166.3 23.9 1772.5 112.5 61.8 52 64.4 59.1 469.5 21.5 3953.5 5297 47.4 19.3 33 69.6 17.2 307.1 773 132.4 13.9 254.3 137.5 36 27.8 901.4 81.5 24.8 20.5 517.8 39.8 24.3 236.9 213.4 151.2 15.1 345.9 32.9 39.7 36.3
10007.3 3043.3 7046.4 2359.1 7942.3 7347.7 2950.4 4273.2 7270 13254.6 1966 6455 5472.7 6040.4 9257.3 18627.8 16581.9 19605.1 15889.1 19940.2 19185.8 16568.9 10612.2 7551.2 11641.2 12575.2 19070.5 15740.9 28085.5 9855.8 7250.5 7226.9 19055.8 13234.2 16434.5 10798.9 18284.9 12118.5 21803.3 17623.1 16692.2 14442.9 20124.7 15904.5 12377.3 16874.5 20490.2 14402.9 25475.6 19590 11630.1 12939 16357.5 15525.3
7203.9 8203.8 8561.2 18781.9 10086.3 16087.2 9967.9 12175.1 10869.8 20408.1 8231.6 22834.7 12000.1 17480.4 30879.7 19928.8 10162.6 21288 14392.9 20937.5 14790.4 10582.7 9426.2 8885.8 31254.7 13324.4 8839.6 19393.9 7635.2 13211.3 16723 12207.6 19649 18699.6 22530.9 11769.4 16114.7 21371.4 19398.6 15307.1 10019.4 11040 9676.7 17278.3 11937.7 8445.9 23213.4 22254.9 25171.7 27159.1 12094.8 14628.4 16971.2 12074.5
7543 9167.5 9889.8 17468.7 9530.2 14717.9 10818.3 10490.7 10841.3 10166.1 9814.7 11866.5 10308.1 14417.6 8180.8 11291.2 11184.8 26540 15741.5 21986.5 9747.2 9567.2 9141.9 12263.7 22246 15582.6 12857 16002.7 6720.6 11505.3 15906.4 15265.5 9136.3 22117.9 14561.1 10022.9 10046.2 18345.1 16849.3 13303.2 14494.4 9542.5 11077.1 20844.8 12553 7393.1 28666.2 21472.5 31501.2 31458 18534.6 17345.7 13310.8 19774.4
23087.4 17062.5 12834.2 35415.4 13505.6 16392.2 13658.1 20011.3 12728.6 34559.4 14078.5 11498.7 16034.6 22228.5 10663.3 19652.6 16446 23349.4 21844.4 25622.7 23614.5 19811.3 17609.1 19310.7 13749.3 9747.3 22526 10790.9 14666.9 16662 8792.4 17605.2 32065.6 20615.9 22842.1 14280 20395.9 17567.6 20538.8 16967.2 15692.3 17114.9 17976.6 21542.5 15211.3 12359.3 20853.8 24755 28563.8 31824.7 18681.1 17236.6 21425.8 21488.4
228.7 5483.3 6171.6 260 4858 1143.3 4328 1413.1 1901.9 2453.8 423.4 12.2 2109.3 23217 814.1 97.3 480.8 8.7 16.8 2565.6 1836.5 2982.3 709.8 913.1 19601.3 14970.2 20600.8 19747.5 16179.5 12892.2 288.1 8715.4 618.6 4101.7 699 767.3 2501.8 3462.8 83.5 532 742.3 1246.8 2719.7 217.4 2886.1 126 1248.4 723.3 245.6 1710.1 2055.2 1907.7 2067.7 885.6
92.5 482.8 136.2 313.6 577.5 138.2 479.9 301.3 202.9 270.8 170.6 44022.1 449.6 61.5 204.1 470.5 192.7 177.8 334.1 206.4 207.6 148.1 153.4 240.8 170.2 184.1 249.2 250.7 374.5 391 404.5 236 307.5 447.6 367.3 440.8 178.1 172.9 177.6 103.7 250.2 287.6 359.8 243.9 223.1 159.3 454.1 459.1 447 293 220.3 270.9 382.9 275
170.1 1897.3 886.3 391.4 854.7 15685.9 909.1 621.2 7457.8 366.6 207.1 344.9 559.1 350.9 310.9 6285.3 1843.7 4515.1 4981.7 3131.9 2683.7 13896.9 3480.1 6071.8 4534 2735.1 2382.1 15413.5 576.5 8966.7 1370.1 6690.4 1605 32344.7 632.9 1601.8 6325.9 829.5 753.1 513.6 561 1581.1 1532.2 14980.2 15401.1 7172.7 4833.7 6070.3 15031.6 2662.9 4948.3 932.3 5880.2 6898.1
76.6 66.4 89.8 202.5 44 155 125.2 132.6 94.3 43566.2 94.2 212.8 99.2 477.6 63.3 200.7 78.6 33.5 20.7 214.6 126.1 114.6 78.5 89.5 35.1 35.8 21.6 51.9 141.4 223.4 136.2 146.8 27.4 344.3 49.6 126.6 39.1 255.4 118.1 133.1 20.7 160.7 87.1 119.9 125.4 31 100.5 43.3 159.1 161.8 227.3 464.1 571.1 60.3
2961.2 4872.8 3274.1 9357 4860.8 10768.7 4366.3 7776 3722.9 6364.8 2663.1 5019.5 6947.8 7907.3 17878.3 10567.3 5435.4 18529.3 10381.1 16082.7 11982.2 4924 7356.2 7283.6 12764.8 11484 4315 6087 5171.4 4567.9 13667.6 7146.9 11452.7 7335.2 11636.9 6792.3 3273.5 14083.2 9907.7 5096 4375.5 4104.1 3327.4 5445.6 6262.7 4184.2 18542 16076.3 27469.1 31396 11796.4 14050.6 10455.2 6793.8
122.2 306.1 774.6 43518.2 932 760.7 544.4 528.6 98.6 511 1237.5 127.1 259.1 179.1 807 210.8 117.1 131.5 176.3 163.7 112.1 156.2 197.7 260.6 184.9 152 127.9 130.5 227.8 224 277.8 214.6 244.9 67.7 55.5 253.6 133.1 163.1 127.2 134.7 172.5 231.2 46.3 174.5 146.6 124.3 269.2 349.5 189.5 129.6 363.7 249.1 215.3 133.5
594.6 1190.4 612.6 9082.4 922.6 1551.4 846.1 16638.4 2062.1 3309.1 1217.5 39331.6 10932.1 259.7 7187.5 64.3 502.1 26.9 103.3 29.1 1632 858.7 2468.1 1267.3 4807.5 2053.6 233.7 4312.8 524.3 1369.4 2275.5 1827.9 5746.9 559.9 3787.4 3550.4 5317.1 191.4 1034 1493 99.8 231.9 1506.8 422.6 2347.9 164.6 1830.2 1684.7 1147.3 3015.8 784.5 298.2 267.4 255.3
922.4 15189.7 15141.6 4387.3 7134.3 3739.5 9161.8 3038.3 5183.6 553.1 2497.4 531 1776.2 843 627.6 3015.7 1780 1799 680 3704.8 3625.3 2791.5 1050.4 1067.6 20259.2 16454.5 28672.2 17024.9 8250.8 13313.2 1162.5 13765.7 3968.2 9735.3 1250.4 1835.1 1071.7 5833.3 2321.2 7975.8 4751.3 2507.7 2886.5 8547.2 4381.2 8667.5 572.3 2055.4 1618.2 4107.8 4990.6 4292 7162.9 2615.1
290.1 13351.2 7987.3 461.2 7581.9 1940.8 4340.5 781.2 1259.5 1177.9 553.7 360.1 1749.3 215.4 1040.4 24.3 17.2 28.2 99.8 30.5 65.4 58.9 36.2 43.6 13825.1 10254.2 32613.9 10665.3 9262.1 13843.7 40.8 11312.1 19.8 89.5 85.1 35.1 41.2 23 28.9 117.4 161.8 38 31.4 13.7 20.6 20.8 44.2 30.8 14.5 582.5 375.1 23 15.2 54.3
7504.6 4713.4 17267.7 3309 8469.5 11829.9 6317 10491.6 11630.2 2944.4 8813.4 13346 4369.2 23758.1 2632.1 17492.3 12192 9023.2 11414.8 12221.5 6800.3 9977.2 7042.4 5108.7 10140.4 14306.8 10883.3 7509.4 9312.1 12763.2 6989 9369 10716 19705 9625 10639.2 25915.4 16130.4 11471.9 9919.9 20340.2 11875.9 29632.8 17471.9 19702 10953.9 15351.5 8660.2 23459 12534.4 7763.6 11676.2 6318.4 5588.4
70.6 232.7 5999 42649.7 111.6 62 1426.8 55.2 55.3 215 99.6 211.7 80.7 162.3 154.7 180.4 48.9 72.8 118.3 144.8 141.6 113.2 107.3 162.7 110.2 137.1 109.1 36.3 140 126.8 225.4 96.4 312.2 173.4 130.6 114.1 109.7 126.4 111.6 12.1 144.7 126.3 137.8 196.9 89.7 56.4 179 199.2 144.4 54.3 61.7 61.7 83 72.1
820.1 1419.9 2241.7 2760.8 2034.3 2734.5 2081.6 3241.3 2018.1 2664.6 731.9 2844.5 3068.1 4030.5 12999.9 13580.9 3663.7 14346.9 7355.6 18064.4 4615.7 2074.3 1956.3 1928.9 11695.3 3272.8 4621.2 2947.2 743.6 6167.7 12801.1 2905.9 7124.8 2675.7 5207.2 8967.7 1278.1 7464 3895.9 3650.8 1858.8 2267.1 980.9 2904.4 2596.8 2079.5 717.8 4191.3 22283 27434.3 12897.4 14459.7 7415.2 12325.3
894.5 2447.9 7211.8 1863.2 991 1361.1 4054.3 947.5 2369.8 3926.2 7950.9 42099.9 2583.6 833.8 8832.4 1054.4 965.4 416.2 313.3 1142.7 4293.6 1128.7 2942.2 982.3 1405.4 3203.5 1481.3 977 2658.6 5926.2 2722.8 853.7 4320.6 606.5 882.1 2769.1 5506.3 1377.7 1498 2652.4 1193.5 3211.3 2162.2 988 823.2 1314.3 877.9 570.1 518.9 1321.1 697.5 906.3 156.1 328.8
149.7 2078.3 931.5 319.8 564.9 6015.4 1640.3 475.3 14639.1 507.2 339.4 67.2 459 517.9 210.6 10653.5 4284.4 5283.7 3247.7 3841.7 6886.2 4800.4 1176.9 406.2 1224 3039.3 2836.5 5524.6 4175.4 1597.5 4638.2 3567.2 14429.3 6051.9 351.5 4575.2 2916.9 19109.1 20931.4 24279.6 12458.2 11764.8 4835.6 10961.3 10700.1 9031 12498.8 8212.3 14191.7 10922 3805.1 1325.3 7159.2 3372
890.6 15910 1689.1 27199.5 5029.4 2851 1116.6 676.3 332.1 198 17050.1 167.7 1595.7 130.5 303.6 790.2 67.5 20051.2 14591.7 2884.5 1169.1 63.7 69.9 47.7 125.7 351.8 21.5 3247 130.1 100.7 1012.5 197 1800.9 9231.1 42.9 430.2 610.7 11408.2 5308.3 728.3 3759.3 258.1 3638.9 112.1 4015.9 1173.5 371.4 7289.2 47.6 622.4 2161.7 73.8 314.5 460.4
2640.5 2556.9 1684.2 4777.8 2378.8 12208.2 3039.8 1875.9 11587 3742.2 683 25085.4 2206.5 11465.1 2123.5 308.4 2388.2 6649 1006.8 5266 16954.3 4572.2 14547.8 11440.5 3280.7 2293.2 88.8 2244.2 1482.6 3437.4 5078.1 8434.6 25991.7 8531.9 18788 7411.9 7372.9 9632 3783.9 10682 5653.6 8553 1309.6 524 12729.7 7294.9 5378.1 8310.3 10893.2 8139.2 5060.1 6219.3 6626.5 5819
301.4 16.6 7.1 8.7 27.2 3.6 12 10 5 22.5 9.6 42021.5 11.2 11.9 11.1 9 5.2 4.8 9.2 14.2 22.1 5.3 4.5 9.1 22.8 7.4 11.6 8.8 17.6 18.7 30.5 7.6 15.7 23.1 20.3 14.1 20 9.3 13.9 6.9 10.4 11.8 10.1 18.4 11.3 13.7 19.3 22 31 17.8 3.6 8 27.8 15
1444.6 3350.2 5164.9 3081.5 9490.9 12363.3 2634.9 5849.8 6180.2 23746.7 4204.1 5204.3 8051 23299.2 6164.3 4995.1 5463.9 1269.2 5908.9 4927.8 4095.4 2525.4 6790.8 8021.4 15529.1 15720.9 8459.3 24108.8 10742.1 14737.4 3402.1 15936.2 7794 4011.8 9259.1 9226.4 16732.6 3233.3 14141 6670.4 3036.6 4688.9 9720.2 8265.5 5054.9 4729.2 2348.4 2008 2389.3 5494.5 3121.5 2288.2 2027.8 1750.1
597.6 1588 543.4 262.3 786.8 2913.3 1067.3 1148.3 13069.9 266.1 401.5 125.1 527.6 275.3 267.9 925.5 4811.4 5633.2 17153 5131 4317.3 6866.2 8204.6 5047 5339.7 8303.8 7140.1 8787.1 12330 4061.4 9093.1 1293.6 19062.1 7226.4 3781.8 3671.9 14438.6 5874.8 20022.3 16990.5 7784 7961.8 5020 13312.9 14147.7 11824.7 7290.2 18949.3 13947.2 11839.3 4081.6 707.8 5180.6 1379.1
4796.2 6974 19860.5 14809.9 2772.1 833 1473.1 6609.7 1343.7 1522.5 13529.9 33700.9 1900.6 532.5 4848.1 624.2 548.5 325.9 432.5 422.3 384.8 303.7 413.9 198.6 640.7 681.4 1399.4 615.9 881 678.9 624.9 1091.6 557.3 2112.2 1332.5 1437.3 4077.7 634.1 4075.9 514.8 2755 671 888.3 686.2 1561.1 551.3 388.1 500.9 315 470.2 404.5 4259 398.8 428.5
18709.9 10325.9 7916.7 10785.2 14038.3 11525.1 6731 18087.2 15887 28415 12527.8 26207.4 17399.4 13980.3 30242.8 13612.2 12532.9 9082.9 9889.4 4120.9 9644.7 6270.8 11011.5 10142.3 15452.7 16847.9 3377.7 25907 16904.6 17424.4 23639.7 16227.3 21615.5 17353.1 17760.4 12579.4 14883.8 18457.7 14523.6 18484.8 16876 15287.4 18108.4 10058.4 12595.7 11848.6 19068 17620.9 12896.1 16019.2 9829.6 9181.9 9869.4 8068.1
9.1 13.7 11.6 19.2 629.4 5.7 10.3 5.1 282.8 36103 5.4 18.6 4.9 21515 8.8 4.7 5.7 5.2 3 7.1 10.7 7.2 8.2 6.4 7.2 7.3 7.9 17.2 10.3 5.8 4.7 7.2 14 16.2 6 15.6 11.8 10.5 4.1 10.1 4.9 820.4 15.3 11.2 32.2 6 12.1 17.3 5.5 5.6 6 5.8 19.7 21.1
272.2 8.6 5.3 26.5 21.8 4.8 5.7 6.7 11.3 25 259.6 41626.5 6 21.1 44.9 12.3 10.3 6.6 7.6 9.7 13.5 5.6 8.8 3.8 7.6 15.4 19.5 19.4 7.6 7 7.7 11.3 11 29.9 22.6 7.9 12.8 11.2 14 6.6 4.2 8.2 13.8 19 4.7 14.3 24.6 158.1 20.6 8.6 8.3 93.7 22.2 4.5
9562.6 10157.6 8758.5 18203.7 8287.9 14486.9 6390.2 11061.6 13170.8 10607 14611 20105.7 15115.1 5946.7 19830.1 38951.8 10170.2 4845.3 9065.9 5512.4 10223.5 6496.2 3095.9 6138.3 10159.5 10737.2 9504.7 7682.1 4801.8 9176.4 6561.3 11085.8 16145.3 17644.5 13315.5 8297.8 12349.9 7925.2 14329.9 8585.3 17252.6 8626.3 7507.3 6739 8407.6 7101 7715 6812.9 5177.6 6860.3 7242.8 5768.4 9515.6 5491.9
3589.9 905.9 23.1 285.9 398.8 80.2 189.6 21.7 82 52.4 71.2 41580.9 100.2 43.8 62.2 127.1 143.5 178.5 129 33.8 171.4 47.5 78.5 50 149 20.8 32.7 78.8 178.6 29.8 109.7 85.6 22.8 184.2 64.1 181.8 137.4 28 14.6 22.9 102.3 57.3 70.6 191.3 20.7 69.2 30.5 155.9 91.7 153.2 90 172.4 67 85.5
1055.5 6747.2 4653.5 1761.3 4201.1 14016.6 6934.2 2841.4 14053.9 5010.4 2785 2275.7 4690.8 1303.7 7249.1 13775.8 4597.5 12687.4 7499.8 6064.9 7954.3 20405.1 8081.4 2981.9 4438.3 9243.3 4878.4 10907.7 11911.6 9005.8 14572.7 8437.9 15085.1 23376.3 20270 11545.1 18942.7 7897.8 3290.8 12476.3 7148.8 18403 17490.6 19536.1 18908.2 12109.9 8648.6 12920.9 13493.5 12187.2 9164.3 6564.3 8295.4 7686.7
18384.7 9075.6 7236.1 5935.5 8405.2 9457.1 7405.7 19144.1 10127 23936.1 8495.4 8259.7 17931.3 24447.2 6928.2 15869.9 10865.6 17790.9 21131.7 17450.8 17886.6 21671.7 19951.3 18653 11170.6 6975.5 19225.8 10045.5 13818 14957.8 6552.2 12087.4 28614.6 13755.5 14444.8 10364.7 17310.2 13042 16041.2 10967 8831.5 10843.3 14934.6 12472.7 10265.3 9088.2 13819.7 12958.9 24802.4 27051.2 19497.4 10748.5 16132.9 17846.1
292.1 569.5 724.9 517.3 1125.4 579.4 465.8 106.8 301 312.6 613.6 41638.2 881.9 112.7 132.4 248.1 89.1 39.7 89.3 184.9 126 184.1 127.1 242.8 633.3 458.2 671.4 221.7 320.9 234 214.3 565.7 422.8 324.2 278 332.2 430.6 117.7 139.2 65.8 30.2 78.9 195.6 227.7 123.3 97.5 347.2 280.7 273.9 267.5 130.7 20.9 113.5 50.5
3748.7 6312.1 3908.8 3291.8 4075.2 4499.9 8641.5 7802.2 13248.6 7567.5 5767 23106.6 14033.4 2386.1 4348.6 1488 9003.7 1194 2536.5 2461.7 6700.6 15144.3 648.2 1159.2 14357.6 16835.6 25458.3 5096.3 14065.9 8994 6598.7 19268.6 7038.9 2436 4400 5015.5 5342.4 3847.2 4829.3 3946.9 1447.9 7749 2738.7 1286.9 2396.4 4420.7 2846.8 5615.7 1796.7 9401.1 6710.6 1656 779.7 2482.6
101.4 113.1 115.4 41411.7 186.4 90.6 135.1 41.1 69.9 102 125.1 19.2 48.1 78.6 108 118.6 62 100.9 157.1 67 231.2 56.3 64.3 52 113.1 9 152.3 101.9 79.2 104.6 278.6 113.9 146 118.4 33.3 150.5 8.5 122.4 141.1 70 105.7 120.8 58.2 111.6 72.4 45.9 56.3 45 181.7 56.7 100.2 131.4 178.8 132.2
3310.9 5156 10280.5 4160.1 8054.2 7969 7048.3 7763 8851.8 14817.6 4630.1 7316.2 20677.2 3134.1 32692.7 6917.9 15418.8 4380.4 3566 3226.5 4839.7 9072.2 11630.4 3819.6 9596.5 12007.7 4840.4 6345.1 11049.7 13124.9 26482.6 11858.7 11136.7 4163.7 5920 6652.3 10480.2 8070.2 9656.9 8488.6 9604.1 11963.5 11687.5 3810.1 5410.1 9777.7 4887 4413.6 2378.5 5090.7 5879.8 5472.7 5076.5 5389.6
4876.2 15888.7 12461.9 13282 5904.1 16849.6 10090.9 6539.7 11652.3 4320.7 6706.9 5913.2 8034.2 7828 15597.7 15760.4 11639.3 20320.1 14192.9 27707.2 12003.7 6555.8 5299.1 12379.1 20934.9 12163.5 5949.2 11527.5 4971.8 11899.9 18073.6 16484.2 7494.3 12920.6 6764.7 7649.7 4986.7 11651.5 10865.6 7423.5 7550.3 7916.3 5636.6 6464.3 7930 10137.8 10106.6 14066.8 23614 24603.6 19323.9 17831.2 16698.5 15012.8
15.7 9.3 12.8 11.3 11 2.9 8.8 17.2 9.4 31.3 5239.7 40591.4 6.5 10.1 10.5 7.8 4.1 10.3 6.9 9.9 17.5 7 3.7 6.2 132.8 49.5 5.6 8 8.5 249.2 9 19.9 6.2 21.5 11.7 13.1 15.2 15.7 6.6 6.7 3.1 9.7 6.1 14.5 6.5 7 16.7 20.8 7 5.9 12 13.2 9 10.6
7741.5 485.5 301 152.1 486.8 120.7 333.1 560.5 512.3 6318.6 3218 40130.6 271 1048.1 190.7 65 64.1 196.7 244.2 222 214.7 89.6 121.6 875.8 613.7 308.9 254.4 171.6 236.7 494.2 213.2 271.8 337.4 675.1 2326.7 1265.2 1439.6 221.7 124.8 186.7 216.3 181.9 97 152.7 129.1 49.4 2589.7 3763 1462.8 3133.3 70.4 162.9 155.8 151.1
13193 2835.1 2400.7 7812.1 2926.2 2023.3 1452.6 9442.9 8778.8 1701 1651.6 34062.9 4921.3 599.9 1483.4 581.3 114.2 104 2241.4 1898 13334.6 567 4676.2 677.2 9102.9 9710.2 316.3 6221.5 2885 9476.8 899 9475.4 3295.4 606.5 1003.6 7138.3 2010.3 479.4 2337.1 2051.1 2759.7 790.9 6618.3 611.2 960.8 1023.6 78.8 82.7 64.2 211 7787.8 783.6 718.1 804.6
3253.5 7707.8 5110.9 12918.2 6481.6 10296.9 6239 9283.1 6378.4 12758.2 5150.8 17233.8 12306.9 20324.5 24378.4 9985.3 4328.8 15903.1 11530.3 22400.3 8866.5 2866 3841.5 4017.6 9976.5 8664 6817.4 3825 4257.3 5924 5807.7 8849.4 12244.2 7922.8 9821.2 4520.7 5919.2 6308.8 7470.8 4701.7 3549 5148.6 4247.2 3913.2 10294.7 5608.6 9114.1 12161.6 23964.1 21132.7 9662.8 12932.7 15827.7 5240.6
346.2 275.7 17257.4 195.8 8291.8 694.8 22386.2 428.3 16148.8 727.2 98.9 326.7 295 1008.6 187.3 132.4 107.2 26.6 162.8 78.5 217.9 435.1 371.8 119.4 129 188.3 30.1 119.7 334 104.8 1491.6 1290.3 731.1 390.3 37.5 8002.4 753.7 17529.7 16789.4 1145.2 350.8 2602.6 70.3 112.5 58.1 128.4 11528.7 3271 2573.8 8471.2 73.7 27.1 83.5 19.9
1083.6 15323.1 1808.3 27053.5 4482.5 2488.8 848 924.1 440.7 86.6 15510 53.2 2032 134.2 286.4 828.9 11.9 17688.9 14494 3018.3 1198.1 34.3 61.6 44.5 71.5 428.2 76.8 2965.6 139.9 99.9 886.6 271.5 1893.2 8475.3 11 474.3 520.2 11437.3 5423 681.5 3793.1 226.8 3031.1 223.5 3388.4 1171 306.2 6382.6 26.1 501.8 2328.8 8.6 271.5 395
9274.8 11373 10780 21953.3 9345 9728.2 11206.3 9751 7484.3 23477.1 9984.8 16271.4 13434.5 14411.2 15837.2 12629.5 6091.9 18846.6 11707.8 13428.6 12323.6 6273.9 6159.8 5942 7156.7 7184.2 3228.7 4350 3943.1 6270.3 7551.5 8663.3 5662.7 9564.8 10966.8 7083.2 6029.5 13192.7 9081.2 6219.5 6672.5 10198.2 8196.8 7372.2 9240.3 4990.9 14188.6 16230.6 28252.8 18743 16226.1 19760.9 22146.5 16252.5
646.5 4691.9 1088.2 28067.1 4598.1 256.4 823.6 1140.8 870.7 4274.9 1219.6 3803.9 1402.5 12.4 9220.5 9.7 263.8 2401.2 9078.9 7277.1 15986.7 23358.9 5327.1 295.6 245.3 457.9 431 200.4 410.1 297.6 241.1 1736.6 663.1 315.6 883.6 222.5 1758.6 76.4 206.6 275.1 57.7 533.1 538.9 24.1 758.5 259.3 691.1 3642.5 1194.6 547 5718.1 4912 6578.4 6840.6
1643.8 8325 15655.7 3806.6 7079.7 7026.2 7477.9 7265.1 6302.2 14601.6 3913.4 6665.6 13757.9 2532.5 30959.8 9755.6 12958.2 6233.6 3243.3 5096.3 6606.9 5876.9 19972.2 5635.7 7765.5 11751.2 6290.3 4288.2 16289.7 12222.5 17908.4 9887 8625.1 3025 3480.8 7227.1 13475.6 5259.5 9540.9 8955.9 9470.9 11700 6009.1 2881.3 4883.9 7617.7 2551.8 3328.7 1383.9 6107.1 3292.8 3715 1175.7 3167.6
21481.2 7178.5 12070.8 6962 7011.4 8641.7 6487.6 14485 8390.5 14139.8 13876.8 21251.6 12455.3 2905.8 19856.7 12602 8270.9 9034.9 11150.9 7915.2 8389.6 10150.4 15467.7 13920.5 21724.6 18157.6 24645 17146.9 17030.7 8957.4 8314.4 5760.4 11883.7 10115.9 27977.3 11559.1 11509.4 14228.9 15317.4 16894.7 15511.4 6877.9 10799.9 18787.4 5838.5 9493.6 19235 10009.1 18618 12878.6 6954.6 9307.9 7211.4 6943.7
28.5 138.7 37.6 94.2 459.4 26 60.3 41.7 1117.7 145 29.6 62.1 30.6 39561.4 48.9 29.3 29.6 32.5 36.1 40.6 305.5 42.2 32.9 29.6 31 25.4 25.4 27 33.8 29 24.8 28 51 29.8 13.9 1505.4 49.2 37.7 37.3 133.7 13.8 1458.7 158 45.6 25.9 30.5 37.2 21.7 70.9 32 42.4 37.1 56 39.5
4161.2 1688.6 4964.4 2468.5 3179.5 2129 2144.1 4801.3 2671 7652.4 13651.4 39052.7 3350.7 8494.4 4207.4 2124.4 1898.6 1906 3303.2 1330.9 2061.8 1186.7 3498.4 2166.1 1516.8 1295.1 1682.3 1750.1 1138.8 1227.4 1199.9 1598.8 1695.1 2329.9 3450.9 2963.4 2510.1 2604.8 1348.3 1773.2 1978.6 2169.6 2584.3 2343.9 1367.3 1507.7 5315.3 4668.9 6150.3 3801 1812 3305.2 1515.3 2178
813.7 4801.7 4305.5 1175.7 4000.4 2774.1 4419.9 4628.9 12236.6 6490.6 2946.5 1123.9 8968.8 422.5 9606.5 2591.2 13594.7 10218.7 11887.8 6595 7007.6 4693.8 3117.5 1113.1 8551.9 10466.7 3379.3 6199.9 5634.6 12350.8 4432.9 13072.5 17027.6 6801.7 19862.1 8490.7 12769.5 1570.3 5911.3 5626.8 6288.8 5447 2445.5 2334.7 5934.6 6633 17357 19466.3 16914.6 21932.6 7062.5 6379 15281.8 8810.2
483.4 7743.7 11628.3 1663.8 10177.9 4080.8 5809 1361.8 4374.7 2498.2 670.9 633.3 8097 452.2 6088.9 10867.5 2133.2 2371.4 2731 3642.2 2405.2 3622.1 1333.2 2311 12499.7 17436.8 22920.8 7548.6 19809.9 17672 1170.9 20059.8 4076.2 4742.7 4003.8 3288.7 9649.8 6342.9 2986.4 5953.3 1903.2 6660.6 4842.6 4910.9 8899.1 9445.2 2634.7 2773.5 2269.6 3331.9 3527 2419.9 3679.8 2718.8
1400.7 8181 6487.4 14180.3 3096.2 8378.2 7485 1969.6 7369.5 524.7 5509.8 720.9 2033 1386 525.7 10472.7 6713.9 18261.2 9966.6 20860.1 11592.7 4244.1 5154.3 6799 13318 8412.5 4577.8 6153.8 4570.1 6299.9 13130.2 9113.5 8351.6 10120.7 8282 5637.4 3700.2 10702.2 13115.8 9164.9 7117.7 5928.5 3805.6 7001.4 10209.3 3958.5 14631.3 21091.4 22122.3 17964.2 12786.1 15089 13368.6 12126.8
284.7 2813.2 2012.7 897.8 1809.9 2038.1 2579.4 2067 11283.3 1295 1956.9 219.3 4017.2 685.3 846.9 1378.4 11801.2 2863.6 7502.2 5491.6 4747.6 3137 1788.8 679 5155.2 8060.7 19832.7 6926 4787 6249.4 4126.4 7177.4 12105 5259.2 17975.1 8125.4 9657.6 1683.2 5951.5 6196.7 5989.8 4808.8 3639 2808.6 3241.9 5525 15194.8 18176.7 17386.2 21389.3 5900.7 4457 10143.2 6982.5
1647.6 9752 7839 4733.8 3441.1 7658.7 8506.1 3490.3 4926.8 2348.5 3507.6 6120.1 7257.1 1239.2 8348.5 11097.4 4755.2 14106.7 7643.4 14851.2 10020.9 4247.3 4760.4 10886.8 11436.3 4358.6 3963.4 4334.3 4968.6 6529.4 8652.7 5447.5 4353.5 7469.6 12277.8 10101.7 6848.7 12440.3 4865.5 7199.6 5540 7676.6 6213 4936 12635.9 5279.9 15065.5 20577.1 26255.2 27991.8 11308.6 10807.7 8135.4 8579.9
